,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600886.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X002075.SZ,X000709.SZ,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X601158.SH,X600309.SH,X601992.SH,X000878.SZ,X600021.SH,X000898.SZ,X000027.SZ,X000883.SZ,X600352.SH,X000539.SZ,X600022.SH,X000629.SZ,X601918.SH,X600660.SH,X000792.SZ,X600098.SH,X002470.SZ,X600863.SH,X600307.SH,X600578.SH,X600489.SH,X600547.SH,X600808.SH,X000060.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.843264859424852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138997396223332,0,0,0,0,0,-0.033152834053368,0,0,-0.0377895747100051,0.0366708037363334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421134891078815,-0.064033803330753,0,0.0298725439099214,0,0,0,0
X600028.SH,0.390613110110729,0,0,0,0,0,0.0809353270779586,0.141111229828573,0,0,0,0,0,0,0,0,0,0,0,0,0.0391136508043297,0.0417580561952781,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0717290958073802,0,0,0,0,0.0768831656109148,0,0,0,0,0,0,0,0,0.014695024517197,8.67361737988404e-19,0,0,0,0,0,0
X601088.SH,0,0,0,1.73472347597681e-18,0.199239850501661,0,0,0.18758976287965,0.162441266335938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057167498757142,0,0.0754394327245932,0,0,0,0,0,0,0,0,0,-0.0146416500684195,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.100084905766955,0,0,0,0.0530811487267038,0,0.128403315967571,0.16646408603833,0,0.0653993739290666,0,0,0,0,0,0.0998759748608514,0,0,0.0569078180069461,0,0,0,0,0,0,0,0,0,0,0.0606692171785268,0,0,0,0,0,0,0.180860153584241,0,0,0,0,0,0,0,-0.00318380321320341,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.143092703000469,0,0,0,0,0,0,0,0,0,0,0.210867148467096,0.202717042650133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10575171804604,0.0682342643771212,0,0,0,-0.0227569896328672,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0188260149185012,0,0,0,-0.00453760648760741,0,0,0,0,0,-0.430482126922597,0.0565980478095152,0,0,0,-0.0109768907343833,0,0,0,0,0,0,0,0.0142876254005888,-0.00538850011823193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0540652906109926,0.0301870116703317,-0.0131662251250154,0,0,0,0,0
X600585.SH,0,0,0.105873244064203,0.130113683384955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392682723516738,0,0,0,0,0,0,0,0,0.124093068079641,0.0892505814230634,0,0,0,0,0,0,0.22373159330896,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00320936470025907,0,0,0,0,0,0
X600019.SH,0,0.0211796508839277,0.191160184739341,0.0704181488233987,0,0,0,0,0,0,0,0,0.0612414944950101,0.0270960337100837,0,0,0,0,0,0,0,0,0.0273115546963957,0.0298803054951928,0,0,0.104261184259752,0,0,0,0,6.93889390390723e-18,0,0.0682432389934031,0,0,0,0,0.159656326657582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.152341712533919,0,0,0,0,0,0,0,0,0.154017618289466,0.233346417327702,0,0,0,0,0.0930118746727032,0,0,0,0,0,0,0,0.246380528526144,0,0,0.0422144634213859,0,0.0855776086797672,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0284534765577478,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.152328277076249,0,0.0339217219314173,0,0,0.0190485655621491,0,0,0,0,0,0,0.00763020922665588,0,0,0.0610349547678434,0,0,0,0.0425937424868408,0.0567265238856339,0,0,0,0.00967109043110539,0.0163806715300999,0,0,0,0,0.22362253388674,0,0.176583480584556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0226855175473129,0,0,0.0340087173367548,0,0.0685694079318878,0,0,0,0,0.0186090291094348,0,0.0648733287733202,0,0,0.0216525206945551,0,0,0.0651508959822165,0,0,0,0,0,0,0,0,0,0,0,0.125816930111916,0,0.142210958675123,0,0,0.0281945764567079,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0.0726005899599209,0,0,0,0,0,0.123594497852213,0.0768779913932594,0,0,0,0.0328099024564995,0,0,0,0,0,0.195818097545025,0,0,0,0.0220971098436928,0,0,0,0,0,0,0,0,0,0.0667146725941742,0,0,0.0113437082452743,0,0,0,0.199347784298547,0,0,0.0189913237820694,0,0,0,0,0.000677183630264274,0,0,0,0,0,0
X600688.SH,0,0,-0.150671304411674,0.0857947302282527,0,0,-0.183870150138598,0,0,0,0,0,0,0,0,0,-0.0671097308807797,0,0,0,0.502841894447868,0,0,0,0,0.0956235064689886,0,0.0353662592672276,0,-0.104049057555151,0,0.0315189461010643,-0.0302682092910157,0.335382460533192,0,0,0,0,0,0,0,0,0,0,0.0788876935318426,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.0989681559097395,0.266204122986083,0.0324498935084518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714937242559774,0,0.0424425028498672,0.00239976740971357,0,0.203871010377615,0,0.0603612494689506,0,0,0,0,0.0595020267614177,0,0,-0.0339078980538631,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,-0.0144670336821516,0,0,0,0,0,0,0,-0.0301792698757086,0,0,0,0,0,-0.00552689133066729,0,-0.0180276401162249,0,0,0,0,0,0.0391201305845634,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230458373730265,-0.00621175202670059,0,-0.0711813181932122,0.035613044550307,0,0,0,0,0,0
X000709.SZ,0.110317411755284,0,0.195527633942556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.189985050998219,0,0,0,0.685388095486934,0,-0.165596548857904,0.0850139061759026,-0.121078237637488,0,0,0,0,-0.0900382818113521,0,0,0,0.289908038192348,-0.112890892679836,0,0,0,0,-0.256958721954856,0,0.0415723610990303,0,0.482951492435992,0.139719704004381,0,0,0,0
X600157.SH,0,0,0,0,0,0,-0.0355431267503313,0,0.0667442803265689,0,0,0,0,0,0,0,0,0,0,0,0,0.12153638557816,0,0,0,0,0,0.0388715833963984,0,0,0,0.0709766621744946,0.0361485523647579,0.126407623210446,0,0.0718655838189839,0,0,0,0.157534347456885,0,0,0,0,0,0,0,0,-0.012378306379012,0,0,0,0,0,0
X600111.SH,0,0,0.0824799018495561,0,0.0634237920323073,0,0,0,0.0800675454971612,0,0,0,0,0,0,0,0,0,0.0431789772525575,0,0.147939347704731,0,0,0,0,0.207204314186242,0,0,0,0,0,0.0489142162873436,0,0,0,0,-3.46944695195361e-18,0,0,0.0543118356085513,0,0,0,0,0,0,0,0,-0.0169692505021753,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.124918719577714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822022949190552,0,0.110350602757737,0,0.151276106362745,0,0.0378273677366052,0,0,0,0,0,0.00337033331195821,0.0568367699829767,0,0.0318681167582635,0.189096296198176,4.33680868994202e-19,0,0,0,-0.0412345684839811,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.203514528264261,0,0.0399025180040873,0.0378725183172197,0,0,0,0,0,0,0.0110530240719517,0,0,0,0,3.46944695195361e-18,0,0,0.389343424301367,0,0,0.0415824903109058,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288231162540192,-0.0237855894289324,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.011969820936979,0,0.516201467552381,0,0,0,0,0,-0.0465104477213615,0,0.0544759392438387,0,0,0,0,0,0,0,0,0,0,0,0,0.00835670773999651,0,0,0,0,0,0,0.147538686753644,0,0,-0.0609120491563478,0,0,0.0824878747103079,0,0,0,-0.00862524441243565,0,0.0139771057184296,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.00427011123481877,0.0348995773012826,0,0,0,0.160079913321779,0,0.0836150504396097,0,0.119642089666153,0.0841632914282278,0.0239955782233935,0,0.0115045454685573,0,0.0120862155306863,0,0,0.0147366192930458,0,4.33680868994202e-19,0,0,0.0518528504188037,0,0.0226311198802132,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0.197219513430534,0,0,0,0,0.158164084904937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850971433289116,0,0,0.228743503477919,0,0,0,0.00910866496986324,0,0,0,0,0,0,0.00327212582080777,0,0,0.0100923295091464,0,0,0,0,-0.000467609545677517,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105331209120045,0,0,0,0,0,0.237233459121882,0,0,0.0439187238355333,0,0,0,0.227731000463091,0,0,0,0,0.0266179534304186,0,0,0,0,0.16080002683363,0,0,0,0,0,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0732044525109065,0,0.00986600113618664,0,0,0,0,0.0203555266348272,0,0,-0.233696550997064,0,0,0,0.111070498418147,0,0,0,0,0,0.00809426253612248,0,-0.070498822898072,0.0267682472242793,0,0,0,0,0.0203537922235195,0,0,0,0,-0.00768306244869878,0,0,-0.0294233779278182,0.0296141126694748,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264493845977888,0.0771416522338777,0,0,0,0,0.0524588994338733,0,0,0.0587527144570518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.184129060227676,0,0.0623035409674977,0,0,0,0,0,0,0.0914571014386798,0.0137920963996635,0,0,0,0,0,0,0,0,0,0,0,0.215718238974286,0,0,0,0,0,0,0,0.130135651003419,0,0,0.189174216923573,0,0,0,0,0.00567388174003477,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0467054230088652,0,0,0,0,0,0,0,0,0,0,0,0,0.308442894800399,0,0,-3.46944695195361e-18,0,0,0.0806595805150495,0,0.112436828452229,0,0,0.0497494158060196,0,0.0985555350455757,0,0,0,0,0,0,0,0,-0.0363562731568218,-0.00650463685915859,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644906037656742,0,0,0,0,0.0558113123000414,0,0.13303055605131,0,0.038444535092995,0,0,0,0.0191418755106812,0.0157659805916351,0.0413633916558766,0,0,0.0706115488331314,0,0,-1.73472347597681e-18,0,0,0,0.131053820013045,0,0,0,0,-0.0203748668445017,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119941015125137,0,0,0,0,0.259753166284788,0,0,0,0,0.0219765386267458,0,0,0,0.0374754229882808,0.00148026577233166,0,0,0,0,0.0676759381333761,0.000934666225514757,0,0,0,0.0440313459412515,0,0,0,0,-0.0101480035156794,0,0,0,0,0,0
X000539.SZ,0.0740242488184481,0,0,0,0.176579314550868,0,0,0,0,0,0,0,0.0411063994282524,0,0,0,0,0,0,0,0.046642166014571,0,0,0,0,0,0,0,0.048989293371556,0.0382993482168159,0,0,0,0,0,0,0,-0.131906027106242,0,0,0,0,0,0,0,0.125825279531307,0,0.121684402370999,-0.00679692917250661,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986352416170543,0.00473477193967607,0,0,0,0.0325361476201827,0,0,0,0.371205093641478,0.0705499183700374,0,0,0,0,0.00731933330778837,0,0,0.0362364908351393,0,0,0.0853711859684311,0,0,0.0110985800852907,0.100141977433345,0,0,0,0.0115376107628875,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433373310392314,0,0,0.183550898079038,0,0,0.122625097293996,0,0.0518095804168293,0,0,0.013336784995393,0,0,0,0,0.16694125683583,0,0,0.0613793215445398,0.0545732057929444,0,0,0,0,0,0,0.026970503943936,0,0,0,0,0,0,0
X601918.SH,0.300089158956452,0,0,0,0,0,0,0,0.0667081195739113,0,0,0,0.343611606963446,0.111420925619389,0,0,0,0,0,0,0,0,0,-0.078380354378698,0,0,0,0,0,0,0,0,0,0,0,-0.113147157036326,0.123426361224982,0,0.384976247565566,0,0,0,0,0,-0.0103862564353636,0,0,0.0670068418329827,-0.106545973560533,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0230857787214474,0,0,0,0,0.0417710009835159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31600667625881,0.0144470552623086,0,0,0,0,0,0.00900094103331689,0,0,0.0366609648811399,0,0.184811935146085,0,0.0798011302275913,0,0,0,0,0.0230886165351862,0,0.000332782762904585,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118656106843171,0,0,0,0,0,0,0,0,0,0,0,-0.055567101669778,0,0,0,0,0,0,0.029506159305931,0,0,0,0.00195511220945067,0.000143367271552647,0.228816571805334,0.00410767841339603,0.049062972063124,0,0,0,0.310139247136905,0,0,0.00563208499440259,-0.00659168404474896,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0.0407673282408148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27496883460685,0,0,0.0675724536781633,-0.0550429695791494,0,0.179047601050753,0,-3.46944695195361e-18,0,0.0425051318609842,0,0.141329433958704,0,0,0,0,0.105313648391134,0,0,-0.0145638837252698,-0.0243331066095453,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582490358982741,0,0.20576037679015,0,0,0,0,0,0,0,0,0,0,0.241594006943102,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0808975535597835,0,0,0.0023133107552464,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0.058602649295393,0,0,0.177882447313771,0,0,0,0,0,0,0.113713575600803,0,0,0,0,0,0,0.238369376395516,0.0093235977937592,0,0,0.0468521433671515,0.056280133778896,0.0849338477310249,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0157206329202946,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0.0486683863141654,0,0,0,0,0,0,0,0.0164285469903205,0,0,0,0,0,0,0,0,0,0,0.151824186260295,0,0,0,0.0477855998252084,0,0.0161017368599323,0,0,0.232834418654326,0,0,0,0,0,0,0,0.075681064602273,0,0,-0.0200109979293038,-0.00542880984642044,0,0,0,0,0,0
X600578.SH,0,0,0,0.237432847335539,0,0,0,0,0,0,0.0910355012886701,0.0682203348530253,0,0,0,0,0,0,0,0.0971949893580969,0,0,0,0.0892115634208248,0,0,0.0277125659411189,0.00406918029676255,0,0,0,0,0.0893003111767798,0,0,0,0,0,0.102131741162299,0.0620728414192961,0,0,0,0,0,0,0,-0.00249342946528358,1.6940658945086e-21,0,0,0,0,0,0
