,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X601898.SH,X600585.SH,X600795.SH,X601600.SH,X600886.SH,X601991.SH,X600688.SH,X600027.SH,X600157.SH,X000709.SZ,X600188.SH,X600111.SH,X600362.SH,X600583.SH,X601992.SH,X002075.SZ,X601158.SH,X600309.SH,X000539.SZ,X000027.SZ,X600021.SH,X000898.SZ,X600352.SH,X000883.SZ,X002353.SZ,X601918.SH,X002470.SZ,X000792.SZ,X000629.SZ,X600863.SH,X600307.SH,X600808.SH,X600098.SH,X000878.SZ,X600660.SH,X600578.SH,X000060.SZ,X000825.SZ,X600489.SH,X300072.SZ,X600008.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.880521461833966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203999122582949,0,0,0,0,-0.133101232935514,0,0,0,0,0,0,0,0,0,0,0.0266342539370421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220070820790659,0,0.0164321917618801,-0.0522745052455863,0,0.00228850004938722,0,0,0,0
X600028.SH,0.426101121482668,0,0,0,0,0.151489680830625,0.000515206504586876,0,0,0,0,0,0,0,0,0,0.0865167028925928,0,0,0.1081680340017,0,0,0.00276560776696303,0,0,0,0,0,0,0,0,0.0572301496298625,0,0,0,-4.33680868994202e-19,0.00860054972413233,0,0,0,0,0,0,0,0,0,0,0,0,0.0261857543163022,-2.16840434497101e-19,0.0258537004718063,0,0,0,0,0
X601088.SH,0.0482551126793262,0.220397247076617,0,0,0,0.0168058493515733,0.139993286549117,0,0,0,0,0.0537662218102514,0,0,0,0,0.0616026982708944,0,0,0.0284053625937231,0,0,0,0.0204982478149516,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0756955050783629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.00310884169382242,0,0.197008397584408,0,0,0.0981186743761326,0,0.137323718266681,0,0.0199776079891231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389519468634587,0,0,0,0.0277989502764775,0,0,0,0,0,0.0794942523865637,0,0,0,0.250942920508388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.354556260594022,0,0,0,0,0,-0.0128995719713039,0,0,0.197357496767455,0.0918870965017651,0.0146043762806584,0,0,0,0,0,0,0,0,0,0,-0.0293107517798814,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.109640510998398,0,0.147971098629783,0,0,0,0,0.0117823948208994,-0.0497510816590524,0,0,0,0,0,0
X600019.SH,0,0.0364266853758642,0.19609960233142,0.101407448388705,0,0,0,0,0,0,0,0,0.0680950541794651,0,0,0,0,0,0,0,0,0,0,0.011072352033096,0,0,0,0.351491284050777,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238519443254845,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.2271592176957,0,0,0,0,0,0,0.263240018576683,0,0,0.21564901052396,0,0,0,0.199466268254252,-0.0430879944166355,0,-0.0589336894137154,0,0,0,0,0.0582904284173117,0,0,0,0.0674179278942223,0,-0.0385936952125222,0,0,0,0,0.098498026694146,0,0,0,0,0,0,-0.00488213197442417,0,0,0,0,0,0,0
X600585.SH,0,0,0.114744667748868,0.106511040227191,0,0.0884114628991531,0,0,0,0.0179699956744673,0,0,0,0,0,0,-1.73472347597681e-18,0.119978345945534,0,0,0,0,0,0,0,0.0953915011643899,0,0.0366893371553748,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.140194369086079,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.124927967740744,0,0,0.136287387215086,0,0,0,0,0,0,0,0,0,0.0722714444589393,0.109868920320028,0,0,0,0,0,0.0589691025636702,0,0,0,0,0.0368553575948521,0,0,0.0960675560911187,0.0326059044372877,0,0,0,0,0,0.122440592564034,0,0,0,0,0.0252096523775862,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.15199010862219,0,0,0,0,0,0.150386530045052,0,0,0,0,0.221741046222902,0,0,0.272602448498106,0,0,0,0,0,0.0721186199612686,0,0,-0.0787180119803974,0,0,-0.0979336405009379,0,0,0.145499634664389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0568591831258477,0,0,0,0,0,0
