,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002466.SZ,X002460.SZ,X600585.SH,X600188.SH,X000792.SZ,X600019.SH,X601898.SH,X600011.SH,X600111.SH,X000301.SZ,X002271.SZ,X600660.SH,X000708.SZ,X000877.SZ,X600010.SH,X600886.SH,X600547.SH,X601600.SH,X600795.SH,X600176.SH,X600426.SH,X600362.SH,X000408.SZ,X300073.SZ,X600096.SH,X601991.SH,X600803.SH,X000786.SZ,X000629.SZ,X000723.SZ,X600027.SH,X000983.SZ,X002080.SZ,X600141.SH,X601699.SH,X600348.SH,X600160.SH,X600219.SH,X600399.SH,X600801.SH,X600157.SH,X002192.SZ,X002407.SZ,X600486.SH,X300037.SZ,X002497.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0125421253819575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136082782140601,0,0,-0.115806780998915,0,0,0,0.214640541558396,0,0,0,0.103533808247053,0,0,0,0,0,0,0,0.0301743165307158,0,0,0,0.0103637364663972,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0106115075337753,0,0,0.211632278860316,0.140409741946456,0,0,0,0,-0.079154871841588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0944235781760844,0,0,0,0,0,0.23507012104157,0,0,0,0,0,0,0,0.144722899222348,0,0,0.076503175247629,0,-0.00407176677992005,0,0,0,0,0.0185366526363961,0,0
X600028.SH,0,0.0466858006125185,0,0.0238358960646437,0,0,0,0,0.00900867494465353,0,0,0.00827570751344844,0,0,0,0,0,0,0,0,0,0.113571339822139,0,0,0,0,0,0,0,0,0,0,0.0160555761501257,0,0,0,0,0,0.010321860872663,0,0,0,0.0426433252540423,0,0.0980016161291616,0,0,0,0,0,0,-0.00627164675932537,-0.00863309976708258,0,0,0,0,0,0
X600309.SH,0,0.0129310425703512,0,0,0,0,0,0,0,0,0.188654594722226,0,0,-0.0296181647727446,0,0,0,0.186060599065544,0,0,0,0,0,0,0,0,0,0,0.0051530448186429,0,0,0,0,0,0,0,0,0,0.0262231399218388,3.46944695195361e-18,0,0,0.0336530822177079,0,0,0.0919912479780283,-0.00597585967518914,0,0,0,0,0,0,0,0,0,-0.0324808240288841,0,0
X002466.SZ,0,0,0,0,0,0.445229861797847,0,0,0.0829809250889166,0,0,0,0.0462772544557315,0,-0.0139414331109172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103302467143377,0,0,-0.0427430717539682,-0.143175479272174,0,0,0,0,0,0,-0.0293273013543222,0,0,0.0236136240137757,0,0,0.14102663223631,0,0,0,0.288684436601424,0,0,0.0437678945549812,0,0,0,-6.7762635780344e-21,0,0
X002460.SZ,0,0,0,0,0.0239850482274574,0,0,0,0.140742300006447,0,0,0,0,0,0,0,0,0,0.120785232352825,0,0,0,0,0,0,0,0,0.0419314059162927,0,0,0,0,0,0.0829381537969095,-0.0291710656039035,0,0.0353122796637678,0.0126450276194799,0.0335010632155446,0,0,0,0,0,0,0,0.0526931852881497,0,0,0.270890796779406,0,0,0,0,0,0,0.0105302670257725,0,0
X600585.SH,0,0,0,0,0,0,0,0,-0.0258811959830001,0,0,0,0,0,0.207867815450807,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0052557850105772,0.0343226610891156,0,0,0,0,0,0.0203976057283331,0,0,0,0.369941033367631,0.0617990502598666,-0.00687719808794912,0,0,0,0,0,-0.000204702495206236,-0.0370125851547851,0,0,0,0,0,0
X600188.SH,0,0.242912900712544,0,0,0,0,0,0,0,0,0.51541726987196,-0.0500056061276874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.076076195073547,0,0,0,0,0.00641551450380667,0.159163517509983,0,0,0,0,0,0,0,0,0,0,0,0,0.0917820107016033,-0.133080893700251,0,0,0,0.0196080994718495,0,0
X000792.SZ,0,0,0,0,0.168023061796933,0,0,0.129569872100856,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.406788015627487,0,0.0190519507815906,0,0,0.148770937623881,0,0,0,-0.0706926065859941,0,0,0,0,0,0,0,0.00662914990319674,0,0,0,0.0291987822340509,0,0,0,-0.00539795381013838,0,0,0,0,-0.0140981007405863,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.0331218591578273,0,0,0,0,0,0,0.0846102851024314,0,0,0.0899515310408229,0,0,0,0,0,0,0,0,0,0.0815493550637389,0.0500833872545414,0.0878103622327426,0.077543008436128,0,0,0,0.095423588189733,0,0,0,0,0,0,0,0,-0.00579870035656698,0,0,0,0.0206041150888501,0,0,0,0,0.0187369415287032,0,0
X601898.SH,0,0.345764020097483,0,0.103117645050828,0.102806581649208,0,0,0.0614775099339992,0,0,0,-0.0204936962198163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130351846867351,0,0,0,0.0196848794852569,0,0,0.262712598128262,0,0,-6.93889390390723e-18,0,0,0,-0.0371877013876089,0,0,0,0,0,0,0,0,0.00841350672869975,-0.0222287696674599,0,0,0,0.056448206293383,0,0
X600011.SH,-0.627658193998495,0,0,-0.010045823830219,0,0,0,0,0,0,0,0,0,-0.539183912003454,0,0,0,0,0.204775631604172,0,0,0.096143902856548,0,0,0,0,0,0,0,0,0,0,0,0,1.03084625768384,0,0,-0.0328666933493715,0,0,0,0,0,0.263481608729382,0,0.0620666910665653,0,0,0.0430047765860932,0.280358218785563,0,-0.101349918921706,0,0,0,0,-0.0841168218118382,0,0
X600111.SH,0,0,0,0,0,0.161422723815981,0,0,0,0,-0.117904601076245,0,0,0,0,0,-0.0589807627643025,0,0,0,0,0,-0.0336611834344514,0,0,0.128670345220246,0.200243090552552,0.0105841308115659,0,0,0.222781629489495,0,0,0.138271206384675,0,0,0.0525074464303666,0,0,0,0,0.0484212511550125,0,0,0,0,0,0,0.389833522300743,0,0,0,0.159680187496515,0,0,0,0.0844911769012867,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,-0.0296440147876131,0,0,0,0,0,0,0,0.285513979196083,0,0,0,0,0,0,0,0.305179668498779,0,0,0,0,-0.0117705411307845,0,0,0,-0.0214140677694522,0,0,0,0.06674655356791,0.393146042520137,0,0.110402704980905,0,0,-6.93889390390723e-18,0,0,0.0236528457341663,0,0,-0.0500540166629858,0,0,0,0,0.0603669922593682,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,-0.0457509514680164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.195764388456306,0,0,0,0.901949627157851,0,0,0,0,0,0,0,0.15051190187295,0,0,0,0,-0.234753817511005,0,0,0,0,0,0,0.00437409076644106,0,0,0,0,0,0,0
X600660.SH,-0.0526824816904003,0,0,0,0,0,0,0,0,0,0,0,-0.0628727043636013,0,0,0,0.256158674317348,0,0,0,0,0,0,0,0,0,0,0.0216280168637625,0,0,0,0,0.0782640752997146,0,0,0,0.218011223391422,-0.0567481860301285,-0.0208954835883548,0,0,0,0,0,0,0,0,0,0.0580247989974374,0,0,-0.0451004986783538,0,0,0,0,-0.0255894299261766,0,0
X000708.SZ,0,0,0,0,0,-0.00280747990733557,0,0,0,0.0605612171093711,0,0,4.33680868994202e-19,0.0024332738715526,0,0,0,0,0,0,0.0927555463899022,0,0,0,0,0,0,0,0,0,0,0,0,0.000793203633166243,0,0,0,0,0.0380747841934489,0,0.165104632862658,0,0.105598424565363,0,0,0,0,0,0,0,0,0,-0.0399449179664355,0,0,0,0,0,0
X000877.SZ,0,0,0,0.112892287791711,0,0,0,-0.0405734688082445,0,0.0546430125266219,0,0,0,0,0.212466803978183,0,0.0551147384669327,0,0.00177929266325844,0,0,0,0,0,0,0,0,0,0.12088616949119,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213072324958989,0,0.00803933444730698,0,0,0.0121816957571208,0,0,0,0,-0.0245091802051031,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.315307659032522,0.215889190789233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00569067054301613,0,0,0,0,0.218434236113134,0,0,-0.0234660640282942,0,0,0.0668633260153868,0,0,0,-0.110766418836776,0,0,0.0270128855482251,0,0,0,0,0,0,0.070950417597111,0,0
X600886.SH,0,0,0,0,0.0260719196920046,0,0,0.00798293708040581,0.144571537169274,0,0,0.0581783504083462,0,-0.0536208758897708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497705201806774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0641546689430895,0,0
X600547.SH,0,0,0,0,0.0528774979596448,0,0,0.0111371616198582,0.00218404557409684,0,0,0,0.010801626788905,0,0,0,0,0,0,0,0,0.12040618150477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582835592572363,0.158701860104455,0,0,0,0,0,0,0,0,0.0938978116523611,-0.0262829967477512,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.312825996207595,0,0,0,0,0,0,0,0,0,0,0,0.0208174994625957,0,0,0,0,0,0,0,0.0836710077455536,0,0,0,0,0,0.182141388643183,0,0.0488682137766191,0,0,0,0,0.0849756985896946,0,0,0,0.0146137070119025,0,4.33680868994202e-19,0,0,0,0,-0.0391918783705741,0,0
X600795.SH,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0292489435122354,0.258054827731612,0,0,0.00105937330619688,0.123335746726135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114467002092265,0,0.163614989711004,0,0,0,0,0,0,0,-0.0368117103347663,0,0,0,0,0,0,0,0,0,0.118110493017651,0,0,0,0.0753610697660856,0,0
X600176.SH,0,0,0,0.0465125740267264,0,0,0,0,-0.0464749581155974,0,0.238794740086138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406287732450382,0,0,0.274555492296531,-0.0302266937874982,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119454303889235,0.113748556663002,0.0380689263169907,0.0360232432587441,0,0,-0.0304845215315278,-0.0848513155753338,0,0,0,0.00497105878176353,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.037663453583239,0,0,-0.034409538835093,0,0,0,0,0,0.17267519924985,0,0,0,0,0,0.0867503735272527,0.182022240810859,0,0,0.102607977564622,0.0720982527523673,0,0,0.0462957386960597,0,0.0568244731557511,0,-0.0787087341669912,0,0.28712602137448,0.0823212622259862,0,0,0,-0.110907545956864,0,0,0,0,0.0318029866342407,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00921610060897441,0,0,0,0,0,0,0,0,0.328581857853023,0,0,0,0,0,0,0.0425225178132987,0,0,0,0,0,0,0,0,0,0.0332225825747975,0.0681182689319118,0,0,0,0,0,0.0537562047341376,0,0,0,0.0826959807933581,0,0.0199211455267339,0,0,0,0,0.0100325085930906,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.440215503210405,0,0,-0.0449252421426055,0.195121920017115,0.120082531844324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450871755382341,0,0,0,0,0.0919835564221789,0.0644389812703022,-0.139972434329726,0,0,0,-0.0140991095481018,0,0,0,0.0246619052078836,0,0,0.169437436227593,0,0,0,0,0,-0.031302660078669,0,0,0,0,-0.0398113197716602,0,0
X300073.SZ,0,0,0,0,0,0,0,0,0,0,0,0.112446448033454,0.0821738313843156,0,0,0,0.138160447728877,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.000986067059217703,0,0.136477917464729,0,0,0,0.130705597341679,0,0,-0.0714578322468444,0,0,-0.0199157116837773,-0.00262244200333477,0,0,0.0451758798587113,0,0,-3.46944695195361e-18,0,0,0.157114388668557,0,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,-0.0406508716302944,0,0,0,0,0.237544760279497,0,0,0,0,0,0,0,0.0869328901798592,0,0,0,0,0,0,0,0,0.0961334969568097,0,0,0,0,-0.0489269020827078,0,0,0,0,1.0177376113111,0,0,0,0,0,0,0,0,-0.158791616178647,0,0,0,0,-0.00179850164624665,-0.133706515277627,0,0,0,0.0138388175650098,0,0
X601991.SH,0,0,0,0,-0.0286350307174901,-0.106721386409036,0,0,0,0,0,0.0884423926260434,0,0,0,0,0,0,0,0,0,0.136723452680011,0,0,0,0,0,0,0.255099872632254,0,0,0,0,0,0.113275407129853,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0963909177041955,-0.000546264793789038,0,0,0,0,0,-0.00140993337301586,-0.0819019096571222,0,0,0,8.67361737988404e-19,0,0
X600803.SH,0,0,0,0,0,0,0,0.0615214315103257,0,0,0,0,0.0814185681389949,0,0,0,0,0,-0.00421171665329289,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00789819874122397,0,0,0.0176395699764857,0,0,0,0.0934034822591158,0,0.0433986514559977,0,0,0,0,0.0448419682772734,0,0,0,0,0.00696375687350902,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.105987596295943,0,0,0,0.603762173408674,0,-0.0493638401475449,0,0,0,0,0,-0.0796372916680458,0.150444111740306,0,0,0,0,0,0,0,0,0.0626366880839282,0,0,0.0265011822090915,0,0,0,-0.0145378192967908,0,0,0,0,0,0,0,0.103953661120667,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.206339645247267,0,0.13109102855551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188323065585828,0.16221301968678,0,0,0.0408831272869263,0,0,0,0,0,0.0563392581928207,0,0,0,0,0,0,0,0,0.067240253589033,0,0.0469841241845612,0.169806078309589,0,0.0865292276928432,0,0,0.0247753877987124,0.0478507729760143,0,0,0,0.264491704014671,0,0
X000723.SZ,0,0,0,0,0.020958488764513,0,0,0,0,0,0,0,0.048326380014315,0,0,0,0,0,0.0767679217066084,0,0,0.149759931717822,0,0,0,0,0,0,0.0874451890477594,0,0,0,0,0,0,0,0.156340412171523,0,0,0,0.0434991173207825,0,0,0,0,0,0.123677014749105,0,0,0.129518563179352,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.308723450522268,0,0,0,0,0.0661333090399147,0,-0.200942568211001,0,0,0,0.162255144783522,0,3.46944695195361e-18,0,0,0,0,0.269212595597933,0,0,0,0,0,-0.00789172975765702,0,0,-0.013502781968541,0,0.0776421305784513,0,0,0.049468804967002,0,0.0503650854783589,0,0,0,0,0,3.46944695195361e-18,0.0732349303146518,0,0,0,-0.052173774437829,0,0
