,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X000792.SZ,X000301.SZ,X601898.SH,X600011.SH,X600019.SH,X600111.SH,X600660.SH,X600010.SH,X000877.SZ,X002271.SZ,X000708.SZ,X600547.SH,X600886.SH,X601600.SH,X600795.SH,X600176.SH,X600426.SH,X600362.SH,X600803.SH,X601991.SH,X600027.SH,X000629.SZ,X000983.SZ,X000408.SZ,X600348.SH,X600096.SH,X000723.SZ,X000786.SZ,X600160.SH,X601699.SH,X600219.SH,X002080.SZ,X300073.SZ,X600141.SH,X600157.SH,X002353.SZ,X000933.SZ,X600295.SH,X600378.SH,X600549.SH,X600801.SH,X000807.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0214806280863596,0,0,-0.0521989014790177,-0.0363842253648642,0,0,0,0,0,0.105566117163644,0,0,0,0,0,0,0,0,0.229099905055312,0,0,0,0,-0.142203726383471,0,0.130979669901573,0,-0.0270224842637441,0,0,0,0,0,0,0,-0.0659367993607533,0,0.0783022187694237,-0.0490437633652405,0,0,0,0,0,-0.00336690648179238,0,0
X601088.SH,0,0,0,0.0478201435904206,0.239536845373878,0,0.116171165514405,0,0.129144971660868,0,0,0.0702566953582952,0,0,0,0,0,0.0155542991803363,0,0,0,0,0,0,0,0,0,0,0,-0.0853679473868212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336778814112466,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.0580454556022079,0,0,0,0,0,0,0,0.0267810884568017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061137562156104,0,-0.0169986812850929,0,0,0.00183210436237359,0,0,0.0163537480534179,0,0,0,0,0.00118348589526853,0.00595551442068015,0,0,0,0,0,0,0.00303885679974126,0,0,0,0,-0.0361251673697074,0,0
X600309.SH,0,0.0821734977495059,0,0,0,0,0,0,0,-0.00405951068940799,0.054503617642308,1.73472347597681e-18,0,0,0,0,0,0.0576409030056487,0.0272020626133076,0,0,0,0,0,0.0145488153107928,0,0,0,0,-0.0101731193631695,0,0,0,0,0,0.00319979914254158,0,0,0,0,0,0,0.125431301245959,0.0654598804812416,0,0,0,0,0,0,0.0858446830960899,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.429955545729266,0,0,-0.065931671589959,0,0,0,-0.0350707463294161,0,0,0,0,0,0,0,0,0,0,0,0.03158527153883,0.0724305513710994,0,0,0,0,0,0,0.341721442689908,0,0,0,0,0,0,0,0,0,0.0450156656995597,0,-0.00540460712329002,0,-0.0863167485158683,-0.00177127282562996,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.0857837031336762,0,0.245691273823982,0.035219896719287,0,0,0,0,0,0,0,0.159670045375905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651000209465288,0,0,0,0,0,0.102960803880069,0.276919669370533,0,0,0.0981757716282452,0,0,0,0,0,0,0.00406813382981448,-0.0841384390506814,0,0,0,0.0282571910387852,0,0
X002466.SZ,0,0,0,0,0,0.555042862035728,0,0,0.102400659470067,0.0206957466678805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172154238913527,0,0,-0.069625932276556,0,-0.157414069740625,0,0.14168388765472,-0.0191911590813445,0,0,-0.0205403456898051,0,0,0,0.0690298006747115,0,0.312095843776921,0,0,0,0,0,0,0,0,0,0.0457874047738427,0.0165304348049569,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0307759284575698,-0.116593972315112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215589197168995,0,0,0.00513380247803358,0,0.0473344018619723,0,0,0.117686114635137,0,0,-0.00504976118219031,0,0,0,0,0,0,0,0,0,0.19624743914878,0,0,0.00892496180135632,0.0269888809809879,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,-8.67361737988404e-19,0.25535787000916,0,0,0,0,0.0971540986383581,0,0,0.0167576958993977,0.101939732350059,0,0,0,0,0,0.0392076616575241,0,0,0,0,0.0623311850796771,0,0,0,0,0,0.0863566068605385,0,0,0,0,0,0.256184651478771,0,-0.00450861665922972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039096019300476,0,0
X000301.SZ,0,0,0,-0.087713469745296,0,0,0.362690214050474,0,0,0,0,0,0,0,0,0.129620378974761,0,0,0.156722158652178,0,0,0,-0.030015813749027,0,0,0,0,0,0,0,0,0.296370824915047,0.0536875342163947,0,0,-0.035008221846012,0,0,0,0.128718570892636,0,0,0,0,0,0,0,0,0,0,0,-0.134752025637345,-0.124658257660299,0,0,0,0.0712376391895569,0,0
X601898.SH,0.102912461283662,0.0503355993700663,0,0,0.169376459398635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115819430691531,0,0,0,0,0,0,0,0.321007030732822,0,-0.0645273401907991,0.238419344500524,0,0.0850687422806413,0,0,0.0245809062116934,-0.0337292598565232,0,0,0,0.131247558193235,0,0,0,0,0.00251919430508094,0,0,0.0299380289697271,-0.0124953913913905,0,0,0,-0.0157326252594358,0,0
X600011.SH,0,0,0,-0.0234103938124551,0,0,0,0,0,0,0,0,0,0,0.116458972751745,0.285370222239739,0,0,0,0,0,0,0.0214118544318124,0,0,0,0,0.127618975471321,0.746916700580506,0.142954782276066,0,0,0,0,0,0.573989570556095,0,0,0,0,0,0,0,0,0,-0.634911026265492,0,0.17098329231456,0,0,0,0,0,0,0,0,-0.182759788832455,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0896918022711654,0,0.0625571068594205,0,-0.0354483508252342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891630724646478,0,0,0,0,0,0.176594740550013,0,0,0.0863879543237165,0,0,0,0,0,0.159458351270803,0,0,0,0,0,0,-0.0231045489508017,-0.058592269848867,0,0,0,0.0631826334121908,0,0
X600111.SH,0,0,0,0,0,0.266571436289566,0,0,0,0,0,-0.0794219582003427,0,0,0,-0.215383550007868,0,0,0,0,0,0,0,0,0.0689512232264554,0,0,0,0,-0.00637523707905797,0,0.390811223496352,0,0,0,0,0.139131677360288,0,0.0121196682577241,0,0,0,0,0,0,0,0.20343210147908,0.0962466859234616,0,0,0.119415481584669,0,-0.0519944707259975,0,0,0,0.0341446202259413,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0733361311143494,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286184689221366,0,0,0.11448508532306,0,0,0,0,0,0,0.00228212034376739,0.178783695038841,0,0,0,0,0,0,0,0,0,0,-0.115593798162354,-0.0540662345968412,0,0,0,-0.037901536680643,0,0
X600010.SH,0,0,0,0,0,0.128633775319734,0,0,0,0.108657544187486,0.125286115645877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384932532625147,0,0,0,-0.11801855010448,0,0.023158900540474,0,-0.0269361216088834,0,-0.166238006344678,0.183945216445942,0,0,0.18356988713593,0,0,0,0,0.154008204147609,0,0,0,0,-0.108152219065569,0,0,0,0.0865853872654522,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,-0.0453788127252795,0,0.0709581941667494,0,0,0,0,0,0,0,0,0,0.0130908797975018,0,0,0,0,0,0,-3.46944695195361e-18,0.00354153634083336,0,0,0,0,0,0.246116449920509,0.0795824302870759,0,0,0.0733485021965466,0,0.0754506665314824,0,0,0,0.0856081406461253,0,0,0.00802843602003645,0,0,0,-0.00047525942198915,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0.0053417458209492,0,0,0,0,-0.130367087872685,0,0,0.169768157886944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211027575120676,0,0,0.296644206496011,-0.0113612769817701,0,0.816780560004655,0,0,0,-0.0238918159223631,0,0,-0.065477118739259,0,-0.111081147285638,0,0,0,0,-0.336915907708006,0,0,-0.0132658706275601,0,0,0,4.33680868994202e-19,0,0
X000708.SZ,0,0,0,0,0,-0.0303882587556134,0,0,0,0.033059772505944,0,0,0,0,0,-0.00419005909221915,0,0.031122463217354,0,0,0,0,0,0,0.0978614242644969,0,0,0,0.231036491663495,-0.0767538318447476,0,0,0,0,0,0,0,0,0,0,0.0276853874163186,0,0,0,0,0,0,0.107108523582176,0,0,0,0,0.0437396115371362,0,0,0,0.00922382277811387,0,0
X600547.SH,0,0,0,0,-0.0303419472044746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218907039048334,0,0,0.0763342326738214,0,0,0.0629294759983765,0,0,0,0,5.42101086242752e-20,0,-0.00159392186818494,0,0,0,0,0,0,0.0281305470778264,0,0,0,0,0,0,0.038485528163497,4.33680868994202e-19,0,0,0,0,-2.16840434497101e-19,0.0131044295722205,0,0,0,-0.0226414296664972,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.329816426705793,0,0,0,0,0,0,0,0,0.0509911986316916,0,0,0,0,0.0178786040178033,0,0,0,0,0,0.206537944691169,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,-0.0165059516471495,0,0,0,0,0,0,0,-0.054832083693113,0,0,0,0,0.00874910555461205,0,0,0,-0.0202705493134298,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.175184812263579,0,0,0,0,0,0,0.0237563463524398,0,0,0.0986419734222186,0,0,0,0,0,0.0781977017151223,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.0497989135996219,0.0111509388387747,0.0653089538446028,0,0,0,0,0,0,0,0,0.363393021117142,0,0,0.0267019851247775,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.187761482273319,0.215172379173224,0,0,0,0.175518054673314,0,0,0,0,0,0,0,0,0,0,0,0.416690116913923,0,0,0,0,0.025682940327832,0,0,0,0,0,0,0,-0.00244663503078897,0,0,0,0.00185576982398961,0,0,-0.0910138398618413,0.0787600955551208,0,0,0.0821894142342027,0.137846205523344,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0439170931418067,0,0,0,0,0.125943493185823,0,0,0.133058200031524,0,0,0,0,0,0.0893719193813303,0,0,0,0,0,0,0,0,0.0501382343392108,0,0.229499387267201,0,0,0,0,0,0,0,0.0374782223442,0,0,0,0.10320638416583,0,0,0,-0.0576584959204874,-0.0855214684741875,0,0,0,0.0210302183280169,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.0604525322268432,0,0,0,0.168204964090451,-0.127463027125579,0,0,0,0.215385467072287,0,0,0.121187800016577,0,0,0,0,0,0.044511389187516,0,0.0573182356594073,0,0,0,0.161263683453406,-0.0418636474757159,0,0,0,0,0,0.0952545101957023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0487873526152613,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.00717302474053489,0,0,0,0.0110368865610016,0,0,0,0,0,0,0,0.054730432140046,0,0,0.0374110023609499,0,0,0,0,0,0,0,0.0854988710653705,0.0110745647407485,0,0,0,0,0.118571039208256,0.0346958447294512,0.134703583153581,0,0,0.00024519036363815,0,0,0,0,0,0.0991283725261304,0,0,-0.029872512474713,0,0,0,0,0,0
