,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X600362.SH,X600795.SH,X600188.SH,X600027.SH,X601992.SH,X002466.SZ,X000898.SZ,X600516.SH,X600111.SH,X600176.SH,X000709.SZ,X002460.SZ,X600352.SH,X000786.SZ,X600219.SH,X000629.SZ,X600808.SH,X600299.SH,X600489.SH,X002271.SZ,X600801.SH,X000825.SZ,X601158.SH,X000553.SZ,X300072.SZ,X002110.SZ,X000883.SZ,X600157.SH,X600583.SH,X002470.SZ,X600985.SH,X000630.SZ,X000027.SZ,X601699.SH,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.27865066564142,0,0,0,0,0,0,0,0,0,0,0,0.104955024471329,0,0,0,0,0,0,0.0332769640666519,0,0,0.0289820797233065,-4.33680868994202e-19,0,0,0,0.0273430878159789,0,0,0,0,0,-0.0151103611529063,0,0,0,0,0.000778553502479226,0,0,0.0162037610337655,0.0498096353597821,0,0.0997179914893161,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.132693166171332,0,0,0,0,0,-0.105399578923674,0,0,6.93889390390723e-18,0,-0.12860768574585,0.330774974217376,0.205168626428326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339308136513683,0,0,0,-0.0426429190971587,0,0.255876188462163,0.0762185988417182,0,0,0,0,0,0,-0.023880406206111,0,0,0.00812111570541103,0,0,0,0,0.0889274987119602,0.037232413098786,0.0536921005881873,0,0,0,-1.73472347597681e-18,0,0
X601088.SH,0,0,0,0,0,0.129204928537451,4.33680868994202e-19,0,0,0,0,0,0,0,0.0734348405797112,0,0,0,0,0,0,0,0,0,0.0388045667465308,0,0,0,0,0,0,0.207072880165485,0,0,0.0623770783506686,0,0,0,0,0,0,0,0,0,0.0646531809371326,-0.18906336579751,0,0,0.227944898352823,0,0,0.0176229327764841,-0.00799084607944188,0,0,0,0,0,0
X600585.SH,0,0.138373172447118,0,0,0,0,-0.0349077998859371,0,0,0,0,0,0.0383567116406032,0,0,0.0477107488203165,0,0,-0.0194964071644584,0,0,0,0,0,0,0,0,0,0.170239799816168,0,0,0,0,0,0,0.414939278138484,0,0,0,0,0,0,0.024866628403917,0,0,-0.0369242938691633,0,0,0,0.047886558392603,0,0.0085245825329394,0,0,-0.0346973470493925,0,0.0286253009057308,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393910575373804,0,0,0.101877056978294,0,0,0,0,0,0,0.0998551970971003,0,0,0,0,0,0,0,0,0.0697362717333137,0,0.0101411847837759,0,0,0,0,0,0.0201397170693817,0,0,0.00343857073747574,0.0277397807700351,0,0,0,0.0309892813809543,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120253699745527,0.217618185398073,0,0,0,0,0,0,0,0,0,0,0.349950217668606,0,0,0,0.185318365296109,0,0,0,0,0.12551384508959,0,0,0.125589525704924,0.0781925341748204,0,0,0,0,0.1407507204659,0,0,0,0,0,0,0,0.154835368196803,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534190478384685,0,0.635934509190763,0,0,0,-0.214063907456566,0,0,0,0,0,0,0.000775536868756233,0.0550834885529901,0,0,0,0,0,0,0,0,0,-0.117555515726256,0,0.0534958038891223,0,0.105697504872109,-0.0290172553395387,0,0,0,-0.0843292177868137,0,0.0119112950713133,0,0,0.0524337602538343,0,-0.00238174788703439,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14156567643626,0,0.0439943793078792,0.222182008834838,0,0,0,-0.0307126198312163,0,0.128116266607717,0,0,-0.0312484961748854,0.00754648364782767,0.170596285998014,0,0,0,0,0,0.131169623898251,0,0,0,0,0,0,0.217321809684816,0,0.0752735320909428,0,0.0133308153746308,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,4.33680868994202e-19,0.0321168293139019,0,0,0,0,0,0,0,0.026073320149257,0,0,0.0328746170482676,0,0.0260046399726036,0,0.0282049211177209,0,0,0.110529339847607,0,0.18349099709404,0,0,0.0361962119660662,0.0348570836784718,0,0,0,0.0353827704068467,0,0,0,0.137989504469975,0.0529803407399074,0,0,0,0,0,0.00734890268485742,0,0,0,0,0,-0.0132370133811311,-0.00901384175627495,0,0,0,-0.00455084260941635,0,0
X600547.SH,0,0,0,0,0,0.016503456282986,0,-0.0217913116285549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00223482420393539,0,0,0,0,1.00964114893584,0,0,0,0,0,0,0,0,0.0138812255239319,0,-0.109594492884985,0,0,-1.73472347597681e-18,0,0,0,-0.0155444499287657,0.029764223695877,0,-0.0458960973194169,0,-0.00798677267320711,0,0
X601898.SH,0,0,0,0,0,0,0.0183606894192413,0,0,0,0,0.174184564065412,0,0,0,0,0,0.00353754896083397,0,0,0,0,0,0.0695123072726292,0.140309990288818,0,0,0,0,0,0.0153567124439183,0,0,0,0.0309098216463867,0,0,0,0,0.0393304726554909,0,0,-0.00744774828720736,0,0,0,0,0.0903222909589229,0,0,0,-0.0152822703581384,0.0424400519417442,0,0,0,0.0550590491371657,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0459303915514038,-4.33680868994202e-19,0.054980224140198,0,0,0,0,0,0,0,0.0933598459435397,0,0.00672065274743168,0,0,0.0807210840451909,0,0,0,0,0,0,0,0,0,0,0,0,0.0411507655570572,0,0,0.0550129945979237,0,0,0,0,0,0.0342214528544439,0,0,0,0,0,-0.00176600853268683,0,0,0.0307291034258183,0,-0.00278270680493758,0,0
X600660.SH,0,0,0,0,0,0.0245050620530918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697260279818633,0,0.0137614218637053,0,0,0.0358735673603048,0,0,0,0,0,0.103152360677935,0.303751726300704,0.0755878981089903,0,0,0,0,0.0623895928501755,0,-0.0297816208998943,0,0.01640708064089,0,0,0,0,0.0189297057325371,0,0,-0.0349254169433596,0,0,0,-0.0425653029861611,0,0
X600688.SH,0,0,0,0.0208079876444832,0,0,8.67361737988404e-19,0,0,0,0,0.0228761834521973,0,0,0,0,0,0,0.029580966900624,0,0,0,0,0,0,0,0,0,0.0167859180196801,0,0,0,0,0,0,0,0,0,0.0254897051879153,0,0,0.167774066751373,-0.0237602427200557,0.0240440445323771,0,0,0.0435503678454954,0.0529224878235215,0,0,0,1.0842021724855e-19,0.0385913813566945,0,0,0,0.0307069935238587,0,0
