,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600188.SH,X600010.SH,X600111.SH,X600362.SH,X600027.SH,X600309.SH,X601992.SH,X600688.SH,X600583.SH,X601158.SH,X000898.SZ,X600352.SH,X600547.SH,X600489.SH,X000709.SZ,X000792.SZ,X002353.SZ,X000883.SZ,X000539.SZ,X000831.SZ,X000629.SZ,X000630.SZ,X600660.SH,X000027.SZ,X600808.SH,X000825.SZ,X600549.SH,X600008.SH,X600578.SH,X600315.SH,X601699.SH,X000983.SZ,X600863.SH,X600307.SH,X002470.SZ,X600098.SH,X000937.SZ,X600348.SH,X000959.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002353.SZ,0,0,0,0,0,-0.0675108087608072,0,0,0,-0.00424786011654093,0,0,0,0,0,0,0,0,0,0,0.0983674954606597,0,0.293366726407717,-0.0771365747096902,0,0,0.104354041690187,0,0,0,0,0,0,0,0.0888691337953985,-0.0311468627505654,0,0.031731381791554,0.0896296772884285,0,0,0,0,0,0,0.245063730871806,0,0,0,0.0885475075224446,0,-0.030999575710094,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,-0.154815707499661,0,-0.388596662535821,0,0,0,-1.73472347597681e-18,0,0.198949665197298,0,0,0,0,0,0,0,0,0,0,0,0,0.0576312069891297,0,0,0.0722414394828147,0,0.239003791123336,0,0.0500121962298184,0,0,0,0,0,0,0,0,0,0,0,0,0.0139122572944903,0.0229480352760221,0,0,0,0,0,0
X000539.SZ,0,0,0,0.0754894753152773,0,0,0,0,0,0,0.186101392911369,0,0,0,0,0,0,0,0,0,0,0.0931767674042168,0,0,0,0,0.0641913114215113,0,0,0,-0.0390179819644271,0,0,0,0.117572726091084,0.109036701183738,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.138239921930909,0,0,0,0,0,-0.0167841567967046,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0.045456685781386,0.00152375437345396,0,0,0.158732947499655,0.0535646493586773,0.11289619331827,0,0.0936660730176871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08408563611437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00894051446738436,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,-0.16128017210867,0,0.175970812545509,0,0,0,0,0,0,0,0,0.0675463044604258,0,0,0,0.134265918735341,0,0,0,0,-0.0858730797672492,0,0,0,0,0,0.648160651190724,0,0,0,0,0.19971800591887,0,0,0,0,0,0,0,0.169575389368072,0,0.0457551106025853,0.0382415278882547,0,0.0534359163912817,0,0.0950850734557009,0,0
X000630.SZ,0.18746334812906,0,0,0,0,0,0,0,0,0,0,0.159907475881361,0,0,0.494477562274546,-0.0299416462778013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263264301540841,0,0,0,0.0308019501855555,0,0,0,0,0,0,0,0,0,0.0375258874699089,0,0,-0.0162919276343237,0,0,0,0,-0.0162274181152663,0.0716385716938449,-0.0694633013846775,0,0,0,0
X600660.SH,0,0,0,0,0.0989987170663613,0,0,-0.0534058406442455,0,0,0,0.0443042235923344,0,0,0,0,0.0320399579576132,0.0519836840922208,0,0,0,0,0,0,0,0,0,0,0,0.105948943263022,0,0.0298903531570828,0,0,0.0173950566587563,0,0,0.253417943659249,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.00440801607811858,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971205509914847,0.180419035542722,0,0.185235636171165,0,0,0,0,0,0,0.137321530988506,0,0.112037847878738,0,0,0,0,0,0.0141819430574658,0,0,0.0558783208103082,0.126269005973464,0,0,0,0,0,0.0724915876518195,0,0,0,0.057766916851352,0,0.0120110143521825,-0.0087870474789387,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0261182299974254,0,0.055330142610129,0,0,0,0,0,-0.0275996299601625,0,0,0,0,0.204951746191942,0,0,0,0.0614173513671943,0,0,0,0,0,0,0.405783168953638,0,0,0.231956649244513,-0.278076526151559,0,0,0,0.224867680459356,0,-0.0905255806543556,0,0,0,0,0.127450534742546,0.011234515871908,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.407966633533691,0,0,-0.031582319820087,0,1.73472347597681e-18,0,0.0775829474274976,0,0,0,0,0,0.108350387335612,0,0.00126863638923006,0,0,0,-2.16840434497101e-19,0,0,0.19207414700372,0.00513342405280604,0,0,0.0615083249123392,0,0,0,0,0,0,0,0,0,0,0.135085274294748,0,0.00410532932846891,0.0355441021160507,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.030671481486101,0,0,0,0,0.00344623209293761,0,0,0,0,0.00666667435749649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126916512329111,0,0.083864129172491,0,0,0,0,0,0,0,0.12659039353359,0,0.111231797502401,0,0,-0.044695706507162,-0.0120811364034754,0,0,0,0,0,0
X600008.SH,0,0,0.210699572125102,0,0,0,0,0,0,0,0,0.155313426240899,0,0,0,0,0,0.0816811320015924,0,0,0.382779014480579,0,0,0,-0.107827573668283,0,0,0.0742920130544625,0,0,0,0,0,0,0.0810966664881759,0.0250054251936967,0,0,0,0.0212569920794124,0,0,0,0,0,0,0,0,0,0,0,0,0.00628235723203563,0,0,0,0,0,0
X600578.SH,0,0,0,0.233107465957835,0,0,0.0823052316903567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042941490053412,0,0,0,0,0,0,0.00727541312422122,0,0.083805913323442,0.137005306911495,0.0245865185937614,0,0.134557608872244,0,0,0,0,0.0667409913085185,0,0,0.0620608545209217,0,0,0.0579829116752777,0,0.0204677155705225,-0.0277073359161346,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.213477041390661,0,0,0,0,-7.25030749064394e-05,0,0,0,0,0,0.122292295456974,0,0,0.062648751707001,0,0,0,0,0,0,0.201158490087503,-0.00852517126715758,-0.135614495732706,-0.220583998089609,0,0.271693405779687,-0.115891561377716,0,0,0,0,0,0,0,0,0,0,0,0,0.0185132058034099,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0.0168239751342577,0,0,0,0,0.0970189300531421,0,0,0.0772973663054724,0,0,0,0.0598529866732385,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0314279258954767,0,0.0319565334678751,0.0619639354867341,0,0,0,0,0.0496697292950964,0,0,0.056049614603277,0,0,0.0587087725835543,0.0335113697380413,0.340978963754424,0.109590684105972,0,0,-0.0162170155041421,0,0,0,0,0,0,0
X000983.SZ,0,0,0.213598075597386,0,0,0.0405758170746089,0.129442264405106,0,0,0.0303711219486203,0,0,0.0285768669043726,0,0,0,0,0.0172475263449065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503102358296874,0,0,0,0,0,0.289280089947462,0,0,0,0,0,0.0869011435895719,0.074366054900678,0,0,-2.16840434497101e-19,-0.00179671547999004,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.384950342586443,0,0.00355319776920706,0.28700427549887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131120269088819,0,0,0,0,0,0.0878166043511394,0,0,0.129098618722023,0,0,0,0,0,0,0,0,0,0,0,0.00872176757166037,-0.000825764403097476,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0.0621718515304094,0,0,0,0,0,0,0.0207788064478769,0,0,-0.00943861066076378,0,0.0434653023320381,0,0,0,0.108436056325394,0,0,0,0.396158790410682,0,0,0,0,0,0.183579899087785,-0.00442729535980619,0,0,0,0.101623131318832,0,0,-0.0930698678376749,0,0,0,0,0,0,0,0,0,0.127368507907438,0,0,0.0170165727636193,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,-0.0581506360133487,-0.1148987946351,0.0474253534758195,0,0,0,0,0,0,0,0,0,0,0,0.0952756648597651,0,0,0.0929238763944809,0,-0.122501862155099,0,0.0972684673328212,0,0,0,0.0280016559692938,0,0,0,0,0,0,0.152527936905573,0,0,0,0,0,0,0,0,-0.0418957257379667,-0.0192625028390905,0,0,0,0,0,0
X600098.SH,0.00706817911552541,0,0,0,0.00649322116393098,0,-0.0496952256176197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200917697565595,0,0,0,0,0,0,0,0.220887416229802,0,0.165022936132909,0.158739064227774,0,0,0,0,0,0,0,0.0816032792519929,0,0,0,0.0705787556965217,0,0.0409575950729902,0,0,0,0,0,0,0
X000937.SZ,0.0485003662072799,0,0,0.031240233831479,0,0.133439395862851,0,0,0,0,0,0.0307147073029139,0,0,0.188532909116834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00821016198448288,0,0,0.485314992800983,0.0437672548572648,0,0,0,0,0,0,0,0,-0.0122214061758625,0,0,0,0,0,0,0
X600348.SH,0,0,0.191752971215369,0,0,0,0.0651451017015732,0,0,0,0,0.065800171976255,0,0,0,0,0.0641354512454985,0,0,0,0,0,0.0313250806055933,0,0.0638737063630144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356075532213329,0.327153887706011,0.0578404093130959,0,0,0,0,0,0,0,-0.0272613252067082,-0.0215929804385548,0,0,0,0,0,0
X000959.SZ,0.101110671541925,0,0,0,0,0,0,0,0,0,0.0535927393205789,0,0,0,0,0,0,0,0,0,0,0,-0.0999074350640834,0,0.26428854268611,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0525232173765874,0,0.075612299381212,0,0,0,0,0,0.217714046322258,0,0.124804832559127,0,0,0,0,0,-0.0119459139972526,0.0521536102663924,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0176540581925464,0,0,0,0,0.0713293226281329,0,0,0,0,0,0.0491945746547735,0,0,0.0765612379885143,-0.0603876224035189,0,0,-0.0349240826258286,-0.149902242852775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00377515486360715,0,0,0,0.0276187033280355,0,0,0,0,0,0,0,0.0253949416629274,0.011935050517119,-0.0174961510154456,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.166034892141382,0,-0.226975719270014,0,0,0,0,0,0,-0.714788206795846,0,0,0,0,0,0,0,0,0,0,0.292185081228759,0,0,0,0,-0.144541163396222,0,0,0.0150177180150744,-0.0777551671927879,0,-0.251332902974131,0.482719499550494,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190165271413404,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.465939473917115,0,0,0,0,0,0,0,0,0,0,0,1.75270033024261,0,0.0976325047211865,0,-0.230980294111722,0,0,0,0,0.287609215381157,0,0,0,-0.140277813816902,-0.626279639132285,-2.70286168540501,0,0,0.209511553489896,0,0,0,0,0,0,0,0,0,0,-1.09618679650604,0,-1.4585357013466,0,0,1.05284381852389,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.416165905691112,0,0,-1.73472347597681e-18,0,0,0,0,0,0.102167866278708,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.121679260571775,0,-0.118189872820327,0,0.0556482290451989,-0.0986078692388396,0,0,0,0,0,0,0,0,0.114409523166692,0,0.0187643591470515,-0.00335565318481391,0,0,0,0,0,0
MKreturn,0,0,0.0697813411975133,0,0,0,0,0,0,0,0,0.0545994148092709,0,0,0,0,0,0,0,0,-0.014997485735305,0,0,-0.0554157928259087,0,0,0,-0.3075016085535,0.0713286133557108,0,-0.0709561244741131,0.084969517492073,0,-0.342689601981122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265634494380524,0,0.0310475675210734,-0.00411226332541342,-0.429944145565343,0,0,0,0,0
MKvol,0,0,0,0.00343481737023829,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157772763115547,0,0,0,0,0,0,0,0,-0.00357668856361768,0,0,0,0.000132572626969658,0,0,-0.0084373120569733,-0.00172340484780541,0.0028204776083678,0,0,0.00706745568880766,-0.000592009638634802,0,0,0,0,0,0,0,0,0,0,0,0.00202265291526403,0.0109695806662011,0,0,0,-0.0197323147729295,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0534203720982521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00211555176818339,0,0.0269138161411066,0,0,0,0,0,0,0,0,0,0,0,-0.0222773107025853,0,0,0,0,0,0,0,0,0,0,-0.0266515416907283,0,0,0.0046640922287404,0.0257129061284666,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.00542021741076298,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000696231915759402,0,0.00133772830343151,0,0,0,0.000763639645201804,0.00272149104448937,0,0,0.00790922400232016,0,0,0,0,0,0,0,0,-0.0161274217979228,0,-0.00474636983503137,0,-0.000645424123022342,0.00596041038149624,0,0,0,-0.0223604737700947,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00401483125557868,0,0,0,0,0,0,0,0,0.000221179276723201,0,0.00211130160043125,0,0.00144491807558358,0,0,0,0,0,0,0,0,0,0,0,0,0.00490796950397618,0,0,0.00228293181260422,0,0,0,0,0,0
