,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600188.SH,X600111.SH,X600019.SH,X002466.SZ,X600011.SH,X000877.SZ,X600010.SH,X002271.SZ,X601600.SH,X600660.SH,X000301.SZ,X000708.SZ,X601898.SH,X600547.SH,X600886.SH,X600426.SH,X600362.SH,X600176.SH,X000408.SZ,X000723.SZ,X600096.SH,X600219.SH,X000786.SZ,X601991.SH,X600795.SH,X000807.SZ,X002080.SZ,X601699.SH,X600803.SH,X000983.SZ,X300073.SZ,X002353.SZ,X600141.SH,X000825.SZ,X600688.SH,X002497.SZ,X600157.SH,X600489.SH,X000630.SZ,X600801.SH,X600486.SH,X000932.SZ,X600027.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981302232116857,0,0,0,0,0,-0.0337398063949165,0,0,0,0,0,0,0.11188910000705,0,0,0,0,0,0,0,0,0.171666773544834,0,0,0,0,0.293523667664458,0,0,0,0,0,-0.0304589222774982,0,0,0,0.00114093991525574,0,0
X601088.SH,0.0623736044395602,0,0,0,0,0,0,0.128868110725922,0,0,0,0,0,0,0.0656761873062724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624769350785482,0,0.311605761334308,-0.0288961041553209,0.147189167485444,0,0,0.123152994154693,-0.160456076478591,0,0,-0.135185854205303,0,0,0,0,0,-0.000318120819819524,0.0146145148184321,0,0,0,0.00934730600883965,0,0
X600028.SH,0.122059767531321,0,0,0,0,0,0,0.0242942301407203,-0.00499765308418912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0320802455407438,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.038154821737062,0,0,0,0,0.204580194684248,0,0,0,0.0252054141511222,0.0626628269393736,0,0,0,0,-0.00980075435205764,0,0,0,0,0.00359485481746952,0,0
X600309.SH,0,0.0582273744253376,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0257869347555444,0,0.0783494839198363,0.221091970262757,0.0172516957800147,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108405193529895,0,0,8.67361737988404e-19,0,0.083840863422763,0.110178173296158,0,0,0.135792786447705,0,0,0,0,0,0.00288463048174017,0,0.00198181990539011,0,-0.0210993405656636,0.00353889439849417,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00936320380887158,0,0,0,0,-1.35525271560688e-20,0,0.115639761569984,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.00919802829862089,0.0108301215341342,-0.00675711497036582,0,0,0,0.469081295973593,0,0,0,0,0,0,0,0,0,0.00409234120856498,0,0
X002460.SZ,0,0,0,0,0,0,0,0.160080114108258,0,0,0.39018920320336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166728384965068,-0.158608814795929,0,0,0,0,0,0,0.133575634302134,0,0,0,0.230845264224084,0,0.07488962862076,0,0,0.0970525007457706,-0.110468167553727,0,0,0.13658186096281,0,0,0,0.0856776373049505,-0.0261209790935376,-1.73472347597681e-18,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.377602810588764,0,0.145204484134366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324814267345258,0,0,0,0.0148776695881333,0,0,0,0,0,0,0,0,0.0765456233861408,-0.258284169993943,0,0.0258366554641893,0,0,0,0,0,0,0.067929402883476,0,0.0155075107726336,8.67361737988404e-19,0,0,0,0,0,0
X600188.SH,0,0.113684008251266,0,0,0,0.202933945936283,-0.0901828001483154,0,0,0,0,0.254429555940325,0,0,0.0214229367497667,0,0,0,0,0,0,0.0406837947833113,0,0,0,0,0,-0.0218197315597036,0,0,0,0,0,0,0.236462178021586,0,0.35269000619974,0,0,-0.0337976098799824,0,0,0,0,0,0,0,0,0,0,0,-0.0683471406465458,0.107955853017451,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0820375148900846,0,0,0,0,0.0378098423686038,0,0,0.0977460076489412,0,0.0163424792639571,0,0.0707468373506634,0,0,0,0,0,0,0,0,0,0.0417654966300207,0,0.00664780036837688,0,0,0,0,0,0,0,0,0,0,0,0,0.238735895706159,0,0,0,0,0,0,0,0,0.00985406441895582,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,-0.0216095907055234,0,0,0,0,0.16952846695912,0,0,0,0,0,0,0,0,0,0.0134273296009404,0,0,0,0,0,0.0695892019885344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111818571527662,0,0.391270788957205,0,0,-0.00705481412435169,0,0,0,0,-0.00109886950515711,0,0
X002466.SZ,-0.103052621475405,0,0,0,0,0.675844910473407,0.16640761438376,-0.0439019397910021,0,0,0,0,-0.154397793406413,0,0,0,0,0,0,0,0,0,0,0,0,0.1500812852565,0,0.0345700783155095,0,0,0,0,0,0,0.184116087048373,0,0,0.0956958954094203,-0.0206761167131726,0,0,0,0,0,0,0,0,0,0,-0.166995828898262,0,0.0773469815136025,-0.0933958336315295,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.215411700120902,0,0,0,0,0.0219624261650029,0,0,0,0,0,0,0,0,0,0,0,0,0.0911865154160691,0,0,0.118055070545964,0,0.755315823754854,0,0,-0.148851831155403,0,0,0,0,0,0,0,-0.0318999207145992,0,0,0,0,-0.0351229234943153,0,0,-0.0136162618416889,-0.0471120348363631,0.0460458004097198,0,0,0,-0.0337170261270599,0,0
X000877.SZ,-0.0351819189474469,0,0,0,0,0,0,0.0664770383027192,0,0.0366409322480773,0,0,0,0.353452821122427,0,0,0,0,0.0810426934075492,0,0,0,0,0,0,0.0860144110061524,-0.0512931131382565,0,0,0,0,0,0,0,0.12750761671665,0,0,0,0,0,0,0,0,0,0,-0.135405344964336,0.205324734330847,0,0,0,0,0,-0.0140941437854007,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.126776674269859,0,0,0,0.341723079096246,0,0,0.165358476675126,0,0,0.100527832784503,0.058442273244379,0,0,0,0,0,0,0,0.0728609067034185,0,0,0,0,0,0,0,-0.0748260510306897,0,0,0,0,0,0,0,0.105983440152977,0,0,0,0,0,0,0,0.0166415455436546,-0.000386719172667555,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.202082976771172,0,0,0,0,0,0,0,0,0,0.0496481540110068,0.00274688300789082,0,0,0,0,0,0.111567527982427,0,0,0,0,0.3875463725924,0.0172550273821773,0,0,0,0.0747746652346121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00533806181512765,0,0,0,0,0.00443516816766976,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151304942132439,0,0,0,0.110284437338528,0,0,0,0,0.0529361696010726,0,0,0,0,0,0.0687350412630389,0,0,0,0.645496362665333,0,0,0,0,0,0,8.67361737988404e-19,0.0577475136706575,0,0,0,0,0,0,0.0152067829997027,0,0,0,0,0.00875345702901281,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0127065763119074,0.0193907768059323,0,0,0,0,0,0,0,0,0,0.165291082981144,0,0,0,0,0,0,-0.125128249363367,0,0,0,0,0,0,0,0,0,0,0,0.245874343702235,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370031904018419,0.00685677965501508,0,0,0,0.0218754419073208,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0317699019692763,0,0.32939884313061,0,0,0,0,0.0915078202255145,0,-0.241191750737835,0,0,0,0,-0.239858719600088,-0.344277075943207,0,0.365949487801002,0,0,0,0,0,0,0,0,0.331887085140393,0,0,0,0,0.0278185210424961,0,0,0,0,0,0,0,0,0.0502941493298912,0,0,0,0,0,0,0
X000708.SZ,0,6.93889390390723e-18,0,0,0,0,0,0.0287221225614524,0.0311668154899893,0,0,0,0,0.101866201911568,0.143006061294628,0,0.14026927861645,0.0475713425158242,0,0,0,0,0,0,0,0,0,0,0.126440771350065,0,0,0,0,0,0.0493247673780694,0,0,0,0.0200367656941755,0,0,0,0,0,0,0,0,0,0,0,0,-0.122876210318535,0.0981046940133401,0,0,0,0,0,0
X601898.SH,0,0.126018951049382,0,0,0,0,0,0.158616701453348,0,0,-0.0196408847497423,-0.0194702182105252,0,0,0,0,0,0,0,0,0.0121521250155184,0,0,0,0,0,0,0,0,0,0,0,0.156578936179401,0,0.170329634298293,0,0,0,0,0,0,0.0509095823938021,0.0828239123267759,0,0,0,0,0,0.290957871211641,-0.0771155065036277,0,0,0.0126233541518987,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0398870359472529,0,0,0,0,0,0,-0.0162509942007065,0.0353086027468109,0,0,0,0,0,0,0,0,-0.124150075057838,0,0,0,0,-0.0581025218420019,0,0,0.0458332169142607,0,0,0,0,0,0,0,0,0,0.109196143517101,0,0.771890455388237,0,0,0,0,0,0,-0.033732790516958,0,0,0,0,-0.0150003938065619,0,0
X600886.SH,-0.0179884304257745,0,0,0,0,0,0,0.0428445316994771,0,0,0,0.0660973832299823,0,0,0.13469518411396,0,0,0.0748900221394129,0,0,-0.00386173499681435,0,0,0,0,0,0,-0.036365985420349,0,0,0.34255973290553,0,0,0,0,0,0,0,0,0,-0.0527143527905114,0,0,0,0,0,-0.0299780978522896,0,0,0.237478598719428,0,0,0.0234239366307432,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0.197073002474162,0,0,0,0,0.0300423180490756,0,0,0.0142783612089559,0,0,0,0,0,0,0,0.0710321859603809,-0.0462953222473488,0,0,0,0,0,0,0,0,0,0,0.0750983463214106,-0.00839392258032299,0,0.263362549519023,0,0,0,0,0.0288289346357587,0,0,-0.0321393088456195,0,-0.0391019807840235,0,0,0,0,-0.0738839736687411,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144606229452323,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505691047591412,0,0,0,0,0,0,0.0616252822586071,0,0,0,0.0857166492585798,0,0,0,0,0.321572979988741,0.0102033713398635,0.121830182366905,0,0,0,-0.0182695437026502,0.0342843465110137,0,0,0,0.0599841101089738,0,0
