,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X600886.SH,X601600.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X002271.SZ,X600027.SH,X600795.SH,X600362.SH,X600426.SH,X601991.SH,X600803.SH,X600176.SH,X000983.SZ,X600489.SH,X601699.SH,X000807.SZ,X000786.SZ,X300037.SZ,X000539.SZ,X600160.SH,X600612.SH,X000408.SZ,X600219.SH,X600995.SH,X002409.SZ,X002080.SZ,X600378.SH,X000629.SZ,X600688.SH,X000932.SZ,X000723.SZ,X600157.SH,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.565718451309332,0,0,0.00445579529811745,0,0,0,0,0,0,0,0,0,0,0,-0.235743149220703,0,0,0,0,0,0,0,0,-0.270749672772217,0,0,0,0,0,0,0.271457359551623,0,0,0,0,0.190722005498883,0,0,0,0,0,0,0,0,0,0.0585548141704537,0,0,0,0.0221918860047751,0,0.0484332632790509,0,0,0,0,0
X600028.SH,0.718532443524905,0,0,0,0,0,0,0.0846973240994627,0,-0.0652624024255057,0,0.00715748577508622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154166493542557,-0.162015521788072,0,0,0,0,0,0,-0.0523519630274678,-0.0108923562643376,-0.0404277890713552,0,0,0,0,0,0,0,0,0.00526269705435412,0.0157396037251285,0,0,0,0,0,0
X601088.SH,0.0960328136072499,0,0,0,0.223373180515506,0.00899712693514824,0,0,0,0,0.15910654988109,0,0,0.0368189741966991,0.0262982642434037,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.00216751824301657,0.014268766225945,0,0,0,0,0,0.0564006693203404,-0.0670931735236982,0,0,0,0,0,0.0630928903856658,0.0245735889981285,-0.00407548305369404,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.189225650036394,0,0,0,0,0,-0.0222604507808108,0,0,0,0,0,0,0,0,-0.0382539389257584,0,-0.0485806819430154,0,0,0.169911583659788,-0.00251818319690479,0,0.157230139769259,0,0,0,0.0641001732418073,0,-0.0577431188364559,0,0.0473008454500193,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.00626981982754912,0,0,0,0,0,0,0
X600188.SH,0.0808972962185315,0,0.243357130366694,0,0,0,0,0.137775549724145,0,0.0617356467386811,0.287728191377099,0,0,0,0,0,0,0,0.403268126740738,0,0,0,0,0,0,0,0,0,0,0,-0.23006621387523,0.32674843487949,0,0,0.281118931325923,-0.031128966032997,0,0,0,0,0,0.0701579666292241,0,0,0,0,0,0,0,0,0,0,-0.119755742041193,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.291857583294818,0,0,0,1.73472347597681e-18,0,0,0.085851076567956,0,0.267665633882428,0,0,0,0,0,0,0,0,0.538587948718517,0.284008551068996,0,0,0.215838862452866,0,0,0,0,0,0,-0.0692719253115518,0,-0.255571859322827,-0.00983220683243956,0,0,0,0,0,0,0,0.244078456011474,0,-0.0600582040361239,0,0.277155685554424,0,0,1.38777878078145e-17,-0.0962241287004214,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.265042101092827,0,0.0296636405683576,0,0,0,0,0,0,0,0,0,0,0,0,-0.041048633425627,0,0,0.05569672690767,0,0.0162380822752268,0,0.159031279418923,0,0,0,0.0209392739676586,0.0468957563018615,0,-0.153900359203458,0,0.07931957735201,0,0,0,0,0,0.195938450711931,0,0,0,0,0,0,-0.0342454351526155,0,0,0,0,0,0,0
X600019.SH,0,0.0775923235133841,0,0,0.0806611451473228,0,0.087035104883707,0,0,0,0,0,0,0,0.182360383089104,0,0,0,0,0,0,0,-0.0142717677114764,0,0,0.0880258209076781,0,0,0,0,0,0,0,0,-0.104967157480705,0,0,-0.0702871680299083,0,0,0,0.0071248763414439,0,0,0,0,0,0,0,0,0,0.0292609801427143,0.0642832201381463,0,0,0,0,0,0
X002460.SZ,-0.0230602054874468,0,0,0,0,0,0,0,0,0.529250815649396,0,-0.0907977668033885,0,0,0,0,0,0,0,0,0.0944580633353737,0,0,0,0,0,0,0,0,0,0,-0.00019425485597716,0,0,0,0.00810801098446972,0,0,0.0723317512746899,0,0,0,0,0,0.153359548499778,0,0,0,0,0,0.19118004269584,0.0342330308290309,0,0,0,0,0,0,0
X002466.SZ,0,-0.0307402415336542,0,0,0,0,0,0,0.438517521321419,0,0.186458780133028,0,0,0,0,0,0,0,0,0.281992324227706,0,0.0459732334721841,0,0,0,0,0,0,0,0.272050947795947,0,0.0288703605247759,0,0,0,0,0,0,0,0,0,0.134520517357987,0.014048636150452,0,0.119468660842552,0,0,0,0,0,0,0.0336888777532327,0.00198716884760122,0,0,0,0,0,0
X601898.SH,0,0.18126785744125,0,0,0.537181107118928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13337479477419,0,0,-0.126418483851612,0,0,-0.23581543855595,0,0,0,0,-0.0368839808912884,0,0,0,-0.0219348107342053,-0.0236768379346666,0,0,0,0,0,0,0,0,0,0.113655642606904,0,0.0256973009534286,0,0,0,0.00312025898628749,0.0255117642165854,0,0,0,0,0,0
X600547.SH,0.0348387864437322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434704849388143,-0.0667974490063678,0,0,0,0,0,0,0,0.0207526909036733,0,0,0.64247283178953,0,0.0310560999171954,0,0,0,0,0,0,0,0,0.0322817375452787,0,0,0,0,0,0,-0.359985196417608,0,0,-0.0085055597846285,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.314178465521421,0,0,0,0,0.307208430638453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133559954206247,-0.0320584086504788,0,0,0,0,0.0273893177108217,-0.00458828560141617,0.0328742986639778,0.00660227148703671,0.165387501035128,0,0,0,0,0.0853590535021935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.301723916930369,0,0,0,0,0,0,0.209250250273555,0,0,0.414484534057406,0,0,0.0572126008107942,0.108723369377913,0,1.73472347597681e-18,0.419523739815159,0,0,-0.0527441911265049,0.0630300352993658,0,0.0366316497654635,0,0,0,0,0,0.129575284589916,0,0.0931978491505696,-0.139122818796191,0,0,0,0,0,0,-0.0545646282003891,0.0184877393216888,0,0,0,0,0,0
X601600.SH,0.0645792762655963,0,0,0,0,0,0,0.0532206562724933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217332334246325,0,0.250580254247806,0,0.501697769828571,0.0272136128293737,0,0,0,0,0.021000713260926,0,0.0206202672676912,0,0,0,0,0,0,0.0146860613822825,0,0,0,0,0.0440698521319315,-0.147438984624604,0,0,0,0,0
X600660.SH,0,-0.0152208529533254,0,0,0,0,0,0,0.0812003414465459,0.0392471057500603,0,1.73472347597681e-18,0,0,0,0,0.0361308825763546,0,0,0.134641739086187,0,0,0,0,0,0,0,0,0,0,-0.106626255514166,0.032227630997168,0,0,0.0095247859200239,0,0.0397812161255332,0.0358930540324882,0,0,0.0334480746179525,-0.0407230671763044,0,0,0.000979690311408767,0,0,0,0,0,0,0.0208177286177465,-0.0558794784830721,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,-0.0963068717992004,0,0,0,0,0,0,0.0173200116630017,0,0,0,0,0.130865021211553,0,0,0,0,0,0,0,0.0485179777192253,0,0,0,0.0423401408228936,0,0,0.0262811031089882,0,0,0,0,0.0379962012796012,0,0,0.139596902357595,0,0,0.0563390560273179,0.141597484111568,0,0.0665584323003359,0,0,0,0,0.0209775130810196,0,0,0,0,0,0,0
