,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X002460.SZ,X600188.SH,X000792.SZ,X600111.SH,X600019.SH,X002466.SZ,X600011.SH,X000877.SZ,X002271.SZ,X601600.SH,X600010.SH,X601898.SH,X000708.SZ,X600660.SH,X000301.SZ,X600547.SH,X600886.SH,X600426.SH,X600362.SH,X600176.SH,X000723.SZ,X000408.SZ,X600219.SH,X000786.SZ,X601699.SH,X000807.SZ,X000983.SZ,X601991.SH,X600803.SH,X600795.SH,X600096.SH,X002353.SZ,X300073.SZ,X002080.SZ,X600688.SH,X600141.SH,X600157.SH,X000630.SZ,X000825.SZ,X600801.SH,X600489.SH,X600160.SH,X000932.SZ,X600027.SH,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.053128581241558,0,0,0,0,0,0,0,0,0,0,0,0,0.00987133247096571,0,0.0377523794964465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196100848832727,0,0,0,0,0,0,0,0,0.113454223363351,0,0,0,0,0.214801282075076,0.0253751468187151,0,0,0,0.178566382350051,0,0,-0.0274293843096782,0,0,0,0.0245795201032101,0,0
X601088.SH,0,0,0,0,0,0,0.118106974179612,0,0,0,0,0,0,0,0,0,0,0,0,-0.148911272808548,0,0,0,0,0,0,0,0,0,0.236071022664876,-1.38777878078145e-17,0.215625646013497,0,0,0,0,0,0,0,0.0854216968666676,0,0,-0.105326669228985,0,0,0,0,0,0,0.114306153482307,0,-0.0838853125413265,0.109663856473062,0,0,0,0.0353221177228453,0,0
X600028.SH,0.16909761000399,0.000695770722299669,0,0,0,0,0.0708331998327976,0,-0.0370051825832784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0042558345821091,0,0,0,0,0,0,0,0,0,0,0,0,0.241984882224165,0,0,0,0.00948608395949289,0,0,0.031208120336462,0,0,0,0,-0.00598915805889521,-8.67361737988404e-19,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.0203782112825274,0,0,0,0,0,0,0.00292841349754339,0,0,0,0.0583879440136082,0.0874790447873911,0.234640456938896,0,0,0,0,0,0,0,0,0,0,-0.0194995197169006,0,0,0,0,0,0.127115421002655,0,0,0.126209248648857,0,0,0,0,0,0,0.0052544330589791,0,0.0333259555302829,0,0,-0.0119361160704959,0.0074476070567096,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270354537972709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937641384739152,0,0,0,0,0,0,0,0,0,0,0.0153512405485952,0,0,0,0.0206074692346529,0.473787000241482,0,0,0,0,0,0,-0.00155881502444089,0,0,0,0,0.00281048411486204,0,0
X002460.SZ,0,0,0,0,0,0,0.113241931967191,0,0,0,0.366292553707066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129023187379108,0.0543817311335303,0,0,0,0,0,0,0,0,0,0,0.251495314545396,0.215372078295905,0,0.199080982704542,-0.055439687937734,0,-0.0191057293558956,0,0,0,0,-0.0125881173169764,0,0,-0.0341404925853997,-0.00761937437357652,0,0,0,-6.93889390390723e-18,0,0
X600188.SH,0,0.101614913781367,0,0,0,0.121535890960306,0,-0.00908146290331114,0,0,0,0.165019136172324,0,0.0564412422542181,0,0,0,0.0173711825997061,0,0,0,0,0,0,0,0,0,0,0,0.239791261105696,0.018892904569138,0.324509187174504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0771624126187242,0.121022256159378,0,0,0,-0.0179438859855195,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.350097097484104,0,0.239883661978421,0,0,0,0,0,-0.083714448399136,0,0,0,0,0,0,0,0,0.338487101065952,0,0.0535887582657313,0,0,0,0,0.0184598816501755,0,0,0,0.0543246509487723,0,0,0,-8.67361737988404e-19,0,0,-0.195385942673344,0,0,0.123470575836781,0,0,0,0.0279408366881858,0.02026356491057,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.306728682077797,0,0,0,0,0.111943715203864,0,0,0,0,0.230685305989427,0,0,0,0.10566859392994,0,0,0,0,0,0.101351976370852,0,0.0127977511954914,0.0561246327097335,0,0.131985477759191,0,0,0,0,0,0,0,0,0,0.0505553656780268,0,0,0,0,0,0.00420876824945948,0,0,0,0,0.0177934517444169,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0486622987092765,-0.0268621180928171,0,0,0,0.136982701801966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221950219781612,6.93889390390723e-18,0,0,0,0,0,0.00389253490474914,0,0,0,0,0,0,0,0,0.204910501701035,0,0,0.335654527267633,0.0482682362366186,0,0,0,0,0,0,0,-0.00947277532725321,0,0
X002466.SZ,-0.245765119735951,0,0,0,0,0.662538038861309,0,0.21632190134752,0,0,0,0,-0.257861962535193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770399290213954,0,0,0.11623864433568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490026303271785,0.139920442432126,0,0.0360478852775405,-0.0352999822299924,0,0,0,-0.00855188673859279,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.29155911837789,0,-0.0497531880686246,0,0,0,0,0,0,0,0,0,0.0389327606713634,0.0663097547673155,0,0,0,0.0943500701896743,0,0,0,-0.115582619994287,0,0,0,0,0.645491842864121,0,0,0,0,0,0,0,0,0,0.111236720035842,0,0,0,0.320268701139963,0,-0.209233145956277,-0.0919230471442652,0.0718828939665449,0,0,0,-0.0793891762284525,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0.034864668600564,0,0,0,0.108256350039394,0,0.212157024942837,0,0.00401672963327386,0,0,0,0.204896200806355,0,0,0.029209981254361,0,0.0216556564545015,0,0,0.0376683357538417,0,0,0,-0.118148217942392,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0.280029175158631,0,0,0,0,-0.0645229108714297,0,3.3881317890172e-21,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.162124398366721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345839707390323,0,0,0,0.267996504091264,0.0695859837854605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00714105939999967,0,0,0,0.0121126652115621,0.00145618969972559,-0.00735632133409774,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106825055485153,0,0,0,0.108627147184815,0,0,0.0430514896808907,0,0,0,0,0.10225582275942,0,2.77555756156289e-17,0.626738669090175,0,0,0,0,0,0,0,0,0,0.0143513928429971,0,0.0545789539818317,0.0601306736797442,0,0,0,0,0,0,0,0,0.00229089981952851,0,0,0,-0.0150590635655415,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.120116673046647,0,0,0,0.334728262198935,0,0.190402335300486,0,0.064617456771399,0.116940420691635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924188415548717,0,0,0,0.00523363711512555,0,0,0,0,0,0,0,0,0,-0.0444588478933091,0,0.00881742719952383,0,0,0,0,-0.0156997895970925,0,0
X601898.SH,0,0.0235688151110386,0,0,0,0,0.242075596463042,0,0.0148182027586042,0,0,-0.0394684211792233,0,0,0,0,0,0,0,0,0.0521667381271517,0,0,0,0,0,0,0,0,0.218023137012229,0.144111768332514,0,0,0,0,0,0,0,0,0.0366998926507765,0,0,0,0,0,0,0,0.262340211574975,-0.0511572365800379,0,0,0,0.0127137118112644,0,0,0,-2.16840434497101e-19,0,0
X000708.SZ,0,0,0,0.0896778994263315,0,0,0,0,0,0.170829121450338,0,0,0.106566342043426,0,0,0.132084680156724,0,0,0,0.134088557601154,0,0,0.110999383213105,0,0,0,0,0,0,0.00922053118420415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381723339775253,0,0,0,-0.0906544863657664,0.0542526517005193,0,0,0,0,0,0
X600660.SH,-2.16840434497101e-19,0,0,0,0,0.00342265859973775,0,0,0.0974480854473356,0,0,0.128530049618936,-0.108677379670954,0,0,0,0,0,0,0,0,0,0.0434154512076057,0,0,0,-0.154622418315787,0,0,-8.67361737988404e-19,-0.0223875150547071,0,0,0.12379022437592,0,0,0,0.0424265780994013,0.161117922066435,0,0,0,0,0,0,0,0,0,0,-0.0635277775151779,0,0,0.0394927611824633,0,0,0,0.152877445568082,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0.161129295263412,0,0,0,0.207623412164198,0,0.203170174752686,0,0,-0.0424930479238004,0,0,0,0,-0.197019560364256,-0.220512793949045,0.275294132056211,-0.0706314640446443,0,0,0,0,0,0,0,0,0.329945988345742,0,0,0,0,0,0,0,0,0.234825425543765,0,0,0.024404716017049,0.0755644789458495,0,0.0383173580198396,0,0,0,-0.0345152238387185,0,0
X600547.SH,0,0,0,0,0,0.0413711437839661,0,0,0,0,0.0304809112356542,0,0,-0.22937325216746,0.0529771359352198,0,0,0,0,0,0,0,0,0,-0.0391000742159726,0,0,0,0,0,0.00331302975201313,0,0,0,0,0,0,0.00530188798768005,0,0,0,0,0.0125743054827981,0,0,0.872722177958997,1.73472347597681e-18,0,0,0,0,-0.0238052419006368,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.0173176768875778,0,0.0899113437475278,0,0,0,0,0,0.0863771418536123,-0.0240916592679719,0,0,0,0,0,0,0,0,0,0,0,0.371208306723355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252440374984589,0,0,0,0.0229903087775394,0,0,0,-0.00799520530764408,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0.177050229221627,0,0,0,6.65726368417364e-05,0,0,0,0,0,0,0,0,0,0,0.0583879232641332,0,0,0,0,0,0,0,0.105162750563734,0,-0.0305061037305564,0.0935001482897834,0,0,0.184535834984372,0,0,0,0,0,0,0,0,0,0.0597180976723206,0,-0.0438423448734044,0,0,0,0,-0.081976424540104,0,0
X600362.SH,0,0,0,0,0,0.0363973270574855,0,0,0,0,0,-0.0574300027533061,0,0,0.156966975671661,0,0,0,0,0,-0.045351195182841,0,0,0,0,0,0.0224346738703165,0,0.0983411109822742,0,0,0.133856436820911,0,0,0,0,0,0,0,0,0.00855645726968637,0,0.33431793005907,0.0765964388067562,0,0,0,0,0,0.0611150681505658,0,-0.0127776227172975,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.104341335649231,0,0,0.123535307578734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120178099892384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514856140450231,0,0,0.233810300557891,0,0,0,0.00779100990519169,0.0126859490839459,0,0,0,0.00247387073130075,0,0
X000723.SZ,0,0,0,0,1.73472347597681e-18,0,0.22402248653461,0,0,0,-0.0850111073195297,0,0,0,0,0,0.105938940094365,0,0.0940833051900609,0,0,0,0,0,0,0,0,0,0,0.134438701293901,0.0851547999636179,0.0957651491311109,0,0,-0.107098290317605,-0.00263293150748088,0,0,0,0,0,0,0,0,0,0,0.231443539491898,0,0,0,0,0.072395491014075,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.556131296061529,0.0283476782107763,0,0.122118783454742,0.0679895931368728,0.0583053257249098,0,0,0.0230395232244548,0,-0.189138301426796,0,0,0.153193419435025,0,-0.110821365391196,0,0,0,0,0.00544972451527618,0,-8.67361737988404e-19,0.0609109503804762,0,0,0,0,0,-0.106651483095791,0,0,0,0.0387985179133253,0,0,0,0,0,0,0,0,0,0.0584168307436881,-0.0554789467607523,0.0707362672594797,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0641943057261849,0.0560903366430029,0,0,0,0,0.0786114479291364,0,0,0.317514811099743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205103156714013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991696425878266,-0.0181307438448414,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.221452847856269,0,-0.0759948875290703,-0.0497652063914679,0.165714116437602,0,0,0,0,0.53392794980594,0,0,0,0,0,0,-0.123167869128785,0,0,0,0,0.211823543496807,0,0,0,-0.0849711183871437,0.112023289904329,0,0,0,0,0,0,-0.0787356746797765,0,0,0,0,0,0,0,0,0,0,-0.0347746723807021,0,0,0.00806040330477759,-0.0210765614658793,0,0,0,-0.0486487781612405,0,0
X601699.SH,0,0.205302202641238,0,0,0,0,0,-0.0164541739892084,-0.0922009084811282,0,0.00533933428779286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285401609608879,0,0,0,0,0.0180885768580463,0.48952678305448,0,0,0,0,-0.0262396336412183,0,0,0,0,0,0,0,0,0,0,0.0826618801152905,0,0.15185839005263,0,-0.0239033015215322,0,0,0,0,0.0311007347870473,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508150612520105,0,0,0,0,0,0,0,0,0,0,0.115102305882156,0,0,0.125926404328188,0.223659293674112,0,0.00145885907299959,0,0,0,0.189429266187927,0.346348779587462,0,-0.28515704774486,0,-0.00439455686476837,0,0.156688906153323,0,0,0,0,0,0.0879630416349205,0,0,-0.0711929584379078,0.064142903563757,0,0,0,0,0,0
X000983.SZ,0,0.426927613536371,0,0,0,0,0.227343204786447,0,0.0900108813667421,0,0,0,0,0,0,0,0.0854792725285852,0,0,0.0277931302903844,0,0,0,0,0,0.0240835482451123,-0.0224795388899943,0,0,0.331522887525892,0.00438313837748743,0,0,0.0378769580620679,0,7.31175890561673e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132058131439394,-0.0180229439449267,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201845212699162,0,0,0,0,0,0.308833968978432,0,0,0,0,0,0,0,0.205297418552977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687422131309643,0.148265388317765,0,0,0,0.0275945273384652,0,0,0,-0.0189262946664932,0,0
X600803.SH,0,0,0,0,0,0,0,0.121238678881893,0,0,0,0,0,0,0.152529241638887,0,0,0,0.097721353501654,0,0,0,0.0121485658110251,0,0,0.00118088594689061,0,0,0,-8.67361737988404e-19,0,0.155480992754587,0,0,0,0,0,0,0,0,0,0,0.141450737248645,0,0,0,0,0,0,0,0,0,-0.0094857670434428,0,0,0,0.0312931829416274,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.255115533485533,0,0,0,0,0.0706424322572435,0,0,-6.93889390390723e-18,0,0,-0.0132555939434957,0,0,0,0,0,0.0252629715060931,-4.33680868994202e-19,0,0,0.176435540746027,0,0,0.023757874340641,-0.0234789391425907,0,0,0,0,0,0.0851469306002987,0,0,-0.0381992329932107,0,0,0.203934369375727,0.0960936876658882,0,0.00899171471815086,-0.00303762974209228,0,0,0,2.16840434497101e-19,0,0
X600096.SH,0,0,0,0,0,0.0959053434130765,0.260327572464758,0,0,0,0,0.037737422690184,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0555178900633974,0,0,0,-0.0828138503389846,0.0788142250784403,0,0,0,0,0,0,0,0.229446478144902,0,0.279385940096154,0,0,0,0.0162768399083767,0,0,0,0,0,-0.116013412611774,0.0480660570920257,0.0272519980140965,0,0,0,0.0853307080668754,0,0
X002353.SZ,0,0,0,0,0,0,0,0.0458974001369137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675219452503944,-0.143769234518378,0.114961878354836,0,0,0.121622607916622,0,0,0,0,0,0,0,0,0.10273619788153,0,0,0.11302496261572,0,0,0.316787088483377,0,0,0,0.000111080630113114,0,-0.0364763600034727,0.0611972022628451,0,0,0,0.0597064127556514,0,0
X300073.SZ,0,0,0,0,-0.24750060859721,0.366531692132735,0,0.122478374097837,0,0,0,0,0,0,0,0.130573341481469,0,0,0,0,0,0,-0.10510200101074,-0.274771760974364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149081182024466,0,0,0,0,0,0,0.157154395713576,0,0,-0.0204349725041673,0,0,-0.019522174250988,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.350249058196405,0.0300816088208115,-0.0754634965756021,0,0.202595602350763,0,0.0734470728081962,0,0,0,0,0,0,0.119881859646545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124903504769626,0.0747741669982723,0,0,0,0,0,0,0,0,0.00248104033003697,0,0,0,0,0,0
X600688.SH,0.101817367738315,0.0117419413918655,0,0,0,0,0,0,0,0.176845026982854,0,0,0,0,0.144049307664634,0.115688001000847,0.0152343539856949,0,0,0,0,0,0.0791040676130967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101101690352456,0.0389529000529513,0,0,0,0,0,0,0,0,0,0,0,0.197690246745956,0,0.0212389817748948,0,0,0,0,-0.0120856221415002,0,0
X600141.SH,0,0,0,0,0,0.247317773155623,0,0,0,0,0,0.00497173336156094,0,0,0,0,0,-0.228101804419544,0,0,0,0,0,0,0,0,0.234790973845614,0,0,0,0,0,0,0,0,0.291152716780207,0,0.17944506409067,0.136909046817318,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212919203843132,-0.0196631958962243,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979233487271954,0,0,0.00107008831860224,0.0169722568323153,0,0,0,0,0,0,-0.0250528692176245,0,0,0,0,0.0190894879176967,0.300833761329875,0.114137483187738,0,0,0,0,0,0,0,0,0,0,0.0759356787044418,0,0,0,0,0,0,0,0.0371037555937299,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468402779010354,0,0,0,0,0,0.0838447962791835,0.242823904558641,0,0,0,0,0.0155443477262116,0.0315716080150167,0,0,0.0422323305981926,0,0,0,0,0.258435913090125,0,0,0,0,0.143036174407369,0,0.0755552071404794,-0.0440246502652393,0,0,0,0.0613054651210131,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0302997489719512,0,0,0.181355248665396,0,0,0,0,0,-0.0618769870711424,0,0,0,0,0,0,0,0,0,0.104541840515871,0,0,0,0,0.0730197574919614,-0.0638442795262571,-0.0642137296631998,0,0.125204638161013,0,0,0,0,0.252571936161572,0,0,0,0,0.193266863404163,0,-0.0738952245105379,0.0452224089662616,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.623519361097694,0,0,0,0,0,0,0,0.12588436811038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289509274658464,0.112748702232965,0,0,0,0,0.160640427469822,-0.176488729474982,0,0,0,0,0,-8.67361737988404e-19,0,0.0292481131461338,0,0.0280188619443438,0,0,0,0.000412355084248083,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112496184089694,0,0,0,0,0,0,0.646661193118429,0,0,0,0,0,0,0,0,0.0501675001448713,0,0,0,0,0,0,0.14333930580397,0,0,0,0,0,0.0517600304845352,0,0.0155496938264784,0,0,0,0.0162845906377801,0.0520859012950417,0,-0.0149358099623354,0,0,0,0,0,0,0
X600160.SH,0.229302374914629,0,0,0,0,0,0,0.00894939364511847,0.2046155667663,0,0,-0.033342345064803,0,0,0,0,0,0,0,0.0993454858447249,0,0,0,0,0,0.0961669637714908,-0.00336228588730925,0,0,0.0774393210084602,0,0,0,0,0,0,0,0,0,0,0.190888628121415,0,-0.100670657993062,-0.129108032582126,0,0,0,0,0,0,0,0,-0.0101853839698439,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0.28638671264602,0,0,0,0.046024972299432,0.027351192537036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144523632471637,0,0,0.000751984703419663,0,0,0,0,0,0,0,0,0,0.166301813767166,0.141538955803335,0.0983117198363593,0,0,0,0,0,0,-0.00884381371648033,0,0,0,0,0.0184667396340844,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.32961005417859,0,0.159514756376587,0,0,0,0,0.0449362661515261,0,0,0.0246153216154271,0,0,0,0,0,0,0,0,0,0,0,0,0.288495536054509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201951197330739,0,0.0176752397337432,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0.222008342412594,0,0,0,0,0,0.146205778193955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295394846351498,0,0,0,0,0.101843049857878,0,0,0.121641626391823,0.285491424882813,0,0,0,0.0645229876420525,0,0,0,0,0,0,0,-0.00155320598109096,-0.023200282774776,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0838553158560522,0,0,0,0,0,0,0,0.282187430371278,0,0,0,-0.0475087737554092,0.0276162799739598,0,0,0,0,0,0,0,0,0.225072998131078,0,0,0,0,0,-0.193958085148728,-0.0318901412841758,0,0,0,0.503468881915218,0,0.154912088022992,-0.250898251423571,0,0,0,0,0,0,0.0567894108837628,0,0,0.154314033873682,-0.185791264140557,0,0,0,-0.0369945958349193,0,0
Slope,0,0,0,0,0,0,0,0,-0.0176144686190551,0,0,0,0,-0.376802285259619,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17432282853299,0,0,0,0.0638823128975918,0,0,0.0295388746379263,0,0,0,-0.200020272302456,0,-0.0301920709624125,0,0.158300109941632,0,0.517921944914114,0,0,0,-0.822723148728887,0,0
TED,0.465541553504993,0,0,0,0,0,0,0.0817040932659929,0.121537465809937,0,0,0.0498137707021468,0,0,0,0,0,0,0.097653246460793,0,0,0,0,0,0,0,0.0667193192264297,0,-0.0978401559482216,0,-0.275583061349677,0,0,0,0,-0.0679621208197949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32928701887401,0.786900977003052,0,0,0,0,0,0,0
RealEstate_excess,0.129292586845862,0,0,0,0,0,0,0,0,0,0,0,0,-0.102035349844856,0,0,0,0,-0.0707824603788339,-0.0402310770349878,0,0,0,0,0,0,0,0,0,-0.011900682571447,0,-1.0842021724855e-19,0,0,0,0,0,-0.00259617696576775,0,0,0,0,-0.108710272529496,0,0.144774494355887,0,0,0,0,0,0,0,-0.00522240203138333,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.0738359808624932,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0593794032923494,0,0,-0.0328841018011728,0,0,0.168031088382854,0,0,0,0,0.0194762172574924,-0.152874896614922,-0.0042673533434383,0,0,0,0,-0.0188886734318003,0,0,-0.0659943308010129,0,0,0,0,-0.0911830918709213,0.0708849981727744,0,0,0,0,0,0
MKvol,0,0,0,0,0.0030568358364639,0,0,0,0,0,0,0.00151179878789689,0,0,0,0,0,0,0,-0.000736349224101096,0,0,0,0,0,0,0.00208486258650311,-0.00149552491057772,0.00095687323931282,0,-0.00178032615641605,0,0,0,0,-0.000752831895899354,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000642590887301147,0,0.00931312228797713,-0.00798121235720995,0,0,0,-0.00186172558242547,0,0
