,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X000792.SZ,X002466.SZ,X002460.SZ,X600886.SH,X600010.SH,X600111.SH,X000301.SZ,X000708.SZ,X600362.SH,X600426.SH,X002271.SZ,X000877.SZ,X600795.SH,X601699.SH,X000983.SZ,X600027.SH,X600489.SH,X600176.SH,X600803.SH,X000807.SZ,X601991.SH,X000786.SZ,X000932.SZ,X000630.SZ,X600160.SH,X000933.SZ,X600219.SH,X000408.SZ,X000629.SZ,X600612.SH,X002080.SZ,X600688.SH,X600985.SH,X002353.SZ,X000539.SZ,X600157.SH,X601168.SH,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,1.04180987312366,0,0,0,0,0,-0.0730386926018652,0,0,-0.0694470492868382,-0.0726945858284067,0,0,0,0,0,0,0,0,0,0.0891005876552723,0.0313413142551524,0,0,0,0.00704393419365874,0,0.159139458342908,0,0,0,-0.01503947610853,-0.0730542526201635,0,0,0,0,0,0,0,-0.0281768658194897,0,0,0,0,0,0.182483891825328,0,0,0.00883287893438916,0,-0.0249434846250942,0,0,0,0,0,0
X600028.SH,0.46386667737368,0,0,0,0,0,0,0,0.262061386397661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101007820227603,0,0,0.0694882404485029,0,0,0,0,0,0,0.0890902171912458,0,0,0,0,0.000346858301593191,0,0,0,-0.00456430045265707,-0.0229163452896673,0,-0.223035485914106,0,0,0.0346109503445589,0,0,0,0,0,0
X601088.SH,0,0.200313743471384,0,0,0.146939434377684,0,0,-0.0866386560562257,0,0,0,0,0,0,-0.0212779784867831,0,0,0.0832563111480021,0,0,0.107311895363213,0.198282460003374,0,0,0,0,0,0.0395746411227603,-0.0115130373945866,0.261921854627191,0,8.67361737988404e-19,0,0,-0.0456899622466491,0.0454678416482725,-0.129948680632796,0,0,0,0,0.00495068569286081,-0.0112301871599315,0,0,0,0,0,0,0,0,0.015879022391665,0.00456417024901883,0.0926066778260172,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.118771263707726,-0.00451524614077127,0,0,0,0.0487443223275798,0,0.0398450235246243,0.172949247890836,0,0,0,0,0,0,0,0.109680195105927,0,0,0,0.0213836429085572,0,0,0,0,0,0,0,0,0,0.0179295939726209,0.0285199158395419,0,0,-0.0313240331896277,0,0,0,0,0,0,0,0,0,0,0,-0.006364845560346,0,0,0,0,0,0
X600188.SH,0,0,0.695172942254886,0,0,0,0,0,0,-0.452858648796222,0.103809409674199,0,0,0,0,0,0,0,0,0,0,0,-0.0368627749194531,0,0,0.218105034094463,0.134735673944973,0.0122687403867134,0,0,0,8.67361737988404e-19,0,0,-0.106233603365024,0,0,0,0,0,0,-0.0671486105825412,0,0,0,0,0.0566108894587934,0,0,0,0,-0.00233083499122714,-1.73472347597681e-18,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0127854744771389,-0.123568119134342,0,0,0,0,0,0,0,0,0,0,0,0.110965171225315,0,0,0,0,0,0,0,-0.126476887575381,0,0,0,0.0589686352365009,0,0.049910974623907,0,0,0,0.17406357572993,0,0,0,-0.112645180835845,0.00806347248591824,0,0,0.189569997907992,0,0,0,0,0,-0.0248943153338528,0.0336898967250662,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.078844970473794,0,0,0,0,0.227604495606715,0,-6.93889390390723e-18,0,0.138330955060487,0,0,0,0,0,0,0.0301223288616397,0,0,0.0423791062051742,0.0651365122236807,0,0,0,0.271898237685597,0,0,0,0,0,0,0,-0.121764722798568,0,0,0,-0.0176461863026387,-0.0434995826972751,0.105893293026286,0,0,0,0,0,0
X600011.SH,0,0,-0.30840594904896,0,-0.149448506722033,0,3.46944695195361e-18,0,0,0.0640290795117131,0,0,0,0,0,0.188379549161259,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.416412876952583,0,-0.144554512854792,0,-0.192087282540752,0,0,0,0,0,0,0,0,0,0,-0.089611816524867,0,0,0,0.143084693778315,0,0,0,-0.00285488516301623,-0.03243380573391,0.0869947458660646,0,0,0,0,0,0
X601898.SH,0.0825093191530121,0,0,0,0,0,0,0,0,0,0,0,-0.0795950814301465,0,0,0,0,0.0209386192159905,0,0,0,-0.0386332066684261,0,0,0,0.368380227668203,0.117864545187587,0,0,0,0.102629346884755,0,0,0,0,0.115201043782435,-0.0828079184738899,0,0.0511037414268407,0,0.101355746375072,0,0,0,0,0,0,0,0,0,0,-0.00742355240690542,0,0,0,0,0,0,0
X600547.SH,0.0496727982625605,0,0,0,0,-0.239382474420714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769786467413046,0.0467322168037229,0,-0.038369954472706,0,-0.0834940227843243,0.0484344312204742,0.496693781021141,0,0.035669425773231,0,0,0,0,0,0,0,0,-0.00503165986377553,0,0.0740768335792973,-0.00193458506214108,0,0,0.143992227451692,-0.0221476941345886,0,0,0,0.109034817750576,-0.0158135636338187,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0.0272295889598867,0,0,0,0,0,0,0,0,0,0,0,0,0.33397525388461,0,0.0578582786458108,0,0,0,0,0,0,0,0,0,0,-0.0573360832816992,0.424213845822191,0,0.034322234904465,0,0,-0.0904660015721215,0,0.119964020672518,0,0,-0.161565224342077,0,0,0,0,-0.0438004931822027,0,0,0,0,-0.0388056355495798,-0.000671142131590337,0,0,0,0,0,0
X600660.SH,1.73472347597681e-18,0,0,0.0498226610765379,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.125664004426857,0,0,0,0,0,0,0,0,0,0,0,0,0.00980450210469957,0.0108680434033832,0,0,0,0,0,0,0.159536745816242,0,0,0,0,0,0,0.0824602849343346,0,0,0,0,-0.0691925321956035,0,0,0,0,0,0.028284044505477,0,0,0,0,0,0
