,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600011.SH,X601600.SH,X600886.SH,X600585.SH,X600547.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X600489.SH,X000708.SZ,X600010.SH,X600027.SH,X600803.SH,X600160.SH,X600111.SH,X002460.SZ,X601991.SH,X600426.SH,X000301.SZ,X000983.SZ,X601699.SH,X000807.SZ,X600219.SH,X002128.SZ,X002466.SZ,X000630.SZ,X000786.SZ,X000933.SZ,X601168.SH,X600176.SH,X600985.SH,X000408.SZ,X600096.SH,X000877.SZ,X000883.SZ,X002353.SZ,X000027.SZ,X002409.SZ,X000932.SZ,X002271.SZ,X600282.SH,X600348.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.457779006117286,0,0,0,0,0.0854710811997291,0.0932243100844115,0,0,0,0,0,-0.196016477201689,0,0.058108122975209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365150860363939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000480987837568173,0,0,0,-0.00758176205600991,0,0
X601088.SH,0.0987582275416564,0,0.22168310859337,0,0,0.217043808279753,0,0,0.0980129594489806,0,0.0269707198291295,0,0.0591921362570918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849459134241104,0,0,0,0,0,0,0,0,0,0,-0.0236157157764386,0,0,0,0.111788405938897,0,0.070115438973921,0,-0.0150524850986696,0,0,0,0.0253034924726644,0.0154120084170071,0,0,0,0.0193837284274568,0,0
X600028.SH,0.416410935864934,0.167231635472725,0,0,0,0,0.0731414127591166,0,0.0701704727825922,0,0,0,0,0,0,0,-0.0141411726514567,0,0,0,0,0,0,-0.0140193828181574,0,0,0,0,0,0.0161012443140118,0,0,0,0,-0.0902784045172342,0,0,0,0,0,0,0,0,0,0,-0.0513868256000412,0,0,0,0,0,0,0,0,0,0,0.0203419129633047,0,0
X600309.SH,-0.119062103635402,0,0,0,0,-0.0240078732882429,0,0,0,0,0,0,0,0,0,0.0249179279769319,0,0,0,0,0,0,0,0,0,0.100846002095887,0,0,0,0,0,0.00726606206944067,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.198699550178557,0.041197341900931,0,0,-0.0135613380674403,-0.0273979671311739,0,0,0,0.0100666846914148,0,0
X601898.SH,0,0,0.0442674800685332,-0.0442964216907615,0,0.0739886369987776,0,0,0,0,0,0,0,0,0,0,0,0.0754394403554399,0,0.0286716623725846,0,0.0486275359796809,0,0,0,0,0,0,0.258681841804558,0,0,0.0722286672765188,-0.0365031626175652,0,0,0,0,0,0.259024517425453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109607388878639,0,0
X600188.SH,0.134435836030425,0.0280405775574007,0,0,0.244883433344226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102195058712979,0.052820945733306,-0.0728813261142942,0,0,0,0,-0.144494816672488,0.0140180102240714,0,0,0.177338026654689,0,-0.0122656754582689,-0.047118895984432,-0.286888891057735,0,0,0,0,0,0,0.439518066126522,0,-0.0610722553356636,0,0,0,0,0.0202014863267324,0,0
X600019.SH,0,0,0,0,0.192845755073959,0,0,0,0,0,0,0,0,0,0,0,0,0.0675111791779056,0,0.113572926054064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231661607099483,0,0.058610130997024,0,0,-0.0309164326254977,0,0,0,0,0,0,0.43933764475112,0.0183672090375509,0,0,0,0,0.0190261719113312,0,0,0,0.0573341736190792,0,0
X600011.SH,0.0241049270131392,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.12829897771008,0,0,0,0,0,0.264017476974356,0.0502055442480748,0,0,0,0.286243231284936,0,0,0,-0.152698491237898,0,0,0.11649104965578,0,0,-0.038841162737181,0,0,0,0,0,0,0,0.108751622689729,0.0155846264883857,0,0,0,-0.0581628509236692,0,-0.0109400598492095,0,0.0278076367261188,0.0128278513078632,0,0,0,-0.0415934967754105,0,0
X601600.SH,0.0400989272964609,0.0286587255902352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973923546501848,0,0,0,0,0,0,0,0.320599923401737,0,0,0,0.28255551735026,0,0.240238288841024,3.46944695195361e-18,0,0,1.38777878078145e-17,0,0,0.0424345215375121,0.0519294735516369,0,0,0,0,0.0737440467268396,0.0380294028677195,0,0,0.0357840230264505,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0520114574400769,0,0,0,0,0,0,0,0,0.0310251838628375,0,0,0,0,0,0.224092385511402,0,-0.0618996158475523,0,0,0.00598124563241864,0,0,0,0,0,0,0,0,0,-0.0826322492882298,-0.131581139942778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1798560599117,-0.185440517807807,0,0.00774857818953632,0.00396962134885879,0,0,0.0638868245088246,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.102035045114528,0,0,0,0,0,0.137586057366738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784682279734816,0,0,0,0,0,0,0.0727614028841345,0,-0.0643859851403526,0.0744796272434945,0.0277300923936512,0,0,0,-0.0179546184201605,0,0,0,0,-0.038902289093239,0.0211409703082292,-0.00242339542680759,0,0,0,0.0630741574586278,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076241054035681,0.696932865124869,0,0,0,0,0.0487180998672352,0,0.00898357784313463,0,0,0,0,0,0,0,0,0,0,0,0.0683784122155816,0.161683972984398,0,0,0,0,-0.000938250728501916,0,0,0,0,0,0,0,0,0.0255727549009998,-0.0316029309989174,0,0,0,0,-0.0452896283908819,0,0
X600660.SH,0,0,0,0,0,-0.0746776783186594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064120869581664,0,0,0,0.174506136968933,0,-0.0639093909073791,0,0,0,0,0,0,0.0800783958153049,0,0,0,0,0,0.0627426648994364,-0.163198839338758,0.0418968515643926,0,0,0,-0.0174085973890631,-0.0554848831732912,0,0,0,0.000953771622027631,2.16840434497101e-19,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.483615629881868,0,0,0,0,0,0,0.0865023716423538,0,0,0,0,0.239307492291896,0.0623542928952488,0,-0.0106751907283004,0,0,0,0,0,0,0,0,0,-0.0212036526896043,-0.0642928093908076,0,0.0641848404183755,4.33680868994202e-19,0,0,0,-0.011598805587927,0,0,-0.0490763317388346,0,0,0,0,0,0.0251320903832972,0,0,-0.016889649080632,0.0112817068810767,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0756659697800005,0,0,0,0,0.0655298330591009,0,0,0,0,0,0.0946221667796603,0,0,0,0,0.0613480737206794,0,0.251948503627365,0,0,0.10157262265045,0,0,0,0.0797153244217035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150663683375952,0,0,0,0,0,0,0,-0.0392897259709634,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.0612801626519257,0,0,0,0,0,0.088571986542362,0,0.0361638073739908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471768218613639,0,0,0.281205943031129,0,0.0187155853175244,0.0179549895066929,0,0,0,0.00049536603113944,0,0,0,-0.0394056128844267,0,0,0,0,0,0,0,0,0.0139166743047289,0,0
X600489.SH,0,0,0,0,0,-0.0784933735941472,0,0,0,0,0,0.432047027881253,0,0,0,0,0,0,0,0,0,-0.133220824396087,0,0,0.155846075549076,-0.189024312114347,0,0.114122783285354,-6.93889390390723e-18,0,0,0,0,0.196355596815781,0,0,0,0,0,0.122437645627676,0,0.0327493410795606,0,0,0,0,0,0.0029065572455529,0,0,0,0,0.00857131041441872,0,0,0,0,0,0
X000708.SZ,-0.0065235096310862,0,0,0.0275527944848967,0,0,0,0,0,0,0,0.0236504456606602,0,0,0,0.0451568027971182,0,0,0,0,0,0,0.280679370290989,0,0,0,0.0290731727486689,0,0,0,0,0,0,0,0.0614240130979203,0,0,0,0,0,0.266056040459896,0,0,0.128846912954961,0,-0.137805185098279,0.0198933434481699,0,0.117761312965054,0.0900652006046458,0,0,-0.0403203102283849,0,0,0,0.0410907938723197,0,0
X600010.SH,0,-0.135347419551432,0,0,0,0.0143446619293832,0,0,0.0962221170663022,0,0,0,0,0,0,0,0,0.104293432946126,0,-0.0792356814494295,-0.0818320922488072,0,0.288024269883823,0,0,0,0,0,0,0,0,0,0,0.0330198618775422,0,0,0,0,0,0,-0.072601304340157,0.136730342467561,0,0,0,0,0,0,0,0,0.0449567685091944,-0.0113968470915938,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.161163649815201,0,0.0381015706947902,0.711579520853225,0,0.145311063337645,0,0,0.059888171653789,0,0,0,0,0,0,0,0,0.0718051959386433,0,0,0.228914348897959,0,-0.109862764819724,0,0,0,0,0,0,0,0,0.195496707349561,0,0,0,0,0,0,0,-0.0753700277253733,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120916008286117,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0815541789378838,0,0,0,0,0.0826163786606714,0,0,0,0,0,0,0,0.0111909381771924,0,0,0,0,0.0777102103348559,0,0,0,0,0.0479547079787269,0,0,0,0.0728804736005199,0,0.00669144851756041,0.117435738776362,0,0,0,0,0,0,0.0264904979347468,0,0.139128728979525,0,0,0,0,-0.0888380200003425,0,0
