,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X002460.SZ,X600585.SH,X600019.SH,X002271.SZ,X600660.SH,X000301.SZ,X600111.SH,X002466.SZ,X000708.SZ,X601898.SH,X600010.SH,X601600.SH,X600188.SH,X600547.SH,X600362.SH,X600426.SH,X600886.SH,X000786.SZ,X600176.SH,X600011.SH,X600219.SH,X300037.SZ,X600803.SH,X002080.SZ,X000027.SZ,X000408.SZ,X601991.SH,X000932.SZ,X600795.SH,X000825.SZ,X000898.SZ,X600489.SH,X002353.SZ,X600688.SH,X600352.SH,X000830.SZ,X000807.SZ,X002409.SZ,X000959.SZ,X601699.SH,X600549.SH,X600399.SH,X600486.SH,X600315.SH,X600801.SH,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,-0.00989410691655471,0,0,0,0,-0.0404895149639836,0,0.0728062748408678,0,0.113707394878451,0,0.0311461480154155,0,0,0,0,0,0,0.0350036793079746,0,0,0,0,0,0,0,0,0,0,0.0676593242325402,0,0,0,0,0,0,0,0,0,0.0865795227577582,0,-0.0230013089308956,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.25551059625719,0,0,0,0,0,0.15832855506798,0,0,0,-0.0507172399431453,-0.0208135008550683,0,0,0,0,0,0,0,0.0237371344397942,0,0,0,0,0,0,0,0,0,0,0,0.0181221370610567,0,0,0,0,0,0.0621337148940947,0,0.0961510120684066,0.0425841268568119,0,0,0.0219524668362047,0,-0.0189797655953661,0,0,0,0,0,0.0560790331034079,0.0363748015630761,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.104418754439565,0,0,0.122076531484425,-0.0563915064626382,0,0,0,0,0,0,0,0.311231077634306,0,0.00188431050776016,0,0,0,0,0,0.0588231592822002,0,0,0,0,0,0,0,0,0,0,0,0,0.0813816655513001,0.0433990030852267,0,0,0,0,0,0.0141080458342406,0,0,0,-0.0332601251945715,-0.0203082305627618,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722335768354182,0.21705935567708,0,0,0,0,0,0,0,0,-0.0741566939721133,0,0,0,0.0235241657400227,0,0.0278311354563555,0,0,0,0,0,0,0,0.0442489926214786,0,0,0,0,0,0,0,-0.0485108704554628,0,0,0,0.0230086605469827,0.00236071059565878,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.031035592651519,0,0.434159215255974,0,0,0,0,0,0,0,0.0157523353928531,0,0,0,0,0,0.252907795941785,0,0.0575367076307855,0,0,0,0,0,-0.0777974570664043,0,0,0,0,0,0,0.221941882740203,0.094139308541903,0,0,0.130329714925809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,1.0842021724855e-19,0,0,0,0,0.035061528506823,0,0,0,0.0072858857536227,0,0,0,0,0,0,0,0.0458474144491975,0,0,0,0.0343304403848045,0,0,0,0,0,0,0,0,-0.00397061752936671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521522569568262,0.047272838741926,0,0,0.0566677550078085,0,0,0,0.0238838563035896,0,0
X600019.SH,0,0.176774558785566,0.0414384755487392,0,0,0,0,0,0,-0.0629505526532202,0,0,0,0,0.0985786026921228,0,0,0,0,0,0,0,0,0,0,-0.030248924124977,0,0,0,-0.0372426919369811,0,0,0,0.0262688379987885,0.352934780335585,0,0,0,0,0,0,-0.125502876838683,0.0605143935671626,-0.031052600992306,0.0514427430317904,0.0638153570222232,0,0,0,0,0,0,0.0167535794061257,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0116627000111211,0,-0.0173268217881844,0,0,0,0,0,0,0,0,0,0,0,0.0171521059522344,0,0,0,0.0898922831714605,0,-0.0434930861204914,0,0.00820368358154798,0,0.106561482427413,0,0,0,0,0,0,0,0,0,0.0746243023236607,0.13525314739966,-1.73472347597681e-18,0,-0.0694163442895864,0,-0.0205972562263251,0,0,0,0,0.037106591785989,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.00805986001008424,-8.67361737988404e-19,0.163611835024026,-0.120549052806272,-0.0438364643404948,0,0,0,0,0,0,0.105839820193196,0,0,0,0.239272310805247,0,0,0,0.0707186907197699,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.105238604057298,0,0,-0.0438811798524081,0,0,0.0628733817538165,0,-8.67361737988404e-19,0.00647042037529558,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0.154295954136648,0,0,0,0,0,0.119643803426709,-0.103917905827253,-0.0252789299093544,0,0,0,0,0,0,0,0.103938740585688,0.0262430930162423,0,0,0,0,0,0,0.0510938707337208,-0.160938594840249,0,0,0,0,0,0,0,0,0,0,0,0.197919297115833,0,0,0,0,0.23736411329246,0,0,0.0476462746291024,0,0,0.24685706233234,0,0,0,0.282334090662072,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.00193217677753797,0,0,0.315218388172901,0,0,0,0.0191887793711565,0,0,0,0,0,0,0.0977314889437945,0,0,-3.46944695195361e-18,0.0206792453796567,0,-5.42101086242752e-20,0,0.104854422487939,0,0,0,0,0,0,0,0,0,0,0.0675626787139336,0,0,0,0,0,0,-0.0631187572003709,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.509665963100606,0,0,0,0.115705412891814,0,0,0,-0.137447900261522,0,0,0.023589202850807,-0.217975267245805,0,0.46648076228586,0,0,0,0,0,0,0,0,0,0,0.0775155510232079,0,0,0,0,0,0,0.0974431020290785,0,0,0,-1.38777878078145e-17,0,0,-0.151514366389967,0,0.318761741268384,0,0,0,0.0994517967091225,0,-0.273939132790501,0.113085844807561,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0352821835362912,-0.0398010232428129,0,0.013398906815097,0,0,0,0.0452210563467795,0,0,0.0999260166650363,0,0,0.166304955452263,0,0,0,0,0,0,0,-0.0217920461195435,0,0.156482383816198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051726863869994,0,-0.0605516491466775,0,-0.0320733151802394,-0.0403362136115547,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.269669557398898,-0.255563103647024,0,0,0,0.148789641210029,0,0.00423474573304179,0,0.614803361140964,0,0,0.1706907449959,0,0,0,0,0,0,0,-0.172715974483431,0,-0.0620287632915221,0,0,0,-0.070943987347908,0,0,0,0,0,-0.0524792172682422,0.0784292247075121,-0.0674947136309501,0.0949751833123133,-2.16840434497101e-19,-0.0743707836974913,0.120479117281186,0.251945418261431,0,0,0,0.121938051605365,0.00729577113141417,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0597663496888446,0,0,0,0.254730964385594,0.0122456979538429,0,0.0987092489119934,0,0.0689034319962379,0.0385589252422456,0,0,0,0,0,0,0,0,0.102803571174566,0,0,0.0408283559728315,0.0837205822859055,0,0.12305093683017,0,0.0661260280087385,0,0,0,0,0,0,0.0621708964675805,0,0.06116943399477,0,0,0,0.0918344339905984,0,0,0,0,0.0648509836587572,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,-0.084764032573833,0,0.0666550002519202,0.133503028231549,0,0,0,0,0,0.228144239310226,0,0,0,0,0,0,-0.0375527951990472,0,0,0,0,0,0.0355723769654673,0,0.0473093909556407,0,0,0,0,0,0,0.55696899639443,0,0,0.0552217585880951,0,0.0226575367736332,0,0,0,0,0,0.133332448177043,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,-0.383260321893537,0,0,0,0,0,0,0,0,0.442894486297651,0,0,0,0,0.281521762095054,0,0,0,0,0,0,0,0,0,0,0,0,0.230207227416877,0,0,0,0,0.125683691192665,0,0,0,0,0,0,0.182882891723522,0,0.114681957224211,0,0,0,0.0664984220086813,0,0,-0.00615493753302433,0,0,0,-0.145638142733769,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.00339410335176454,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.0591644829352676,0,0,-4.33680868994202e-19,0.0147602180207731,0.00648759766368205,0,0,0,0.0783609057587388,0,0.336067565364002,0.0377621627839689,0,0,0,0,0.0180073414654885,0,0,0,0,0,0,0,-0.00997405361336276,0,0.033649159912428,-0.0426990666236951,0,0,0,-0.25803809870838,0,0
X600362.SH,0,0,0,0,0.0471094687812953,0,0,0,0,0,0,0,0,0,0,0.207200148104947,0,0,0,0,0,0,0,0,0.106070162516568,0,0,0,0,0,0,0,0,0,0.253301994768764,0,0,0,0,0,0.197429321876649,0,0,-0.0513374423407261,0,0.0366952186882489,0,0,0,0,0,-0.0177431521481139,0,0,0,0,0,0,0
X600426.SH,0,0,0.11835999503375,0,0,0,0,0,0,0.0169467765372551,0,0,0,0.0766400108712242,0,0,0,0,0,0,0,0,0.108116021319715,0,0,0,0,0,0,0,0,0,0,0,0.238199741696963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0854928035520729,0,0,0.0397390997792438,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.0255618147748667,0,0,0,0,0,0,0,0,0,0,0,0,0.146102767082802,0,0,-0.0726814472651544,0,0,0.0924940796560505,0,0,0,0,0,0,0.0576241076689249,0,0,0,0,-0.0205728647165513,0,0,0.103170554951885,0,0.0198053076287905,0.0560072010248963,0,0,0,0,0.0380783197771028,0.0115702577276292,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.0673754183778386,0,0,0,0,0,-0.142738821605026,0.191304769232312,0,0,0.0815015876224571,0,0,0,0,0,0,0.0469410870237082,0,0,0.0378808369930317,0.222896666313811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0797365496433482,3.46944695195361e-18,0,0,0,0.00651184207181496,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0.205410790719537,0,0,0.459602251563395,0.0219718496966526,0,0,0,0,0,0,0,0,0,0,0,0.109607282862732,0,0.173756120962204,0,0,0,0.0295042426208409,0,-0.0433028069714765,0,0,0,0,0,0,0,0,0,0,0.155944706448151,0,0,0,0,0,0,-0.229635248831402,-0.00229710710477908,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128443506416998,0,0,0,0.024645968108162,0,0,0.0242918589132134,0,0,0.0423047075724221,-0.000309510406495726,0.10243909068576,0,0,0,0,0,0,0,0,0,0,0,0.0195558958982411,0,0,0,0,0.0390595479607971,0,-0.018554111424365,0,0.0105219748602658,0.0502331591237055,0,0,0,-0.0361254505602655,0,0
X600219.SH,0,0,0,0,0.140191668434486,0,0,0,0,0,0,0,0,0.158180644002724,0,0.196990100812847,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418551207485424,0.0666743105703026,0,0,0,0,0,0,0.0356002255417755,0,0,0,0.146828029586186,0,0,0,0,-0.0526486130077366,0,0,0,0,0,0,-0.0739218008616772,0,0,0,-0.0114918138528548,0,0
X300037.SZ,0,0,0,0,0.367050786743489,0,0,0,0.169905959764731,0.0351811175711335,0,0,0,0,0.112379937021979,0,-0.17049513570797,0,0,0,0,0,0,0,0,0,-0.141724422903275,0,0,0.159459058055789,0,0,0,-0.00481947402475322,0,0,0,0,0,0,-0.22090988197661,0,0,0,0,-0.0255830764110628,0,0.0382247543007257,0,0.128833534150944,0,-0.0691501886650017,-0.0470621404430032,0,0,0,0,0,0
X600803.SH,0,0,0.00740552483766877,0,0,0,0,0,0,0,0,0.0407772665025218,0,0,0,0,0,-0.0546152772359642,0,0,0,0.0468689393199336,0,0,0,0,0,0,0,0.139967978479203,0,0,0,0,0,-0.0906967130648022,0,0,0,0,0,-0.01932126529893,0,0.0673232779435477,-1.73472347597681e-18,0,0.0129987779429923,0,0,0,0,0,-0.0393020383167771,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0.0548800776169442,0.0431898042810386,0,0,0,0,0,0,0,0,0,0,0.0416418138444977,0.000457225731367597,0,0,0.0653744012318237,0,0,0,0,0,-0.0145176446744218,0,0,0,0,0,0,0,0,-0.0641007626210244,0.151065797522917,-0.0432888374635758,0,0.149985336351177,0,0,0,0,0,0,-0.117461568878465,-0.0479334732087035,0,0,0,0,0,0
X000027.SZ,0,0,-0.118814153605051,0,0.26781045914633,0,0.411825509285562,0,0,0,0.0669637348345695,0,0,0,1.38777878078145e-17,0,-0.057108168788314,0.502266386347357,0,-0.0363039612142317,0,0,0,0,0,0,0,0.0255741558580696,0,-0.0406503520787725,0.751445946456339,0,0,8.67361737988404e-19,0,0,-0.0249344870746626,0,0,0,0,0,0,0,0,-0.0815074529414525,0,0,0,0.0114210656811474,0,-0.0437864102995491,0,0,0,0,-0.0414580891983031,0,0
X000408.SZ,0,0,0,0,0,0,0,0.327109021200223,-0.0619723721570234,0,0.32028110811063,0.33772889153213,0,0,0,0,0.223176833761822,0,0,-0.418018615038263,0,-0.31857273299204,0,0,0,0.0177588617302376,0,0,-0.202820778195532,0,0,0.0472005944092151,0,0,0,0,-0.304258988343089,0,0,0,0,0.0933310630892663,0.0806923431202406,0,0,0,0,0,0.138882023419839,0,0.179189248159923,0,0.153817317337388,0,0,0,0,0,0
