,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X601898.SH,X300072.SZ,X601600.SH,X600688.SH,X601991.SH,X600547.SH,X601992.SH,X600309.SH,X600795.SH,X600362.SH,X600188.SH,X600660.SH,X600886.SH,X000709.SZ,X600027.SH,X600157.SH,X002466.SZ,X600111.SH,X000959.SZ,X600489.SH,X600339.SH,X000898.SZ,X601158.SH,X600299.SH,X000792.SZ,X600583.SH,X000408.SZ,X000630.SZ,X002460.SZ,X000883.SZ,X000983.SZ,X600219.SH,X600578.SH,X600352.SH,X000539.SZ,X002092.SZ,X000027.SZ,X000825.SZ,X000786.SZ,X000723.SZ,X600176.SH,X600008.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.153415609619909,0.027198291726664,0,0,0,0,0,0,0.0533237717631237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536314496285557,0,0,-0.0495505231128689,0,0,0,0,0,0,-0.0247473946240413,0,0,0,0,0,0.0597062356255587,0,-0.0135739735057372,-0.00227393416630634,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0712379865736684,0,0.234214771577781,0,0,0.077321560599833,0,0,0.0887112363209014,0,0,0.0189358695450656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0368077176755723,0,0.00570659953915789,0,0,0,0,0,0,-0.0666457834465037,0,0.0793341498118437,0,0.0362089645009285,0,-0.00278215856336604,0.00435287431418223,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0556135995427614,0,0,0,0,0,0,0,0,0.0125856417209302,0.0519291129638385,0,0.115247284049936,0.0231459521005925,0,0,0,0,-0.0604243419487009,0,0,0.173684924342247,0,0,0,0,0,0.0686303553882937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00394475540591726,-0.00616498825515511,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0824274239920896,0,0,0,-0.0756490014735102,0,-0.0397053999330714,0,0,0,-0.114778750565457,0,0,0,0.0958943565480033,0,0,0,0,0,0,0,0.230932719141727,-0.199328748687423,0,0,0,0,0,0,0,0,0,0,0,0,-0.0474408421882762,0,0,0,-0.0368551978964914,0,0,0.0427022665594949,-0.00916753158241519,-0.0223121037495578,0.408988560433846,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.24474848693366,0,-0.0582111149727238,0,0.0203952097940933,0,0,0,0.272209661273672,0,0,0,0,0,0,0,-0.0164886400140629,-0.0730130570606754,0,0.183272693717777,0,0,0,0,-0.227590360726051,-0.0690875244511515,0,0,0,0,0,0,0,0,0,0,0,-0.0957081555044467,0.0250582354348437,0,0,0.00648276188764169,-0.0117655855697587,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.269860411478979,0,0.0991016007992774,0,0,0,0,0,0.0163750228867872,0.0658348034878834,0,0,0,0,0,0,0.0140493700699954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.095645238249646,0.0562276765051202,0,0.314719630936026,0,0.0471469169776087,-0.0210294572326947,0,0,0,0,0,0
X600010.SH,0,0,0,0.0721775511732575,0,0,0,0,-0.0377923526135392,0.154616509951436,0,0,0,0,0,0,0.0110065377324002,0,0.155353790674449,0,0,0,0,0,0,0,0,0,0.198388420784047,0,0.0565559167843684,0,0,0,0,0,0,0.0335037089100882,0,0,0,0,0.0818020902232982,0,0,0,0.0496429706234413,0,0.0163803738940897,0,0,-0.00363020860092593,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00349835755864413,0.0361714957899129,0,0,-0.0169650930061621,0,0,0,0,0,0,0.0479955908205227,0,0,0,0,0.341678633432182,0,0.0368909919946935,0,0,0.267931003346609,0,0,0,0,0,0,0,0,0,0.0311912888225036,0,0,-0.000889659895545237,-0.00206758282718402,0,0,0,0,0,0
X300072.SZ,0,0.169964443686015,0,0,0,0,0,0,0,0,0,0,0,0.0207933688781215,0,0,0,0,0,0,0,0,0,0,0,0.268778475388352,-0.169522912303235,0,3.46944695195361e-18,0,0,0,-0.00453115865017028,0.115042263940814,0,0,0,0,0,0,0,0,0.0762097278534676,0,-0.121737546755747,0,0,0,0,0,0.064779860308242,-0.0143684389369942,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151635107732384,0.0550515811237072,0,0,0,0,0,0.104468726074616,0.0227241008452193,0,0,-0.0648556779612692,0,0,0,0,0,0,0,-0.0573036329516728,0,0,0.519829342630616,0,0,0,6.93889390390723e-18,0,-0.0534474895635357,0.0629955214476174,0,0.0506286887594635,0,0,0.00848276011827945,-0.00881758299314788,0,0,0,0,0,0
