,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X600886.SH,X601600.SH,X600547.SH,X002466.SZ,X000792.SZ,X600795.SH,X002460.SZ,X601699.SH,X000708.SZ,X600010.SH,X000301.SZ,X600111.SH,X600362.SH,X000983.SZ,X600027.SH,X000877.SZ,X600426.SH,X600803.SH,X600160.SH,X600489.SH,X601991.SH,X000786.SZ,X600985.SH,X000408.SZ,X002271.SZ,X000933.SZ,X000630.SZ,X000807.SZ,X600176.SH,X601168.SH,X000932.SZ,X002128.SZ,X600348.SH,X600219.SH,X600612.SH,X600096.SH,X600995.SH,X601666.SH,X000027.SZ,X600378.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0.050911176994584,0.220291392818816,0,0,0,0,0.12595440695933,0,0,0,0,0,0,0,0.0728779981121564,0,0,-0.00256777663176977,0,0,0.190296127865882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104831230297675,0,0,0,0,0,0,0.00830637692877725,-0.0138181165666162,0,0,0,0,0,0
X002460.SZ,0,-0.126839817241672,0.129537714755586,0.136012731016998,0,0,0,0,0,0,0,0,-0.100976974743503,0.727462650009588,0,0,0,0,0,0,0,0,0,0,0,0,0.188431868738856,0,0.0424823551699357,0,0,0,0,0,0.0252698110855114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113541559514658,0,-0.0054980114349647,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.382241372723168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.225749050564429,0,0,0,0,0,0,0,0,0,0,0,0.433729968814809,0,-0.0689384020731664,0,0,0,0,0.00455928383615209,-0.0817618007664024,0,0.147690455068804,0,0,0,0,0,0,0,0,0.00194211799438581,0.0117017539641866,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.0432041511425664,0.167449594042312,0,0,0,0,0,-0.0331578765346529,0,0.112199570369523,0,0,0,0,0.0706339210325967,-0.0426721123512582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147443037858896,0,0,0,0,0,0,0.22954372630362,0.0389245654382022,0,0,0,0,0,0,0.0200824393298749,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0492355125582856,0,-0.0522898941131461,0,0,0,0.0577415971018949,0,0.0797491597773004,0,0,0,0,0,0,0.0230981947208013,0.322738886679129,0,0,0.0280568150346345,0,0.0117033025274211,0,0,0.088534133548447,0,0.0256533162907281,0,0,0,0,0,0,0.0743780278708358,0,0,0,-0.0504280265417252,0,0,0,0,0,0,0,0.0281802654740809,0.0328357242699801,-0.0151427287309714,0,0,0,0,0,0
X000301.SZ,0,0,0,0.161259793779384,0,0,0,0,0,0,0,0,0,0.0577074332241483,0,0,0,0,0.136022706705655,0,0,0,0,0,0,0,0,0,-0.143915983019698,0,0,0,0,0,0,0,0,0.0469192012111683,0,0,0.145741573041744,0,0,0,0,0,0,0,0,0,0,-0.0199375930668987,0.0280833295784225,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328597143276615,0.209163434573651,0,0.0682475795091907,0,0,0.081643349905484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20684578483007,0,0,0,0,0,0,0.016683210891892,0,0,0,0,0,0.0401710836479156,-0.0319149652938504,0,0,0,0,0,0
X600362.SH,0.159892158606296,0,0,0.0507243468779474,0,0,0,0,0,0,0,0.0555132667142099,0,0,0,0,0,0.0045755133370494,0,0,0,0.00484799651776766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172432835947583,0.0124931216178846,0,0,0,0,0.0976523965765909,0.402229459198818,0,0,0,0,0,0,0,0,0.0014311208982811,0,0,0,0,0,0
X000983.SZ,0.0255171516212394,0.282693812376398,0,0,0.217561042229004,0,0,0,0,0,0,0,0,0,0,0,0,0.205766963748417,0,0,0,-0.0307560154058087,0,0,0.00276716829108219,0,0,0,0,0,0,0.0512026195000949,0.23308105106856,-0.0954674476354097,0,0.0832799671340462,0,0,0,-0.0569918922841503,0,0,0,0,0,0,0,0,0,0,0,0.00139521345049227,-0.0161991346485384,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.439636510155052,0,0.241519393687378,0,0,0,0,0,0.365678533083574,0.19055141430255,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.250886543637496,0,0,0,0.213859210888796,0,0.141811531017491,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457904923143947,0,0,-0.138237276776184,0,-0.0128771623015209,0,0,0,0,0,0,0
X000877.SZ,0,0,0,-4.33680868994202e-19,0.0042240144309512,0,0,-0.0373117257985582,0,0,0,0,0.032165035513216,0,0,0,0,0,0,0,0,0.0132464147594188,0,0,0,0,-0.0344657627349323,0,0.214200424938293,0,0,0,0,0,0,0.313339718433343,0,0,0,0,-0.0743232865587292,0,0,0,0,0.119209543190974,-0.0934678687411652,0,0,0,0,0.0168100383147233,-0.0229355767785955,0,0,0,0,0,0
X600426.SH,0,0,0,0.31860161919553,-0.0804260664577052,0,0,0.133773237766099,0,0,0,0,0.155442155962218,0,0,0,0.021602684468123,0,0,0,0,0.054755350644496,0,0,0,0,0,0,0,0.299464863951151,0,0,0,0.0455408088168244,0,0,0,0,0,0,0,0,-0.0268508514293017,0,0,0,0,0,0,0.203604423558146,0.0979362064493515,-0.000126618604841583,0.0228322848869701,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0.0301584041533223,0,0,0,0,0,0,0,0.119868085387704,0.123602762553819,0,0,0,0,0.0716338041308531,0,0,0,0,0.0519638067647981,0,0,0,0,0,0,0.0412078656429472,0,0.158500935659189,0,0,0.127617896489459,0,0,0,0,0,0,0,0,0,0.129714333309143,0,0.0234077646300715,0.00470716928738708,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,-0.292455260578022,0,0,0,0,0,-0.131660341331254,0,0,0,0.083205267218125,0,0,0,0,0,0,0,0,0,0,0,0.105367029717176,0,0.140404390503126,0,0,0,0,0,0,0,-0.0478625387412422,0,0,0,-0.0912488934732219,0.15129866886792,0.384200849050132,0.0506011253794305,0,0.18613140236014,0.0751184526248849,-0.0453504349771721,0,-0.0227885047229271,0,0,0,0,0,0
X600489.SH,0,0,0.0233214999584231,0,0,0,0,0,0,0,0,0.136449253913972,0.494159807479598,0,0,0,0,0,0.0738937262492176,0,0.0235578352071471,0,0,0,0,0,0,-0.199117291369846,0.100749705479819,0,0,0,0,0,0,0,0,0.00508994580503312,0,0,0,0,0,0,0,0.0737471397828634,0.121574140337882,0,0,0,0,0,0.0055780024317119,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.266289158618183,0,0,0,0,0,0.040548805722354,0,0,0,0,0,0,0,0,0,0,0.110310062623855,0,0,0.0291302768400165,0,0,0,0,0,0,0,0,0,0.190313846141238,0,0,0.110813597385365,0.0401684005343468,0.011556156223685,0,0,0,0,0,0.125355734119475,0,-0.0777941473107393,-0.012486362169698,-0.0126642968866393,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.241831010961213,0,0,0,0,0,-0.219962399864343,0,0,0,0,0.153088048288431,0,0,0.0381295282211463,0,0,0,0.032483281212553,0,0,0,0,0,0,0,0,0,0,0,0.326897485352795,0,0,0,-0.261732263496376,0.320398915834991,0,0.17302465825503,0,0,0,0,-0.0606520563223401,0,0.0113026157973111,0,0.00895661770975344,0.00797829631871852,-0.126280685962677,0,0,0,0,0
X600985.SH,0,0.129951502413927,0,0,0,0.0112418435114656,0,-0.0781702164648424,0,0.0152879298035339,0,0.222229030205179,-0.0122848195165356,0,0,0,0,0.0188763391720653,0,0,-0.163572301643033,0,0,0.183642816177219,0,0,0,-0.21120523158395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652796531796533,0,0,0.117781014972807,-0.0252148474049861,0.0203648815448,0,0,0,0,0,0
X000408.SZ,0.11496160663639,0,0,0,0,0,0,0,0,0,0,0,0,0.163425749998806,0,0,0.197998350400577,0,0,0,0,0,0,0,-0.161203741024305,0,0,-0.0728197272702679,0,0,0,0,0,0,0.00550932069284295,0,0,0,0,0.118468521211736,0,0,0.113648224657795,0,0,0.123978903958108,0,0.099019251095097,0,0.00196068103179878,0,0,0.00385604038057087,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.141758841979339,0,0,0,0,0,0.0116322968656077,0,0,0.378408708873245,0,0,0,0,0,0,0.192972340677093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386924000180135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00604527657270247,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186420928740739,0,0.167613094273708,0.0193921969215179,0,0,0,0.0762782711980438,0.218995372140697,0,0,0,0,-8.67361737988404e-19,0.177219720818405,0,0.319024412057671,0,0,0,0,3.46944695195361e-18,0,0.115657331188142,0.00804900563612648,0,0,-0.00114962984273439,0.0014229893396637,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.433778477977688,0,0,0,0,0,0,0,0.244198415549312,0,0,0,0,0,0,0,0,0,0,0,0.0966669891467924,0,0,0,0,0,0,0,0.103879574059128,0,0,0,0,0,0,0,0,0,0,0.00219879989883214,0,-0.0175730636639556,0,0,0,0,0,0
X000807.SZ,0,-0.155227073962197,0,0,0,-0.0285521488827392,0,-0.106775421141694,0,0,0,0.805414640088667,-0.106343544965896,0,0,0,0,0,0,0,0,0,0,-0.125993541827379,-0.0105832902667735,0,0,0.103497804063722,0,0,0,0,0,0,0.0598208952996277,0,0,0,0,0,0,0,0.428855590382392,0,0,-0.1532711341814,0,0,0,0,-0.111273172400488,0,0.0453834622032205,0,0,0,0,0,0
X600176.SH,0.0113353122063155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17692665063507,0,0,0.131258218915455,0,0,0,0,0,0,0.175129533814167,0,0,0.351568180524712,0,0.0421456143622333,0,0,0,0,0,0,0,0,0,0,0,0,0.0785641669940795,0,0.0138843926621787,0,1.73472347597681e-18,0,0,0,0,0
X601168.SH,0,0.137971579377992,0.227863958066813,0,0.313358922696492,0,0,0,0,0,0,0.0306210601595706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113672220048225,0.259485139446815,0,0,0,0,0,0,0,0.0435337577478078,0.117136811297412,0,0.0142199703343021,0,0,0,-0.0384529786882367,0.0188895855445559,-0.0816064084170589,0,0,0,0,0
X000932.SZ,0.0305491685355439,0,0,0,0.127763230222182,0,0,0,0,0,0,0,0,0,0,0.00422882802941534,0,0,0.0970565032031846,0,0,0,0,0,0,0,0,0.150757961452657,0,0,0.0205639358787115,0.0826434447406505,0,0,0,0,0,0,0,0,0,0,0,0,0.321468351837928,0,0.0950693909733112,0,0,0,0,-0.0153742313599675,0.0340989297181327,0.00745718627703854,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0.195186312844369,0,0,0,0,0,0,0,0,0,0,-0.0124566884695808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178644576646831,0,0,0,0,0.035327760309905,0,0,0,0.0864861440407425,0,0,0,0,0.00212939466320849,0.165305741110446,0,0,0,0,0,0.0120193920363065,-0.0210078714563544,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0.0233325681513826,0,0.00586262650959629,0,0,0,0,0,0,0,0,0,0.377977460511261,0,0,0,0,0,0,0,0,0,0.0510910723897452,0,0,0,0.0974387029275442,0,0,0,0.0417458897085136,0,0.0670040645929645,0,0.0142095944862347,0.200119022736866,0,0,0,0,0,0,0.105084943925321,0,0,0,-0.0157913728802609,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,-0.0123423099054561,0,0,0,0,0,0,0,0.0962395324673324,0,0,0,0,0,0,0,0,0.170008017918607,0,0.0594451781852846,0,0,0,0,0,0,0,0,0.0729568226389001,0.0678350761057001,0,0,0.20857369890349,0,0,0,0,0.094326665173696,0,0,0,0,0,0,0,0,0.00810623986205715,0,0,0,0,0,0,0
X600612.SH,-0.214318600201129,0,0,0,0,0,0,0,0,0,0,0,0.171990636077962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339488553712717,0,0,0,0,0,0,0.174360764319509,0,0,0,0,0,0,0,0.347132529811892,0,0,0,0,0,0,0,0.121868775216209,0,-0.00251531817847975,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204913150750226,0,0,0.314768630976082,0,0,0,0,0,0.14204329083383,0.0510660681431315,0,0,0,0,0.156158975043647,0,0.0982237959902302,0,0,0,0.072714173951352,0.145737163202512,0,0,0,0.0510581957134399,0,0,0,0,0,0,0.0393182220337765,-0.0294988980892089,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925116850313451,0,0,0,0,0.0960009338652,0,0,0,0,0,0.177598232365758,0,0,0,0.0629588153933081,0.0295994430308311,0,0.0612146105525236,0,0.147694004808153,0,0.0231902512028195,-0.0358438586624792,0,0,0,0,0,0
X601666.SH,0,0,0,0.151958480360936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518867824706357,0,0,0.0891549847657579,0,0,0.0231104093690075,-0.0765537845561671,0,0,0,0,0,0,-0.110273932235924,0.117790543165081,0,0.017154552103888,0.105724867925734,0,0,0,0,0,0,0.10856196244951,0,0,0,0,0,0,0.114535664524849,0,-0.00875082749762167,-0.0170671729816539,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0150403209851754,0,0,0,0,0,0,0,0,0,0,0,-0.0515781837169287,0,0.167284017337718,0,0.0297653496392643,0.0531591389993276,0,0,-0.0181912064903593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236926062756031,0,0,0.118911572558398,0,0,0.00068464655511935,0,0,0,0,0,0
X600378.SH,0,0,0,0.247210110764743,-0.0507775731691024,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496946478696996,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176723158981302,0,-0.189932387844705,0,0,0,0,0,0,0,0,0.5021260703064,0,0,0,0.0849243787329606,0.0427257848035626,-0.0322319873407539,-0.285416803370353,0,0,0,0,0
Change_TY3M,0,0,0.0438433367604156,0,0,0,0,0.145164429271374,0,0,0.0567982086878371,0,0,0,-0.226825199224676,0,0,0,0,-0.186519637024808,0,0,0,-0.0611413504164553,0.00758517223736998,0,0.293964013431984,0,0,0,0,-0.237124119484114,0,0,0,0,0,-0.174905046556961,0,0,0,0,0,0,0,0,0,0,0,0.0704379899981527,0,0.0846175159748739,-0.114767985573694,0,0,0,0,0,0
Slope,0,0,-0.0304415512664929,0,0.116465547440061,0,0,0,0,0,-0.275019116258231,-1.10141402801052,0,0.258780212793068,0,0.485688005465487,0,0,0,0,-0.782444542109135,0,0,0,0,0.15202429647234,0,0,0,0,0.301667181395827,0,-0.121328181042431,0,0,0,-0.722090524285817,0,0,0,0,0,0,0,0,0,0.68614590750099,0,0,0.159567436797121,1.13980653321441,0,1.12279035199742,0,0,0,0,0,0
TED,0,1.21173458782646,0,0,0,0,-0.791712967381195,0,0,0,0.224168034140406,0,0,0,0,0,0,-0.257666322347085,0,0,0,0,0,-0.369352474976014,0.466430729260296,0.581324176047121,0,0,0,0,0,0,0,0,0,0,0.0555474564091408,0,0,0,0.450817676017204,0,0,0,0,0,-0.965430641156341,0,0,0,0,1.15294334899418,0,-0.617220552251115,0,0,0,0,0
RealEstate_excess,0.0879238969735714,0,0,0,0.134669467882043,0.23950810199624,0,0,0,0.0217254821528821,0,0.125684551825608,0,0,0,0,0,0,0,0,-0.0115911834940616,-0.11709451706396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124648965062617,-0.0688892234432202,0,-0.130959673993641,0,-0.0914651874884516,0,0,-0.0191642309026814,0,0.500054211369898,0,0,0,0
MKreturn,0.255086823855424,-0.21264590656964,0,-0.126504966419706,-0.0121557942058896,0,0,0,0,0,0,0,-0.00507959477710622,-0.022047115246664,0,0,0,-0.0624021885856899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0611602913266115,0,-0.00519758406760016,0.210163325513882,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000309280263059351,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.000231108405557181,0,0.000512145301431818,0,0,0,-0.00030096593735757,0,0,0,0,0,0,0,0,0,0,0,0.00119509109396387,0,0,0,0,0,0,-0.000114536220074416,0,0,0,0,0,-0.000653096972951131,0,0,0,0,0,0,0,0,0,0,-0.00049270655010571,-0.00030302120624456,-0.000852186550915258,0,0,0.00068238473928649,0.00172042802820339,-0.000732635275909533,0,-0.000470760967428068,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000792442446833381,0,0,-0.00433823967838439,0,0,0,0,0,0
CarbonVol_Hubei,0.0097117639527945,0,0,0,0,0,0,-0.00215238812696013,0,0,0,0,0,0.0018695256892285,0,0,0,-0.000255095012037974,0,0,0,0.00138173920001143,0,-0.00680067901240657,0,0,0,0,0.00172640235233555,0,0,0,0,0,0,-0.00307560198526207,0,-0.005789295223371,0,0,0,0,0,0,0,0,0,0,-0.00842954108691993,0.00275487100841005,0.00095291629980966,0.000846597806519655,0.00287497570398313,-0.00254117191757448,0,0,0,0,0
