,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X600188.SH,X002460.SZ,X000792.SZ,X600019.SH,X600111.SH,X002466.SZ,X000877.SZ,X002271.SZ,X600011.SH,X601898.SH,X600010.SH,X000708.SZ,X601600.SH,X600547.SH,X600660.SH,X000301.SZ,X600886.SH,X600426.SH,X600362.SH,X600176.SH,X000723.SZ,X000786.SZ,X000983.SZ,X600803.SH,X601699.SH,X600219.SH,X000408.SZ,X000807.SZ,X600096.SH,X600795.SH,X601991.SH,X600801.SH,X002080.SZ,X002353.SZ,X601666.SH,X000630.SZ,X600985.SH,X600489.SH,X000825.SZ,X600688.SH,X300073.SZ,X000932.SZ,X600486.SH,X600141.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.202897890960827,0,0,0,0.0716625337247891,0,0,0,0,0,0.137289865881711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836281600863781,0,0,-0.0048056714812741,0,0,0.0711387498996546,0,0,0,0,0.00308902420566026,0.241067557582116,0,0,0,0.00844619867325513,0,0,0.0132632617636409,-0.0404339656801325,0.119406235161628,0,0,0.051531314588575,0,0
X601088.SH,0.124895752104443,0,0,0,0,0,0,0,0,-0.0235680138695772,0,0,0,0,0,0,0,0,0,-0.0436762079086943,0,0,0,0,0,0,0,0,0,0.022304347616402,0,-0.0428053005185015,0,0,0.0555466800076698,0,0,0,0,0.109876244300779,0,0.368399772791078,0,0,0,0,0,0,0,0,0,-0.0213410852250188,0.0543374139932812,0,0,0,0.0779570026359988,0,0
X600028.SH,0.0380164750170218,0,0,0,0,0.0210919159751592,0,0,0,-0.0597680531876272,0,0,0,-0.0161193057445219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399991953521581,0,0,0,-0.0271110263901878,8.67361737988404e-19,0,0,0,0,0,0,0,0.0507261825029145,0,0,0,0.277760444171257,0,0,0,0,0,0,-0.0169672332343868,-4.33680868994202e-19,0,0,0,8.67361737988404e-19,0,0
X600309.SH,0,0.0088520985441769,0,0,0,0,0,0,0,0,0,0,0.0785480566121405,0,0,0,0.100549630880017,0,0,0.0967044462488754,0.234890171896293,0,0,0,0,0,0,0,0.00569782224841493,0,0,0,0,0,0,0,0,0,0.0973178336097589,0,0,0,0,0,0.0447148743976026,0,0,0.016394326568969,0,0,0,-0.0347498756850899,0.0246801064458574,0,0,0,-0.0320655778187245,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123741147401321,0,0,0,0.095055159370897,0,0,0,0,0,0,0,0,0,0.451902236548868,0,0,0,0,0,0,0.00590449985746385,0,0,0,0,0,0,0,0.000674740978221845,-0.00357820273907136,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0271823120654615,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.00927164374929483,0,0,0,0.147854883654626,0,0,0,0,0,0,0.374734646163305,0.00548857874645059,0,0.0430522879749671,0,0,0,0,0,0,0,0,0.284656408938892,0,0,0,0,0,0,0,0,0,0,0,0,0.0400813429897663,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.155816920020916,0,0.0949827049504258,0.402990458008235,0,0,0,0,0,0,0,0,0,0,-0.0592411785092388,0,0,0,0,0,0,0,0,0,0.00667747839854446,0,0,0,0,0.0276624429497311,0,0,0.0370902029303891,0,0,0,-0.169541993369467,0,0.225698496869216,0,0,0.0155357328087963,0,0.0616170149537521,0,-0.0339349397474525,0.0537229569993767,0,0,-0.0198329925124729,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.28402758744508,0.19471969122891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365614592443099,0,0,0,0,0,0,0,0.181691435209486,0,0,0,0,0,0.0574247909276668,0,0,0,-0.299882521672987,0,0,0,0,0.0598526408972413,0,0,0,-0.0114924738350902,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0295849542282035,0,0,0,0,0,0,0,0,0.143428339658101,0,0,0,0,0,0,0,0,0,0,0,0,0.0212801423074084,0,0,0,0,0,0,0,0,0,0.206185549973571,0,0,-4.33680868994202e-19,0,0.0118358893844411,0,0.00961780873790127,0,0,0.313043099046663,0,0,0,0,0,-0.0070118980470342,0,0,0,-0.00264523153297076,0,0
X600111.SH,0,0,0,0,0,0.07676233862068,0.311114048009207,0,0,0,0.0442142507820219,0.0913145587697776,-0.109516658061183,0.0436262329220021,0,-8.67361737988404e-19,0,0,0,0,0.163934582924515,0,0,0,0,0,0.128621169734652,0,0,-0.102083128043249,0.288426208198577,0,0.0539563445683064,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155846207661277,0,0,0,0.0431321492963383,-0.00871795602816429,0,0,0,0.00352030438595261,0,0
