,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X000792.SZ,X002460.SZ,X002466.SZ,X600886.SH,X600010.SH,X600111.SH,X000301.SZ,X000708.SZ,X600426.SH,X002271.SZ,X600362.SH,X600795.SH,X000877.SZ,X601699.SH,X000983.SZ,X600176.SH,X600027.SH,X600489.SH,X600803.SH,X000807.SZ,X000786.SZ,X601991.SH,X000932.SZ,X000630.SZ,X600160.SH,X000933.SZ,X600219.SH,X000408.SZ,X000629.SZ,X002080.SZ,X600612.SH,X600985.SH,X600688.SH,X002353.SZ,X300037.SZ,X600096.SH,X000539.SZ,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.989934565094323,0,0,0,0,0,0,0,0,-0.0189234359515377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638466555857765,0,0,0,0,-0.0287135393642762,0,0,0,0,0,0,0,0,0.0209414694357212,0,0,0,0,0,-0.0655626308191876,0,0,0.171646226555963,0.031525214051842,0,-0.0161441785790294,0,0,0,0,0,0
X600028.SH,0.563805583277035,0,0,0,0,0,0.0192541355770288,0,0,0,0,0,0,0,0,0,0,-0.0166472041824788,0,0,0,0.0394761866820457,0,0,0,0,0,-0.0270895958947564,0,0.0503826718472138,0.0660478186410345,0,0.0540675805184614,0.0434438904338163,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220786121129993,0,0,0,-0.0469822824580979,0.0924188154408994,0,0,0,0,0,0
X601088.SH,0,0.152527892716049,0,0,0.17732260892339,0,0,-0.0687319303346064,0,0,0,0,0,0,0,0,0,0.0852914689490733,0,0,0.18611155520288,0,0,0,0,0,0,0.216488831145556,0,-0.0342441841369693,0,0,0,0,0,0.0358610482645211,-0.154332690823423,0,0,0,0,0,0.011467464225512,0,0,0,0,0,0,0.0410804866030177,0,0,0.01510709960594,0.0950920451373749,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,-0.00644444369595696,0,0,0,0.0866057974291277,0,0.152589441080121,0.0932887739902812,0,0,-0.018892233826294,0,0,0,0.101823421624951,0,0,0,0,0.0477216843006,0,0,0,0.00767900286113486,0,0,0,4.33680868994202e-19,0,0,0.0731341905951766,0,0,-0.0100964455394542,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0
X600188.SH,0,0,0.78061201185921,0,0,0,0,0,0,-0.257952098994422,0.0967383585115582,0,0,0,0,0,0,0,0,0,0,-0.157022701221048,0,0,0,0.355602148530979,0,0,0,0,0,0.125194241859543,0,0,-0.102774817673786,0,-0.0182555937649396,0,0,0,0,0,-0.226927226337669,0,0,0.00961880825463673,-0.000534446519872147,0,0,0,0,0.00919306735086778,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.14544583372283,0,0,0,-0.224208110193216,0,0,0,0,0,0,0.145349758331581,0,0,0.0940330962085466,0,0,0,-0.187012778047007,0,0,0,0.0473894779500085,0,0,0,0,0.140035599105864,0,0,0,0.082510232811558,0,0,0,0.233441395047753,0,0,0,0,0,0,0.0140581348793837,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0215779502824585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239068759278982,0.00216802825067079,0,0,0,0.135710308288831,0,0,0,0,0,0.11080839235189,0,0,0,0.288373463417106,0,0,-0.0180030500946363,0,0,0,0,-0.0048379672833964,0,0,0,-0.212042634183725,0,0,0,-0.0183473989444033,-0.00780301148002152,0.0355836196861735,0,0,0,0,0,0
X600011.SH,-0.0211238600284566,0,-0.0759262299393885,0,-0.0899451708495209,0,-0.0648161348380737,0,0,0,0,0,0,0,0,0.335261673374787,0,0,0,0,0,-0.184258881717585,0,0,0,-0.0209679096762865,0,0,0.384174683981605,0,0,-0.0101749095735082,0,0,0,0,0.0534438232734529,0,0,0,0,-0.132603967637057,0,0,0,0,0.0292730190901286,0,0.275511832790652,0,-0.02001632559266,0.00492604182987071,0,0,0,0,0,0,0
X601898.SH,0.0392928072315103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831430269362468,0.233266968920767,0.138236496324814,0,0.0105752565860905,0,0.150574526296248,0,0,0,0,0,-0.0516430721032987,0,0,0,0.075346027129614,0.0789330318788344,0,0.0195310898289062,0,0,-0.207927000682145,0,0,0.0872035053920924,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,-0.243437680914489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113258345375873,0.074413334579239,0,-0.0118606770270107,0,0,-0.034707557079327,0,0,0.453827116997422,0.080708105658483,0,0,0,0,0,0,0,0,-0.110015999720528,0,8.67361737988404e-19,0.119888941719254,0,0,0.124117233491751,0.0609187558997268,0,0,0,0.0197864861206796,-0.0244188691990966,0,0,0,0,0,0,0
