,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X002460.SZ,X002271.SZ,X600660.SH,X000708.SZ,X601898.SH,X600547.SH,X601600.SH,X600362.SH,X000301.SZ,X002466.SZ,X600111.SH,X000786.SZ,X600010.SH,X600011.SH,X600886.SH,X600188.SH,X600176.SH,X600426.SH,X000027.SZ,X601991.SH,X600803.SH,X600795.SH,X600219.SH,X600352.SH,X600801.SH,X600489.SH,X000807.SZ,X000932.SZ,X000898.SZ,X600688.SH,X600315.SH,X002353.SZ,X000825.SZ,X000408.SZ,X600157.SH,X002080.SZ,X000959.SZ,X300037.SZ,X600027.SH,X000966.SZ,X600486.SH,X000883.SZ,X600516.SH,X601168.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078329859426093,0,0,0.047259903801909,0,0,0.0256133979278309,0,0.0525365483083611,0,0,0,0,0,0,0,0,0.0857655910261498,0,0,0,0,0,0.0511544019840524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000309080326276967,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0621552852088908,0,0,0,0,0,0,0,0,0,0,0.23823187154859,0,0,0,0,0,0,0,0,0.0470250812078105,0,0.127841887860443,0,0,0,0.0106817998423212,0,0,0,0,0,0,0,0,0,0,0,0,0.0736145627202669,0,0,0,0,-0.0187994420931993,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033603675353356,0.0574459970218616,0,0,0,0,0,0.0874247023634349,0,0,0.0326593536172914,0,0,0,0.212227064349867,0,0,0,0,0,0,0,-0.020465504401573,0,0,0,0,0,0,0,0,0,0,0.0604848520749151,0.00258569734879831,0,0,0,0,0,0,0,0.00971000929437931,0,0
X600309.SH,0,0,0,0,0,0,0.0406655859025497,0,0,0,0.0555097901947886,0,0,0,0,0,0.240236539061238,0.17191536928628,-0.0191366615704994,0,0,0,0.0898819188398825,0.1483970628511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14391818860023,0,0,0.0544246927821603,0,0,0,0,0,-0.061117988208425,0,0,0,-0.0398484279767972,0,0
X600585.SH,0,0,0,0.00347642326194442,0,0,0,0,0,0,0,0,0,0,0,0,0.0441125522278414,0,0,0,0,0,0,0,-0.0182410940363664,0,0,0,0,0,0.176576108824537,0,0,0.0805794237156981,0,0,0,-0.0047448125424567,0,0,0,0,0,0,0,-0.0089265415126638,0.0525521574986347,0,0.0466478142382243,0,0,-0.00418830901362442,0,0,0,0,-0.0188774073500588,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475294899735161,0,0,0,0,0,0.0641355408644059,0.0771630079781121,0,-0.0591469405600028,0,0,0,0,0,0,0,0.132863480589364,0.205080920471929,0.0935004932006221,0,0.0557235879952143,0,0.15257621920791,0,0,0,0,0,0,0.14163419727674,-0.0466239025875923,0,0,0,0,0,-0.0787599540403203,0,0,0,-0.0155988932745547,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.0474000279512816,0,0,0,0,0.056503707888125,0,0.697799720448167,0,0,0.072669189162684,0,0,0.0421915524010375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404780032639738,0,0,0,0,0,0.303000822828589,0,0.0361693903743164,0,0,0,0,0,0,-0.0475578659692368,0,0,0,0,0,0
X002271.SZ,0,0,0,0.056798560948402,0,-0.150717507416743,0,0,0,0,0,0,0,0.0198003361673761,0,0.0783222175914545,0,0,0,0,0,0,0.100664419071642,0.189348477452403,0,0,0,0,0,0,0,0,0,-0.214124853066478,0,0,0,-0.0473166308085287,0.039273260180954,0.121915331840511,0,0,0,0,0,0,0,-0.0115701031162509,0.129992803955238,0,0,0,0,0,0,0,0.0122799536128893,0,0
X600660.SH,0,0,0,0,0,0,0.174165137196461,0,0,0,-0.245398585885578,0,0,0.12103240419143,0,0,0,0,0,0,0,0,0.0414376829620236,0,0,0,0,0,0,0,0,0,0.00871534450643271,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353381304058954,0.275678615220536,-0.0175798325788366,0,0,0,-0.0644619128255352,0,0,0,0,-0.0179166300057872,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,-0.066809883457852,0,0,0,0.00216315119492973,0.0659477561798022,0.240099193865177,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.00896961841394897,-3.46944695195361e-18,0.354032358590204,0,0.113284121675788,0.330159241620304,0,-0.168116693207649,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0449235271569051,-0.174393667566613,0,0,0,-0.00883787620439489,0,0
