,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601898.SH,X601600.SH,X601991.SH,X600188.SH,X002466.SZ,X600688.SH,X600660.SH,X600547.SH,X600362.SH,X600795.SH,X300072.SZ,X002460.SZ,X601992.SH,X600886.SH,X600111.SH,X600516.SH,X600176.SH,X000786.SZ,X000898.SZ,X000792.SZ,X600157.SH,X600352.SH,X600027.SH,X000709.SZ,X600299.SH,X002271.SZ,X600489.SH,X000553.SZ,X000408.SZ,X601158.SH,X000825.SZ,X601699.SH,X600219.SH,X002470.SZ,X000883.SZ,X600315.SH,X000630.SZ,X600549.SH,X600583.SH,X600808.SH,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.398397630044774,0,0,0,0,0,0,0,0,0,0,0,0.118010880823105,0,0,0,0.208025386379858,0.0297895952779798,0.00247696521186827,0,0.0390023731377781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079481360685096,0,0.000188783179047372,0,-0.00380662043687457,0.00828499153498665,0,0,0,0,0,0
X600028.SH,0.530509950461698,0,0.220476358058832,0,0,0,0,0,0,0,0,0,0.166593664969862,0,0.0521259116379881,0,0,-0.0405350120205722,0,0,0,0,0,0.0535704128965633,0.0622430635681237,0,-0.0224630849303077,0,0,0,0,0,0,0,0,-0.0741176918564664,0,0,0,0,0,0,-0.186261404791151,0,0,0.118817902029438,0,0,0,-0.0191687912815397,0.0179966097284396,0,0,0,0,0,0
X601088.SH,0,0.0748873571138053,0,0.274680671611995,0,0,0,0,0.0236677093695823,0,-1.73472347597681e-18,-0.0150918983127873,0,0.0439764722492557,0,0,0,0,0,0,0,-0.0115935205125062,-0.0482461076696417,0,0,0,0,0,0,0,0,-0.133000411803028,0,0,0,0,0,0,0.379479333269766,0,0,0,0,0,0,0,0,0,0,0.0092062012851829,-0.00530653457109539,0,0,0,0,0,0
X600019.SH,0,0,0.152807615163862,0,0.100845100749608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0953352191732957,0,-0.0148800320009746,0,0.318697999024219,0,0,0,0,0,0,0,0,0,0,0,0.0171078571384846,0.26539538461779,0,0,0,0,0,0,0,0,0,0,0.00707148878500561,-0.0297029353689814,0,0,0,0,0,0
X600585.SH,0,0,0,0.456727350636296,0,0,-0.00408459752297644,0,0,0,0.0876522660853702,0,0,0,0,0,0,0,0,0,0,0,0,0.157510474312786,0.0568584431810862,0,-0.181057533896941,0,-0.0625088366869254,0,0,0.256908730827285,0,0,0,0,0,0,0.198086505632952,0,0,0,0,0,0,0,0,0.0346271764645282,0,-0.0719745000282272,0.0751590548035578,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.00328699450534102,0,0,0.0601800885380733,0,0,0,0,0,0,0,0,0.0752243899338176,0,0,0.0239227335319453,0,0,0,0,0,0.16997141446388,0,0,0,0,0,0,0,0,0.000517971916820147,0,0,0.0914647071369483,0,0,0,0,0.0143698792967613,0.151312574534298,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.259417920010587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450817859005375,0.103108138860329,0,0,0,0,0,0.235676373428542,0,0,0.0910551502164607,0,0.160171880391708,-0.0207248517841985,0,0,0.132744495534083,0,0,0,0,0,0,0,0,0,0,-0.0118616324193622,-0.00489486505262061,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0804446924562499,0,0,0,0.0833012432095246,0,0,0,0.028711802902658,0.269226219922065,0,0,0,0,0,0,0,0,0,0,0.0584720138359726,0,0.0382960245477974,0,0,0,0,0,0,0,0,0,0.0391972659344115,0,0.134408533729718,0,0,0,0.059287279705139,0.0731656159591356,0.095579527317735,0,0,0,-0.00876176164175371,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,-0.0943009878855658,0,0,0,0.266390827734886,0,0,0,0,0,0,-0.35874972567548,0,0,0,-0.190117579883704,-0.0724254845086566,-0.154540904922581,0,0,0,0.0711826570466106,0,0,0,0,0.423350829127766,0,0,0,0,0,0,0,-0.465141027417207,0,0,0,0,0,0,0,0,0.148241694409347,-0.285157585830765,-0.362341603404009,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0693310376672199,0,0,0,0,0.0236144242749297,0,0,0,0,0,0,0.0330829902971106,0.0593040127634526,0,0.0608688861851642,0,0,0,0,0.0243975746455554,0,0,0,0,0,0,0,0,0.0905030849823024,0,0.0378023299763375,0.0323041868448404,0,0,0,0,0,0.0725803835308137,0,0,0,0,-0.0144875800530639,-0.00990391059754611,0,0,0,0,0,0
