,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600886.SH,X601600.SH,X600585.SH,X600547.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X000708.SZ,X600027.SH,X600489.SH,X601699.SH,X600111.SH,X600010.SH,X002460.SZ,X000983.SZ,X600803.SH,X600160.SH,X600426.SH,X601991.SH,X000301.SZ,X002466.SZ,X000786.SZ,X000933.SZ,X000807.SZ,X600985.SH,X002128.SZ,X000630.SZ,X000877.SZ,X600176.SH,X600219.SH,X601168.SH,X600348.SH,X000408.SZ,X000883.SZ,X600096.SH,X600612.SH,X002353.SZ,X002271.SZ,X000027.SZ,X600995.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.110287147285179,0.429462599736455,0,0,0,0,0.0822836107353443,0,0.211029771001856,0,0,0,0,-0.125857310087035,0,0,0,0.00483799838359714,0,0,0,0,0,0,0,-0.137692895118419,0,0,0,0,0.0232990913620094,0,0,0.0207710375433539,0,0,-0.0348138541289014,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0075885981730522,0,0,0,0,0,0
X601088.SH,0.147577882579258,0,0,0,0.0727995318988988,0,0,0,0,0.10752215528764,0,0,0,0,0,0,0,0,0,0.0940687112635063,0,0,0,0.125845708154134,0,0.0307263106874691,0,0,0,0,0,0,0,0,0,0,0,-0.0194388444964161,0,0,0,0,0,0.0799806514608339,0,0,-0.0338013155908524,0,0,0,0,0,0,0,0,0,0.0425573581285615,0,0
X600028.SH,0.446533835451674,0.0714653316392729,0,0,0,0,0,0,0,0,0,0,0.0465046856253005,0,0,0,0.0360643657123145,0,0,0.0218828736521327,0,-0.0102434802485831,-0.0786817270727585,0,0,0,0,0,0,0,0,0.0172162858416214,0.0336847917337806,-0.0662729701123938,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0491835765972398,0,0.00490744626331675,-0.0835528033463446,0.0466733355953346,0.0412445139961568,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237053778081756,0.109946239493959,0,0,0,0,0,0,0,0.0011725686462547,0,0,0,0,0,0,0,0,0,0,0,0.0840973359120801,0.0410730316311108,0.0168216555224368,0,0,0.00790974254366689,0,0,0,-0.10003545628266,0,0,0,0,0,0,0,0,0,0,0.0454840071408008,0,0
X600188.SH,0.0380338119328997,0.0654636945060945,0,0,0,0.064409514634394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294406214274809,0,0,0,0,0,-0.00852927627511396,0,0,0,0,-0.0622654018107473,0.0794360729526195,0,0.141665475192664,0.108375910106745,0,0,0,0,0,0,0,-0.157428628605781,0,0,0,-0.168197096705726,0,0,-0.0857257929671466,0,-0.086521705878182,0,0,0,0,0.0264087091975166,0,0
X601898.SH,0,0.110344655486512,0,0,0.0456540849906777,0,0,0,0,0,0,0,0.0034941586694322,0,0,0,0,0,0,0.00140315891065727,0,0,0,0,0,0,0,-0.0181313232460967,0,0,0,0,0,0.49728794835115,0,0,-0.156212120629787,0,0,0,0,0.0334071494371319,0,0.236668286116364,0,0.123712469365568,-0.00786489756902468,0,0,0,0,0.207042693854026,-0.0309393670498078,0,0,0,0.181409272112062,0,0
X600019.SH,0,0,0,0,0,0.0465745828222877,0,0,0,0,0.0274819529454565,0,0.0483227656644371,0,0,0,0.25281498336523,0,0,0,0,-0.135158191239293,0,0,0,0,0,0,0,0,0.00829745831472148,0,0,0.076656771214726,0,0,0,0,0,0,0.000332455717145989,0,0,0.0677351820924758,0,0,0,0,0,0.25364822033534,0,0,0.0333932343519733,0,0,0,-0.0260709895653255,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272506257930926,0,0,0,0.444495308042495,-0.0141758940094061,0,0,0,0,0,0,0,0,0.0969515130489796,0,0,0,0,0,0,0.0678828419467358,0,0,0,0,3.46944695195361e-18,-0.0407366168702229,0,0,0,0,0,0,0,0,0,0,0,0.0720509258123427,0,0,0,-0.0406310241799179,0,0
X600886.SH,0,0,0,0,0,0,0.0453836075823923,0,0,0,0,0,0,0.144555586289838,0,0,0,0,0,0,0,0,0,0,-0.00861017953649545,0,0,0,0,0,-0.0868263836379136,-0.0765934789892081,0,0.0606152731825883,0,0.0792070730377338,0,-3.46944695195361e-18,0,0,0,0,0.13157223923062,0,0,0,-0.0925522402779148,0,0.00023481739443456,0,-0.155845337610012,0,-0.00723434498067812,0,0,0,0,0,0
X601600.SH,3.46944695195361e-18,0,0,0,0,0,0,0.0136491418535408,0,0,0,-0.0563404091647168,0,0,0,0,0.0612278368135619,0,0,0,0,0,-0.0129154324970321,0,0.227008053529608,0.0983774501236884,0,0,0,0,0,0.246344497293164,0.158706243033853,0.0685280541965898,0,0,0,0,0.0219020238966571,0.153613707578867,0,0,0,0,0.189763597672793,0,0,0,0,0.126219599657045,0,0,0,0,0,0,0.0272327820511572,0,0
