,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X002271.SZ,X600011.SH,X000708.SZ,X600660.SH,X002460.SZ,X600886.SH,X000786.SZ,X600801.SH,X600176.SH,X600362.SH,X601898.SH,X600010.SH,X601600.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600111.SH,X600795.SH,X600426.SH,X600027.SH,X600688.SH,X600299.SH,X601992.SH,X600803.SH,X002080.SZ,X002466.SZ,X000932.SZ,X002353.SZ,X000301.SZ,X600219.SH,X600486.SH,X000723.SZ,X600529.SH,X002075.SZ,X600612.SH,X000027.SZ,X002409.SZ,X601158.SH,X000878.SZ,X000898.SZ,X000883.SZ,X002250.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0409190766833016,0,0,0,0.0544931630079911,0,0,0,0.045467154803276,0,0.0363256045916571,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.0372206649952829,0,0.0673233985711916,0,0.0262172555736519,-0.0561796864538114,0,0,0,0,0,0.0123832289729926,0,0,0,-0.016562018425786,0,0.0105230466565174,0,0,0,0,0,0
X600028.SH,0.0547157847259213,0,0,0,0,0,0,0,0.0318783355325756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0341888976786381,0,0,0,0,0,0,0,0,0.0386570652246688,0,0.081542884490515,0,0.0906642000808517,0,0.00639567765204242,-0.0131298992519539,0,0,0.0271985814093198,0,0,0.0922906315292345,0,0,0,0,-0.00825612148148902,0.00835654252186092,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.0932277970311789,0,0,0,0,0,0,0,0,0,0.0294543172658904,0,0.258168481844355,0.0398034319906612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259602515089196,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.000545142473567013,0.00832612188112569,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0490822541621897,0,0,0,0,0,0,0,0,0.0237337037362909,0,0.11790366208531,0,0,0,0.245352207555923,0,0,0,0,0.0278872904390953,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0413207855558983,0,0,0,0.0514716333183156,0,0,-0.0055819929647834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.316555179380473,0,0,0,0.0416322747738812,0,0,0,-0.0764470894807198,0,0,0,0,0,0,0,0,0,0,0.103827062280036,0,0,0,0,0,0,0,0,0.144342119104944,0,0,0,0,0,0,0,0,0,0,-0.0449255311320232,0,0,0.107152047958947,0,0.0218682893090795,-1.73472347597681e-18,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0494422746949885,0,0,0.094867617825416,0,0,0,0.041619776947331,0,0,0,0,0,0,0,0,0.480255259013411,0,0,0,0.0271850980488452,0,0.0224593436785384,0,0,0.0127617308859905,0,0.0313988023361981,0,-0.0250779957659458,0,-0.0409571500172393,0,0.102061881140597,0,0,0,0,0.155085081826007,0,0,0,0,0,0,0.00227165560440166,0,0,-0.0126163237661186,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,-0.0212166918536054,0,0,0.098212163125895,0,0,0,0,0.00126446571869191,0,0.038560505316444,0,0,0,0.0723190164505977,0,0,0,0,0,4.33680868994202e-19,0,0.0542180586588821,0,0,0,0,0,-0.0226115119279665,0.132981936429493,0,0,0,0,0.102302364601164,-0.0461496278627124,0,0,0,0.136301362022278,0,0,0,0,0,0,-0.0180473098031165,0.010261999135262,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0112605303242479,0,0,-0.0687433774487214,0,0.140614181981311,-0.0698865447664909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246172643676133,0,0,0,0,0,0,0,0,0,0.28598367067334,0,0,0,0.0543811717467017,0,0,0,0.0702055495004688,0,0.058348785883136,0,0,0.177267187149573,0,0.0285264185826701,0.0226580114421722,0,0.113702294391268,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0297514080541986,0,0.116072525996634,0,0,0,0,0,0,0,0.211791387143688,0,0,0,0,-0.217053867369518,1.00160382640058,0,0,0,0,0,0.0451591570851878,0,0,-0.178612494084773,0,0,0.0417945882306804,0,0,0,0,0,0,0,0,0,0,0,0.0380384670420864,0.000901405372882522,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00980491678075845,0,0,0,0,0.0655175935368198,0.202767108182244,0,0,0.113566710065103,0,-0.0876862639203488,0,0,0.117092909148746,0,0,0,0,0,0.0978614360569207,0,0,0,0.239392626386772,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.023527444790726,0.0209994129149353,0,0,0,0,0,0
