,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600010.SH,X600886.SH,X601600.SH,X600660.SH,X600362.SH,X600188.SH,X600801.SH,X600795.SH,X601991.SH,X600352.SH,X600688.SH,X002460.SZ,X000786.SZ,X600111.SH,X600027.SH,X002271.SZ,X000723.SZ,X600176.SH,X601992.SH,X002353.SZ,X002466.SZ,X600516.SH,X000898.SZ,X600583.SH,X600426.SH,X600299.SH,X600489.SH,X000883.SZ,X000709.SZ,X601158.SH,X600219.SH,X000629.SZ,X600612.SH,X000027.SZ,X000553.SZ,X000630.SZ,X000825.SZ,X600808.SH,X000792.SZ,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.00215806820414326,0,0,0.129033795834981,0,0,0,0,0,0,0,0,0,0.195413717319845,0,0,0,0,0,0,0.0235868934436637,0,0.0657606036708179,0,0,0.0541166903726862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268842305592279,0,0,0,-0.0258421268031286,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0.135368753892647,0,0,0,0,0,0,0,0,0,0,0,0.0181889172712654,0,0,0,0.0914166691073888,0,0,0,0.0535353803326815,0,0,0,0,0.0337903566917778,0,0,0,0,0,0,0,0,0,0,0,0,0.0774161128777307,0,0,0,0.0140585671839592,0.0282649517410824,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.64289967095739,-0.032202505146036,0,0.0054171109179737,0.0180980230768963,0,0.0963353574182575,0,0,0,0,0.0343111832861614,0,0,0,0,0,0,-0.0355266294006357,0,0,0,0,0,-0.0718835854316658,0.0137598239276135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820242591929665,0,0,0,0,0,0,-0.0214739774751617,-0.0061925574441542,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.119468339777331,0,0,0,0,-0.0717062624869243,0,0.0554183612610641,0,0,0,0,0.341201443069447,0,0,0,0,0,0.0931563441026439,0,0,0.0656125073863686,0,0,0,0,0,0,0,0,0.000632351949026595,0,0,0,0,0,0,0,-0.0539175895781918,0,0,0,0,0,0,0,0,0,-0.0128477846145979,0,0,0,0.0186299749628592,0,0
X600309.SH,0,0,0,0.220663290849457,0,0,0.0550068448479243,0,-0.00819193412669869,0,-0.18846897440137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133980252948179,0,0.0568327763748409,0,0,0.00709874024271401,0.0126535580771182,0,0,0,0.133743418251467,0,0,0,0,0,0,0,-0.153390841210553,0,0,0,0,-0.129119946597667,0,0,-0.0249622518540041,0.0248479389550743,0,0,0,0,0,0
X600019.SH,0,0,0.26525520030729,0,0,0,0,0,0,0,0.0183808523844055,0,0,-0.0167319679494469,0,0,0,0,0,0,0,0,0,0,0,0,-0.000327186330420907,0,0,0,0,0,0,0,0,0,0,0,0.308601240317609,0,0,0,0,0,0,0,0,0,0,0,0,0.0106657867237787,0,0.0110440912975413,0,0,0,0,0
X600547.SH,0,0,0,0,0.099539984427758,0,0,0,0,0,0,0,0,0,0,0,-0.0518938685615143,0,0,0,0,0.0178921646549796,0,0,0,0,-0.047508927315668,0,0,0,-0.0573501455495834,0,0,0,0,-0.000358643835516327,1.29179812729192,0,0,0,0,0,0,-0.0193223920566193,-0.0266265373851535,0,0,0,0.209097608263551,0,0,-0.0250101335458725,0,0,0,0,-0.022513750352457,0,0
X600011.SH,0,0,0,0,0,0,-0.0184088021689876,0,-0.168762214541774,0,0,0,0,0,0,0,0.133922884956244,0,0,0,0,0.0496518473217756,0,-0.123724178409942,0.0996232039677152,0.153365282211704,0,0,0,0,0,0,0,0.027091937880359,0.0746070539196481,0,0,0,0,0,0,0,0,0,0.0903176897765391,0,0,0,0.0754482846676769,0,-0.0649207829095798,0,0.0214796306831362,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.184096051636028,0,0,0,0,0,0.555740376046494,0,0,0,0,0,0,0,0,0.343112177526234,0,-0.194734694027246,0,0,0,0,0,0,0,0.171934418463747,0,0,0,0,8.67361737988404e-19,0.195137518119423,0.424679121868398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123644615680679,-0.0489598879673463,-0.0363041107729256,0,0,0,0,0
X601898.SH,0.418844593747273,0,0,-0.0166367431920981,0,0,0,0,0,0,0,0,0,0,0,0.275448879234218,0,0,0,0,0,0,0,-0.175314651832153,0,0,0,0,0,0,0.186548841222984,0,0,-0.0811896916057908,-0.192496075763474,0,0,0,0,0,0,0,0,0,0,0,0,0.0791303991274473,-0.0173734369550887,0,0,0,0.0741087426576592,-0.0803953180645439,0,0,0.00922333877073446,0,0
