,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600019.SH,X600188.SH,X600886.SH,X600011.SH,X600547.SH,X600585.SH,X600660.SH,X601600.SH,X600795.SH,X000792.SZ,X600489.SH,X600362.SH,X600010.SH,X000708.SZ,X600803.SH,X600111.SH,X600027.SH,X002460.SZ,X600426.SH,X601991.SH,X000301.SZ,X600160.SH,X000983.SZ,X002466.SZ,X601699.SH,X000786.SZ,X600219.SH,X000807.SZ,X002128.SZ,X000630.SZ,X600176.SH,X000933.SZ,X601168.SH,X600985.SH,X000877.SZ,X000408.SZ,X600096.SH,X000883.SZ,X002353.SZ,X000027.SZ,X002271.SZ,X002409.SZ,X000932.SZ,X600995.SH,X600483.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.219245745751704,0,0,0,0.0622553584527675,0,0.131115351493962,0,0,0,0.208706501549724,0,-0.105830597773347,0,0,0,0,0,0,0,0,-0.165550902258,0,0,0,0,0,0,-0.0442626126893449,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194451116770531,0,0
X601088.SH,0,0,0.24948860033643,0,0,0,0.238762750856404,0,0,0,0,0,0.100631325864818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683151110457027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998952140455862,0,-0.00332968268411952,0.0899207554780146,0,0,0,0,0.0311250295932409,-8.67361737988404e-19,0,0,0,0.0241272395941235,0,0
X600028.SH,0.485800788069171,0.157214102140144,0,0,0,0.0363732027358185,0,0,0,0,0,0,0,0,0,-0.0260061168775533,0,0,0,0,0,0,-0.0917924792480841,0,0,0,0,0,0,0,-0.0644789124432482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195654034817769,0.0525291687673151,0,0,0,0,0,0,0,0,0.0577415344156872,0,0
X600309.SH,-0.119257674867479,0,0,0,0,0,-0.0103501718270215,0,0,0,0,0,0,0,0,0,0,0,0,0.0391259058451116,0,0,0,0.0646157444523094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243942769688918,0,0.204832072937889,0,0,0.0459028001668207,0,0,0,-0.0480518283934569,0,0,0,0.0110319814577631,0,0
X601898.SH,0,3.46944695195361e-18,0.125622378779904,0,0,0,0.197688392493374,0,0,0,0,0,0,0,0,0,0,0,0.106524651636189,0,0,0.0714161044339574,0,0,0,0,0,0,-0.00859047075957,0.258160245233395,0,0,0,0,0,-0.0188115248170155,0,0,0.174147541043978,0,0.0177168154095086,0,0,0,0,-0.00465189412115279,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0102743704011834,0,0
X600019.SH,0,0,0,0,0.185818345923779,0,0,0,0,-0.0556565758850687,0,0,0,0,0,0,0,0,0.00768080929825921,0,-0.00867490530436391,0.152738270985667,0,0,0,0,0.0854668551423083,0,0,0,0,0,0.00307274331163877,0,0,0,0.0305579978014833,0.0427323928799358,0,0,0,0,0,0,0,0,0,0.37451123410904,0,0,0,0.0463373301146355,0,0,0,0,0.0583750501410968,0,0
X600188.SH,0,0.381711107341199,0,0,0.202271304307209,0,0,0,0,0,0,0,0.0601476246760664,0,0,0,0,0.123309043643439,0,0,0,0,0,0,0,0,0,0.638964146236962,0,0.119928740621158,0,0,-0.0920183874563827,0,0,0,0.00453163305001177,-0.0311680978247936,0,0,0,-0.016013521741282,0,-0.113005429828483,0,-0.0891774189180738,-0.064428479620463,0,0,0,0,-0.0498505537825297,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0259471267185677,0,0,0,0,0,-0.0972122188619081,0,0,0.194141484381821,0,-0.0188750739780962,0,0,0,0,0,0.126690436886154,0,0,0.0989855459302943,0,-0.0312415713135383,0,0,0,-0.138777983314699,0,0,0,0,0,-0.0790499227146567,0,0,0,0,0,0.108628496900647,0,0,0,0,0,0,0,-0.150196944537704,-0.00250003570914536,0,0.0590202274049651,0,0,0.0478045892632694,0,0
X600011.SH,0.0454021214860949,0,0,0,0,0,0,0,0,0,0,0,0,0.0955541943902854,0,0,0,0,0,0.114757064851805,0,0.349420407998786,0,0,0.240578036229711,0,0,0,0,-0.166606211546933,-0.0331064573643066,0,0,0.0841906717265365,0,0,0,0,0,0,0,0,0.082430039914803,0.0734381480838936,0,-0.108924727852252,0,0,0,0.0776436784201965,0,0.00579835830355882,0,0,0,0,0,0,0
X600547.SH,0,0,0,-0.0202660160700855,0,0,0,0,0,0,0,0,0,0,0,0.541266140087882,0.176694296666505,0,0,0,0,0,0,0,0,0,0.0581151413934346,0,0,0,0,0,0,0,0.0302638081117283,0,0.127337394305641,0.10815394948879,0,0,0,0,0,0,0,-0.0434629121848241,0,0,0,0,0.153081010460528,-0.0289421082224509,0,0,0,0,-0.0341582036476649,0,0
X600585.SH,0,0.0153433464290929,0.0752154146638131,0,0,0,0,0,0,0,0,0,0.103160204091096,0,0.117908870654939,0.0753301311452258,0,0,0,0,-0.0568518078981748,0,0,0,0,0,0,0,0,0,0,0.0536897041554913,0,0,0,0.139099347207378,0,0,-0.0279121098992411,0,-0.0919323379985308,0.0965749110694476,0,0,0,0,0,0,0,0,-0.0155233475135994,0.0359264026835088,0,0,0,0,0.0395104872319751,0,0
X600660.SH,0,0,0,0,0,0,-0.131161320772837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748333812079518,0,0,0,0,0,0,0.0586004117610502,0,0,0,0,0.0534571588172545,0,0,0,-0.0836660413126611,0,0.0931532875923906,0,0,0,-0.0534377862734226,0,-0.0396151029801946,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148170069993914,0,0,0,0,0,0,0,0,0,0.129003923362014,0,0,0,0,0,0.221165636506507,0.146281115329409,0,0,0.257281838313562,0.122660778056789,0,0,0,0,0.0947098777519494,0.178361572086086,0,0,0.0736144564216487,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0731749215649059,0.243081256481014,0,0,0,0,0,0,0,0,0,0,0,0,0.175670328400862,0,0,0.0122809351602987,0,0,0,0,0,-0.0098136712223348,0,0.0336572435339091,0,0,-0.104386949935163,0,-0.0327093567129219,0,0,-0.027918894452899,0,0.17102459607389,0,0,0,0,0,0,0.145707161933281,0,0,-0.0173680984119489,0,0,0,-0.0227512946407541,0,0
X000792.SZ,0,0,0,0,0,0,0.158784955177585,-0.0467369285147941,0,0,0.0268357813497673,0,0,0,0,0.061542548701296,0,0,0,0,0,0,0.186680835509637,0,0,0.00552875931567965,0,0,0.0384053614154244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956918519265326,0,-0.0841035739914281,-0.0253635916018667,0,0,0,0,0.0311937948515122,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.495129376754374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193847333340938,0,-0.04935688981755,0,0,0.0542939055151021,0,0,0,0,0.100068650311526,0,0,0,0,0,0,0,0,0,0,0.079575472774017,0.0297784517782475,0,0,0,0,-0.00738563606054713,0,0,0,0,-0.00567226630694663,0,0
