,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601898.SH,X600309.SH,X601600.SH,X600688.SH,X600188.SH,X600795.SH,X600362.SH,X601992.SH,X002466.SZ,X600660.SH,X600547.SH,X601991.SH,X300072.SZ,X600886.SH,X600111.SH,X000709.SZ,X600157.SH,X600027.SH,X000898.SZ,X000959.SZ,X600516.SH,X002460.SZ,X600339.SH,X600489.SH,X600808.SH,X000983.SZ,X600219.SH,X601158.SH,X000723.SZ,X600352.SH,X000630.SZ,X002271.SZ,X600176.SH,X000883.SZ,X002092.SZ,X600299.SH,X600549.SH,X600578.SH,X601699.SH,X000792.SZ,X000060.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0401288047102684,0,0,0,0,0,0,0,0.175606457435762,0,0,0,0,0,0,0,-0.0534870495226103,0,0,0,0,-0.0126371866557024,0,0,0.0110733367829616,0,0,0,-0.0171648289968548,0,0,0.0141642170274773,0,0,0,0,0,0,0,0,-0.0500502527402181,0,0,0,0,0,0,0,0,-0.0142970860901493,-0.00556316978750571,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0733628943116603,0,0,0,0.0349970785342623,0,0,0.0216027283547373,0,0,0,0,0,-0.11592453439734,0,-0.0943194189084447,0,0,0,0,-0.00274610199576824,0.0232500511794145,0,0,0,-0.0347131177978894,-0.0924075635640548,0.0403135887128685,0,0,0,0,0,0,0.0248316586479014,0.00174417906221575,0,0,0,0,0,0,0,-0.0316467545213715,0,3.46944695195361e-18,0.000662096127691296,0,-0.139477967918998,0,0,0,0,0
X601088.SH,0,0,0,0.039498019014988,0,0,0,0,0,0.0350650034081874,0,0,0,0,0,0,0,0.0279978522257778,-0.00819228892026655,0,0,0,-0.0313223815999487,0,0,0.048466924709429,0,0,-0.000290483979413803,-0.00526763546589858,0,0,0,0,0,0,0,0,-0.0151354604179758,0,0,0,0,0.0148550738547356,0,0,0,0,0,0,-0.00755003581315894,-0.00301933441545218,0,0,0,0.0412451298408142,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.0472544889390016,0,0.0276924088005359,0,0,0,0,0,0,0,0,0,0,0,0.373408963702088,0,-0.0884155245058988,0,0.0190064635616559,0,0.389374480261658,0,0,0,0,0,0,0,0,0,0,0,0.00894832276799141,0,0,0,0,0,0,-0.010114257789658,0.01390124031668,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.410417218915007,0,0,0,0,0,0,-0.00291057553082283,0.225708295685407,0,-0.0623870780881305,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.228654090134144,0,0,0,0,0,0,0.0165684377709006,0,0,0,0,-0.0165021168272157,0,0,0,0,-0.106348916716873,0,0.0111162158581008,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.196226650574871,0,0,0,0,0.0509542885058901,0,-0.00630073750421836,0,0,0.0238715126194608,0,0.0334080566354275,0.0819446483967168,0,0,0,0,0,0,0,0,0,0.063273417726843,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647844216039847,0,0,0,-0.00605708244404473,-2.71050543121376e-20,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,-0.0762924715647686,0,0,0,0,0,0,0,0,0,0,0,0.0301402531777891,0.441424877025354,-0.0830162395057204,0,0,0.00535955397983134,0,0.201939392903994,0,0,0,0.0344864394533839,0.106462830813717,0,-0.105715801643058,0,0,0,0,0,0,0,0.160016496316426,0,0,0,0,0,0,0,0,0,0,0.023132453654595,0,-0.00213568263742298,0,0,0.13400476686287,0,0
X601898.SH,0,0,0,0.279834869482655,0,0,0,0,0,0.128093262818791,0,0.119561163598401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125186716858688,0,0,0,0,0,0,0,0,0,0,0,0,0.0142183101399788,0.0156348035097928,0,0,0,0,0.147093725834953,0.292451339623133,-0.0590147403158137,0,0,0,0.00815661001983459,-0.00444352150238842,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.348241574362441,0,0,0,0,0.199903074729955,0,0,0.186296278774322,0,-0.0585277056814488,0,0,0,0,0,0.0821538414521203,0,0,0,0,0,0,0,0,0,0,0.118290919082321,0,0,0,0,0,-0.0555571156651007,0,0,0,0.138321799354439,0,-0.00450181941536781,-0.0631392013007157,0,0,0,0,0,0
X601600.SH,0.0767642600310281,0,0,0.0341326941155553,0,0.125240733068239,0,0,0,0,0,0,0,0,0.00857176781594436,0,0,0,0,0,0,0,0,0,0.267105592945586,0,0.138242795499013,0,0,0.0961122597656483,0,0.0728205873730766,0.164402923757376,0,0,0,0,0,0,0,0,0,0,0.108880781748787,0,0,0,0,0,0,-0.008628933327144,-0.0369004035608965,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.166509040789558,0,0,0,0,0,0,-0.0430299608503124,0,0,-0.0114773090547423,0,0,-0.05243878274809,0,-0.0205780057863929,0,0,0,0,0,0,0,-0.0203566957928738,0,-0.0339036735342167,0,0,0,0,0,0,0,0,0.0642891357708275,0,0,0,0,0.0555556864109364,0,0,0,0,0,0,-0.00975523030254603,-0.0277166099466839,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.0560692185849491,0,0,0,0,0,0,0,0,0.0541651910902798,0,0,0,0,0.418713706897813,0,0,0,0,0,-0.00145529561194522,-0.18843863675213,0,0,0.474601423603907,0,0,0,0,0,0,0,0,0,0,0,0.112103168231176,0,0,0,0,0,-0.0109427868249795,-0.0137935203242438,0,0,0,0.155425437706735,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0202140833778013,0,0,0,0,0,0,0,5.42101086242752e-20,0.088346521856591,0,0,0,0,0.0343691270981518,0,0.0178476274701651,0,0.0896864288112136,0,-0.0441402886433143,-0.0206085965313337,0,0,0.0320312971317809,0,0,0,0,0,0,-0.0349252554464715,0,0,0,0,0,0,0,0,0.0494923594039879,0,-0.0102915880237584,0,-0.044651668663148,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.245054961721271,0,0.0549594947674334,0,0.189793370110155,0,0,0,0,0.0180040009294517,0,0,0.023053420540043,0,0,0,0,0,0,0,0.0318015761260077,0,0,0,0,0.140574406494738,0,0,0,0,0,0.0115271493042374,0,0,0,0,0.0431390652084928,0,0.0369613513143121,0,0,0,0,-0.0134210314723278,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0166850116369256,0,0,0,0,0.127062641538253,-0.0659950318409773,0,0.16668936493881,0,0,0.693218547439924,0.103405249716785,0,0,0.150964550522318,0,0.0490091214796172,0.143057959620423,0,0,0,0,0,0,0,0,0,0,0,-0.201652529548042,0,0,0.577469088081442,0,0,0,0,0.0308036429255643,-0.0214563694333386,-0.0341976349983433,0.0910157669746453,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262518667387245,0,0,0,0.0170282333064054,0,0,0,0,0,0,0,0,0,0.619263315788267,-0.0840774765009906,0,0,0.12002772057178,0,0,0,0,0,-0.163811702760377,0,0,0,0,0,0,0,0.0160765307517049,0,0,0.312129735577319,-0.00256135409909742,0,-0.0201377527761441,0,0,3.46944695195361e-18,0,0
X600660.SH,0,0,0,3.46944695195361e-18,0.136740283229703,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0706777635876156,0,0.0221743113543649,0,-0.150856511997134,0,0,0,0,-0.0204954255208732,0.0153949433541801,0,0.0664127287886084,0,0,0,0,0,0.244682070039745,0,0,0.178740431088398,0.179815946791294,0,0,0,0,0,0,0,0,0,0,0,-0.0320229925110992,0,0,0,-0.0177701890517705,0,0
X600547.SH,0,0,0,0,0,0,0.339056963379636,0,0,0,0,0,0.419167945393197,0,0,0,0,0,1.73472347597681e-18,0.0764594362076324,0,0,0,0,0.0797492430618345,0,0,0,0.0620300112125672,-0.100788930712643,0,-0.000865419106894647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0695632510854869,0.141742804617376,0,0,0,1.53137407044785,0,0
X601991.SH,0,0,0,0.130234858709182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863102076983427,0,0,0,0,0,0.0354851162182202,0,0,0.0482895820641124,0.0711773365143751,0,0,0,0,0.237533662692362,0,0,0,0,0.151407260147388,0,3.46944695195361e-18,0,-2.16840434497101e-19,0,0,-0.0216047630550238,-0.00244707291618302,0,0,0,0,0,0,0
X300072.SZ,0,-0.109729890241744,0,0,-0.808354259142072,0,-0.155036897931437,0,0.636752741138716,0,0,0,0,0,0,-0.459326004668158,0.619529855885077,-0.0628270926144826,0.610515261589735,0,0,0.908875616891773,0,0,-0.723012400627381,0,0,0,0,0,-0.227312014080757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.030601688965516,0.116580159900367,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0403591045806136,0,0,0,0,0,0,0,0,0,-0.0206747967238241,0,0.141209158842062,0,0,0.0274347732010893,0,0,0,0,0.176344070849668,-0.0982623840233301,0,-0.0195195943559817,0,-0.0435992961983473,0,0,-0.00542046289415799,0,0,0,0,0,0.0722950128267427,0,0,-0.018401382226383,0,0,0,-0.0413971443836213,0,0.104468785784417,0,0,0.00824644901890887,-0.0198284506626133,-0.0618043510268549,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.339330749987357,0,0,-0.0339762601030854,0,0,0,0,0,0,0,0,0,0,0.0972093488605138,0,0,0,0,0,0,-0.0386620487505505,0.120922105580009,0.149604732392325,0,0.228155657940337,0.0290774639083832,0,0,0,0,0,0,0,0.0459285094540615,0,0,0,0.102088905118449,0,0,0,0,0,0,-0.0127200716572785,0.0325004235459395,0,0,0,0,0,0
X000709.SZ,0,0,0,0.0649732649236959,0,0,0,0,0,0,0,0.0820503035737617,0,0,0.525100551196735,0,0,0,0.117740949452797,0,0,0,0,0,0,0,0.127825724996661,0,0,-0.0104874187957682,0,0.148344778004244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234594118276508,-0.086352566638388,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412224496204318,0,0,0,0.0414513654189153,0,0,0.139259207514556,0.123011648464341,0,0,0,0,0,-0.0221748598172909,0,0.0423580227953895,0,0,0,0,0,0,0,0,0,0,0.0392862520748121,0.0428083684971122,0,0,0,0.030335897393068,0,0,0.0241592148709791,-0.00858090095708585,0,0,0,0,0,0,0
