,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X600886.SH,X600660.SH,X601991.SH,X600362.SH,X600688.SH,X600188.SH,X600795.SH,X600352.SH,X600801.SH,X600111.SH,X601992.SH,X000723.SZ,X600027.SH,X002271.SZ,X000898.SZ,X600489.SH,X600176.SH,X600516.SH,X000709.SZ,X000786.SZ,X002460.SZ,X000629.SZ,X600299.SH,X002466.SZ,X000883.SZ,X600219.SH,X601158.SH,X002353.SZ,X600985.SH,X000630.SZ,X000553.SZ,X600426.SH,X600612.SH,X000825.SZ,X600583.SH,X000027.SZ,X601699.SH,X000401.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.00234316528576052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00337751564200868,0,0,0,-1.0842021724855e-19,0.00709433106038973,0.0159482646157038,0.046694703147109,0.0542365012446423,0,0,0,0,0.0804941172821602,0,0,0,0,0,0.0837220494966159,0,0,0,0,0,-0.0042246714081083,0.0116195421761964,0,0,0,-1.0842021724855e-19,0,0
X600028.SH,0,0,0,0,0,0.00256575293480479,0,0,0,0,0,0,0,0,0.0339877027342848,0,0.207855156275097,0,0.015846680869516,0,0,0,-0.0123222344180175,0,0,0,0,0,0,0,0.0413978487053855,0,0,0,0,0,0,0,0.0794269941891483,0,0,0.0700853019372067,0,0,0,0,0,0,0,0,0,-0.015590691356053,0,0,0,0,-0.00998186588386072,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510561574993216,0,0.0352816082184787,0,6.93889390390723e-18,0.0464293887345666,0,0,0.0302631820846252,0,0,0,0,0,0.0712042393812582,0,0,0,0.155456490779642,-6.93889390390723e-18,0,0,0,0,-0.0596082995133867,0,0,0,0,0,0,0,0,0.106520638403579,0,0,0,-0.00767687491553251,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016962357387885,0.331413255892059,0,0,0.0531561839310357,0,0.155188775132522,0,0,0,0,0,0.0193329053908996,0,0,0,0,0,0,0,0,0.0369002114393827,0,0,0,0.0717478506687341,0,0,0,0,3.46944695195361e-18,0,0,-0.00986852364125495,0,0,0,0,0.0144485721716089,0,0
X600019.SH,0,0,0,0,0,0.0308398796969517,0,0,0,0,0,0,0,0,0,0,0,0,0.0599760942611855,0.154652143125584,-0.0141157553264978,0,0.0261334771861014,0,0,0,0,0,0,0,0,0.101508679352154,0,0.114603040169354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205603725105454,0,0,0,0,0.022966860287922,0,0
X600309.SH,0,0,0,0.0141899574642925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339669859578105,0,0,0,0,0,0,0,0,0.0748468491166755,0,0,0,0,0,0,0,0,0,0,-0.0330560178177385,0,0,0.144805679474389,0,0.204073136234445,0,-0.0456856703648037,0,0,-0.181098359488805,0,0,0,0.0895199490636353,0,0,0,0.166118764872257,0,0
X600011.SH,0,0,0,0,0,0.00153441985183478,0,0.0082252033896759,0.236081541492692,0,0,0.150415574180381,0,0,0,0,0,0,-0.0281821124242948,0,-0.103227984478778,0,0,0.441170356588611,-0.128583353370272,0,0,0,0,0,0,0,0.229528852722575,0,0,0,0,0,0.0664194608379528,0,0,-0.171676844585553,0,0,0,0,0,0,0,0,0,0,-0.00239319190258079,0,-0.376315469623682,0,-0.0108844156928921,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.088014950657398,0,0,0,0,0,0,0,0,0,0,-0.265569384805852,0,0,0,0,0,0,0.688312835738951,0,0,0,0,0,0,0,0,0,0,0,0.0285700600587647,0.0203271746142898,0,0,-0.0430265957191476,0.240388926436789,0,0,0,0,-0.0336134455757617,0,0,-0.0658566551438091,0,0,0,0,-0.106719032272078,0,0
X600010.SH,0,0,0,0,0,0,0.372055796362102,0,0,0.218304793122643,0,0,0,0,0.145825953435017,0,0,0,0,0.124575050474934,0.071809251472402,0,0.0197925119507371,0,0,0,0,0,0,0,0,0.0316256857747488,0,0,0,0,0,0,0,0.212821262540695,0,0,0,0,0,0,0,0,0,0,0,0,-0.0531918123826134,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.18649594543078,0,0,0,0,0,0.383402615379616,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0847272017790262,0,0,0,0,0,0,0,0,0,0,0.146437907161885,0,0,0,0,0,0,0,0,0.0109047476644063,-0.0308644050543889,0,0,0,-0.000235544281854689,0,0
