,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600886.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X000709.SZ,X600027.SH,X000539.SZ,X600157.SH,X600188.SH,X600362.SH,X600111.SH,X002075.SZ,X600583.SH,X601158.SH,X600309.SH,X000898.SZ,X002353.SZ,X600352.SH,X601992.SH,X600021.SH,X000878.SZ,X600660.SH,X000959.SZ,X002470.SZ,X000629.SZ,X000027.SZ,X000883.SZ,X600808.SH,X600863.SH,X000792.SZ,X600489.SH,X600578.SH,X000825.SZ,X600315.SH,X000786.SZ,X600395.SH,X600547.SH,X600307.SH,X000761.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.608472666492871,0,0.0773311338069871,0,0,0,0,0,0,0,0,-0.00934477740897487,0,0,0,0,0.0588537295019516,0,0,0,0.0365665833148029,0.0489278940705905,0,0,0,0,0,0,0,0,0,0.0562328817824177,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0113880628012892,0,0,0,0,0,0,0,0,0.00515962032327126,-0.0113002729644136,0,0,0,0,0,0
X600028.SH,0.337091493720382,0,0,0.031946418513691,0,0.122518638494264,0,0.0820112329758509,0,0,0.0121838744720894,0,0,0,0,0,0,0,0,0,0,0.0204393965778721,0,0,0,0,0,0,0,0,0,0,0,0,0.157972010869913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00734659818802653,0.0254159666920762,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.0361071259213436,0,0.160035244603972,0,0,0.095874916606939,0.0563183320416563,0,0,0,0,0.144855925335017,0.034673996184522,0,0,0,0,0,0,0,0,0.143461961279349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220250264307086,0,0,0,-0.0108437876458611,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0912199319770587,0,0.0134391435561797,0.00391861027864015,0.12562550242983,0,0,0.192798055138387,0,0,0,0,0,0,0,0.0323776055657814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316923479731673,0,0,0.377688306184146,0,0,0,0,0,0,0,0,0,-0.00557253820380428,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321517697264232,0,0.135147604352064,0,0,0,0,0,0,0,0,0.152616046533121,0,0,0,0,0.201285497909322,0,0,0.225939092485377,0,0,0,0,0,0,0,0,0,0,0,0.119282517572584,0,0.000559957668019308,-0.000472962006021915,0,0,0,0,0,0
X600019.SH,0,0,0,0.0541305654324515,0,0,0,0.136180788806069,0,0,0.0789388668910889,0,0,0,0,0,0.0795476152416971,0,0,0,0,0.0394131817121004,0,0,0.246750584432093,0,0,0,0,0,0,0,0,0,0,0,0.100938404285874,0.0184106126585039,0,0,0,0,0,0,0,0,0,0,0,0,-0.0020182470432038,0,0,0,0,0,0,0
X600585.SH,0,0,0.144305829479391,0,0,0.0626240894043356,0,0,0.155091332015203,0.0810821097232235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512756340189984,0,0,0.089510180365529,0,0,0.156514697512604,0,0,0,0,0,4.33680868994202e-19,0,0,0,-8.67361737988404e-19,0,0.00261216586833228,0,0,0,0,0,0,0,-0.0180379403892263,-0.013332858825556,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.14187873722659,0.0102290713604813,0.048038487708996,0,0,0,0.0312499238359919,0,0,0,0,0,0,0,0,0,0,0.199478327823695,0,0,0,0,0,0,0.0455193532753788,0,0,0,0.120297417802569,0,0.00829706044312996,0,0,0,0,0,0.0743375159636859,0,0.221377474926994,0,0.00239776965454654,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.0367633074893188,0,0.232398465699642,0,0,0,0,0.0623189811290759,0,0,1.73472347597681e-18,0.00968200197018578,0.0949126234690539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00357994345991598,0,0,0,0,0.206520198881085,0,0,0,0,0,0,0,0,0,0,-0.0108723784359534,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0568356083365511,0,0.0895805478652422,0.0759497639566779,0,0.0164650503121343,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0935845219349544,0,0,0,0,0,0,0,0.0645414131546508,0.343731532990842,0,0,0.133029524753513,0,0,0,0,0,0,0,0,0,0,0.0299172074525609,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.163782180357702,0,0.131774947089336,0,0,0.035607310506468,0.098373930908593,0,0,0,0,0,0.125324843904055,0,0,0,0,0,0,0,0.00198735322998928,0,0,0,0,-0.0115243856580039,0,0,-0.125221515199868,0.0335355723195731,0,0,0,0,0,0,0,0,0,0,0,0.206518481203972,0,-0.00808882602946166,0,0,0,0,0,0,0
X601991.SH,0,0,0.0298406747433306,0.257379523406115,0,0.0334897650078353,0,0.280594327909744,0,0,0,0,0,0,0.169885640323028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106808423366112,0,0,0,0,0.0474428766381649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000454858124395434,0,0,0,0,0,0,0
