,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X601898.SH,X600010.SH,X600688.SH,X600660.SH,X601991.SH,X601600.SH,X600188.SH,X600886.SH,X600362.SH,X600795.SH,X000898.SZ,X600547.SH,X002466.SZ,X600027.SH,X600516.SH,X601992.SH,X002460.SZ,X600176.SH,X600111.SH,X600299.SH,X000709.SZ,X300072.SZ,X000629.SZ,X000825.SZ,X600339.SH,X600352.SH,X600808.SH,X600583.SH,X000553.SZ,X600801.SH,X002110.SZ,X000786.SZ,X600426.SH,X000301.SZ,X601158.SH,X000883.SZ,X600219.SH,X000792.SZ,X000932.SZ,X000408.SZ,X600489.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.100941994364912,0.037423438525494,0,0,-0.12540563885068,0.0843319436146385,0,0,0,0,0.115514457848309,0,0,0,0,0,0,0,-0.0761265779640229,0,0,0,0,0,0,0,0,0,-0.00729236775999374,0,0.194286007135944,0,0.00565926542438272,0,0,0,0,0,0.0324549687522458,0.0911080976050135,0,0,0,0,0,0,0,0,-0.0722163494970237,0.0249300792304175,0.0248235773538808,0,0,0,0,0,0
X600028.SH,0,0,0.076613152782382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230448735924885,0,0,0,0,0,0,0,0,0,0,0,0,0.0590851552853855,0.119939869738503,0,0.146446250627435,0,0,0,0,0.0697705291095262,0,0,0,0.0480186716779442,0,0,-0.0117734802210453,0,0,0,0,0,0
X601088.SH,0,0.0676251115672066,0,0,0.0750226182379192,0.0326201971245147,0,0.0281210915150973,0,0,0,0,0.111829053155968,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0519051893475572,0,0,0,0,0,0,0,0,0,0.0354492137636136,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0307955702927291,0.139988065697349,0.301185846239077,0,-0.00943602828792386,-0.0262063871037055,0,-0.154855673198438,0,0,0,0
X600585.SH,0,0,0,0,0.157961188188101,0,0,0,0,0,0,0,-0.0867948556486676,0,0,0,0,0,0,0,0,0,0,0,0.0539816426925359,0,0,0,0,0,0,0,0,0,0.0882873716594217,0,0.37782585931466,0,0.261326164823001,0,0,0,0,0,0,0,0,0,0,0,-0.0187441495275288,-0.0375086648682212,0,0,0,0,0,0
X600019.SH,0,0,0.0402329946588744,0.0760827038710873,0,0,-0.0465073811618663,0,0,0,0,0,0,0,0,0,0,0.469004609226586,0,0,0,0,0,0,0.104748226274943,0,0,0,0,0,0,0,0,0,0,0,0.175395184031099,0,0.0128899302696363,0,0,0,0,0,0,0.176933168877649,0,0,0,0.00314806111718426,-0.000347482705999403,-0.00446493370769468,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250653734716012,0,0,0.415576233028212,0,0.0225996100961292,0,0,0.0921408238588707,0,0,0,0.0971626197548512,0,0,-0.0381230855603389,0,0,0.0171425240915157,0,0.142299443302533,0.247150842006545,0,0,0,0,0,0,0,0,0,0,0.0122160773891112,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.118897699240464,0,-0.0257021477657483,0,0,0,0,0,0.0617657610850943,0.749480153648627,0,0,0,0,0,0,0,0,-0.0061176561064395,0,0,0.0957459004774309,0,0,0,0.0120996903924652,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.146261138676598,-0.0499817505735122,0,-1.0842021724855e-19,0.0137105474445579,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.262813939481103,0,0,0,0,0,0,0,0,0.0427981410975124,0,0.0717012202688853,-6.93889390390723e-18,0,0,0,-0.0136673729930995,0,0,0,0,0,0,0.0127943694402707,-0.0527001056784369,0,0,0,0.0372518471006494,0,0,0,0.0366836557116838,0,0,0,0.282554026902745,0,-0.00957080740840443,-0.00540871668280253,0,0,0,0,0,0
X600010.SH,0,0,0,-0.0517955048821261,0,0,0,0,0,0,0,-0.0979093400923601,0,0,0,0,0,0.32431564563267,0,0,-0.0460551064212056,0.206170761015036,0.0410032343092597,0,0,0,0,0,0,0,0.0106780173739062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12032490497295,0.0589243898025724,0,0,-0.00669161440484044,0,-0.00310075099159876,0,0,0,0,0,0,0
X600688.SH,0,0.364997657662855,0,0,0.0172757923185178,0,0,0,0,0,0.0440427139238232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181002581567639,0,0.0440940217735421,0,0,0,0,0.0754520804930256,0.0180396962942192,0,0,0.0490802454831159,0,0.00539265917988426,0,0,0,0,0,0,0,0,0,0,0.00601469685364746,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.152600877984257,0.121362440568776,0,0,0,0,0,0,0,0,0,0,0,0.170128964559211,0.141513464690985,0,0.0382120407081979,0,0,0,0,0,0,0,-0.0492572614383156,0,0.0373279403615697,0,0,0.0143322705765825,0,0,0,0,0.0796106088678152,0,0,0,0,0,0,0.176959976162892,0,0,0.0703339327532842,-0.00456380917891806,-0.00708299719027566,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.179982196567647,0.057989545524011,0,0,0.095194937134373,0,0,0,0.0090488972531381,0,0,0,0,0,0,0,0,-0.0536496399229624,-0.0381489610984669,0,0,0,0,0,0,0,0,-0.050348124502245,0,0,0,0,0.0448767206938876,0,0,0,0,-0.0243189048983878,-0.0045865266585151,0.0101006093373632,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181139829829067,0,0,0,0.0203388224790919,0,0,0,0,0,0,0.105745775501783,0,0,0,0,0,0,0,0,0,0.302713413580181,0,0,0.00651220766295715,0,0,0,0,0,0.131344984500257,0,0,0,0,-2.71050543121376e-20,0,0.0111847293279696,7.13428187392811e-05,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.304653724689089,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814240710493575,0,0,0,0,0,0,0,0,0,0.0138798846409622,0.150398288073059,0.0916724032139896,0,0,0,0,0,0,0.0761018846528335,-0.000874462529489287,0,0.345192283793945,0,0.000130641861644058,0,0,0,0,0,0,0
X600886.SH,0,0.0667837333668719,-0.012423793101567,0,0,0.0401012821732725,0.211927518194298,0,0.091188784865738,0,0,0,0,0,0,0,0,0,0,0,0.0209871763773749,0,0,0,0,0.209036091802588,0.0966208802483312,0,0,-0.0135236495230635,0.00826405529463666,0,0,0,0,0,0,0,0.0509295466614154,0,0,0,0,0.0257260593449277,0,-0.05865557130657,0,0,0,0,0.00374806809505456,0.00663212365861323,0,0,0,0,0,0
X600362.SH,0,0,0.225924689939573,0,0.175917629786626,0.0287823709528862,0,0,0,0,0,0,0.07279452344926,0,0,0,0,0,0,0.00159432827261223,0,0,0,0.0284074505201122,0.00125776318797045,0,0,0,0,0,0,8.67361737988404e-19,0.0339450695823265,0,0,0,0,0,0,0,0,0,0,0,0.0663748371921129,0,0,0,0,0,0.00426974925110175,-0.0210110677860648,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0456550602672606,0,0,0,0,0,0.140416134887623,0.0178619169899402,0.0466025006323884,0,0,0,0,0.0539397238342713,0.0162414081376904,0.191593917120791,0,0,0,0,0,0,0,0,0,0,0.00922393723435107,0,0,0,0,0,0,0,0,0,0,0,0,0.0556795028178472,0,-0.0808101155539551,0,0,0,-0.000671193836388286,0.00138292545787596,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.153027144924594,0,0,0.130622737139234,0,0,0,0,0,0,0,0,-0.0387543395123985,-0.0769455312663359,0,0,0,0,0,0,0,0,0,0.535777794218736,0,0,0,0,0,0.0064987364543641,0,0,0,0,-0.0444689316653486,0.175149552734909,0,0,0,0,-0.0158119516506253,-0.0253765920884835,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.00586396496617976,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456253234776342,0.114170782000829,0,0,0.0543851398455676,0,0,0,0,0,0,0.134090184828944,0,0,0,0,0,0,0,0,0.013874870919041,-0.0692846390588465,0,0,0.0126677037949138,0,0,0.00555557519283213,0.942776385929469,0,0,0.0177570370412082,0.0165287290706286,0,0.0715348794201095,0,0,0,0
X002466.SZ,0,0,0,0,0,0.0465096539753217,0,0,0,0,0.328952388584356,0,0.131602281121222,0,0,0,0,0,0,0,-0.0241813032705149,0,0,0.732391320593686,0,0,0,0,0,0,-0.161687704384229,-0.0622031877153232,0,0,0,0,-0.135939638689279,0,0,0,0,0,0,0,-0.00307584175559893,0,0,0,0,0,0,0.0187123615121856,0,0,0,0,0,0
X600027.SH,0,0,0,-0.0137001011288892,0,0.168464661404748,0.285686202222116,-0.103720452565494,0,0,0,0,0,0,0.486757236489218,0,0.109902211194065,0.352394105428687,0,-0.216688783382583,0,0,0,0,-0.0411172500765882,0,0,0,0,0,0,0,0,0,-0.0863625835512943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00389560044967059,0,-0.131323166633141,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0.0821488530237045,0,0,0.238742690412689,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.159707769647593,0,0,0.116546714772115,0,0,0,-1.73472347597681e-18,0,0.068197606783546,0,0,0.269438692173112,-0.0894915534401669,0,0.166325156892953,0,0.109505241387234,0,0,0,0,0.139105017830421,0,0,0,0,-0.0214289229359395,-0.0503369634934068,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.0293333032809591,0,0,0,0,0,0,0,0,0,0,0.00432859126145869,0,0.205689046593928,0,0,0,0.150506720813661,0,0,0.0359493297795318,0,0.0534732261198573,2.16840434497101e-19,0,0,0,0,-6.93889390390723e-18,-6.93889390390723e-18,0.118166226320149,0,0,0,0,0,0.0514355820138691,0.128108715456908,0,0,0.171393461488345,0,-0.0112519145663197,-0.0213553377321581,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.0323956036155846,0,0,0,0,0,0,0,0,0,0,0,0,0.775237060602829,0,0.306355705151097,0,0,0,0,0,0,0,0,0,-0.0982564479962095,0,0,0,0,0,0,0.0260118132009825,0,0,0,0,0,0.0587071181786207,0,0,0,2.16840434497101e-19,0,-0.00599004335364266,-0.0166629673200724,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.164182046148843,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.186571226920855,0,0.145155521470481,0,0,0,0,0,0,0,0,0,0.0608931489237059,0.0898480091409671,0,6.93889390390723e-18,0.0918309663331841,0,0,0,0,0,0,0,0,0,0,0.00721326984355017,0.00769532506436836,0,0,0,0,0,0
X600111.SH,0,0,0,0.242415543823053,0,0,0,0,0,0,0,0,0.243633645268103,0,0,0,0,0,0,-0.0401943692400134,0,0,0.091348166039075,0,0,0,0,0,0,0,0,0,0,0,0,0.0478104641675343,0.0505080014619435,0,0.0276980316947568,0,0,0,0,0,-0.0486800149331587,0,0,0.307861929255372,0,0,-0.0107957216666811,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.0851051813562628,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.668612512690912,0,0,0,0,0,0,-0.307962120679434,-0.122374081220729,0,0,0,0,0.234893479939993,0.00846445197464207,0,0.154848488419764,0,0,0,0,0,0,0.160473309794521,0,0.174978289008386,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.0354989779479723,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.0831327165942339,0,0,0,0.069276780984756,0,0,0,0.0733554829427265,0,0,0.149033627490081,0,0,0,0,0,0,0.0312318502357334,0,0,0,0,0,0,-0.0216709624831257,0,0,0,0,0,0,0,0,0,-0.0185449879776238,0,0,0,0,0.0759839165809408,0.0726920275044655,0,0,0,0,-0.00752916314103678,-0.0211366234224947,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,-0.100483309933206,0,0,0,0,0,0,0,0,0,0,0,0,-0.143258435483991,0,0,0,0,0.0791892631450505,0,0.693361324716066,0,0,0.0708058854165069,0,-0.00447067379883587,0,0,0,0,0,0,0,0,0,0,0,0,0.392019290975301,-0.199661460039653,0,0,0,0,-0.0250245006392053,0.0105715439334989,0,0.366366427844372,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,-0.835280568574064,0,0,0,0,0,0,0,0,0,0,0.318943600522149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37793333185278,0,0,0,0,0,0,0,-0.0843423710931639,0.302381022213691,-0.119345467544325,0,0,0,0.00668630770330278,0.0710311067147553,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0.352111602418166,0,0,0,0,0.11674341457647,0,0,0,0,0,0,0,0.499605830941603,0,0,0,0.367890849175029,0.108736325662385,0,0,0,0,0,0,0,0,0,0,0,0,-0.103372786201091,0,0,0,0,0,0,0,-0.329144618702467,0,0.0272078122625071,0,0,0,0.00139559513859244,0.00747413046033298,0,0,0,0,0,0
X600339.SH,0.356711250995231,0,0,0,0,-0.0863028338195,-0.0480243003517728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127936016794932,0,0,0,0,0.213589928230173,0,6.93889390390723e-18,0,0,0,0,0,0.593605853025138,0,0,0,0,0,0,0,0,0,0,0,-0.0823450942047872,0,0.0964529425923716,0,-0.0158034030434165,-0.0208906510609483,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.115668518971705,0.101742894422759,0,0,0,0.0466474276479852,0,0,0,0,0,0,0,0,0.0210121984040148,0,0,0,0.144991836072221,0,0,0,0,0,0,0,0.0239098142948833,0,0,0,0,0.021881557424908,0,0,0.0470074475469977,0,0,0,0,0,0.0875497758217786,0,0,0,0,0.008478595657659,-0.00508189610003664,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,-0.131346983919188,0,0,0,0,0,0,0,0,0,0,0.423322663344216,-0.120553634369046,0,-0.00772575477382886,0,0,-0.00332634898046918,0,0,0,0,0,0,0,0,0,0,0,0,0.0711831649296019,0.218389684714012,0,0.112641258014818,0,0,0,0,0,0.16699654943236,0,0,0,0,-0.0156214145904066,-0.0202222284500451,0,0,0,0,0,0
X600583.SH,0,0.0292686873706324,0,0,0,0,0,0,0,0,0.0133114002764078,0.0780070328266946,0.0141473864646835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106371461464744,0,0.358245024974773,0,0,0,0,0,0,0,0.0556431621279791,-0.0628399836155421,0,0,0.203466216543238,0.137552474671675,0,0,0,0,0,0.00394395978712096,0.0205914414132094,0,0.0841491402085828,0,0,0,0
X000553.SZ,0.279577017353302,0,0,0,0,0,0.1805440507447,0,0,0,0,0,0.0481980451531459,0,0,0,0,0,0,0.0759120800849541,0,0,0,0.132159035539614,0,0,0,0,0,0,0,0,0,0,0.0595120353273962,0,0.261798215642066,0,0,0.0599564449135124,0,0,0,0,0,0,-0.0415619122182502,0,0,-0.264164646030748,0.0449996320664851,0,0,0,0,0,0,0
X600801.SH,0,0,0.23734307487157,0.483571128773067,0,0,0,0,0,0,0,0,-0.234474229137148,0,0,0,0,0,0.215858285284549,0,0,0,0,0,0.26429622848937,0,0,0,0,0,0,0,0.00227291671131151,0.0258324634168642,0,0,0,0,0,0.255011628916493,0,0,0,0,0,0,0,0,0,0,0,0.0386330508404739,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.358098567778661,-0.212500830272414,0,0,0,0,-0.0248413161889944,0,0,0.162197258810901,0,0,0,0,0,0,0,0,0,0,0,0,-0.041719186876656,0,0,0.00808366022467047,0,0,0,0,0,0,0.114005352077422,0,0.237540879064957,0,0,0,0,0,0,0.382827530626612,0,0,0,0,0.00757474772612443,0.0224746276442551,0,0,0,0,0,0
X000786.SZ,0,0,0,0.3776674551841,0,0,0.033241551903081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828809309347804,0,0,0,0,0,0.612205467752419,0,0,0,0,0.0428810524375274,0,0,0,0,0,0,0,0.022191267565441,0,0,0,0,-0.0070410156904697,0,0,0,0,0,0,0
X600426.SH,0.211457670212516,0,0,0,0,0.409060381862034,0.0642978895623635,0,-0.032108331934134,0,0,0,0,0,0,-0.363257135444424,0,0,0,0,0,0,0,0,0.359159359513248,0,0,0,0.128870396796033,0,0,0,0,0.278003365176502,0,-0.192131195409742,0,0,0,0,0.156062791808137,0,0,0,0.0520013671989982,0.269752821997906,0,0,0,0,-0.0144101476077136,-0.0209524568115027,0,0,0,0,0,0
