,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X601898.SH,X600688.SH,X600795.SH,X600188.SH,X601600.SH,X600547.SH,X300072.SZ,X601991.SH,X600157.SH,X600027.SH,X600362.SH,X601992.SH,X600111.SH,X600886.SH,X600309.SH,X600489.SH,X600660.SH,X600623.SH,X002466.SZ,X600299.SH,X002075.SZ,X000792.SZ,X601158.SH,X000898.SZ,X000709.SZ,X000723.SZ,X600352.SH,X600583.SH,X000959.SZ,X000883.SZ,X000408.SZ,X000983.SZ,X600549.SH,X000539.SZ,X000027.SZ,X600176.SH,X600021.SH,X000630.SZ,X002470.SZ,X600758.SH,X600160.SH,X000012.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0420681600068485,0,0.0414364037610903,0,0,0,0,0,0,0,0,0.0379858295386351,0,0,0,0.0104592403593973,0.01061792613601,0,0,0,0,0,0.00363936088069972,0,0,0.0703541263605918,0,0,0,0,0,0.0149222577766305,0,0.0260554230443485,0,0,0,0,0,0.0200014280781937,0.0106723505367369,0.00305110672481387,0,0,0,0.00344326758199488,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.125777227080929,0,0.0114520726027933,0.056095518866463,0,0,0.0461316952952319,0,0.00326763300612559,0.0435466567174843,0,0,0,0,0,0,0,-0.0200556992116963,0,-0.0106401972828696,0,0,0,0,0,0,0,0,0,0,0,-0.0107698917350996,0,0,0.0363131496577328,0,0,0,-0.00306791147313156,0,0,0,0.0658735736546825,0.119556677365295,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.180856093693689,0,0.0283474586942331,0,0,0.0384805239305599,0,0,0,0,0,0.0594001391686597,0.0831832039045921,0,0.0516890750202772,0,0,0.0255221799694182,-0.0271633186555114,0.000628213872143893,0,0,0,0.0224326590986644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464989592692526,0,-0.0600869802085626,0,0,-4.33680868994202e-19,0.0585826933562553,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.10839035746923,0,0,0.101274062481906,0,0,0.0124094853761641,0,0,0,0.180504764272637,0,-0.00589282782799289,0,-0.0225551363963111,0,-0.199760263523578,0,0,0,0,-0.0465308692566609,0,0.219098655161074,0,-0.0421270727380735,0,0,0,0.0583228853236601,0,0,-0.152514874861476,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0182452395755524,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0745464883039298,0,0,0,0,0,0,0.0123733169978549,0,0,0,0,0,0.101979444788141,0.0789367866016833,0.0208562375454305,0,0,0,0,0,0,0.173861199355712,0,0,0,0,0,0,0,0,0,0.0454060427406168,0.0781741853401499,0,0,0,0,0,0,0.0223967291882841,0.0286415602481342,0,0.0301979795671019,0,0,-0.0293750154366864,0,0,0,0,0,0
X600585.SH,0,0,0,0.0763577132590042,0,0,0,0,0,0.167770960789948,0,0,0.0562232761037754,0,0,0,0,0.121590945915552,0,0,0,0,0.260419543702634,0,0,0,-0.109751883605527,0,0,0,0,0,0.018639323027071,0,0,0,0,0,0,0,0,0,0,0,-0.186343055237965,0.0339645186739585,0.176456930791519,-0.059987339572214,0,0,0.037617854075936,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0345232564959462,0,0,0,0,0,0,0,0,0.0601144777600746,0,0.0749380532275241,0,0,0.0225948275368401,0,0,0,0,0,0,0,0.0145084200266887,0,0,0,-0.197205127017372,0,0,0,0,0,0,0,0,0.188032528559966,0.415804183162224,0,0.0432579136562846,-0.00362671396293745,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0.0148178524166687,0,0,0,0,0,0,0,0,0,0.0206547110133281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268946937856191,0,0,0,0,0,0,0,0.0544539939029833,0,0.0648088465222842,0,0.127157294987704,0,0.0783532649506867,0.0104919198262364,0,0,0,0,0,-0.000303306061153725,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0163551851123399,0.0281579202056285,0,0,0.145155764860521,0.0855804415090163,0.0919871029767582,0,0.0910299801381987,0,0,0,-0.0207284584598686,0,0,0,0.0214212847844059,0.0240404899066352,0,0,0,0.00632326022287846,0.0457140607578671,4.33680868994202e-19,0,0,0,0.019163416455217,0,0,0.0375000671956504,0,0,0,-0.00393312762918029,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.161866058889109,0,0,0,0,0,0,-0.0774008190452487,0,0,0,0.105004655692944,0,6.93889390390723e-18,0,0,0,0,0.036624988330181,-0.0297028174128078,0,0.0556247404946032,0,0,0.0912059479004794,0,-0.0219234034730266,0,-0.175600699133992,0,0,0.180268031590197,0.77391458257265,0.112554635240102,0,0,0.0601821985658132,0,0,-0.275498451283249,0,0,0,0,0,0,0.0121282017074268,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0338717375399614,0,0,0,0,0,0,0.0309353064475722,0,0,0,0.152203581509378,0.0136032093938874,0,0,0.0716864972851235,0,0,0,0.00464524832398936,0,0,0,0,0,0.0331091783566272,0,0,0,0,0,0,0,0.0744444175126463,0,0,0,0,0,0.0116235292135908,0,0,0.13019960050639,0.134272615825738,0,0,0,0.0763528317819235,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120172217439088,0.207022791267509,0,0,0,0.706234946806596,0,0,-0.125681782729052,0,0,0,0,0,0,-0.20929993981744,0,0,0,0,0,-0.140596407887203,0.131752982925245,0,0,-0.171036882719157,0,0,0.232556514624985,0.0599772538815452,0.147542535792212,0,0,0,0.0606082417504556,0.118125853655041,0,0,0,0.0906415417573155,0,0
X300072.SZ,0,0,0,0,0,0.147231181984493,0,0,0,-0.124414949439389,0,0,0,0,0,0,-0.13877391321524,0.0568872218539808,0,0,0.222657846858613,0,0.189180235419499,0,0.221356719231728,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0187398212904997,0,0,0.0970822178559761,0,0,0,-0.0908817819682772,0,0,0,0.257835043012439,-0.763735715392149,0.120286922807946,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187494270686967,0,0,0,0,0,0.043092132301201,0,0,0,0.0397645556741368,0,0,0,0,0.142531325557471,0,0,0,0.0180875968773832,0.0682688332553691,0,0,0,0,0,0,0,0.0543057030401127,0,0,0,-0.031603305673878,-0.0175623128471739,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.041146673816794,0,0,0,-0.0378174550417528,-0.00310469745916216,0,0,0,-0.0127660649026744,0,0.0972984470409821,0,-0.0741743924540315,0,0,0,0,0,0.0508912403018695,0.114579383466129,0,0,0,0.0151732757359725,0,-8.67361737988404e-19,0,0,0.0244198286782404,0,0,0,0,0,0.0903042111565087,0,0,0.0370230985840128,0.0801372726589611,0,0.226019207479677,0,-8.67361737988404e-19,0.0416588536036481,0,0,0,0,0,0
X600027.SH,0,0,0,0.0181970339395908,0,0.0987009046053487,0,0,0,0.0166459345925784,0,-0.0491529794040998,0.00173580359335088,0,0,0,0,0,0,0.373167511196356,0,0,0,0,0,0,0,0,0,0,0,0,0.049175916520738,0,0,0,0,0,0.0379702280380417,0,0,0,0.0394384730212144,0,0,-0.0106546216865437,0,0,0,0,-0.0041402323332782,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.286069083825717,0.0383453585964097,0,0.0397702903926354,0,-0.0420540130817796,0,0,0,0,0,0,0,0,0,0.0739800934281126,0,0,0,0,0,0,0,0,0,0,0,0,0.0463412356409372,0,0,0,0.0646049602105595,0,0,0,0,0.623762474514307,0,0,0.0756598225361336,0,0.0740326697933874,0,0.0412808520647353,0,0,0,0,0.0711440545379189,0,0
