,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X002271.SZ,X000708.SZ,X600660.SH,X002460.SZ,X600886.SH,X600801.SH,X600010.SH,X000786.SZ,X601898.SH,X600176.SH,X601600.SH,X600362.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600426.SH,X600795.SH,X600111.SH,X600688.SH,X600027.SH,X600299.SH,X002080.SZ,X601992.SH,X000932.SZ,X000301.SZ,X002466.SZ,X600803.SH,X002353.SZ,X600219.SH,X600486.SH,X600529.SH,X002075.SZ,X000027.SZ,X600315.SH,X002409.SZ,X601158.SH,X600612.SH,X000723.SZ,X000898.SZ,X000883.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0647711358007016,0,0,0,-0.00533540849356749,0,0,0,0,0.0286544021055327,0,0,0,0,0,0.0371834198783228,0.102857962552964,0,0,0,0,0,0,0,-0.0085635331657943,0.0411833008030354,0,0,0,0,0,0,0,0,0.0390871405558074,0.11617745065353,0,-0.0494811750346145,0,0.0277870620161072,0,0,0,0,0,0,0,0,0,-0.00794823873623468,0.00815373292947652,0,0,0,0,0,0
X600028.SH,0,0,0.0707919378787139,0,0,0,0,0.00479256466426384,0,0,0,0.0048663174689693,0,0,0,0,0,0.00304307682621452,0,0,0,0,0,0,0,0,-0.0131742310092603,0,0,0,0.039590681687383,0,0,0,0.0401425642910468,0,0.0692350351633615,0,0,-0.0265765100370841,0,0.0274585656623724,0,0,0,0,0.036891116167915,0,0,0,0,-0.027515118772458,0.0110422462065077,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.00754739547645315,0,0.0409768414148948,0,0,0,0,0,0,0,0,0,0,0,0.333739474189143,0.160082214387392,0,0,0,-0.00943516217702998,0,0,0,-0.0192302437593605,0,0,0,0,-0.0325710725347453,0,0.00574741021396655,0,-0.0158997702961943,0,0,0,0,0,0,0,0,0,0,0,-0.00237791740073116,0.00855314372162349,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526025217360066,0,0,0,0,0,0,0,0,0.0469803748046629,0,0,0,0.0703790490242654,0,0,0,0.0647382008990076,0,0,0,0,0,0.0197505670307165,0,0,-3.46944695195361e-18,0,0.116778437527422,0,0,0,0,0,-0.0522128662606075,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.187982325574181,0,0.180664002013204,0.106285651173842,0.219273136238988,0,0,0,0,0,0,-0.0696994345343835,0,0,0,0,0,0,0.318116249768968,0,0.0128476255900674,0,0,0,0,0,0,0,0.166428290694403,0,0.0136893673738875,0,0,-0.0635585009654054,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301845141580266,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.079655099349302,0,0,0,0.00176984292346193,0,0,0,0,0,0,0,0,0,0.0770524254793956,0,0.0356414119815083,0,0,0,0,0,0,0,0,0.107201954674736,0,0,0.00582446026777588,0,0.039519411215793,0,0,0,0,0,0.0797252242815499,0,0,0.125041787621724,0.0591078325010775,0,0,0,-0.0181245492068781,0.00339509783131658,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0826858761459507,0.014341360340549,0,0.00790871013970468,0,0,0,0,0,0,0,0,0.478843549565868,0,0,0,0.000605145945565605,0,0.0145065011011929,0,0,0,0.0404868405040632,0,0,0,0,0.0242983776164142,0,0.0835185067023546,0,0,0,0,0.0189035651850925,0,0,0.220237805207289,0,0,0,0,0,0,-0.0243362606756128,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286923797396983,0,0,0,0,0,0,0,0,-0.134315166744615,0,0.119383223895484,0,0.742101223998186,0.0798089806332005,0,0,0.0160932622887491,-0.113956248360685,0,0,-0.201526818762284,0,0,0,0.130999676692026,0,0,0,0,0,0,0,0,0,0,0.0230198312602282,0.025762561952727,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.0239269277395186,0,0,0,0,0,0.0791345097998966,-0.0481526965248166,0,0,0,0,0,0.0624561446465775,0,0,0.0156575054411692,0,0,0,0.157710767791955,0,0.06259496553449,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.145047430448073,0.189987078358955,0,0,0,0,0,0,0,0.0325714807565861,-0.023550845737867,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493623088588266,0,0,0,-0.0983206034627268,0,0.147717192632339,0,0,0.104665577938349,0,0,0.0554090315181426,0,0,0,0.0564634216278951,0,0,0,0,0,0,0,0,0,0.262573636606839,0,0,0,0,0,0.0346854815096614,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.257975117292762,0,0,0,0,0,0,0,0,0,0,0.0272525614920311,0,0,0,0,0.132035003202924,0,0,0,-6.93889390390723e-18,0,0,0,-0.0455317326002925,0,0.0421870306285282,0,0,0,0,0,0,0,0,0,0.0339586912642956,0,0,0.0755707473716707,0,0,0,0,0,0,0,-0.0135863018264381,0.0245457673564024,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104649170665273,0,0,0,0,0,0,0,0.0195736205297467,0,0,0,0.551100430384182,0.138371168829082,0.0355226932525178,-8.67361737988404e-19,0,0,0.037129077199067,0.0795206148742587,0,0.28040349508924,0,0,0,0,0,0,0,-0.0824425231618062,0.00209250952611938,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.00327230524177441,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.106134658178143,0,0,0,0.150887924744432,0,0.263873118046353,0,0,0,0,0,0,-0.0621813897745,0,0,0,0,0.0435059830797766,0,0,0,-0.0639705875103932,-0.0125818192802097,0.104386636215614,0,0,0,0.0864922411052284,0,0,0,0,0,0.015539049579737,-0.00400973123928321,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02539894209934,0,0.203754924172934,0,0,0,0,0,0,0,0,0.0604503342287285,0,0,0,0,0,0,0,0,0,0,0,0,0.0386729811478496,0.0256645712281686,0,0,0.163549825019369,0,0,0.0275062052263596,0,0,0,0,-0.0133105159448754,0.0189276344571469,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,-0.238509686453957,0,0,0,0.0257854583820437,0,0,0,0.0245017926471533,0,0.102697733683385,0.163507944221477,0,0,0,0,0.245741320726026,0,0.151101889391374,0,0,0,0,0,0,0,0,0.007789886518857,0,0,0,0,0,0,0,0,0,0,0,0.204510072424307,0.106656237193972,0,0.153552280206421,0,0.0467657433781968,0.01422677132499,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.187490549776915,0,-0.118048907960582,0.0458194276869636,-0.0486068200791427,0,0,-0.235361813455785,0,0,0.303726052006443,0,0.0712939677839333,0,0,0,0,0.20570759220381,0,0,0,0,0,0.0818317625153452,0,0.149337555161629,0,0,0,8.67361737988404e-19,0.0532718509961172,0,0.011955486611026,0,0,0,0,0,0,0,0,0,0,0,0.0482402880036293,0,0,0,0,0,0,0
