,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600886.SH,X601600.SH,X600585.SH,X600547.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X600027.SH,X600489.SH,X000708.SZ,X600160.SH,X600803.SH,X600010.SH,X600111.SH,X002460.SZ,X000983.SZ,X601991.SH,X600426.SH,X601699.SH,X000301.SZ,X002466.SZ,X002128.SZ,X000786.SZ,X000877.SZ,X000807.SZ,X000630.SZ,X600219.SH,X000933.SZ,X600985.SH,X601168.SH,X600176.SH,X000883.SZ,X000408.SZ,X600096.SH,X600348.SH,X000027.SZ,X002353.SZ,X002271.SZ,X000932.SZ,X600282.SH,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0558044932939998,0.424007537053363,0,0.0201827056467839,0,0,0.0966042993439301,0,0.19541272896119,0,0,0,0,-0.177528528114052,0,0,0,0,0,0,0,0,0,0,0,-0.0926106142860749,0,0,0,0.0134763104379304,0,0,0,0,0,0.0244611521690672,0,6.93889390390723e-18,-0.00823940163392058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0.396237203899882,0,0,0,0,0,0,0,0,0,0,-0.0676846969605458,0.0465146670773334,-0.0966004385869829,0.0918678747011027,0,0,0,0,0,0,0,0,0,0.387969358283336,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.054866954110496,0,0,-0.0286022648516775,3.46944695195361e-18,0,0,0.116803223210739,-0.0304781177464851,-0.0924164148529806,0,0,0,0.0754633332128193,0,0,0,0,0.0776758592204244,0,0
X600028.SH,0.431061486174168,0.0928781826077375,0,0,0,0,0.156784105577323,0,0,0,0,0,0,0,0,0,0,0,0.0225400811767077,0,0,0,0,-0.0965137608246325,0,0,0,0,0,-0.0373130993362473,0,0,0,0,0,0,0.0205607214202501,-0.0459504397119907,-3.46944695195361e-18,0,0,0.0639316908290155,0.0438838452825109,0,0,0,0,0,0,-0.0419766391954546,0,0.00526106508834345,0,0,0,0,-1.0842021724855e-19,0,0
X600309.SH,-0.106503383134651,0,0,0,-0.0806295568068726,0,0,0,0,0,0,0,0,0,0,0.0855251852515271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207146858160559,0,0,0,0,0,0,0,0,0,0,0.0920269569423912,0.0359537814520209,0,0,0,0.140976500792793,0,0.0853793930588004,0,0,-0.0882689260930062,0.0355411496073967,0.107271952005595,0,0,0,0,0
X600188.SH,0.131723394310252,0,0,0,0,0.343292596831281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411989775850212,0,0,0.0643104640644548,0,0,0,-0.0959855345207754,0,0,0,0,0.00596450503676588,0.142517369338337,0,0,-0.178041004345883,0,0,0.425721502820615,0,-0.0421822882779002,-0.0996727562672341,0,0,0,0,0,-0.0248234821133188,0,0,0,0.0755371787501114,0,0
X601898.SH,0,0,0.0419430178697259,0,0.0545085515128488,0,0,0,0,0,0,0,0,0,0,0,0.0186991794447581,0,0.054090787728657,0.0941447255182157,0,0,0,0,0,0,0,0.210938831500355,0,0,0.0406051001674272,0,0,0,0,0,0,0.332114154446243,0,0,0,0,8.67361737988404e-19,-1.73472347597681e-18,0,0,0,0.00301904342880976,0,0,0,0,0,0,0,0,-0.00602277779967466,0,0
X600019.SH,0,0,0,0,0,0.180839843397426,0,0,0,0,0,0,0,0,0,0,0.254506825130888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169105440464345,0.0883827794223606,0.313587426900426,0,0,0,0,0,0,0,0,0.0207103810981416,0,0
X600011.SH,0.129969663060335,0,0,0,0,0,0,0,0,0,0,0,0,0.220168969064374,0,0,0.218409555444623,-0.043474996188611,0,0,0,0,0,0,0,0.370499046661229,0,-0.109992449847276,0,0,0.00118528288878789,-0.0459289538416748,0,0,0,0,0,0,0,0,0.0379382532152255,0,0,0,0,0.0291266698370569,-0.0368792984294114,0,0,0,0,0,0.0606543823507338,0,0,0,-0.0609259970845169,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217153517134257,0,-0.029303495697479,0.145377064966393,0,0,-0.0856714481336248,0,0,0,0,0,0,0,0,0,0,0,-0.135656430304565,0.117933512701629,0,0,0,-0.0594484262918286,0,0,0,0,0,0,0.044353491528172,0,0,-0.0402564476050155,0,0,0.0218829349602888,-0.153745418145057,0,0,0,0,0,0.0700139939731342,0,0
X601600.SH,0.0395221685318928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191714621832539,0.122457033091384,0,0,-0.0677489175673546,0,0,0,0,0,0,0,-0.0732894535564067,0,0.231355457377718,0.102319823477187,0,0.186859718849212,6.93889390390723e-18,0.126075189525942,0,0,-1.73472347597681e-18,0,0,0,0,0,0.14733120425865,0.167529327147227,0,0,0.000835085511037528,0,0,0,0,0,0,0
