,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X002271.SZ,X600660.SH,X600547.SH,X600362.SH,X600011.SH,X000786.SZ,X601898.SH,X600010.SH,X600886.SH,X600111.SH,X600176.SH,X601600.SH,X000301.SZ,X600188.SH,X601991.SH,X600426.SH,X002466.SZ,X000027.SZ,X600803.SH,X600352.SH,X600801.SH,X600795.SH,X000932.SZ,X600219.SH,X600489.SH,X002080.SZ,X600688.SH,X600299.SH,X600486.SH,X600027.SH,X000898.SZ,X002353.SZ,X600157.SH,X600315.SH,X600516.SH,X000883.SZ,X000723.SZ,X601992.SH,X000807.SZ,X601168.SH,X300037.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.213564113517533,0,0,0,0.00929957374741642,0,0,-0.0093053090389446,0,0,0.0434416252423962,0,0,0,0.0187581271048556,0,0,0,0,0.015950274178063,0,0,0.0209007686269724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510148432053475,0,0,0,0,0,0,8.67361737988404e-19,0.0421797664727229,0,0,0,-0.00472034726811038,-4.33680868994202e-19,0,0,0,0,0,0
X600028.SH,0.0493281660162446,0,0,0,0,0,0.0281282930481881,0,0,0,0,0,0,-0.00793210838682004,0,0,0,0,0,0,0,0,-0.0917663554476558,0.0967952892578347,0.0243693488791744,0,0,0,0,0,0,0.0661006632771447,0,0,0,0,0,0,0.0474695015679474,0,0,0,0,0,0,0,0.0811164938636991,-0.0247519350759915,0,0,0,-0.0205348797201201,-0.00123006815322817,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0277508412712012,0.00948514085712054,0,0,0,0.0737762809683514,0.130806749658198,0,0,-0.0766318975152365,0,0,0,0,0.0246903674805424,0.175327135021148,0,0,0.0223807754204492,0,0,0,0,0,0.0228194722330395,0.0571997675820411,0,0,0,0,-0.0112601959194758,0,0,0,0,0,0,0,0,0,0.0650678712186478,0.0180921227818735,0,0,0.0946701461201931,0.0195907274192068,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.308686063779218,0,0,0,0.0816400802595852,0,0,0,0,0,0,0,0,0.17583688161367,-0.0260128634804908,0,0.0468408239239806,0.0490033590708866,-0.0409208106019806,0,0,0,0,0,0.00350992380990953,0,0,0,0,0.0455970135532394,0,0,0,0,0.240218256511583,0,0,0,0,0,0,0,0,0,0,-0.0124219256222582,0,0,0,0.149525060122929,0,0
X600585.SH,0,0,0,0,0,0,0,0.0255622115597131,0,0,0,0,0,0,0,-0.0122198959302723,0,0,0,0,0,0.0985418756156498,0,0,0,0,0,0,0.201522289718714,0,0.0512667576770476,0,-0.0367946187460421,0,0,0,0,0,0,0,0,0.0653329462735209,0,0,0,0,0,0.0305363480068047,0,0,-0.036943198151792,-0.0151747474357414,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,-0.0361279092610879,-0.0882069412472301,-0.115268334292811,0,0,0,0,0,0.159673542297655,0,0,0,0,0.0910236385261083,0.271390553307991,0,0,0,0.0915173374406577,0,0.0993073737134641,0,0.0809917962797035,0,0.353934415897047,0,0,0,0,0,0,0,0.156885531235562,0,-0.081666534743134,0.161610948435404,0.0374449915263879,0,0,0,0,-0.0493136172667639,-0.00915249120432613,0,-0.087323131253968,-0.0330041668620771,0,0,0,0,-0.0312957697106953,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.927693887239965,0,0,0,0.268215551182014,0,0,0,0.0640923573654195,0,0,0,0,0,-0.292966481217092,0,0,0,-0.146781581583995,0,0,0,0.154888893267855,0.255389501870929,0,0,0.135342694506701,0,0,0,0,0,0,-0.0727758250645579,0.172556298881211,0,0,0,0.00381863226707571,-0.0681074292779203,0,0,0,0.0710894676781413,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168159958614733,0,0,0,0.0147668347816507,0.399096308042794,0,0.0937596304444767,0,0,0,0.0981344106526532,0,0.0351992852796382,0,0,0,0,0,0,0,0,0,0.211568511238773,0,0,0,0,0,0,0,0.20420465800049,0,-0.00609069458808541,0.394168701511396,0.0944549684578083,0,0,0,0.018095408382107,0,0,0,-0.012126911664545,0,0
X002271.SZ,0,0,0,0.154937294574494,0,-0.348808440669187,0,0.00716369589669186,0,0.155921503467279,0,0,0,0,0,0,0,0,0.104074734074344,0,0.00377001185261933,0,0,0.0831691392878019,0,0,0,0,0,0,0,0,-0.123621431746589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247178381593507,0,0,0,0,-0.0381332318643367,0,0
X600660.SH,0,0,0,0,0,0,0,0.173016786035021,0.0605284074582162,0,0,0,0,0,0,0,0,0,0,0,0.0917857200304395,0,0.0534636371481239,0,0.0205936771575301,0,0,0,0,0,0,0,-0.169338345820898,0.0995039442296839,0,0,0.254171146388071,0,0,0,0,0,0,0,-0.0339339173605325,0,0,0,0.0844620025174453,0,0,-0.013150083741846,-0.0263759182945073,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.0189011233240519,0,0.00510358863775884,0,0,0,0.139254766776527,0,0,0,0,0,0,0.0455685411254148,0,0,0,0,0,0,0,0.171784618101981,0.0203771400208474,0,0,0,0,0,0,0,0.0573622230350198,0,0,0,0,0,0,0,0.087191973525205,0,0.00378230505131768,0,0,0,0,-0.089668701984839,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.000656108926571357,0,0,0,0,0.190442946265982,0,0,0,0.163093611766057,0,0,0,0,0,0,0,0,0,0,0,0,0.232707873338762,0,0.087621414305705,0,0,0,0,0,0.127403388813487,0,0,0,0,0,0,8.67361737988404e-19,0.194518995452965,0,0.666931376779195,0,-0.0119144537663871,0,0,0,0,0,0,0
X600011.SH,0,0,0.0633352528723839,0,0,0,0.0173228103201614,0,0,0,0,0,0,0,0,0,0.134169378938572,0.0213387841736515,0,0,0,0.0170643548490402,0,-0.0165367624285299,0,0.0802444633300331,-0.00879417350997808,0,0,0,0.0674136668723614,0,0,0,0,0,-0.0689735908128127,0,0,0,0,0,0.0721299409488676,0,0,0,0.0359867958540477,0,0,0,0,0,0.00872973588400511,0,0,0,0,0,0
