,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600019.SH,X600585.SH,X002460.SZ,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X601600.SH,X600886.SH,X600111.SH,X600660.SH,X000301.SZ,X600010.SH,X000708.SZ,X002271.SZ,X000877.SZ,X600795.SH,X600362.SH,X600426.SH,X600027.SH,X601991.SH,X600803.SH,X600176.SH,X601699.SH,X600489.SH,X000983.SZ,X000807.SZ,X000786.SZ,X600995.SH,X600160.SH,X600219.SH,X600688.SH,X000629.SZ,X600612.SH,X000408.SZ,X002080.SZ,X300037.SZ,X000933.SZ,X000932.SZ,X600096.SH,X000723.SZ,X600157.SH,X000630.SZ,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0.438775343662229,0,0,0.123482663143118,0.0534842467603348,0,0,0.00695001814601233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34171806150635,0.0484048646151846,0,0,0,-0.166555637848847,0,0,0,0.0994173567647387,0,0.0476478329847807,0,0,0,0,0.143042982267759,0,-0.145210900085467,0,0,0,0,0,0,0,0,0.0127745448245463,0,0,0,0,0,0,0
X600547.SH,-0.0699682337159948,0,0,0.00809557573588358,0,0.0731272920388011,0,0,0,0,0,0,0,0,0,0,0.0793545386178573,0,0,0,0.207114064272733,0,0,0.0168410541555888,0,0,0,-0.0938366966479451,0.0489767840252908,-0.0372370727850989,0.632399702161234,-0.0283428721492796,0,0,0,0.00208575725572113,0,0,0,0,0,0,-1.0842021724855e-19,0,-0.0886206081157826,0,0,0,0,0,0,-0.0281853827276023,-0.00869113163578296,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.127678303149703,0.190094892656373,-0.0695076715180063,0,0,0,0,0,0.0507941727939884,0,0,0,0.0131351211657819,0,0,0,0.0890903247008927,0,0,0,0,0,-0.019760126176241,0,0,0,0,0.111943432933296,0,0,0.0711009419225278,0,0,0.00512936116960536,0.0509124839377661,-0.0170375129050117,0,0,0,0,0,0,0,0.0171740312991043,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.0374971062047081,0,0,0,0,0,0,0,0,0,0.142386051422497,0,0.0189156882721266,0,0,0,0,0.0170770403872345,-0.0802582709866619,0,0,0.159207268381572,0.34493532471111,0,0.0319844852314296,0,0,0,0,0,0,0,0,0,0,0,0,0.586255943810412,0,-0.106597058694615,0.0229591834728913,0,0,0,0,0,0,0
X600886.SH,0.0892496492688778,0.014322154816387,0,0,0,0.0627118452694784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218738704216403,0,0,-0.0120017481980535,0.0168910709504038,0,0,0,0.0127242047157144,-0.0108346369016111,-0.0124091102439537,0,0,0.0310698929782869,0,-0.0115021976464662,0,0,0,8.67361737988404e-19,0,-0.00801844083095145,0,0,0,0,0,0,0,0,0,-0.0127800543533399,0.0123946816002163,0,0,0,0,0,0
X600111.SH,0,-0.0482545896597419,0,-0.172350543216967,0.121419749503364,0,0,0,0,0,0,0,0,0,-0.0712114497557804,0,0,0,0,0,0,0,0,0,0,0,0,0.148594649122323,0,0,0,0,0,0,0,0,0,0,0.288100308621328,0,0.0604727966608798,0,0.0920263212643334,0,-0.108030980312276,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.156858325931872,0.00591117395309425,0,0,0,0,0,0,0,0,0,0,0.139011943264331,0,0,0,0,0.0641755330791179,0,0,0.00690009374945891,0,-0.112654876287333,0,0,0,0,0.0676305511312538,0,0,0,0.071525146677652,0,0.0597137919047359,0,0.0642990051097004,0,0,0,0,0,0,0,-0.00720819961500013,5.42101086242752e-20,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110892309735036,0,0,0,0,0,0,0.0238517842974911,0,0,0,0.00830635843783403,0,0,0,0,0,0,0,0,0.062139401342695,0,0.0125504581799389,0,0.0242167673380565,0,0,0,0.0704569408271488,0,0.0821000104863266,0,0.28899888295602,0,0,0,0,0,0.0197589349386468,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0492898111375783,0,0.0451786487335748,0,0,0,0,0.0393537041724863,0,0.136656144392168,0,0,0,0,0.0725564437827659,0,0,0.0494735450737879,0,0,0,-0.00848382408859101,0,0.0129119345020939,0,0,0,0,0,0.0325136298646257,0,0,0,0.0527753015451457,0,0.000112235689579801,0.0287189273284177,0,0,0,0,0,0.0391819336523168,0,0,-0.00623251588534211,-0.0112388016902561,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.0515900614261458,0.111628972563715,0,0,0.174879932150566,0,0.111285374495768,0,0,0,0,0,0.0929404722292743,0,0,0.0343493796428115,0,0,0,0.18678275721122,0,0,0,0,0.151565378746998,0,0,-0.0757442785005382,0,0,0,0,0,0,0.039732496413287,0,0.00808219415369388,-0.226840008487132,0,0,0.167505489132353,0,0,0,0,0,0.0238711395716836,-0.0276617235455759,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,-0.235060103118206,0.449487708886929,0,0,0,0,0,0,0,0.105936402179806,0,0,0,0,0,0,0.198796903934861,0,0.116402598286198,0,0,0,0.140350691395363,0,0.00418810985610922,0.145289756806654,0,0,0,0,0,0,0,0,0.0849447845385919,0.0336677728206136,0.109335607032822,0,0.382752656263489,0,0,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0.0398866195887154,0,0,0,0.0756460295477393,0.00629004294726879,0.14193038142532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1067316423807,0,0,0,0,0.0606727719187203,-0.0356185417848537,0,0,0,0,0,0,0,0.466728416556267,-0.130211624265449,0,-0.0150941971026645,0,0,0.329609971610704,0.16654782925485,0,0,0,0,0,0.0173275553055964,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.0343556605622578,0,0,0,0,0,0,0,0,0,0,0,0.0847830047819501,0,0,0,0,0,0.278657980045958,0.232804673007064,-0.0631116418011481,0,0,0,0,0,0,0.0461610695883094,0,0,0,-0.0918295593859432,0,-0.0464717911603186,0,0,0,0,0,0,0,0,0,0.00601727501209543,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.0662237522084799,0,0.0770230885917198,0,0.176735965634045,0,0,0,0.0284503716980702,0,0,0.17932980788702,-0.10533309450532,0,0,0,0,0,0,0,0,0,0,0.078360269613271,0,0,0,0,0.130236448452686,0,0.0113310238532425,0,-0.0710258857006352,0,0,0,0,0,0,0.300287487846723,0,0,0.00130865524855597,0,0,0,0,0,0,0
X600426.SH,0,0.0252171469677176,0,0.601172535499336,0.122518448438518,0,0,0,0,0,0.219473701163479,0,0,0,0,0,0,0,0,0,0.0463000403487105,0,0,0,0,0,0,0.137016319026495,-0.051771860773248,0,0,0,0,0,0,0,0,0,0,0.0430570554881763,0,0.0699272946656945,0,-0.236293517023858,0,0,0,0,0,0,0.263287024454037,-0.0722320878558767,0.11470917953277,0,0,0,0,0,0
X600027.SH,0,0.0764476709825302,0,0,0.0253729589744762,0.549744716626849,0,0,0,0,0,0,0,0.143377210654446,0,0,0,0,0,0,-0.0761033961872056,0.11640048893659,0.198656479982786,0,0.161127911795677,0,0,0,-0.321180164581921,0,0,0,0.0861093846567736,0,0,0,0,0,0,0,0,0,-0.0863826156360231,0,0,0,0,0,0,0,0.128682721677617,-0.0278868488587262,0.0158080924330845,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.126421940980182,0.104983906973484,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.560385490193356,0,-0.134254823459693,0.0715001711664428,0,0,0,0,0,0,0,0,0.120300745812078,0.086816564272739,0,0,0,-0.0677685453231488,0,0,0,0.0216216781700288,0,0,0,0,0,0,0,0,-0.0229891979143626,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,-0.0598963993820654,0,0,-0.0358216326303071,0,0.167003478592128,0,0,0,-0.175946574654641,0,0,0,0,0.308464101207288,0,0.114607454473502,0,0,0,0,0,0,-0.0642620360500626,0,0.177336486716657,0,0,0,-0.0314452498695154,0,0,0,0,-0.167809818735329,0,0,0,0,0,0,0.00846760398441324,0,0,0,0,0,0,0
X600176.SH,0,0.170283863816395,0,0,0,0,0.0213455650656291,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0025207737527022,0.247040059091922,0,0,0,0,0,0,0,0.0200051421566759,0,0,0,0,0,0.0643325196882577,0,0,0,0.190919530969402,0,0.164176228774702,0.0413608616141736,0,0,0,0,0,0,0,0,0.057429730718883,-0.0219626073596465,0,0,0,0,0,0
X601699.SH,0.102410433449235,0,0,0,0,-0.0409865921459052,0,0,0,0,0,-0.185236290193679,0,0,0,0,0,0,0,0,0,0,0,0,0.10701011145099,-0.0776200765068861,0,0,0,0,0,0.588199015846991,0,0,0,-0.0160061890377399,0,0,0,0,0,0.0296804667192124,-0.0656771081569232,0,0,0.320817680189101,0,0,0,0,0,-0.0746895620545036,0,0,0,0,0,0,0
X600489.SH,0.00658229093974995,0,0,0,0,0,0,0,0,0,0,0.712150056735668,0,0.0974073895327561,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0587397379627158,0,0.0692705776473067,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0133942045507547,0,0,-0.063967742006344,0,0,0,0,0,0.000380532189661435,-0.0652836252628437,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.275024831419864,-0.0622010278427425,0,0,0,-0.0276741893028573,0,0,0,0,0,0,0,0,0,0,0.0664739749479317,0,0,0.00115294400998301,0,-0.21653777875565,0,0,0,0.230763945808881,0,0,0,0.143048552868132,0,-0.00632035883061073,0,0,0,0,0,-0.0289369818567684,0,0,0,0.0425872469889375,0,0,0.11724415531228,0,0,0.0536632631278005,-0.0486181909991408,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,-0.118495174226702,0,0,0,0.236838441108151,0,0,0,0,0,0,0,0,0,0,0.0249000619011304,0,0,0.0534241645151671,0,0,0,0,0,0,0,0.00821829376811499,0,0,0,0.037824626397245,0,0,0,0.322627357064485,0,0,0,0,0.31136019383799,0,0.0771034272107718,0,0,0,0,0,0,0,0
X000786.SZ,0.259158844826384,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0893266455265209,0,0,0,0,0,0,0,0,0.128116619523619,0,0,0,0,0,-0.0571917701501259,0,0.365297298104125,0,-0.130958593042161,0.11781683696541,-0.0113836455603525,0,-0.0498196203684274,-0.0336666990962533,0,0,0,0,0,0,-0.0221852141867689,0,-0.100764718485283,0,0,0,-1.73472347597681e-18,-0.116121042392398,0,0.0746505936012693,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590371847754689,0,0,0,0,0,0,0.0163640656825754,0,0,0,0,0,0.0467739559856556,0,0,0,0,-0.0649643779624251,0.0991265628162074,0,0,0.0977486676616896,0,0,0,0.0335182075290983,0.0704007998528766,0,0,0.216396811961907,-0.115718919769428,0,0,0,0,0,0,0.0153477698623466,0.0242120234543916,0.000764738007494541,0,0,0,0,0
X600160.SH,-0.249767458762838,0,0,0.108002094452314,0.119083511230698,0,0.241547506931802,0,0,0,-0.17304424993395,0,0.146309672683841,0,0,0,0,0,0,-0.0783385857692246,0,0,0.0624789772408149,0,0.111926593870313,0,0.209626485085362,0.0230469989642943,0.566083366058297,0,0,0,0,0,0,0,0,0,0,0,0,0.0988357174027186,0.0578372498912031,0,0,0,0,0,0,0,0,0.0441596860078222,-0.0782273516606161,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0694673482038085,0,0.0834824261219955,0,0.036907004602221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167798752510649,0.0922749310090356,0,0,0.0760983538529291,0,0,0.0363556674299738,-0.0560306021676072,0.120560217471897,0,0,0.119027157066772,0,0,0,0,0.0861776026643981,0,0,-0.00396734447005195,0,0,0,0,0,0,0
X600688.SH,0.0144300465994421,0.318447031000469,0,0,0,0,0.0785779793918268,0,0,0,0.128303529336893,0,0,1.73472347597681e-18,0,0,0,0.0363578689596373,0,0,0,0.0602996300500183,0,0.0390802118600244,0,0,0,0,0,-0.0105167324694426,0,0,0,0.105502306743618,0,0,0,0,0.0457152716224215,0.0326161072351419,0,0,0,0,0,0,-0.305052811132734,0,0,0,0,0.0316400907551391,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,-0.0117571659463291,0,0,0.298664654676397,0.13509642283659,0,0,0,0,0,0,0,0.0483339078453559,0,0,0,0.401073173923453,0,0,0,0,-0.058407376229654,0,0,-0.035044543751829,0,0,0,0.0537150548680774,0.0123642747872643,0,0,0,0,0,0,0,0,0,0,0.0851108945776662,0.21672979920214,0,0,0,0,-0.0153322061196269,-0.00418923093125381,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0.210531702665827,0,0,0,0.230846516058544,0,0,0,0,0,-0.453707884581804,0,0.0920608418746976,0,-0.127718562083515,0,0,-0.0518832929907835,0,0.0819007338627188,0,0.154539106613299,0,0,-0.107239911773537,0,0,0,0,0,0,0.225215851605753,0,0,0.271288500379792,0,0,0,0,0,0.115222073984892,-0.126567355729689,0,0,0,0,0,0
X000408.SZ,0,-0.167493914422672,0,0,0,0,0,0,0.37802213954969,0,0,0,0,-0.0531511462969991,0,0,0,0,0,0,0,0,0,-0.0655526880744807,0,0,0,0,0,-0.0136222393481322,0,0,0,0,0,0,0.311609922503761,0,0.0372723904208092,0,0,0.0131118086279462,-0.0631585539117649,0,0.0309919035694911,0,0,0,0,0,0,0.0656841719925526,-0.0417552833599298,0,0,0,0,0,0
X002080.SZ,0,0,0,0,-0.026040932023013,0.239418051962447,0,0,0,0.407619309186433,0,0,0,0,0,0,0,0,0,1.02588178029232,0,0,0,0,0.146209173525106,0,-0.172702784444984,0.122301006261992,0.268199448593713,6.93889390390723e-18,0,0,0,0,0,0.132496872915033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759265773047082,0,0,0,0,0,0,0
X300037.SZ,0,0.0948931607074169,0,-0.215914314926454,0.154421663994569,0,0,0,0,0.0434709122009987,0,0,0.811619314992046,0,0,0,0,0,0,0,0.0465270202576209,0,0,0,0,0,0,0,0,0,0,0.0168000492529538,0,0,0,0.0799581279187117,0,0,0,0.098598251231439,0,0,0,-0.0990014353425326,0,0,0,0,0,0,-0.429766481245173,0.0841899414888007,-0.145289682101801,0,0,0,0,0,0
X000933.SZ,0,-0.0249655714876871,0,0.0703038241887063,0.0266575743238158,0,0,0,0,0.0443248269216206,0,0,0,0,0,0,0,0,0,0,0.0351223091892539,0,0,0,-0.0479624156095264,0,0,-0.0737559992175668,0.0249947255748078,0,-0.112391283514939,0,0.717741430666702,1.73472347597681e-18,0,0,0,0,0,-0.132119177401689,0,0.0673674714327619,0,0,0,0,0,0,0,0,0,0.0164235744928297,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049451071425629,0,0,0,0,0,0.0717257915137749,0.00827375994528796,0,0,0,0,0,0,0.0623266126706916,0,0,0,0,0,0,0,0,0,0,-0.205132546650963,0,0.063991118593893,0.000856368383294053,0.147390546365295,0,0,0,0,0,0,0.0294570114313552,0.0878872586539669,-0.0790314345066121,0,0,0,0,0,0
X600096.SH,0,0,0,0.0709769485348894,0,0,0,0,0,0,0,-0.0708297023413167,0,0,0,0,0,0,0,0,0.0495603802092148,0.0145710792799304,0,0,0,0,0,0,0,0.131169826715317,0,0,0.0229826435852702,0.0140628131655428,0.177584827353767,0.138523869392727,0,0,0.0139255471635173,0.0627876326356803,-0.0174947938946001,0,0,0,0,0,0,0,0.118759111601405,0,0,0.00508848283969441,0,0,0,0,0,0,0
X000723.SZ,-0.125282319915058,0,0,0,0,-0.00455079488466198,0,0,-3.46944695195361e-18,0,0,-0.0780368784746305,-0.0226924741514093,0.0158841795986015,0,0,0,0.037568056939246,0,0,0.0216840366121234,0,0,0,-0.0334987785637626,0,0,0,0,0,0,0,0.14272310637556,0,0,0.0294505547776262,0,0,0.331162417882876,0,0,0,0,0.0374612694336556,0,0,0,0,0,0,0,0,0.0346846804272014,0.0767383011627902,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229675996046289,0,0,0,0,0.0635079579947433,0,0,0,0,0,0.0195178575670121,0,0.0184374483365087,0.0138015266706356,0,0,0,0,0,5.42101086242752e-20,0,0,-1.73472347597681e-18,-0.00158515275373077,0,0.0193961789087381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163490956348907,0,0,0,0,0,0,0.0453862914593879,0,0,0.245052895687548,0,0,0,0,0,0.00538669929674561,0,0.0318645683611344,0.268649655607387,0,0,0,0,0.0106839533398416,0,0,0,0,0,0.0303106249442208,0,0.0546248710653761,0,0,0,0,0,-0.0232922535562954,-0.0181210265283385,0,0,0,0,0,0
X600985.SH,0,0,0.00788243865451922,0,0.172200074132916,-0.043772474558823,0,0,0,0,0.0709347505787683,-0.0370489994843697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246487975957507,0,0.0357118516447515,0,0,0.102210246892429,0,0,0,0,0,0,0,-0.0433120554240743,0.0162481256268707,0,0.0431297005976814,0,0,0,0,0,-0.0192098768643994,0.0196594835020855,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.143691099532788,0,0,0,0,0,-0.261391695283582,0,0,0,0,-0.0583193773402097,0.183415494854258,0,0,0.128815731790862,0.29569887527878,0,0,0,0,0,0,0.151147411257587,0.0396011925281658,-0.0345811697391159,-0.0712096514057547,0,-0.0719478026310795,0,0,0,0,0.124027655318181,0,0,-0.172513654991439,0,0,0,0,0,0,-0.110918589881134,0,0,0,0,0,0
Slope,-0.180364710158415,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.322474747394716,-0.10169547952563,0,0,0,0,0,0,0,0.188378860732052,0.0564611746150597,0,0,0,0,0.551341125050819,0,0,0,-4.33680868994202e-19,0,-0.206576467695093,0.238190130804978,0,0.406168104515624,0,0,0,0,0,0,0,0.99267901443401,0,0,0,0,0,0
TED,0,0.126206702508221,0,0.248086314252168,-0.103073116758655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257684822426325,0,0,0,0,0,0,-0.234127838731997,0.0552236609365757,0,0,-0.0994443175233989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118580686430122,0.875195437769498,0,0,0,0,-4.63354021000748,0,0
RealEstate_excess,0,0,0,0.11709281451518,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0335812906580348,0,0,0,0,0.0128749241225075,-0.147151597510921,0.080848485114322,0,0,-0.0234300797879216,0,0,0,0.00323893189801005,0,0,0,0,0,0,0,0,0,0,0,0.0887043807384959,-0.0904135220807078,0,0,0,0,0,0
MKreturn,0,-0.13023220069806,0,0,-0.0286365343007927,0,0,0,-0.0390351963778522,0.0768991818190064,0,0.0374636777828418,-0.127676660146403,0,0,0,0,0,0,0.031492022403746,0.0229988010822385,0,0,0,0,0,0.061960833565282,-0.0691490111779232,0,0,0,0,0,-0.0106067695718714,-0.0965937598495543,0.044876580459781,0,0,0,0,0,-0.00216466403671765,0,0.0146616351526743,0,0,0,0,0,0,0,0.0244535129549502,-0.0101893392462135,0,0,0,0,0,0
MKvol,0,0,0,-0.000896621625670442,0,0,0,0,0,-0.000728691804638741,0,0,0,0,0,0,0,-0.000112064819899682,0,0,0,0.00247250132579848,0,0,0,0,0,0,0,0,0.000528402911743046,0,-0.00234672183053923,0,0,0,0,0,0,0,0,0,0.000957515555532107,-8.02061053256748e-05,0,0,0,0,0,0,-0.000115684321849757,0.00170333460560341,-0.00324504650547254,0,0,0,0.00502809686493264,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.00849141408264448,0,0,0,0,0,0,0,0,-0.000659421458494075,0,0,0,0,0,0,0,0,0,0,0,-0.00189031308315292,0,-0.00428656609092388,0.00759472224488854,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0575292765609353,-0.0877147386691704,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.000410335528996424,0,0.00101489539728312,0,0,0,0,0,0,0,0,0.00109895366038312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,-0.000135414724739665,0,0.00511476757905788,0,0,0,0,0,0,0,0.0168286444625677,-0.0179838751731815,0,0,0,0,0,0
CarbonVol_Hubei,0,0.0135923227538267,0,0,0,0,0,0,0,0.00194899339648978,0,0,0,0,0,0,0,0,0,0,-0.0137017470651378,-0.0151767863725153,0,0,0,0,0,0,-0.00584439506828008,0,-0.00595436615365748,1.35525271560688e-20,0,0,0.0156062001698801,-0.00757583687601125,0,0,0,0.0107343173847239,0,0,0.0069764598350017,0.00358913380758747,0,0.00136910854385058,0,0,0.011742428281983,0,0,0.027232020674351,-0.0379814294619513,0,0,0,0,0,0
