,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600688.SH,X600547.SH,X601600.SH,X600795.SH,X600362.SH,X300072.SZ,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X600309.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X600489.SH,X600299.SH,X000898.SZ,X601158.SH,X000792.SZ,X000959.SZ,X000709.SZ,X000723.SZ,X600583.SH,X002466.SZ,X000408.SZ,X000883.SZ,X600352.SH,X000630.SZ,X600098.SH,X600219.SH,X600623.SH,X000539.SZ,X000027.SZ,X600021.SH,X000983.SZ,X002470.SZ,X002092.SZ,X000060.SZ,X000935.SZ,X600176.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.379045965945005,0,0,0.0505569370894644,0,0,0,0,0,0.0182347685047778,0,0,0,0,0,0,0,0,0.038998433278654,0,0,0,0,0,0.0541889096078499,0,0,0.00359595968041841,0,0,0,0,0,0,0,0,0,0,0.104381298507648,0,0,0,0,0,0,0.00635991115474009,0,0,0,0,-0.00393469288358313,0,0,0,0,0,0
X600028.SH,0.69561717638186,0,0,0,0,0,0.251552590554882,-0.0219852104198289,0,0,0,0,0,0,-0.030868291028696,0,0,0,0,0,0,0,0,0,0,0,-0.0220649797604948,0,0,0,0,0,0,0,0,0,0,0,0,-0.0648481149790337,0,0,0,0,0,0.00224251705448064,0,-0.0104344374908739,0,0,0.00803116642069703,0,0.0226115361432901,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0161657123805739,0.210987449903591,0,0,0.039288891516815,0,0.0434276822132103,0,0,0,0,0,0,0,0.0735548312477101,0,0,0,0,0.0594926126617776,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117827714499948,0,0,0,0.0957507041280417,0,0.0761499989566927,0,0.0718613347299688,0,0,-0.0105473531468932,0,0,0,0,0,0,0
X600011.SH,0,0.0785410322675824,0,0,0,0,0,0.0518714123308272,0,-0.0449825029200092,0,0.279533315374009,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0760987876080353,0.0565858846768074,0,0,0,0,0.00727612332863135,0,0,0,0,-0.0717996597888271,-0.0256769225635815,0,0,0,0,0,0,0,0.0707583998536876,0,-0.00318144946839234,0,0.110744200831695,-0.0374791834771447,0.0440141612984373,0.0396673120527791,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.428142676519273,0.003393917350889,0,-0.0734332111448465,0,0,0.149259957072823,0,0,0,0.0449597209485389,0,0,0,0,0,0,0,0,0.0733515233818924,0.0662921583820282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153786894440501,0,0,-0.105136635655686,0,0,0,0,0,0.0184647506301932,-0.40020562169758,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0934741338408474,0,0,0,0,0,0.021063095500136,0,0.122533454435999,0,0,0,0,0,0,0.214660487536662,0,0,0.035733180751286,0,0,0,0,0,0,0,0,0.0322799424056693,0,0.0651146076896812,0,0,0,0.0985141661796425,0,-0.0201090998584855,0,0.0091667378625835,0,0,-0.019501983700894,0.00528243498414822,0,0,0,0,0,0
X600585.SH,0,0.342192658083174,0,0,0.0652831810528885,0,0,0,0,0.0606144789656794,0,0,0,0,0,0,0,0,0.145712887320742,0,0.114051846224764,0,0,0,0,0.197302858456616,0,0,0.019228182221608,0,0,0,0,0,0,0,0.084223069311702,0,0,0,0,0,0,-0.0531826496397081,0,-0.00382224038510005,-0.0955908458761788,0,0,-0.177214507525645,-0.00546343649469852,-8.67361737988404e-19,0,0,0,0,0,0
X601898.SH,0,0,0.238345629807827,0,0.0179112335005727,0,0,0,0,0,0,0,0,0,0.223004996716923,0,0,0,0,0,0.032927270737184,0,0,0,0,0,0,0,0.00892758156145452,0,0,0,0,-0.123052162446449,0,0.276557603215556,0,0,0,0,0,0,0,0.295107244594083,0.0128593961790122,0,0,-0.00392437017989421,0,-0.0521847016623753,-0.0130913671639544,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280455108761418,0,0,0,0,0,0,0,0.214911633704361,-0.0180697396749107,0,0,0.351410739080281,0,0,0,0,0,0,0.0245665008519635,0,0,0,0,0,0.083997930234297,0.0674149495427954,0.0265839653201163,0,0,0,0,0.00101141660002329,0,0,0,0,0,0
X600547.SH,0,2.16840434497101e-19,0,0,0,0,0.047520745258679,0,0,0,0,0,0,0,0,0,-0.117114764216861,0,0,0,0.0218489897367103,0,-0.0222241995100943,0.934117739365238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269450026033354,0,0,0,0,0.0162452699178606,3.46944695195361e-18,0,0.0887067708232616,0,0.094232017915428,0,1.73472347597681e-18,-0.0485989720632298,0.0265069022075864,0,0,0,0,0,0
