,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002460.SZ,X002271.SZ,X600011.SH,X600660.SH,X600886.SH,X600801.SH,X600010.SH,X601898.SH,X601600.SH,X600362.SH,X600188.SH,X600352.SH,X600489.SH,X601991.SH,X002466.SZ,X600688.SH,X000786.SZ,X600795.SH,X600126.SH,X600111.SH,X600027.SH,X601992.SH,X600299.SH,X600176.SH,X600426.SH,X002075.SZ,X002353.SZ,X600315.SH,X600529.SH,X600486.SH,X000723.SZ,X000959.SZ,X600516.SH,X600612.SH,X600219.SH,X002080.SZ,X601158.SH,X000932.SZ,X000898.SZ,X000401.SZ,X000883.SZ,X000301.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.00706788504707538,0,0,0,0,0,0,0,0,0,0,0,0,0.0928104181987731,0,0,0.190401530745427,0,0,0,0,0,0,0,0.0559220518019569,0,0,0.060852797308827,0,0,0,0,0,0,0,0,0,0,0,0,0.0187333987196926,0,0,0.0125010799485617,0.00237620934655002,-0.0117096018289456,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,-0.0123652961665655,0.0249816160894284,0.0427425759108757,0.137022570322739,0,0,0.021493392215956,0,0,0,0,0,0,0,0,0,0,0,0,0.01894623932371,0,0,0,0,0,0,0,0.0604019762261149,0,0,0,0.0868396896243961,0,0.0563550778032982,0,0,0,0,0,0,0,0,0,0,0.00284993200425629,-0.00295660479541962,0,0,0,0,0,0
X600585.SH,0,0,0,0.00666559457172884,0,0,0,0,0,0.0265057294350354,0,0,0,0.427350317892352,0,0,0,0,0,0,0,0,0.0645726358552075,0,0,0,0.0129679328401627,0,0,0,0,0,0,-0.0550444993538332,0,0,0.0809829035001468,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0548190493466211,-0.00411261250328051,-0.00090629906199861,0,0,0,0,0,0
X601088.SH,0,0.19354529603263,0.0964086671821826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174661271678763,0,0,0.0855704030944232,0,0,0,0,0,0,0,0,0,0.0783184829978359,0.127990741288533,0,-0.135650927482821,0,0,0.0216717193798751,0,0.0555290002621264,0,0,0,0,0,0,0,0,0,0,0,0,0.0178916533548048,-0.0135892693091768,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.117410897487793,0,0,0.0145853243081131,0,0.0148695772591991,0,0,0,0.173274346763366,0,0,0,0,0.0117421669399221,0,0.0438541870772203,0,0,0,0,0,0,0,0.151411831504678,0,0.00700235559826228,0,0.0550444263540702,0,0,0,-0.0273690992066258,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.008967000386649,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172500664054966,0,0,0,0,0,0,0.697451604287484,0,0.0602982887084631,0.00283021969920665,0.150884969743848,0,0,0,0,0,0,0,-0.159314634429036,0.0728314338297271,0,0,0,0,0,0,-0.0591159406870409,0.371714516692607,0,0,0,0,0,0,0,0,0,-0.0091110381759384,-0.00600486953519576,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.208052692228998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00525174360265916,0.108515821023589,0.0881809869876498,0,0,0,0,0,0,0,0,-0.0231806974094875,0.0105090439746806,-0.00924480644364735,-4.33680868994202e-19,0.0240544236697613,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0096894279917812,-0.0138291357801871,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412465041129942,0,0.0154130177454896,0.0712542040846938,0.334411792648737,0,0.0229404429621013,0,-0.292404585090186,0,0,0.142357171007998,-0.0186793607227994,0.0166759379191387,0,0,0,0.0774031409745096,0,0,0,0,0,0,0,0,0,0,0,0,-0.110899295082575,-0.0118072975138515,-0.00131218326280874,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.234360474480203,0,0,0.118005460445698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140161743412871,0,0,0,0.0407582386026661,0,0,0,0.105227269769351,0,0,0.0175643526187052,0.137348127628302,0.0945995332646021,0.0994012172641247,0,0,0,0,0,0,0.246828297595461,0,0,0,0,0,0,0,-0.0161240059814024,-0.0102998287608869,0,0,0,0,0,0
X002271.SZ,0,0,0.178207793229555,0,0,0,0,4.33680868994202e-19,0,0,0,-0.0320814767432865,0,0,0,0,0,0,0,0,0,0,0.0219975512751975,-0.0224643576507288,0,0,0.0701201248727881,0,0,0,0,0,0,0,0,0,0.170497644740686,0.139532881353594,0,0,0,0.0712020963262696,0,0,0,0,0,0,0,0,0,-0.0117461195993291,-0.00762614526940443,0,0,0,0,0,0
