,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X601992.SH,X600157.SH,X600362.SH,X600111.SH,X600188.SH,X600299.SH,X002466.SZ,X600623.SH,X601158.SH,X000027.SZ,X600583.SH,X600352.SH,X000539.SZ,X000792.SZ,X600660.SH,X600309.SH,X600160.SH,X000630.SZ,X600098.SH,X000709.SZ,X000898.SZ,X000883.SZ,X600021.SH,X000060.SZ,X002470.SZ,X600547.SH,X600489.SH,X600578.SH,X002004.SZ,X600863.SH,X600315.SH,X000629.SZ,X600022.SH,X300072.SZ,X600307.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.499446619350558,0.0457193557675252,0,0,0,0,0,0,0,0,0,0,0.0292108288595596,0,0,0,0,0,0,0,0,0,0,0.0851711497305164,0,0,0.0347515024618735,0,0.0130711631155113,0.00169269280380898,0.0303649894715468,0,0.0578710888316307,0,0,0,0.0270108205664485,0,0,0,0,0,0,0,0,0,0,0,0,0.00227042792618782,0,0,0,0,0,0,0
X600028.SH,0.503333697973781,0,0,0,0,0,0,0,0,0,0,0.0094846389652683,0.0251009039459065,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0319728484362453,0.000970462829891609,0,0,0,0,0,0,0,0,0,0.0933972377920533,0,0,0,0,0,0,0,0,0,0,0,0,0.00930113660394457,-0.00231898783372984,0.00269260749458753,0,0,0,0,0
X601088.SH,0,0,0,0.350745615691541,0,0,0.256838270269428,0,0,0,0,0,0,0,0.0853547160479774,0,0.0115268679647802,0,0,0,0.0478048338961982,-0.0170615302191544,0,0,0.0870552338485837,0,0,0,0,0,-0.0186574505619861,0,-0.053896419036183,0.090977026866232,0,0,0,0,0,0,0,0,-0.0231482880844908,0,0,0,0,0,0,0,-0.00996706498984407,0,0.0403371364462651,0,0,0,0,0
X600011.SH,0,0,0.262983744278721,0,0,0,0,0,0,0,0.395950199375715,0,0.198119971441901,0,3.46944695195361e-18,0,0,0,0,-0.00164968037731121,0.0164275954668785,-0.0450538614098539,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187124535787721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166704498250445,0.00459138957308639,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.268163632504221,0.251622551759944,0,0.0879891003546913,0,0,0,0,0,0,0,0,0,-0.0115633546900877,0,0,0.0442950891538075,0,0,0,0.0764412942805213,0,0,0,0,0.0667258913994821,0,0,0,0,0.138585490817401,0,0,-0.00895974405060907,-0.0121054419998155,0,0,0,0,0,0
X600019.SH,0,0,0.0125836210933972,0.0359822799575753,0,0,0,0,0,0,0,0,0,0,0.115184631201648,0,0.0600610969817995,0,0.0241677954716554,0,0,0,0,0,0.106673130404074,0,0,0.0177923134650508,0,0,0,0,0,0.231570452362195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00525966996781038,0,0,0,0,0,0,0
X600585.SH,0.136188928164645,0,0.115917158237903,0,0,0,0,0,0,0,0,0,0,0.14690890271839,0.0273951615336988,0,0,0,0,-0.0244092554892641,0,0,0,0,0,0.0677369763202396,0,0,0,0,0.0321472647024333,0,0,0.150272804541225,0,0,0,0.105910155904057,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171343617366547,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112546476671867,0.0525962005188466,0.243041789014525,0.056894522426966,0.0260576274133147,0,0,0,0,0,0,0,0,0.10828826286925,0,0,0,0,0.00782987326614689,0.13753806802848,0,0,0.137527623152885,0,0,0,0,0,0.0353493562406346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0205550097546918,0,0,0,0.0554932778845042,0,0,0,0,0,0.0172661460968763,0,0,0,0,0.0498730479572143,0,0,0,0,0.0186599788001213,0,0,0,0.0889201643710447,0,0.249378494005581,0,0,0,0,0,0,0.100730670435785,0,0,0,0,0,0,-0.00138336013707992,-0.00640145977226033,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754688763306389,0.133215613562281,0.173544654264031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00557947611094669,0,0,0.132044134899911,0,0,0,0.095079344613446,0,0.0619821641127993,0.07208533814159,0,0,0,0,0,0,0,0.0965161094352248,0,-0.00218532666896891,0,0,0,0,0,0,0
X601991.SH,0,0,0.0554345372274067,0.408421828228232,0.0473333357455634,0,0,0.115217732705338,0,0,0,0.0536818253411527,0,0,0,0,0,0,0.18798323480525,-0.0109624586876358,0.0106662938069762,0,0,0,0,0,0,0.00482381735971873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000796386326818295,0,0,-0.00268672211605814,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123193217672522,0,0,0.0293228000900837,0,0.0649810346886488,0,0.150674032213499,0.197645712376058,0,0,0.0680615190139087,0,0,0,0,0,0.0101903361072721,0.137070642865771,0.125918537844991,0,0,0.0319896255493167,0.0741621624081924,0,0,0,0,0,0,0,0,0,0,0,-0.0196411279465565,0,0,0,0,0,0,0
