,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600660.SH,X600019.SH,X600585.SH,X601600.SH,X600886.SH,X600547.SH,X600011.SH,X000792.SZ,X600010.SH,X600111.SH,X600795.SH,X002460.SZ,X600362.SH,X002466.SZ,X600489.SH,X000708.SZ,X600803.SH,X000301.SZ,X600027.SH,X600160.SH,X601991.SH,X000786.SZ,X000807.SZ,X000983.SZ,X600219.SH,X600426.SH,X002128.SZ,X000408.SZ,X601699.SH,X000877.SZ,X000630.SZ,X600176.SH,X600096.SH,X601168.SH,X600985.SH,X002353.SZ,X000933.SZ,X600157.SH,X000831.SZ,X600378.SH,X300037.SZ,X600352.SH,X002271.SZ,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.313063341872608,0,0.174828015977995,0,0,0,0,0.158862854940933,0,0,0,0,0,0,0,0,0.438143785801367,0,0.0513629355109325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,-0.0975549409959618,-0.0322838661712029,0,0,-0.113115883269971,0,0,0,0,0,0,-0.0784069753646773,0,0
X601088.SH,0,0,0,0,0.375087243457111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113443854966546,0,0,0,0,0,0,0,0.114843786517339,0,0,0,0,0,-0.0495476738509277,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.55377748996421,0,0,0,0.204345639829463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00449334805278194,-0.0663599604943583,0.117737685473564,0,0,0,0,0,0,0,0.118368741001365,0,0,-0.0888975894817513,0,0,0,0,0,0,0,0,0,0,-0.0474551092119266,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985452183103662,0,0.0273477483977232,0,0,0.231878172704341,0,0,0,0,0,0,0,0,0.118260012690083,0,0,0,0.0668678871482639,0.0550374728045925,0.207975934455978,0,0,0,0,0,0.00502940276313723,0.014789062780993,0,8.67361737988404e-19,0,0.0204664850923263,0,0,-0.060191008094533,0,0,0,0,0,0,0
X601898.SH,0.168289908718473,0.184995069184311,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.138479623320299,0.0785366581686653,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0265421287368647,0,0,0,0.0329431371510426,0,0,0,0,0,0,0,0,0,0,-0.0585696138379225,0,-0.0208782088667551,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11429181450673,0,0,0,0,0,0,0,0,0,0,0.229212967050666,0,0,0.00333872785694477,0,0.090215524119378,0,0,0,0,0.355772751002467,0,0,0,0,0,0.0917028521161304,0.00399669625144864,0,0,0,0.344187083570253,0,0,0.0409747179778171,0,0,0,0,0.0582722826938025,0,0,-0.0574352049421597,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0668583239376672,0,0,0,0,0,0,0,-0.232899531539057,0,0.0808555763296278,-0.0165239417485896,0.124766276613895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.262949389224835,0,0,0,0,0,0,0,0,0,0.0128475877167683,0,0
X600019.SH,0.238568121478003,0,0,0,0,0,0,0,0,0.13422375751079,0,0,0,0,0,0,0,0,0,0,0,0,0.218404361697408,0.0931114030670636,0,0,0,0,0,0,0,0,0,0,0.0198088721709085,0.0491220841679714,0,0,0,0,0,0,0,0.0468005018809118,0.0182108773585367,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.224459762553723,0,0,0,0,0,0,0,0,0.0392523210419169,0,0,0,0,0,0.00851615824408782,0,0.00142269748249128,0,0.0551410031474593,0,0,0.189619062914978,0.0147721965093552,0,0,0,0,0,0.0141717345554216,0,0.258958436681451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353042289648641,0,0
X601600.SH,0,0,0,0,0,0,0,0.20985021390393,0,0,0,0,0,0,-0.145760799160283,0,0,0,1.10968250217103,0,0,0,0,0,0,0,0,0,0.195207271172486,0,0.254455072036561,0,0,0.178492571495939,0,-0.321325205555676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00282758507540834,0,0,0,0.00333801476160711,0,0
