,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600547.SH,X601600.SH,X601898.SH,X000723.SZ,X600352.SH,X601991.SH,X600660.SH,X600688.SH,X600188.SH,X600886.SH,X600795.SH,X600362.SH,X600801.SH,X601992.SH,X600027.SH,X600111.SH,X000898.SZ,X600176.SH,X000786.SZ,X600516.SH,X002466.SZ,X000709.SZ,X002460.SZ,X002271.SZ,X600299.SH,X600489.SH,X000629.SZ,X601158.SH,X002110.SZ,X600219.SH,X000990.SZ,X600808.SH,X000883.SZ,X600985.SH,X000553.SZ,X000630.SZ,X000027.SZ,X600583.SH,X000825.SZ,X600157.SH,X600339.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,0,0.122016108545037,0,0,0,0,0,0,0,0,0,0.107397530032042,0.0370368562658035,0,0,0.0441008536667285,0,0,0,0,0,0,0.0506625961517353,0.0790759738276021,0,0,0,0,0,0,0,0,0,0.056960549163301,0,0,0,0,0,0.0624593000612512,0,0,0,-0.0145461229555612,0,0,0,0,-0.0139301828914313,0,0
X000723.SZ,0,0,0,0,0.495952064364588,0,0,0,0,0,0,0,0.32159495791039,0,0,0,0,0,0,0,0,0,0,0,0,-0.208703309587254,0,0.300451814414064,0,0,0,0.713712876649075,0,0,0,0,0.122759427575342,0,0,0,0,-0.0322187032701768,0,0,0,0,0,0.0691103718270756,0,0,0,0.00932174555436114,0,0,0,0,-0.0777250362239111,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.239622558056194,0,-0.00749369318117473,0.107990931547866,0,0,0,0,0,0,0,0,0.241749302634903,0,0,0.0868110394922654,0,0,0.349688411960299,-0.206164938287604,0,0,0,0,0,0,-0.0806275707658462,0,0,0,0,0,0,0,0.0504146924803975,0.301202853885439,0,0,0,-0.16769590268589,0,0,0,-0.114663239772493,0.250897745200429,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09036570653197,0,0.0173608919956214,0.00274451791388834,0.0524572695022344,0,0,0,0,0,0,0,0,0,0,0.132288072549087,0,0,0.131316397854681,0.0256772052736577,0,0,4.33680868994202e-19,0,0,0,0,0.0446730555457684,0.0603189553220586,0,0,0,0,-0.00705665712124863,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.036119717701214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591037121182477,0.0521447054130734,0,0.123166555696826,0.141681545390255,0,0.0270391450592306,0,0,0,0.0179316097959791,0,0,0,0,0,0,0,0,0,0,0,0,0.0393945297905657,0,0.0290502274006735,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0
X600688.SH,0,0,0.066879884554933,0,0,0.0737225255134596,0,0,0,0.0922732159011431,0,-0.0180882135846142,0,0,0,0,0,0,0,0,0,0,0,0.0183404243285272,0,0,0,0,0,0,0,0.0207498558343018,0,0,0,0,0,0,0,0.112866911057589,0,0,0,0.0361849513286161,0,0,0,0.0320196325806992,0,0,0,-0.0129258831344312,-0.0478431164573577,0,0,0,-0.03248072473881,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.175357739950914,0,0.032416121122985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752670229240427,0.0475186079374595,0,0,0.140861531089205,0.0479452655696007,0,0,0,0,0,0,0,0,0,0.0222458064400514,0,0,0,0,0,0.114060672198522,0,0.0310167911455865,0,0,-0.000213287818982036,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.0302136695397864,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0213834581453203,0,0.0655916777156432,0,0,0,0,0,0,-0.0826351704903569,0,0,0,0,0,0.0566916608861976,0,0,0.111510602532767,0,0,0.0193858943756001,0,0,0.0514096552944442,0,0.0990773802093366,0,-0.0277287730509599,0.00765390422723459,0,0,0,0.0127637694948345,0,0
X600795.SH,0,0,0,-0.0116322486003949,0,0,0,0.0724370576060043,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239739485827025,0,0,0.0126999615123921,0.0485562287468597,0,0,0.161144204034398,0,0,0.0244405301565916,0,0,0,-0.0243513943637832,-0.0102862218074873,0,0,0,0.000944131935923022,0,0
X600362.SH,0,0,0,0,0,0,0,0.329150165204111,0,0.026168058304873,0,0.0666014239051581,0,0,0,0,0,0,0,0,0.147557027306778,0,0,0.0259802651654167,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0325143213399825,0,0,0.0357238878078979,0,0,0,0.115843047564297,0,0.0543723724961245,0,0.0316021640795204,0,0,0,0,0,0,-0.0180509035713219,0,0
X600801.SH,0,0,0,0.536285665698744,0,0,0,0,0,0,0,0,0.0963693543988044,0,0,0,0,0,0,0,0,0,0,0.0614441271636852,0,0,0,0.310069923224213,0,0,0,0,0,0,0,0,0,0,0.00111368817804588,0,0,0.0258130722886111,0,0,0,0,0,0.0188711584514479,0,0,0,0.0129267726352575,0,0,0,0,-0.0523993822004343,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25112130104498,0,0,0.0771459138819829,0.0834667556320255,0,0,0,0,0,0,0,0.0769118676287524,0,0,0,0,0,0,0.0239769347267007,0,0,0,0,0,0,0.137670415878315,0.224746156571735,0,0,0,0.0983209458417066,-0.00354458756861352,-0.0121552154885119,0,0,0,-0.0266214679322459,0,0
X600027.SH,0,0,0,0,0,0,0.293846990217741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198225809019819,0,0,0.118513431844589,0,0,0,0,0,0.177896017231108,0,-0.00254060550785967,0,0,0,0.0475968695658553,0,0,0,0,0,0,0.042912654838987,0,0.0622840915773805,0,-1.73472347597681e-18,0,-0.0479880600638319,-0.0424454604476084,0,0,0,-8.67361737988404e-19,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.093666295834449,0,0,0,0,0,0,0,0,-0.0568672126029276,0,0.0945128623325879,0,0,0,0,0.11189147060763,0,0,0.2402958229602,0,0,0,0,0,0,0,0,0.243074180435912,0,0,0,0,0.267991304773406,0,0,0.0788591386874166,0,0,0,0,1.73472347597681e-18,0,0,0,-0.039321702351009,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0351295430408513,0,0,0,0,0,0,0,0,0.0773340960777531,0,0,0.12766968954797,0,0.00943759513455922,0,-1.73472347597681e-18,0.202355214580561,0,0,0.19880241243828,0,0,0,0,0.00498906212061797,0,0,0,0,0,0,0.0396563860904307,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135253132105109,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248104238030178,0,0,0,0.118785910436144,0,0.055165284038812,0,0,0,0,0.078471691788547,0,0,0.00536136570238905,0,0.0797757797977551,0,0,0,0,0,0,0,0,0,0.290843241990181,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00177751742704319,0,0
X000786.SZ,0,0,0,0,0,0.277311150144065,0,0,0,0,0,0.0690992819073197,0.0239286942137365,0,0,0,0,0,0,0,0,0,0,0,0,0.016188420496085,0,0,0,0,0,0,0,0,0,0,0,0,-0.100658664758866,0,0,0.0900387210870741,0,0,0,0,0,0.0907179680135189,0,0,0,0.0072742764397329,0.0356650850536718,0,-0.131551927820899,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0263897949183289,0,0,0,0,0,0,0,0.187305066590551,0,0,0.0645432813568845,0,0,0,0,0.557199543508018,0,0,0,0,0,0,0,0,0,0.112445102973998,0,0,-0.316523707971641,0,0,0,0,0,0,0,0,0,0,-0.036314998828438,0,0,0,-0.193109493943041,0,0
X002466.SZ,0,0,0,0,0,0,-0.0159574390376639,0.0695980537552952,0,0,0,0.107301512861158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133239985521827,0,0,0.556897109148091,0,0,0,0,0,0,0,-0.0509883277387842,0,0,0,0,0,0,0,0,0,0,0,-0.0644220797416105,0,-0.00990906498834688,0,0,0,-0.0426354122888731,0,0
X000709.SZ,0,0,0,0,0,0,0,0.360023364422834,0,0.108249309714464,0,0.0287808440225546,0,0,0,0,0,0,0,0,0.00443814320970761,0,0,0,0,0,0,0.0205085066657148,0,0,0.0240558075593595,0,0,0,0.0690087476596214,0,0.0622424989272948,0,0,0,0,0.035638316108002,0,0,0,0,0,0,0,0,0,-0.02013271595176,-0.0110691494723159,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.041678828198004,0,0,0,0,0,0,0,0,0,0,0,0.209444857611054,0,0,0,0.0702126366310891,0.634707808035683,0,0,0.0883653528150677,0.0909886573302503,0,0,0,0,0,-0.00432549640689863,0,0,0,0,0,0,0,0,0,0,0,0,0.0446822972147496,0,0,0,0,-0.0201825053402203,0,0
X002271.SZ,0,0,0,0.0814277432615435,0,0,0,0,0,0,0,0,0.00400084816251186,0,0,0,0,0,0,0,0.0359217562740944,0,0,0,0.87814354934109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238186528100171,0,0,0,0,0,-0.0178028215542734,-0.0624023850414652,0,0,-0.0175037018845864,0.0286649764882991,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0.0527247707111882,-0.11796778908576,0,0,0,0,0,0,0,0,0,0,-0.0852190082055231,0,0,0.202471953703571,0.0158508825410492,0,0,0,0,0,0,0.194804054734136,0,-0.0256896213980985,0,0.180045883261211,0,0,0.0419035541003358,0.150557774705519,0,0,0,0,0.353610205552624,0,0,0,-0.0487921892216112,0,0,-0.0044664462700111,0,0.00770380106349771,0,0
X600489.SH,0,0,0,0.0757138953726323,0,0,0,0,0.468322739948338,0,0,0.0278210239365799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00392135025063048,0,0,0,0,0,0,0.0173531937984913,0,0.066151393982575,0.0819052283471852,0,0,-0.0271490855832812,0,0,0,0,0.0105886554964391,0,0
X000629.SZ,0,0,0,0,0,0,0,0.252768852451288,0,0.223356258136947,0,0,0,0,0,0,0,0,0,0,0.0142011811591753,0,0,0,0,0,0,0.0919605532771386,0,0,0,0.0763316396951891,0,0,0,0,0,0,0.0226955707651521,0,0,0.0314085907211788,0,0,0,0,0,0.0270760739029227,0,0,0,0,-0.0515473491345834,0,0,0,0.00387248173912137,0,0
X601158.SH,0,0,0.236615676877871,0,0,0,0,0,0,0,0,0,-0.016258834491801,0,0,0,0,0,0,0,0.0183205277084787,0.0388960262427313,0.0171772785949024,0.0556518951584644,0,0,0,0.0495497277591013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115438295594036,0,0.0631513369426115,0,0,0,0,-0.00477075485841116,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0.0306881722976388,0,0,0,0,0,0.0365112540091323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830099223205494,0,0.0865632975579457,0,0,0,0,0,0.0391129379716439,0.101615606200149,0,0.345762333117651,0.102852480062704,0,0,0,0,0,0,0,0,0.0314919396307059,0,0,0,0,-0.00107798572431229,0,0
X600219.SH,0,0,0,0,0,0,0,0.0687281661274301,0,0.484301012480299,0,0,0,0,0,0,0,0,0,0.0187875558060132,0,0,0,0,0,0,0,0.031024021197559,0,0,0,0,0.0256737040166216,0,0.0405507524268372,0,0,0,0.00714989089711034,0,0,0.0583331129902665,0,0,0,0,0,0.102712479558284,0,0,0,-0.00667690156443206,0,0,0,0,0,0,0
X000990.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.401105561633878,0,0,0,0,0,0,0,0,0,0.241866226866222,0,0,0,0,0,0,0,0.107221880595741,0,-0.0721835203665307,0,0,0,0.62345504637358,0,0,0,0,0.05223946632162,0.180532228542594,0,0,0,0,-0.107727206433102,0.18222696192353,0,0,-4.33680868994202e-19,0.133171461912719,0,0,0,-0.144262827137463,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0.0470530057734547,0.0105318886609212,0,0,0.431384010979844,0,0,0,0,0,-0.283171628909363,0.269809016713114,0.367504066311764,0.0353375897991853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112838988043295,0,0,0,-0.0249411247274804,-0.0111975471370837,0,0,0.0268462778186728,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151967555386167,0.181061849236889,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228810377679734,0.0121886398797358,0.0190402980064686,0,0,0,0,0,0,0.0253418630765566,0.075670407999844,0,0,0,-0.0248199048476297,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,-0.0858742342059065,0,0,0,0.0518161009006382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184317992503541,0,0,0,0.0551160311084432,0,0,0,-0.0454435106204722,0,0,0,0.552649507359902,0,0,-0.0907332450569498,0,0,0,0,0,0.00449431353496238,-0.238313742881641,0,0,0,-0.177848212585911,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0951769186499884,0,0,0,0,0,0,0,0.0178116919533737,0,0,0.0681717164632696,0,0,0,0.231514767109964,0,0,0,0.149647840663366,0,0,0,0,0,0,0.0452138796836227,0,0,0.23025528510446,0,0,0,0,0.0771631335862394,0,0,0,0,-0.0223391886651023,0.00997746191431871,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0416569961794487,0.279002253823283,0,0,0,0.0170354191119313,0,0,0,0,0,0,0.216366717038585,0,0,0.0373159655507132,0,0,0.0953375011329945,0,0,0,0,-0.0754257840037996,0,0,0,0,0,0,0.425113011137445,-0.0784192678278575,0,0,0,0.0731941516944249,0,0.153420153318337,0,0,0.0349616664230341,0,0,0,0,-0.0362667685329828,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0232672327826535,0,0,0,0,0,0,0,0.136351312833285,0,0,0,0.0308154933037417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766815391258522,0,0,0,0,0,0,0.113231634736132,0,0.294722852798351,0,-0.00370362654315125,-0.00895641318614997,0,0,0,0.0398267128877024,0,0
X600583.SH,0,0,0,0,0,0.0988337030241987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430924568439908,0.157282629828203,0.0463185143331887,0,0,0,0,0,0,0,0,0,0.0725820871352257,0,0,0,-8.67361737988404e-19,0,0.046042930432483,0,0,0,0,0.0484077611818824,0,0,0,0,0.256512159513747,0,0,-0.0153577200416319,-0.0580953333348403,0,0,0,-0.00428015208188548,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.00021569876369689,0,0,0,0,0.0527753029698109,0,0,0,0,0,0,0.218140612431879,0,0,0,0.0180391735488274,0,0,0,0.0814386404119861,0,0,0,0,0,0,0.0176685265974729,0,0,0,0.221547963938466,0,0,0,0,0.0814102767229841,0,0,0,-0.0440815764642621,0,0,0,0,-0.004124140527909,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.0608834607804873,0,0,0,0,0,0,0,0,0,0,0,0.17214739850527,0,0,0,0.0942305472681343,0,0,0,0,0.0599287983358066,0,0,0,0,0,0,0,0.466135439520853,0,0,0.217405051410004,0,0,0,0,0,0,0,-0.0672209673538441,-0.120242811755362,0,0,0,-0.0292387374769583,0,0
X600339.SH,0,0,0,0,0,0,0,0,0.0319764634142056,0,0,0.0331513301795691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134144718958187,0,0.397175443809755,0,0,0,0,0,0,0,0,0,0.055708200215476,0,0,0,0,0,0,0,0,0.128514888298064,0,0,0,0.0395710158982015,0,0,0,0,0.00920022815945639,0,0
X601699.SH,0,0,0,0,0,0,0,0.103021957407328,0,0.110757761535591,0,0.0505301038689811,0,0,0,0,0,0,0,0.150394887855667,0,0,0,0.154740372864473,0,0,0,0,0,0,0.00554701349295464,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.127928969567243,0.0580946534519123,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.00329233576782283,0,0
Change_TY3M,0,0,0,0,0,-0.148720845260882,-0.0497104358784123,0,-0.357337479733616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183230827027196,0,0,0,0,-0.14982134731046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517771140700967,0,0,0,0,-0.104320948746285,-0.0885224375648256,0,0,0,0.0508922943966842,0,0
Slope,0,0,0,-0.37071285866929,0,-0.444045393019682,0,0,0,0,0,0,-0.371216444829123,0,0,0,0,0,0,0,0,0,0,0.306020672454634,0,-0.2355114242841,0,0,0,0,0,0.418335192447329,-0.262501775924834,-0.420531144132404,0,0,0,0,0.249621867695558,0,0,-0.151151829852257,0,0.771981927783398,0,-0.526274984168019,0,-0.232638570115078,0.235076265861534,0,0,0,1.31151240556096,0,0,0,0.599902264854326,0,0
TED,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,-0.0124746539350135,0.332778758217511,0,-0.831917537377277,0,0,0.475765492333142,0,0,0,-0.312917127133509,0,0.656353096260776,0,0,0,0.0497883359454072,0,0,0.449431647598663,0,-0.204129315571389,0,0,0,0,0,0.315179923931059,0,0,0,0,0,0,-0.162762240277937,0,0,0,-1.19712338006807,-0.671365313803332,0.305384372856963,0,1.00940334419441,0,0,-0.43382735992491,0,0
RealEstate_excess,0,0,0,0,0,0,-0.177435480685152,0,0.0540965455758373,0,0,-0.0510962181495535,0,0,0,0,0,0,0,0,0,0,-0.0677031354315413,0,0,0,0,0,0,0,0,-0.125936181403692,0,0,0,0,0,0,0,0,0,0.0579432565775559,0,0,-0.0410155575998962,0,0,0,-0.072684023844466,0,0.0151360153238323,-0.0393574775206385,0,0,0.0704285216892219,0,-0.0332321796616996,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.0377508304756883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307005050075496,0,0,0,0,-0.0202865491432861,-0.140620113238292,0,0,0,0,0,-0.0604584222037691,0,0,0,0,0,0,0,0,0.071904510539548,0,0,-0.108247287882602,0,-0.0182547699842436,0.689125401203582,0,0,-0.0448814212458215,0,0
MKvol,0,0,0,0,0,-0.00291230549150654,0,0,-0.00196157371278694,0,0,0.00299685090485579,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00225041802634657,0,0.00484433517814026,-0.0044212510852232,0,-1.0842021724855e-19,-0.00281762676168283,0.00289921857321771,0,0,0,0,0,0.00733647958968694,0,0,-0.00367178583353477,0,0,0,0,0,-0.00218665483055026,0,0,0,0.000648750799057494,0,0,0,0,0.0182455362717014,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.169947489333785,0,0,0,0,0,0,0,0,0,0,0,-0.0175910110398926,0,0,0,0,-0.0507949478665887,0,0,0,0,0,0,0,0,0,0.0487212727724876,0,0,-0.010934729444607,0,0,-0.0349341997040017,0,0,0,0,-0.374608334864885,0,0.33799607340333,-0.384902355762742,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.0236467184339974,0.0297042751853932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149735355820888,0,0,0,0.00345614252475241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102050911512328,0.0136310758742968,0,0,0,-0.044190500038269,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.00524005876202249,0,0,0,0,0,-0.00420889799100597,0,0,0,0,-0.00479807784933395,0,0,0,0.0159479530660248,-0.000455802162299815,0,0,0,0.00719541123101694,-0.00460068986035155,0.00456772976150847,0,0,0,0,0,0,0,0.000130325539495474,-0.0078437178431081,0,0,0,0,0,0,0,0,0,0.00756314149514107,0,0,0,0.00932488085618927,0,0
