,X601857.SH,X600028.SH,X600309.SH,X601088.SH,X600585.SH,X600019.SH,X002460.SZ,X000708.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X000786.SZ,X600176.SH,X600111.SH,X600426.SH,X601600.SH,X002466.SZ,X000301.SZ,X600010.SH,X600011.SH,X601898.SH,X600352.SH,X600886.SH,X600219.SH,X600803.SH,X600489.SH,X002353.SZ,X600188.SH,X600801.SH,X600486.SH,X601991.SH,X600688.SH,X600795.SH,X601168.SH,X002080.SZ,X600299.SH,X000932.SZ,X600315.SH,X000630.SZ,X300037.SZ,X000830.SZ,X000723.SZ,X000898.SZ,X600027.SH,X600549.SH,X000807.SZ,X601992.SH,X600409.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0881613338043344,0,0,0,0.00358593520131946,0,0,0,-0.0593317704597155,0,0.0441124000356693,0,0,0.0046683708858527,0.0133257384882686,0.00752437192859829,-0.0100009803633295,0,0,0,0,0,0,0,0,0,0.0956833255421661,0.00143665917537757,0,0,0,0,0,0.0145144686924406,0,0,0,0,0.0563467801130466,0,0,0,0,0,0,0,0,0,0,0,-0.00424574134831373,0,0,0,0,-0.00113165055333139,0,0
X600028.SH,0,0,0,0,0,0,0,0.115815236839028,-0.0397544844000925,0,0,-0.0129155036097069,0,0,0,0.0508473297412809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145109315733234,0.00623191543365388,0,0,0,0,0,-0.0121379244636396,0.063003489557238,0.120079023779041,0,0,0,0,0.0282068268496552,0,0,0,-0.0143530332074324,0,0,0,0.00795407849796705,0,0
X600309.SH,0,0,0,0,0,0,0.0228512607098758,0,0,0,0,0,0,0,0.0046072893020799,0.100163681888388,0,0,0,0,0,0,0,0,0,0,0,0.113764302395634,0,0,0.125969274140936,0,0,0,0,0,0,0,0.0178640086296273,0,0,0,0,0,0,0.206678537835155,0,0,0,0,0,0.00296073455808318,0.00325452950867539,0,0,0,0.0231475587427123,0,0
X601088.SH,0,0,0,0,0,0,-0.0122637831133835,0.0190465839317148,0.070188148824578,0,0,0,0,0,0,0,0,0,0,0,0,0.0940985333187532,0,0,0,-0.0265654871782998,0,-0.0702006122977637,0.481998299822375,0,0,0,0,0,0.0966379394766564,0.10482988237151,0,0.165338716924207,0,0,-0.209702387768304,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0204546432617524,0,0,0,0,-0.022978418024839,0,0
X600585.SH,0,0,0,0.003382312436383,0,-0.0680818142161817,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0244064067550093,0,0.0749256600846022,0,0,0,0,0,0,0,0.0760548538308805,0,0,0,0,0.106353291925492,0,0,0,0,0,-0.0581953275194284,0,0.0171538221421295,0,0,0,0,0,0.0800932828643217,0,0,0.0282143017158595,-0.0408537031487948,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,-0.116463236456091,0,0,0,0,0,0,0,0.129119313012966,0,0.0545093728997163,0,0.210942764396205,0,0,0,-0.0456760162196028,0,0,0.0457323379314113,0,0,0,0,0,0,0,0,0,0,0,0.397861717578694,0,0,0,-0.134846667772614,0,0.434062593119778,0,0,0,0,0,0,-0.146258070119543,-0.00724515458621332,0,0,0,0,0.0174188048990503,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.622530891363342,0,0,0,0,0,0,0,0,0.141551060097525,0.134089045986084,0,0,0,0,0,0,0,0,0,0,-0.138145935679675,0,0,0,0,0.393206344187277,0,0,0,0,0,0,0,0,-0.061391593135172,0,0,0,0,0.289972989781555,0,-0.216520890414069,-0.0398809483999379,0,0,0,0,-0.0192191190364506,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.356610107283528,0,0.252534188719401,0,0,0,0,0,0,0,-0.329836452861586,0,0,0,-0.129674000933826,0,0.0597900704495097,0,0.461621772860897,0,0,0,0.089609228326821,0,0.197313213041482,0,0,0,0,-0.157240829972994,-0.154513500783288,0,0,0,0,0,-0.103014571738887,0,0,-0.0446204655682122,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0969320421408727,0,0,0.308157273316115,0,0.0192250025576077,0,0,0,0,0,0.0184137229076515,0,0,0,0,0,0,0.0334641440457431,0.0194180633938799,-0.0466230213413864,0,0,0,0.0033738726965579,0,0,0,0,0.117821745695129,0,0,0,0,0,0.0320146488068152,0,0,0,0,0,0,0,0,0,-0.0309905018792804,0,0,0,0,0,0,0
X002271.SZ,0,0,0.040165587477927,0,0,0,0,0,0.210948481831532,0,0,0,0,0.0255941195059369,0,0,-0.0247257762084087,0,0,0,0,0,0.0286060928018005,0,0,0,0,0,0,0,0.119218761981039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217969055373837,-0.0728594614262921,0,0,0,0.0634125241834423,0,0
X600547.SH,0,0,0,0,0,0,0.0162565639001505,0,0,0,0,0,0,0,0,0,0,0.0516914367442884,0,0,0,0,0,0,0,0,0.472383512076305,0,0,0,0.0559945250991455,0,0,0,0,0,0.00980158661426982,0,0,0,0,0.0199665464917805,0,0,0,0,0,0,0,0.189460483175169,0,-0.0196737134468127,0,0,0,0,0.0239923422376196,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.151661231881666,-0.0188179081070589,0,0,0,0,0.126715970802954,0,0,0.0297564425512728,0,0,0,0,0,0,0.0656159308713542,0,0,0,0,0,0,0.116881544039716,0,0,0.0967515620124323,0,0,0,0,0.751525680450614,0,0.331521336784432,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0237183018414635,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,-0.0599530630514064,0,0,0,0,0,0,0,0,0,-0.0844751151275882,0.0490064715441739,0,0,-0.0176769637109325,0,0,0,0.10663990739905,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0147177731963973,-0.00463371519887329,0,0,0,0,0,0,0,0,0,0.0568445957059479,-0.0864400871815734,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.31395594844134,0.216318267880827,0.165130382114998,0,0,0,0,0,0,0,0,0,-0.165707478190129,0,0,0,0,0,-0.133706098342908,0,0,0.00704427491113249,0,0,0,0,0,0,-0.00119258321457466,0,0,0,0,0,0,0.20792114516268,0.0333405479336264,0,0,0.118674394273907,0,0,0,0,0.0966145671755605,0,-0.00876156721569834,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0742264771078185,0,0,0.0691993062565597,0,0,0,0,0,0,0,0,0,0.315077334678155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,-0.0184579279082947,0,0,0,0,0.560679884015424,0,0,0,-0.213583902965581,0,-0.00690356822388592,0,0,0,0,-0.0889232282995701,0,0
X600426.SH,0,0,0.291395961492615,0,0,0,0,0,0,0,0,0,0,0,0.0788348576905259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171364627107113,0,0.20496253471835,0,0,0,-1.73472347597681e-18,0.177325696482663,0,0,0,0,0,0.0256287880455782,0,0.117602183237538,0,0,0,0,0,0,0,0,-0.00930519010028809,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.125699950959929,0,0,0,0,0,0.0114813203922617,0,0,0,0.161924450096113,0,0,0.0504666695021953,0,0,0,0,0,0,0,0,0,0.00986634298715962,8.67361737988404e-19,0,0,0,0.114451144343883,0.00487195405795194,0,0.0554884286087551,0,0,0.0296920963448243,0.260517405689984,0,0,0,0,-0.00998906975592452,-0.00223316892781226,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.185770902165865,0.636239886331887,-0.197765867274513,0,0,0,0,0,0,0.496157594817751,0,0,0,-0.215436488970468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820704330529538,0.276186210038859,0,0,0.0551447084454244,0,0,0,0,0.0109298138908644,0,0.0514108275181342,0.308348347293891,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0.189724444355048,0.144060280509893,0,0,0,0,0,0.428892999942003,0,0.14462168101276,0,0,0,0,0,0,0,0,-0.0959807090742422,0,0.34106099489,0,0.342078587017312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125362037771341,-0.422761985727587,0,0,0,0,0.123409954881775,0,0,-0.0699563813086219,0,0,0,0,0.0340584615968484,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,-0.109109949504158,0,0,0,0.0792651000476003,0,0,0,0,0,0,0,0,0,0,0.111146616956128,0,0,0,0,0,0,0,0,0,0.0800869023455757,0,0,0.213040486165258,0,0,0,0,0,0,0,0.125135538840654,-0.0595946376139912,0,0,0.114660983607514,0,-0.0289085900655677,0.030972899200445,0,0,0,0.00174918801516133,0,0
X600011.SH,0,0,0,0,0,0,0.0026951485018163,0,0,0,0,0,0,0,0.0173419385272,0,0,0.0399683146174836,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0626834709809356,0,0,0,0.0225598691321202,0,0.0238703415008663,0,0,0,0,0.115540794309215,0,0.00779142020510542,0,0,0.0572452495019248,0.0218149309100557,0.011631400520551,0,0,0,0,-0.0145791897327912,0,0
X601898.SH,0,0,0,0.352926969889519,0,0,0,0,0,0.0687484973580238,0,0,0,0,-0.0897750071036575,0,0.0113657113990503,0.0430297595721661,0,0,0,0,0,0,0.0209004543753529,0,0,0,0.347948322480371,0,0,0,0,0,0,0,0,0,-0.0761296122106646,0.0962322845459814,0,0,0.119271175358719,0,0,0,0,0,0,0,0,0,-0.00974988842378654,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.285492197960331,0,0,0,0,0,0,0,-0.11160902860943,0,0,0,0,0,0,0,0,0.147329841595637,0,0,0,0,0,0,0,0.0923662607326707,0.0684212349830502,0.152188377021565,0,0,0,0,0.122475169051726,0,0,0,0,0,0,0.104168547621013,0,0,-0.0195164753406464,0.038451267025196,0,0,0,0.0252972912836531,0,0
