,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X600111.SH,X000792.SZ,X600010.SH,X002466.SZ,X000301.SZ,X601600.SH,X600188.SH,X600011.SH,X601898.SH,X600660.SH,X000708.SZ,X002271.SZ,X600547.SH,X600362.SH,X600886.SH,X600176.SH,X600426.SH,X002080.SZ,X601991.SH,X000825.SZ,X600795.SH,X300037.SZ,X600141.SH,X600295.SH,X000408.SZ,X600219.SH,X000807.SZ,X000786.SZ,X600803.SH,X002326.SZ,X000959.SZ,X600096.SH,X600027.SH,X000932.SZ,X000983.SZ,X000898.SZ,X600801.SH,X600688.SH,X000831.SZ,X000723.SZ,X600352.SH,X000630.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.142683578431416,0,0,-0.0151417683523185,0,0,0,0,0,0,0,0.0798123613214073,0.0610328407052097,-0.0052155167170774,0,0,0,-0.00344231057345475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272245779882874,0,0,0.0147990278774356,0,0,0,0,0,0,-0.00376653314414603,0.0500604680156885,0,0,0,0,-0.018602228130068,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,-0.0366688883595195,0,0,0,0,0,-0.0375320554786809,0.05406587775845,0,0,0,0,0,0,0,0,0.0945793005249567,0,0,0,0,0,0.0460157138154472,0,0,0,0.0524859293449178,0,0,0.00367483702463708,0,-0.0176593990687946,0,0,0,0,0,0.0219763378431325,3.46944695195361e-18,0,0.120390214897446,0,0,0,0,0.0321679739825343,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267696202581177,0,0.0552602635830572,0,0,0,0,0,0,0,0,0,0,0,0,-0.118350932418967,0,0.0941039272544303,-0.0529646675495227,0,0,0,0.0400657174501964,0,0,-0.0104594302766428,0,0.163927444272658,0.155230934075555,0,0,0.0786501068174496,0,0.0988722088813765,0,0,0,0,0.0104096011977649,0.00448371762657849,0,0,0,0,0,0
X600309.SH,0,0,0,0,-3.46944695195361e-18,0,0,0.00834743922685251,0,0,0,0,-3.46944695195361e-18,-0.0530087458288362,0,0,0,0,0,0,0,0,0,0.314350466585972,0,0,0,0,0.0802715740654248,0,-0.00840998467377591,0,0,0,0,0,-0.0157110851771483,0,-0.01512005824505,0,0,-0.0169956203096777,0,0,0.00230285836593742,0,0,0,-0.0567804878209205,0,0,0,-0.0129236367055819,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,-0.0500307162793437,0,0,0,0,0.620734162857924,0,0,0,0,0,0,-0.0557270142298762,0,0,0,0,0,0,0,0,0,0,0.0945918623690573,0,0.0407058066327178,0,0,0,0,0,0.0569553364555131,0,0,0,0,0,0,0,0,0.157291636268674,0,0,0,0,0,0.0823712181736679,-0.151327478770323,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.0164735388618947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.048204771561401,0,0,0,0,0,0,0,0.0606736124145465,0,0.0246770529799278,0,0.0124060407228224,0.0637027343948566,0,0,0,0,0,0.626754877979894,0,0,-0.0994873143452312,0,0,0,0,0.0193562255860623,0.0010516813736036,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364134180117663,0,0,0,0.0405427256886117,0,0,0,0,0,0,0,0,0.0577996990351236,0.556134073341836,0.0102644635993401,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440597173259633,0,0
X600111.SH,0,0,0,0,0.250907239324423,0,-0.171717042634765,0,0,0.302397570744944,0.30694456543941,0,0,0.0362981426511887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14084817587781,-0.038165186859526,0,0,0,0,0,0,0,-0.0310775200944659,0,0,0,0.105336758048748,0,0,0,0.261128853993769,0,0,0,0,0,0.088221651233488,0,0,0,0,0,0,0
X000792.SZ,0,0,0,-0.0436554282302639,0.0461538793922178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202983029644041,0,0,0,0.168213297931059,0.214146777408693,0,0,0,0,0.0301170332213596,0,0,0.000604397427213962,0,0.159916983627639,0,0,0,0,-0.3181104317684,0,0.00140761939020275,0,0,0,0.117507974250881,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.373958501350641,0.30635558116635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301662404116915,0,0,0,0,0,0.0658597471089498,-0.0396422900347519,0,0,0,0,0,0.0335302022868285,0,0,0,0,0,0,0,0.0461161349377254,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.269808966284264,0,0,0.232798338364583,0,0.0778741665706954,0,0,0.226611948939846,-0.0426805910164013,0,0,0,-0.0743596836779146,0,0,0,0,0,0,0,0,0,0,-0.00599693976489733,0,0.0226067688135736,0.240391898409942,0,0,0,0,0.112042827879904,0,-0.045946606423597,0,0,0,0,0,0,0,0,0,0.0506030903808349,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,-0.102732006898703,0,-0.0226348910077019,0,0,0,0,0.248895412550026,0,0,-0.284641365343177,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.00132027880164936,0,0,0.0606415265181095,0,0,0.0110934011463713,0,0.422213728386445,-0.0342809513676127,0,0,0,0,0.251444782647997,6.93889390390723e-18,-0.161291342516067,0,0.0440937453103038,0,0,0.00247008280118806,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.119585673482511,0,0,0.0499246162301915,0,0,0,0.332572803437916,0,0,0.0111219524628667,0,0,0.0569307330119014,0,0,0.101338174473724,0,0,0,0,0,0,0.221066720403881,0.0571766735482262,0,0.0666609720065263,0,0.0109796778352895,0,0,0.0365080473615827,0,0,0,0,0,0,0,0,0,-0.00467256821405141,0,0,0,0,-1.73472347597681e-18,0,0
X600188.SH,0,0,0.114405722823487,0,0,0,0,0.139587526853153,0.0958632585165764,0,0,0,0,0,0,0,0,0,-0.0494755102286298,0.0702830859284472,0,0,0,0,0,0,0.353555109665863,0,-0.0485370409710946,0,0,0,0,0,0,0.0375109828643558,0,0,0,0,0,0.238631211745369,0,0,0,0.0738544332812349,0,0,0.176173437430054,0,0,0,-0.0452977454204006,0,0,0,0,0,0
