,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600688.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X600362.SH,X601992.SH,X600111.SH,X600886.SH,X600157.SH,X600547.SH,X600299.SH,X600623.SH,X600660.SH,X601158.SH,X600352.SH,X600489.SH,X000709.SZ,X000792.SZ,X600583.SH,X002466.SZ,X600309.SH,X000898.SZ,X000539.SZ,X000883.SZ,X000629.SZ,X000630.SZ,X000027.SZ,X002075.SZ,X000959.SZ,X000060.SZ,X000983.SZ,X002470.SZ,X600021.SH,X300072.SZ,X600022.SH,X600176.SH,X601699.SH,X600612.SH,X600578.SH,X600098.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.100434719671083,0,0.103714728206729,0,0,0,0,0,0.0608146118003198,0,0,0,0,0.0304693256037885,-1.73472347597681e-18,0,0,0,0,0,0,0.0800230965961261,0,0.058488120240943,0.0174580499330465,0,0,0.0568747657814329,0,0,0,0,0,0,0,0,0,0,0,0,0.00423188516838124,0.0256600533136613,0.00917777050965042,0,-0.00610349768517598,-0.0230155055032202,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.259909674240848,0,0.0679576068942153,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0281370507923449,0.0380672518633361,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.00144420115000943,0,0,0,0,0,0,0,0.0206528228192218,0,0,0,0,0.00352487351658917,0.00344620405762904,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.52297384892496,0.0215883878081521,0,0,0,0,-1.73472347597681e-18,0.144880909176937,0,0,0,0,0,0,0,0,0,0,0,0,0.0358511422888478,0,0,0,0,0,0,0.0854210315090118,0,0,0,0,0.00662634253071353,0,0,0,0,0,0,0.0210957562554801,0,0,0,0,-0.00669073354579476,0,0,0,0,0,0,0
X600011.SH,0,0,0.142380026673309,0,0,0,0,0,0,0,0,0,0,0.013733110620661,0,0.159930087349239,0,0,0,0,0,0,0,0,0,0,0,0.0163927364946247,0,0,0,0,0,0,0,0,0.0556195381574649,0,0.0650551562398776,0,0,0,0.0171515253022492,0,0,0,0,0,0,0.167746001380845,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642011697150524,0,0.0418795380923432,0,0,0,0,0,0,0,0.154448362563452,0,0,0,0,0.00349036836230092,0,0,0.0747975356717243,0.239244683905083,0,0,0.0946354061075013,0.0984068896148054,0,0,0.086071950404638,0,0.0948357422534023,6.93889390390723e-18,0,0,0,0,0,0,-0.0100264127008764,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.0432481683092677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745413637274327,0,0,0,0,0,0,0.331825054107322,0,0,0,0,0,0,0.136075330574078,0,0.120530169173846,0,0,0,0.258942057081473,0,0,0.114197323784312,0,0,0,0.00200826545056562,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0337758070096161,0,0.0925226420054693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154678608009325,0,0,0,0,0,0.0182145623275946,0,0,0,0.109249274025383,0,0,0,0.0833922908576718,0,0.0178971183173864,0,0,0,0.0887166699793522,0,0,0,0,0,0,-0.0436356274037379,0,0,0,0,0,0,0
X601898.SH,0,0,0.130070780380728,0,0.115779292225857,0,0,0,0,0.0154034619732905,0,0,0,0,0,0,0,0,0.0385239805976544,0,0.0942154848932344,0.0159077884309907,0,0,0,0,0,0,0.0656400060371848,0,0,0.149274833238774,0,0,0.100875292111244,0,0,0,0.0182252897071972,0,0.0444390845839611,0,0,0,0.112336358631294,-6.93889390390723e-18,0,0,0,0.0700475375703517,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0126164153456867,0,0,0,0,0,0,0,0.052381048420216,0,0,0,0,0.014921874138788,0,0.0430149285551395,0,0,0,0.113333833837688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285868497267649,0,0,0.0672306891464821,0,0.348381935015688,0,0,-0.241071364925879,0,0,0,-0.0136006864177109,0,0.0657878574764707,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0.199461476636811,0,0,0,0,0,0.104709023391561,0,0,0,0,0,0,0,0.0375173026566045,0,0,0,0,0.0385817876818354,0,0,0,0,0.0220633346564936,0,0,0,0,0,0,2.16840434497101e-19,0.214166473793647,0.0679421257351757,0,0.0979315284950542,0,0,0,0,0,0,0,0,0.000696908321943182,0.00158469037019089,0,0,0,0,0,0
