,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X601898.SH,X600886.SH,X600795.SH,X600585.SH,X601600.SH,X600688.SH,X601991.SH,X000709.SZ,X600027.SH,X600157.SH,X600583.SH,X600362.SH,X002075.SZ,X600111.SH,X600188.SH,X601992.SH,X000539.SZ,X000027.SZ,X601158.SH,X600021.SH,X600309.SH,X002353.SZ,X000898.SZ,X000883.SZ,X600352.SH,X601918.SH,X002470.SZ,X000878.SZ,X600863.SH,X600307.SH,X600808.SH,X000629.SZ,X600660.SH,X000792.SZ,X600098.SH,X000060.SZ,X600578.SH,X000825.SZ,X600489.SH,X600022.SH,X600008.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000883.SZ,0,0,0,0,0,0,0,0,0.0630637095755972,0,0,0,0,0,0,0,0,0,-0.0515591999220159,0,0,0,0,0,0,0.0936287109093772,0,0,0,0,8.67361737988404e-19,0,0.016669514736702,0,0.0454833915015305,0,0.00593215814296822,0,0,0,0,0,0,0,0,0,0.372558987310856,0,-0.0228832234951938,-0.00373585400471537,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409504844590408,0.0984297165748581,0,0,0,0.260214210153539,0,0.0527787413953729,0,0,0.024388676035485,0,0,0.00528945690503862,0,0.0376821842524064,0,0,0,0,0.0770531950476346,0,0,0,0,0,0,0,0.0393776137719039,0.0132346614635103,0,0,-0.0192708101057717,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0,0,0.146226013984193,0,0,0.205125648269864,0,0.0595803424904204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148049363827998,0,0,0,0,0,0,-0.0243331788523108,0,0,0,0.145592644936613,0,0,-0.0223022786979035,-0.0352900805965135,0,0,0,0,0,0
X002470.SZ,0.0860817645400534,0,0,0,0.020253043271026,0,0,0,0,0,0,-0.0495499076969453,0,0,0,0,0,0,0.0216969325116695,0,0,0,0.0883695405598152,0.242008715504341,0,0,0,0,0,0.13612216844933,0,0,0,0,0,0,0,0,0,0,0,0.114163312325046,0,0,0,0,0,0,-0.0121945352387391,0,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0.144610867037136,0,0,-0.0684810414989146,0,0.213948710943945,0,0,-0.143272675429454,0,0,0,0,0,0,0,0,-0.124846734916726,0,0,0,0,0,0,-0.0871013464077051,0,0,0,0.0552934078413554,0.0363789066910747,0,0,0,0,0,0,0.062201844495305,0,0,0,0,0.022092384411241,-0.0156855515190126,0,0,0,0.120280912328512,0,0
X600863.SH,0,0,0,0,0,0,0,0,0.124433354251178,0,0,0,0,0,0.345127181246396,0,0.162143530082972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210941849330732,0,0,0,0,0.0160564053496034,0.0304084260558939,0,0,0,0,0,0,0,0.021270787913051,0.276307209263484,0,0,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523201958218477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163623747603978,0,0,0.0208787406761024,0,0.250604996122405,0,0,0,0,0.14292961221104,0.0165734447377683,0.0379670898861182,0,0,0,0,0,0,-0.0123729965719545,-0.0672344725039081,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.088925533326582,0,0,0,0,0,0,0,0,0,0,0,0,0.111641969824567,0,0,0,0.0334435358408701,0,0,0,0,0,0,0,0,0.0388883928874486,0.18471426342278,0,0,0.149186562093545,0,0,0,0,0,0,0,0.00451192033103525,0,0,0.165114861791067,0,0,0.00294879544586915,0,0,0,0,0,0,0
X000629.SZ,0,0,-0.0503025752426442,0,0,0,0,0,0.0898684666039306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133492892573584,0.056810701337201,0,0,0,0,0,0,0,-0.151447862895054,0.284898818100952,0.0661526420113211,0.147328787671028,0,0,0,0,0,0.0558732053393017,0,0,0.0604414177521389,0,0,0,-0.00273453975734107,0,0,0,0,0,0
X600660.SH,0,0.0307311243625371,0,0.0461391373091126,0,0.0957883871423141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103461585876242,0,0,0,0,0.217015770674779,0,0,0.143442740293084,0,0,0,0,0,0.0331600246974085,0,0,0,0,0,0,0,0,0,0.0986915589933082,0,0,0,-0.000452297046033046,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0246569315441541,0,0,0.151272455576019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00442240268157113,0,0,0,0.109352965619548,0.0200046681603464,0,0,0,0,-3.46944695195361e-18,0.311598050266325,0,0,0,0,0.098889064841951,0,0,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0.07778985092196,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0876574279713909,0,0,0,0,0,0,0.0601240779431424,0.119699283137496,0.0364241689646423,0,0,0.164305846518445,0,0,0,0.107085863584293,0,0,0,0,0,0.0218564841394541,0.0629290347653995,0,-0.0327692797222143,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730490405787619,0.0203577632275124,0,0,0.00850688886008069,0,0,0,0,0,0,0,0,0,0.260246357962139,0,0,-0.0271833659598792,0,0,0,0,0,0,0
X600578.SH,0,0,0,0.299803992803583,0,0,0,0,0,0,0,0,0.230691804384718,0,0.0207405344446963,0,0,0,0,0,0,0.0551183448030501,0,0,0,0,0,0,0,0,0,0.0205058209483171,0,0,0.274960124982402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158587543890362,-0.0411408422027527,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169641809038402,0,0,0,0,0,0,0.0784055903849665,0,0,0,0.0285313001941315,0,0,0.116586735855474,0.0716738155750563,0,0.0612956494255823,0,0,0.0607475584514105,0,0.0328538405565286,0,0,0,0,0,0,0,0,0,0.132691779679166,0,0,-0.00831445977778398,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.0940853966666466,0,0,0,0,0.0067795392128637,0,0,0,0,0,0.0418947200375609,0,0,0.173888386974909,0,0,0,0,0.0658691972059632,0,0,0,0.0410772637109629,0,0,0,0,0,0,0.0269457010536202,0,0,0,0,0,0,0.183432263109472,0,0,0,0,0,-0.00850613502696744,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190530019247561,0,0,0,0,0,0,0,0.110244470261562,0,0.102601985320129,0,0,0,6.93889390390723e-18,0.0774229939310818,0.066908699550146,0,0,0.130167683662394,0.00467311296203678,0.109665299480485,0,0,0,0.0578437867720306,0.0134072258047719,0,0,0,0,0.139670546967104,0,0,-0.00158817395291041,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0.0296197762090774,0,0,0,0.117861710700346,0,0,0,0,0,0.0416022371642527,0,0,0.0258142191646732,0,0,0,0,0,0,0,0,0,0.0192979776148148,0.0498131902812048,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.186614109775291,0.00800498314186867,0,0,0,0.353762251612432,0,0,-0.0207384500729769,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.00420188079993048,0,0,0,-0.119508047505052,-0.00352647584100307,-0.0568772510599329,0,0,0,0,0,0,0,0,0,0.0521331446298299,0,0,0,0,0,0,-0.0732935441114252,0.0828355860093023,-0.0337533998303166,0,0,0,-0.243636058145412,0,0,0,0,0.093806848866828,0,0,0,0,0.226430277050959,0,0,-0.00269836150633532,-0.0268383596198069,-0.118043989321015,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.683187676852958,0,0,0,0,0,0,0,0,0,3.20479112366884,0,0,0,-0.317711502861976,0,0,-0.527992480133474,0,0,0,0,0,0,-0.0707304712258602,0,0,0,0,0,0,0,0,-1.00510102829953,0,0,0,0,0,0,0,-0.708497159085263,-1.67528633990019,0,0,1.06521133208562,0,0
TED,0,0,0,0,0.494942912873957,0,0,0,0,0,0,0,0,0,0,-0.231672936459746,0,0,0.403116223567687,0,0.236392574688217,0,0.125632051440067,-0.111017183020585,0,0,0,0,0,0,0,0,0,0,0,-0.303662012957265,0,0,0,0,-1.02234925471603,-0.794907589707545,0,0,0,0.175759568138045,0,0,0.134205784598852,0,0,-0.59932000739048,0,0,0,0
RealEstate_excess,0,0.0747079758851696,-0.100382818495078,0,0,0,0,0,0,0,0,0,0,-0.160715927044276,0,0.0280021611535368,0,0,0.0365847797653666,0,-0.164295878145562,0,0,0,0.159420998588442,0,-0.0326771615261285,0,0,0,0,0.350834016688839,0,0,0,0.226635051325357,0,0,0,0,0,-0.285988432441499,0,0,0,0,0,0,-0.0492787718326189,0.0116482371869829,0,0.0842806437363066,0,-0.0473931516023984,0,0
MKreturn,0,0,0,-0.119793654004773,0,0,0,0,0,-0.100057289870582,0,0,0,0,0,0,0,0,0.157919829465855,0,0,0,4.33680868994202e-19,0,0,0.328030647843112,0,0,0,0,-0.0244322610506772,-0.00386083473721167,0,0,0,0,-0.25243561375117,0,-0.0947907508075393,0,0,0.191284495350397,0,0,0,0,0.045066091706882,0,0.00690001097150522,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000475317256994066,0,-0.000474404935199657,0,0,0,0,0.00111257304660241,0,0,0,0,0,0,0.00147884770667833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157942415985782,0,0,0,0,0.126497750394591,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016847987837987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00621785153564399,0,0,0,0,0,0
CarbonVol_Guangdong,0.00959360364865913,0,0,0,0,0,0,0,0,0,0,0,0,0.00524282379627342,0,0,0,0,-0.00588978731748166,0.00744246922085277,0,-0.00911905843555377,0,0,0,-0.00178141355845131,0,0,0,0.00233399212355417,0,0,0,0,0,-0.0103180679652838,0,2.16840434497101e-19,0,-0.00701063677126936,0,0,0,0,0,0,0,0.00480610201223341,0.0108271375920984,0.00336861886931722,-0.0070886508378068,0,0,5.42101086242752e-20,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.00233866560409433,0,0,0,0,0.00146805323204591,0,-0.000711877066583402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00675384003539692,0,0.000257147154142632,0,0,0,-0.00446733538555352,0,-0.00121995901746901,0,0,0,0.00449945848401534,0,0,0,0,0,-0.00290165780889905,-0.00278108575870487,-0.00232413248615742,0,0,0,0,0,0
