,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X000792.SZ,X002460.SZ,X002466.SZ,X600886.SH,X600111.SH,X600010.SH,X000301.SZ,X000708.SZ,X600426.SH,X600362.SH,X002271.SZ,X600795.SH,X000877.SZ,X601699.SH,X000983.SZ,X600176.SH,X600027.SH,X600489.SH,X600803.SH,X000807.SZ,X601991.SH,X000786.SZ,X000932.SZ,X000630.SZ,X600160.SH,X000933.SZ,X600219.SH,X000408.SZ,X000629.SZ,X002080.SZ,X600612.SH,X600985.SH,X600688.SH,X000539.SZ,X300037.SZ,X002353.SZ,X600096.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,1.03989932662602,0,0,0,0,0,0,0,0,-0.0128712450375778,0,0,0,0,0,0,0,0,0,0.0959057798743924,0,0.0546800731755048,0,0,0,0.0151456277002522,0,0,0.150921202010698,0,0,0,-0.0515272422072673,0,0,0.0474674814119141,0,0,0,0.00403965121887269,0,0,0,0,0,-0.0742993501657352,0,0,0,0.000259835968261563,0,-0.0176109034349253,0,0,0,0,0,0
X600028.SH,0.433283082466644,0,0,0,0,0,0,0,0.334908981851176,0,0,0,0,0,0,0,-0.00118756220246928,-0.0165693877814626,0,0,0,0,0,0,0,0,0,0,-0.0790190846542645,0,0.0676677567280108,0,0,0,0,0,0,0.103414280731507,0,0,0,0,0,0,0,-0.0118870490484675,0,-0.0310936566970332,-0.230100907786957,-2.16840434497101e-19,-0.0191990642464942,0,0.0319278500716116,0,0,0,0,0,0
X601088.SH,0,0.118119732395612,0,0,0.180500648455987,0,0,-0.0822288618671028,0,0,0,0,0,0,0,0,0.0718619604216728,0,0,0,0.193678967734072,0.0617767702479193,0,0,0,0,0,0.14143125030962,0,0,0,6.93889390390723e-18,0,0,0,0.0599614319060718,-0.177662828411804,0,0,0,0,0,0.00281071808532287,0,0,0,0,0,0,0,0,0.0052435049509849,0.0111088814881697,0.0918624912263357,0,0,0,0,0
X600309.SH,0.0356901345233896,0,0,0,0,0.0639039107872534,0,-0.0181248912677151,0,0,0,0.0195601395278713,0,0.145929868907117,0.0765784512305604,0,0,0,0,0,0,0,0.127172136555567,0,0,0,0,0,0,0,0.00950371086712407,0,0,0,0,0,0,0,0,0,-0.0225710239702711,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,-0.002935306083409,0,0,0,0,0,0
X600188.SH,0,0,0.734400696318465,0,0,0,0,0,0,-0.416225550783593,0.0661532059954356,0,0,0,0,0,0,0,0,0,0,0,-0.0948198508324198,0,0,0.198120033638609,0.15594676665194,0,0.0254193313665843,0,0,0.0733033883753196,0,0,-0.0890263000292307,0,0,0,0,0,0,0,-0.120244878111024,0,0,0.0310814934411192,0,0,0,0,0,-0.000959739430871186,1.73472347597681e-18,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0024504248604466,0,0,-0.0154485549241248,0,0,0,0,0,0,0,0,0,0,0,0.262950829152323,0,0,0,0,0.153771446737725,0,0,0,0,0,0.124451784817527,0,0,0,0.274695018870763,0,-0.0119225745103574,-0.0285720553573357,0,0,0,0,-0.0185725232575565,0,0,0,-0.207308933022821,0,0,0,-0.0197446083932799,-0.00956844912870116,0.0382825383406038,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.0874691332060601,0,0,0,-0.270472004873201,0,0,0,0,0,0,0,0.163402934791502,0,0,0,0,0,-0.183544148248323,0,0,0.0289493367593587,0,0.0445588088477788,0,0,-0.011822142609406,0.207431143824832,0,0,0,0.0704971794307148,-0.00235089563699401,0,0,0,0,0.163142495497575,0,0,0,0,0.0173640065259863,0,0,0,0,0,0
X600011.SH,0,0,-0.348791035814718,0,-0.114295627398761,0,0,0,0,0.11576590337902,0,0,0,0,0,0.142893146369492,0,0,0,0,0,0,0,0,-0.0608092123407123,0,0,-0.12930418699992,0.408993176963967,0,0,-0.203216800302086,0,0,0,0,0,0,0,0,0,-0.0571364673328165,0,0,0,0.146035426128288,0,0,0,0,-0.0192621597525879,-0.0240447652749438,0.0818652368289707,0,0,0,0,0,0
X601898.SH,0.0930737651558161,0,0,0,0,0,0,0,0,0,0,0,-0.0200975282997017,0,0,0,0.021431160877793,0,0,0,-0.0341992766248991,0,0,0,0,0.218145473426817,0.14487974112797,0,0.021855487806295,0,0.16020275548873,0,0,0,0,0.113391275606833,-0.0950797695673822,0,0.0432556699214029,0,0.0527690739021287,0.058853156183568,0,0.0624608258957785,0,0,-0.154644724764266,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0.0260168102462109,0,0,0,0,0,-0.253200498263172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476184266889761,0,0.0688868729047498,-0.02537561816309,0,0,-0.016573869177745,0,0,0.464004077740365,0.0539200464328358,0,0,0,0,0,0,0,0,-0.118985992171496,0,3.46944695195361e-18,0.107402297946871,0,0,-0.00765176540262564,0.0364731911388412,0.139034388522927,0,0,0,-0.0202551944158554,0,0,0,0,0,0,0
