,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X601898.SH,X600011.SH,X000301.SZ,X600019.SH,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X000877.SZ,X600886.SH,X600547.SH,X601600.SH,X600795.SH,X002271.SZ,X600803.SH,X600426.SH,X600362.SH,X600176.SH,X601991.SH,X600027.SH,X000629.SZ,X000983.SZ,X000723.SZ,X601699.SH,X000408.SZ,X600096.SH,X600348.SH,X600141.SH,X000786.SZ,X600160.SH,X600219.SH,X002353.SZ,X300073.SZ,X002080.SZ,X000933.SZ,X600157.SH,X600549.SH,X600985.SH,X600295.SH,X600486.SH,X000807.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0774328838095347,-0.0795858189036049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248096467729025,0,0.120838312011676,0,0,0,0,-0.0038424744553578,0,0,0,0,-0.0388061860132653,0,0,0,0,0,0,0,-0.0466184012965112,0,-0.0149109467289883,0,0,0,-1.0842021724855e-19,0,0
X601088.SH,0,0,0,0,0.349568264463001,0.165009572288296,0,0,0,0.0547589501088176,0.10725461763816,-0.0275495968701628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1548964671673,0,0,0,0,0,0,0,0,0,0,0,0,0.0721113329293987,0,0,0,0.157859090905511,0,0,0,0,0.00122764544076422,0,0,0,0,0,0
X600028.SH,0,0,0,0.0313985785960695,0,0,0,0,0,0.0677013620724274,0.0104386620207198,0,0,0,0,0.0446367578555015,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,-0.00351134440936821,0,0.029348343358709,0,0.0224512556411619,0.0276185239833823,0,0,0,0,0,0,0,0,0,0,0.00428296159555961,0,0,0,0,-0.0379290408194801,0,0
X600309.SH,0,0.0239900268672696,0,0,0,0,0,0,0.0423286521271172,0.0623931975129394,0.064416290687692,-0.0186067578657546,0,0,0,0,0,0,0,0,0,0,0,0,0.0752003335009067,0,0.00405835973897224,0,0,0,0,0,0,0,0,0,0,0,0.0270261732070729,0,0.0661901308558454,0,0,0,0.0475753573382513,0,0,0,0,0.0342648376304005,0.0165683661390298,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.54371131544325,0,0,0,0,0,0,0,0,0,0,0,0,-0.0746171038063709,0,0,0,0,0,0,0.0170035262645584,0.229987549370824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0860976018462943,0,0,0,0,0.0170235708214176,0,0
X002466.SZ,0,0,0,0,0,0,0.665125988710462,0,0.101916036619754,0,0,0,0,0,0,0,0,0.0758505011180335,0,0,0,0,0,0,0,0,0,0,-0.0866939316857354,-0.197116165054962,0,0.025227942088612,0,0.0982916825489494,0,0,0.140985084977271,0,0,0,0.0427304486426135,0,0,-0.0191970391645187,0,0,0,0,0,0,0,0.0266303851804275,0,0,0,0,0.0463613421141897,0,0
X002460.SZ,0,0,0,0,0,0.238150141294121,0,0,0.155525281650136,0,0,0.0479362995571402,0,0,0,0,0.122806579419709,0,0,0,0,0,0.176365652256317,-0.203598985783702,0,0,0,0,-0.142528494080122,0.0296577838193881,0,0,0,0,0,0,0.188284581749712,0,0,0,0,0.153765507737364,0,0,0,0,0,0,0,-0.0364236082245619,0,0.139923499389007,-0.102953362231989,0,0,0,0.0683858152523964,0,0
X600585.SH,0,0,0,0,0.156616577750424,0,-0.094004419290476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017681639250453,0,0,0,0,0.28448376559783,0,0,0,0,0,0,0.0184994644544106,0,0,0.185733713872922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466462527731008,0,0,0,-0.0309723410162239,0,0
X000792.SZ,0,0,0,0,0,0.230310605004048,0,0,0,0,0.100223387249591,0,0,0,0,0,0.0914201064746389,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911117347291735,0,0,0,0.268640234332119,0,-0.0131410754898373,0,0,0,0.0646956741597459,0,-0.0153799196402039,0,0,0,0,0,0,0,0,-0.0386187667163003,0,0
X601898.SH,0,0.0127175089964117,0,0,0.109108469426602,0.0305579262949801,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0247731857397354,0,0,0,0,0.0189552048522994,0,0,0,0,0.122762752459695,0,0,0,0.325157254782156,0,0,0,0.133818422066352,0,0,0,0,0.0416025615649391,0.165486970763008,0,-0.134580644506201,0,0.10087465927699,0,0,0,0,0.0100838005346877,0,0.0119471792908513,-0.010385727845233,0,0,0,-0.013944504264607,0,0
