,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X601600.SH,X601898.SH,X600585.SH,X600795.SH,X601991.SH,X600010.SH,X600688.SH,X600886.SH,X600188.SH,X600362.SH,X600111.SH,X600027.SH,X600157.SH,X600583.SH,X601992.SH,X000709.SZ,X601158.SH,X000898.SZ,X600309.SH,X600021.SH,X600352.SH,X600808.SH,X000792.SZ,X000629.SZ,X600547.SH,X600489.SH,X000539.SZ,X000825.SZ,X000060.SZ,X600660.SH,X600008.SH,X000027.SZ,X002353.SZ,X000831.SZ,X600578.SH,X600307.SH,X600219.SH,X600863.SH,X600549.SH,X000959.SZ,X000630.SZ,X002470.SZ,X601699.SH,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.601286870499354,0,0,0,0,0,0,0,0,0,0.0105656396662809,0,0.028108678343385,0,0,0,0,0,0,0,0,0,0.160111507990339,0,0,0,0,0,0,0,0.0514604815153906,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0554905783085549,0,0,0,0,0.0564270523625692,0,0,0,0.00581018761516643,0,0,0,0,0,0,0
X600028.SH,0.571265629348568,0,0,0,0.0149434384453533,0,0,0.0787420660614495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323186451316158,0,0.0712460833786185,0,0,0,0,0.0230106399619698,0.00614962448578918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00925680260908994,-0.0439185544695658,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0202968859066279,0,0.204697503403227,0.333760446556255,0,0,0,0,0,0,0,0,0,0,0,0.0101292118872546,0,0,0.0474781479506206,0.0780767122870188,0,0.0155066516352279,0,0.0411681256721538,0,0.0648935415195536,0,0,0,0,0,0,0,0,0.0053142939621446,0,0,0,0,0,0,0,0,0.110777238714696,0,0,0,-0.00548900434909327,0,0,0,0,0,0
X600011.SH,0,0,0,0,0.0031672254959372,0,0,0,0,0.102051296975711,0.209435965843248,0,0,0,0,0,0.464901991325688,0,0,0,0,0,0,0,0,-0.0194698904802996,0.00157690961923721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475424539974551,-0.012876301886368,0,0,0,0,0,0
X600019.SH,0,0,0,-0.0270878326270108,0,0,0.286416434196642,0,0,0,0,0,0,0,0.0475275992781093,0,0,0,0.048398149415901,0.0559762366454392,0.157122645623916,0,0.280281102306621,0,0.120669037985254,-0.00835466287912492,0,0,0,0,0,0,0,0,0,0,0,0.0211206957299869,0,0,0,0,0,0.0354375996208216,0,0,-0.113148724843649,0.0114657043951958,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0.115437026229532,0,0,0,0,0.0569155533220522,-0.154751750967037,0.16299816745585,0,0,0,0.153938101361236,0.0944737679174834,0,0.0744260050709456,0,0,0,0,0,0.0420185501499622,0,0,0,0.1759189843576,0,0,0,0,0,0,0,0,0,0,0,0,0.116636340481878,0,0,0,0,0,0.0508710191127784,0,0,0,0.021739643251826,0,0,0,0,0,0
X601898.SH,0,0,0.0583545742791866,0,0.128000956768695,0.0773561571087779,0,0,0.109518279954542,0,0.0148791421303812,0,0.0343287862571863,0.0441726380515299,0,0,0,0,0,0,0,0,0,0,0.0084530801331609,0,0,0,0,0.010904630288728,0,0,0,0,0.0530928455733208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00950769871017821,0,0,0,0,0,0
X600585.SH,0,0,0.21839541788708,0,0,0,0,0,0,0.00227505813750825,0,-0.0280251476599418,0.0562225921209505,0,0,0,0,0.045390664679823,0.199082046386712,0.119585937029199,0,0,0,0.147748039027923,0,-0.0424814401211311,-0.0307667232346514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121569944634507,-0.00722225377306357,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.173877825130173,0.0549275984420706,0,0.149507698286771,0,0,0,0.0116715095479174,0.0492296475502429,0,-0.00775113438668961,0,0,0,0,0.0443053520112719,0,0.0720964699482448,0,0,0.0854074132019069,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0767959680652609,0.217954042046251,0,0,0,0,0,0.0450345725887338,0,8.67361737988404e-19,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.412337566281636,0,0.0138634481950054,0.248667585218709,0,0,0,-0.0755287377814492,0,0.0835741790569758,0,0,0,0.0403824077949695,0,0.0868362486709485,0,0,0,0,0,0.181894215173792,0,0,0,0,-0.00380709190600593,0,0,0,0,0,0,0.008350559152,0,0,0,0,0.220114499762566,0,0,0,0,0,0,0,0,0.00194058694840227,0,0,0,0,0,0,0
