,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X601898.SH,X000301.SZ,X600011.SH,X600019.SH,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X000877.SZ,X600886.SH,X601600.SH,X600547.SH,X600795.SH,X002271.SZ,X600803.SH,X600426.SH,X601991.SH,X000983.SZ,X600362.SH,X600176.SH,X600027.SH,X000723.SZ,X000629.SZ,X601699.SH,X600096.SH,X600348.SH,X000408.SZ,X600141.SH,X600160.SH,X000786.SZ,X600219.SH,X002353.SZ,X000933.SZ,X300073.SZ,X002080.SZ,X600157.SH,X600985.SH,X600549.SH,X600295.SH,X000807.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.081589827203978,0,0,0,0,0,0,0,-0.0487462761444706,0,0,-0.00978561816429357,0,0,0,0,0.136491772267365,0,0,0,0.00896572303561221,0,-0.000764034287552555,0.149044530648812,0,0,0,0,0,0.196404015046847,0,0,0,0,0,-0.0982446304588614,0,0,0,0,-0.0415488917813094,0,0,-0.103252202921137,0,0.0705675665519884,0,-0.0244607832350818,0.0231041481463743,0,0,0,0,-0.0196419744599089,0,0
X601088.SH,0,0,0,0,0.278782785402248,0.176529744342948,0,0,0,0.205729051541641,0,0.118045629879415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641850375339807,0,0,0,0,0,0,0,0,0,0,0,0.0424118709604328,0,-1.38777878078145e-17,0.0800168869765029,0,0,0,0,-0.0117632519998337,0.193326806609477,0,0,0,0,0,0,0,0,-0.00416662874723568,0,0
X600028.SH,0,0,0,0.0606813257289104,0,0,0,0,0,0.0521808545141773,0,0,0,0,0,0.0183246737246109,0,0,0,0,0,0.00933578596911777,0,0,0,0,0.00870178571801149,0,0,0,0,0.0124879818674809,0,0,-0.0182154134023205,0,0,0,0,0.0207255051149426,0,0.0172244081390697,0,0,0,0,0,0,0,0,0,0.00098577720195437,0.000943452336444192,0,0,0,-0.0442911967215056,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0355412660918418,0.0761636776165831,-1.73472347597681e-18,0.0832014025040588,0,0,0,0.0325902193538983,0,0,0,0,0,0,0,0,0.0165574024068519,0,0.0656097707864796,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0378616131629146,0,0.061647278939289,0,0,0,0.0258082657274265,0,0,0,0.0109241485753163,0,0,0,0,0,0,0,0.0105303005008662,0,0
X600188.SH,0,0.0945545695690133,0,0,0,0,0,0,0,0.562024149128402,0,0,0,-0.0139214456763511,0,-0.00283123164735607,0,0,0,0,0,0,0,0,0,0,0.195881164204486,0,0,0,0,0.0487450166750436,0,0,0.0131134370320095,0,0,0,-0.048168311622012,0,0,0,0,0,0,0,0,0,-0.0212565744871463,0,0,-0.0990237785906693,0,0,0,0,0.0122794343198059,0,0
X002466.SZ,0,0,0,0,0,0,0.697725988379156,0,0.00791242745763821,0,0,0,0,0,0,0,0,0.0510403915489626,0,0,0,0,0,0,0,0,0,0,0,-0.0998395447693343,0,-0.169481951110982,0,0.0176675735354455,0,0.214067680832144,0.148965203570182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247690639413747,0,0,0,0,4.33680868994202e-19,0,0
X002460.SZ,-0.122121649899839,0,0,0,0,0.152922654007677,0,0,0.307696708416487,0,0.0046327841315056,0,0,0,0,0,0.0203474964810115,0.0769061531575391,0,0,0,0,0.0933946809401697,0,0,0,0,0,0,-0.194984491669514,0,0,0,0,0,0,0.214926157937836,0,0,0,0,0,0.138179827944734,0,0,0,0,0,-0.116304475531061,0,0,0.125694669555233,-0.0712196993349929,0,0,0,0.0446375021389048,0,0
X600585.SH,0,0,0,0,0.158668626618413,0,-0.097971611613977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0219984592203408,0,0,0.296376201188316,0,0,0,0,0,0,0,0.0136315185352083,0,0,0,0,0.183290636744495,0,0,0.0100290075182431,0,0,0,0,0,0,0,0,0,0,0.0441480145866421,0,0,0,-0.0292864375161281,0,0
X000792.SZ,0,0,0,0,0.0138203270224665,0.242687852393305,0,0,0,0,0,0.108593095804326,0,0,0,0,0.0835773055368983,0,0,0,0,0,0,0.00674553022057937,0,0,0,0,0,0,0,0,0,0,0.102686646875804,0,0,0,0,0.240802399139712,0,0,0,0,0,0,0.0541558808618236,-0.0338376499024201,0,0,0,0,0,0,0,0,-0.0362365198667855,0,0
X601898.SH,0,0.0205576406880034,0,0,0.103277400263003,0.0160892949506239,0,0,0,0,0,0.0074777881083163,0,0,0,-0.0127230247352895,0.0147390142866775,0,0,0,0,0.0157392701746808,0,0,0,0,0.333911073741774,0,0.134218289735242,0,0,0,0,0.165885757016368,0,0,0,0,0,0.0223032153344305,0.151951727342701,0,0,-0.11236266155472,0,0,0,0,0.0474197516241895,0,0,0.0348997855736356,-0.0163052615498195,0,0,0,0,0,0
