,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X600011.SH,X000708.SZ,X002271.SZ,X600660.SH,X002460.SZ,X600886.SH,X600801.SH,X000786.SZ,X601600.SH,X601898.SH,X600362.SH,X600010.SH,X600489.SH,X600176.SH,X600352.SH,X601991.SH,X600111.SH,X600188.SH,X600426.SH,X600299.SH,X600027.SH,X600795.SH,X600688.SH,X002466.SZ,X601992.SH,X002080.SZ,X002353.SZ,X600529.SH,X600612.SH,X600219.SH,X600486.SH,X000027.SZ,X600315.SH,X002075.SZ,X000723.SZ,X000932.SZ,X000959.SZ,X000301.SZ,X002409.SZ,X600126.SH,X600516.SH,X000898.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0521893055551078,0,0,0,0.159755186338846,0,0,0,0,0,0,0,-0.01229532261452,0.0288182657628298,0,0,0,0,0,0,0,0,0.118678924450105,-0.0345497416012012,0,0,0,0,0,0,0.0366130398693099,0,0,0,0,0,0,0,0,0,-0.00200315927296619,-0.00347282181566479,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0091362540554793,0,0,0,0,0,0,0,0,0.0373053202938446,0,0,0,0,0,-0.00173883677488522,0,0,0,0,0,0,0,0,0,0.137530707353988,0,0,0,0,0,0,0,0.00438987194630906,0,0.03383196643003,0,0,0,0,0.0732032748896254,0,0,0.000504149492777751,0.00643027831137195,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213022726377699,0,6.93889390390723e-18,0.0536752762657716,0,0,0,0.0568022356445622,0,0,0.0199771869014164,0.10516087662646,0,0,0,0,0,0.0166138005421683,0,0,0,-0.00242603561436715,0.0605494591478075,0.160335380143787,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.00819814431643136,0.00290567939242277,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.0672533074578512,0,0,0.0961612520437549,0,0,0,0,0,0,0,0,0,0.0467999749364508,0.0876885503683244,0,0,0.0883736919259678,0,0,0,0,0,-0.0264843474957209,0,0,0.0341562426304232,-0.0310407983497194,0,0,0,0,0,0,0,0,0,0,0,0.0686485629574786,0,0.0575373549038621,0,-0.0135461468540717,0,0.00432445430803181,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0883446358118132,0.0697520861187929,0,0,0,0,0,0,0.0979966170532045,0,0.0172069192269003,0,0,0,0,0,0.110452936439079,0,0,0,0,0,0,0,0.051467755824978,0,0,0,0,0,6.93889390390723e-18,0.0741407574171929,0,0,0,0,0.0827362379740246,0,0,0,0,0,0.00412258028115188,-0.0254875470564169,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.143483481324555,0,0,0,0,0,0,0,0,-0.0138098570834488,0.657048966406809,0,0.0971449894979072,0,0,0,0,0.0630046673043053,0,0,0,0,0,3.46944695195361e-18,-0.0828682443712281,0.00888972309298647,0.0292478296229159,0,0,-0.00481371956345143,0,0,0,0,0.00856459718542179,0,0,0,0,0,0,0,0,-0.00715376725596568,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203998119126678,0,0,0,0,0.0392610370731935,0,0,0,0,0,0,0.0450242214053895,0,0,0,0,0,0.0356343182060702,0,0,0,0,0,0,0,0.111033785091228,0.0303288332648823,0,0,0.0331308541934885,-0.0629277437228461,0,0.0956095567530504,0,0,0.00269836051233471,-0.00119378460561263,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0467688430544561,0,0.16867226323343,0,0,0,0,0,0,0,0,0,0,0,0,0.119988411957924,0,0,0,0,0.0408205057282056,0,-0.023107609881475,0,0.0641635953313024,0,0,0,0,0.257617436456132,0,-0.063300109053567,0,0,-0.0583131010206766,0,0,0,0,0.0232972747094311,0.00704365664616601,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.082505030688228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974947870115335,0.12572216911085,0,0,0,0,0.261951137239033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179257196606793,0,0.0125512477003523,0,0,0.141022444241595,0,0,0,0,0.00388365446434064,-0.00930441462070249,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.102577523645554,-0.00801705696147275,0,0,0,0,0,0.0696823577845622,0,0,0.156382155723578,0,0,0,0,0,0,0,0,0.249527107215262,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0208870670781517,0,0.0671628081281354,0.117021752348019,0,0,0,0,0,0.0914528594443806,0.0471210806056645,0,0,0,0,-0.0106332482839029,0,0,0,0,0,0
