,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X000792.SZ,X600111.SH,X002466.SZ,X600188.SH,X600010.SH,X601600.SH,X000301.SZ,X600011.SH,X601898.SH,X600660.SH,X002271.SZ,X000708.SZ,X600547.SH,X600886.SH,X600362.SH,X600176.SH,X600426.SH,X601991.SH,X300037.SZ,X002080.SZ,X600795.SH,X000825.SZ,X000786.SZ,X600803.SH,X600219.SH,X600295.SH,X000408.SZ,X000959.SZ,X000983.SZ,X600027.SH,X000807.SZ,X600688.SH,X600141.SH,X002353.SZ,X000932.SZ,X000723.SZ,X002326.SZ,X000027.SZ,X000898.SZ,X600352.SH,X600096.SH,X600157.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.104386108456388,0.057874672897543,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310988569879438,0,0,0.461569928228184,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000723487994400434,0,0,0,0,0,0,0.376739422613618,0,0,-0.0198259014727741,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.301156476123162,0,0.426483142347854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303281030071585,0,0,0,-0.0244668390311149,0,0,0,0.0689927019252057,-0.0782227588021501,0.267459765198905,0.00729566405368448,0,0,0,-2.71050543121376e-20,0.00235037769802798,0,0,-0.00486321314192586,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0271353688793206,0,0,0,0,0,0,0,0,0.271315708653388,0,0,0,0,0,0,-0.0988169704360527,0,0,0.0324575422616123,0,0,0.0219269148825585,0.0062707728419111,0,0,0.129910290586743,0,0.359682445116937,0,0,0,0,0,0.180571585733337,0,0,0,0.0299769456011805,0,0,0,1.0842021724855e-19,0,0,0,0,-0.0561995471847626,0,0
X000301.SZ,0,0,0,0,0,-0.0801605669585268,0,0,-0.0429831261292864,0,0,0,0,0,0,-0.0646704465313493,0,0,0,0,0,0,0,0,0,0.082334610316669,-0.00225208755021492,0,0,0,0,0,0,0,0,0,-0.0403972170967855,0.150150928299557,0.200256338271086,0,0,0,-0.18010705274172,0,0.230576283869084,0,0,0.376994591537638,0,-0.035869925212122,0,0.0120667345198465,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,-0.011379342286298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00879410191822043,0,0,0,-0.07305204312887,0.0831009088890412,0,0,-0.00375791954430712,0.155890278762903,0,0,0.457011701498812,-0.0547874559596081,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00835428085119865,0,0,0,0,-0.00732146688653416,0,0
X601898.SH,0,0,0.196319758027199,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00407556203260427,0,0,0,0,0,0,-0.0445736569350332,0,0,0,0,0,0,0.0300493585196811,0,0,0,0,0,0.0565603124727515,0.075362883221649,0,0.0495083593036865,0,0.24385918849797,0.192774852098044,-0.120862457750984,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0383659065790745,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0298251992886778,-0.0302624161605816,0.0756742059687976,0,0,0,0,0,0,0.0376843200599909,0,0,0,0,0,0,0.11888767104842,0,0,0,0,0,0,0.00733193323705589,5.42101086242752e-20,0,0,0,-0.0692778106813515,0,0.0738273069230149,0,0,0,0.046032608439278,0,0,0,0.0492595975370854,0,0,0,-0.00469487322281438,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.244672749253505,0,0,0,0,0,0.0835727962013932,0,0,0,0.0256627981665431,0,0,0.448714611097305,0,-0.0369974076589128,0,0.188762008999133,0,0,0,0,0,-0.0374929345122556,0,-0.146895223635043,0.325978038229539,0,0,0.0231958640042932,0,0.015358272353227,0,0,0,0,0,0,0,0,0.0417824349592103,0,0,0,-0.0649427198882366,0,0,0,0,0.00529568206391947,0,0,0,-0.0923623336299642,0,0
X000708.SZ,0,0,0,0,0,0,0.105867554520635,0,0,0.0715701657827794,-0.0122547251175354,0,0,0,0,0,0,0,0,0,0,0,0.0275904477000606,0,0,0,0,-0.0645880085210368,0,0,0,0,0,0,0,0,0,0,0,0,0.148569394401277,0,0.15637085716173,0,0,0,0,0.096450641135026,0,0,0,-0.0345774105346462,0.00598085013409811,0,0,0,0,0,0
X600547.SH,0,0,0.109582174780276,0,0,0,0,0,0,0,0.00193860850707144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132102884943104,-0.0967650749857257,0,0,-0.0594613393994063,-0.147457126386718,0,0.0921463741539139,0,0,0,0,0,0,0.137770941344555,0.145850532370041,0,0,0,0,0,0,0,0,-0.0182791823877461,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,-0.0296490941645012,0,0.0411311499748053,0,0,0,0,0,0,0,0,0,0,0,0.29869562885594,0.0082095347218789,0,0,0,0,0,0,0,0,0.131808134297632,0,0.0346544660375222,0,0,0.225796089558484,0,-0.266148406794638,0.0124319977290769,0,-0.0358250883582034,0,0,0,0.0700194167075461,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.163227652817581,0,0,0,0,0.0163352933634625,0,0.0451645950763882,0.27027089895146,0,0,0,0,0,0,0,0,0,0,0.173805532419325,0,0,0,0,0,0,0,0.1189772068594,0.0338422535651373,0,0,0,0,0,-0.0804896973308886,0,0,0,0,0,0,0.0815274523918311,0,0,0,0,0,0.00243353649370827,0,0,0,0,0,0,0
X600176.SH,0,0,0,-0.00324448773452578,0,0,0,0,-0.0540792510114018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171222454909896,0,0,0.163441076295395,0,0,0.0241636209910748,0,0.198902701791387,0,0.0303920182266549,0,0,0.0255241954267326,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.00503390147041196,0,0,0,0.0213881251037306,0,0
X600426.SH,0,0,0,0.186955534582919,0,0,0,-0.0337821320926766,0,0,0,0,0.0320358046033603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164061933370798,0.0684476221055622,0,0,0,0,0,0,0.102519228662636,0.0762868244761467,0,0.0206021784892629,0,0,0,0,0.0601421210608595,0,0,0,0,-0.0267364057467349,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0705615745273826,0,0,0,0,0,0,0,0,0,0,0.0773466348597438,0,0,0,0.0259148799900145,0,0,0,0,0.039735867469191,0,0,0,0.123751941787741,0,0,0,0,0,0,0.0215824468948576,0,0,0,0.0499410892340423,0.0201152459422113,0.050364986683131,0,0.0160307278630077,0.0215807073871134,0,0,0,-0.00576080220327267,0,0
X300037.SZ,0,0,0,0,0.174539374696923,0,0,-0.0084565254456234,0.0480638873276344,0,-0.0671872191240551,0,0,-0.0919476663972467,0,-0.0479647970405724,0,0,0,0,0,0,0,0.0755691489015891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218529216351506,0,-0.0460036144954904,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,-0.0845550810899771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114809533986135,0,0.0201925645798596,0,0,0,0,0,0,0,0,0.155081149958764,0.190153051653131,0,0,0,0,0,0.0279418365949203,0,0,0,0.165352194064401,0,0,0,0.0127112380994809,0,0,0,0,-0.0829515688389814,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0237825185827599,-0.0709037494711914,0,0,0,0,0,0,-0.20830742502399,0,0,0,0,0,0.190042616064968,0,0,0,0,0,6.93889390390723e-18,0.0169377362472066,0,0,0.501926881931562,0,0,0.0543842226562241,0,0,0,0,0,0,0,0,0,0,0,0.027751828927405,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.00683895068381242,0.100322489094127,0,0,0.0543519298723259,0,0.238184184061495,0,0,0,0,0,0,0,-0.0679313213574391,-0.0424528294325225,0,0,0,0,0,0,0.0346453051526515,0,0,0,0,0,0,0,0,0,0.551484096945862,0,0,0,0,0,0,0,0.163551277665453,0,0,0.00448773033120799,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.312969042514856,0.0570174938206874,0,0,-4.33680868994202e-19,-0.152417619245404,0.0452742427490568,0,0,0,0,0,0.377412540494926,0,0,0.0452304574940462,0,0,0.0595887232703738,0,0,0,0,0,0,0,0.155324803870669,0,0,0.0352123352917058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0518872595538438,-1.73472347597681e-18,0,0,0,0,0,0
X600803.SH,0.219541164013155,0,0.059564111005042,0,0,0,0,0,0,0,0,0,0,0.194509877619347,0,0,0,0,0.078079764500384,0,0,0,0.0508416850833588,0,0,0,-0.115905762013499,0,0,0,0,0,0.00486011694778505,0,0,0,0,0,0.356031002070744,0,0,0,0.0249624522017769,-0.11777921567193,0,0,0,0,0.00142215370960379,0,0,0.0299376702330104,0,0,0,0,-0.0530083279970219,0,0
X600219.SH,0,0,0,0,0,0,0,-0.0227396696487862,0,0.0368060649183479,0,0,0,0,0,0,0,0,0,0,0,0.289179547922283,0,0,0,0,0,0,0.172011019961213,0,0,0,-0.108733246938769,0,0,0,0,0.0306254170180118,0,-8.67361737988404e-19,0,0,0,0.0661671522774168,0.0900181794721913,0,0,0,0,0.367725208675756,0,0.0953439674512535,0.00174593025334714,0,0,0,0.0387741464351032,0,0
X600295.SH,0,0,0,0,0,0,0,0.149830578601057,0,0,1.0842021724855e-19,0.190764504934508,0.0248836980705499,0,0,0,0,0,0.252483230200464,0,0,0,0,0.136167776267438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144820691142981,0,0,0,0,0,0,0,0.117551107571386,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.201750318146408,0,0.442669255420894,0.115487894644866,0.220954821764587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705466973030904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163551314546451,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0.0151802518098951,0,0.0532153567545804,0.150617413957984,0,0,0,0.0462743695406499,0.045806158838425,0,0,0,0.0745526954318962,0,0,0,0,0,0.244538636719348,0.0585098715864448,0,0,0,0,0,0,0,0.0957841667825134,0,0,0,0,-0.0409966125747551,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0.015926148664089,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304215862180902,0,0,0.0160465517041016,0,0,0,0.25991544236912,0,0,0,0,0,0,0,0,0.138377616295075,0,0,0.253069212773473,0.156832756026357,0,0,0,0.278163503406641,0,0,0.0122014731226774,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166619994882864,0,0,0,-0.0389407894567919,0,0,0,0,0,0.203623751460826,-0.0264169720446713,0,0.365428974509123,0,0,0,0,0.125099695691546,-0.049642320593241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0262625120622408,0,0,0,-0.0806089993892537,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.112948319709678,0,0.0131828385304417,0,0,0,0,0.0525453440098686,0,0,0,0,0,0.346746565881107,0,0,0,0,0,0,0.106455591360114,0,0,0,0.13790038876237,0,0.134062126650499,0,0,0,0,0,-0.11369792950995,0,0.138785240613614,0,0,0,0,0,0,0,0,0.0425808595101417,3.46944695195361e-18,0,0,0,0,0,0
X600688.SH,0,0,0,0,6.93889390390723e-18,0,0,0.150682062620366,0,0.0466988963781095,0,0,0,0.0316899935129253,0.047488895854691,0,0,0.105158841872703,0,0,0,0,0,0,0,0,0,0,0,0.0658352713656388,0,0,0,0,0,0.0180751801233186,0.0535604234303245,0,0,0,0,0,0.16833923533778,0,0,0,0,0,0,0,0,-0.0339263812475297,0,0,0,0,-0.147065446626749,0,0
X600141.SH,0,0,0,0,0.1349646186899,0,0,0,0,0,0,0,1.73472347597681e-18,0.0339874008942746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747363649379619,0,0,0,0,0.0967736092893688,-0.0868189614652917,0,0,0,0,0,0,0,0,0.450580930447325,0,0.201528477477722,0,0.0493514878437134,0,0,0,0,0,0,0
X002353.SZ,0.121950377485924,0,0,0,-0.0060045814756256,0,0,0,0,-0.0682159802551375,0,0,0,0,0,0,0,0,0.00689169087527038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988219482433668,-0.0958489460002006,0,0,0,0,0,0.259082492205626,0,0,0.0353832779920956,0,0.106585382243245,0,0,0,0,0,0,-0.0337761888809917,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.0664633435891199,0,0,0,0.0260773495257863,0,0,0,0,0.122157691726839,0,0,0,0,0,0,0,0,0,-0.0390733270865713,0,0,0.00955774605169836,0,0,0,1.73472347597681e-18,0,0.0446797984664439,0.102664822721101,0,0.00229266089509548,0,0,0,0,0,0,-0.0227528576644516,0.50272284506014,0,0,0,0,0,0.0313039293844388,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0.215634615357316,0,0,0,0,0.112056776787057,0,0,0,0,0,-0.0440863756686946,0,0,0,0,0,0,0,0.0695432735386885,0,0,0,0,0,0,0,0,0,0.085624485294017,0,-0.00897163051797765,0,0,0.269655428424465,0,0,0.0662194942585352,0,0,0,0,0,0,0,0,0,0,0,0.0798917788408467,0,0,0,0,0,0
X002326.SZ,0,0,0,-0.142076951408896,0.199508502339841,0,0,0,0,0.141263937475405,0,0.152333860134006,0,0.0992132261062011,0,-0.181257569166717,0.0189204786866695,0,0,0,0,0,0.418199610322969,0,0,0,0,0,0,0,0,0,0,0,0.0418307764739285,0,0,0,0,0,0,0,0,0,0,0,0,0.00360155691543243,0.299783304308405,0,0,0,-0.0251009323869315,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0141835927132494,-0.0445265775412096,0,0,0,0,0.097456723531803,0,0,0,0,-0.0120533311754575,0,0,0,0,-0.0320653614506759,0,0.138827919693637,0.00210157383481871,0,0,0,0.141164785470973,0,0.011685228690048,0.137239424700256,0,0,0,-0.0205781082623919,0.124324589443119,0,0,0,-0.0502451499097262,0,0,0,-0.040909965642888,0,0
X000898.SZ,0,0,0,8.67361737988404e-19,0,0,0.160508937154598,0,0,0,0,0.0697818541044386,0,0.0805849008862765,0,0,-0.0341249122473254,0,0,0,0,0,0,0,0,0,0,0,0.137467782639857,0,0,0,0,0,0,0,0,0,0.0734094020684198,-0.00938759432492513,0.0215298085851434,0.594149165177372,0.108157482282173,0,0,0,0,-0.0214605609194963,0,-0.0552103156578555,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.318679966467075,0,0,0,0,0.038567639428879,0,0,0,0,0,0,0,0,0,0,0,0,0.14773551965716,0,0,0,0,0,0,0,0,0.124542505585009,0.0234384515195998,0.0569689347932469,0.0242827815947778,0,0.0987791415830287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103768812898095,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.0186737652904861,0.080015493316334,0,0.0717556622514757,0.114420102259703,0,0,0,0,0.170730476077362,0,0,0,0,0.264375392708236,0,0,0,0,0,0,0.0429287866553127,0,0,0,0,0,0,0,0,0.395655770099603,0,0,0,0,0,0,0,0,0,0,0,-0.00367104636218647,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0.0114234373153507,0,0,0,0,0,0.0844751515410914,0.0967169384711635,0.216248952217924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00256978540059054,0.00972735654173068,0,0,0,0,0,0,0,0,0,0,0,0.169143949783565,0,0.135020087213774,0,0,6.93889390390723e-18,0,0.0624370171440063,0,0,0,0,-0.0950640865847363,0,0
X601699.SH,0,0,0,0,0.0590126285576135,0,0,0,0,0,0.255441194477083,0,0,0,0,0.234330398531564,0,0,0,0,0,0,0,0,0,0,-0.0329413444915938,0,0.0762264369483915,0,0,0,0,0.0155528939476043,0,0.443709092643224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102575938806671,0.092129944214363,0,0,0,0.0183882774922292,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.18280113376319,0,0.000924215717938449,0,0,0,0,0,0,0,-0.107009290187335,0,1.0842021724855e-19,0,-0.0154634293004066,0,0,0,0,0.0152627151522588,0,0,0,0.0717515700304528,0,0,0,0,0,0,0,0,0.00368593736023782,0,0,0,0.0763635986624621,0.056945999577958,0,0,0,-0.0158691389539616,0,0,0,-0.0455270245197044,0,0
Slope,0,0,0,0,0.112884782105767,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12716913166963,0,0,0,0,0,0,0,0,0,0,-0.0970287756382372,0.0516277717614317,0,0.214601190943066,0,0,-0.0992823106112617,-0.107032303616294,0.0360846220371202,0,0,0,0,-0.0981404634349856,-0.0316330470959533,0,0,0,0,0,0,0,0,0.876927465718315,0,0,0,-0.0137503936902842,0,0
TED,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.114012262110242,0,0,0.167686761271881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119633329432161,-0.0237876786673346,0,0.0793154234926049,-0.0431003680568784,0,0.0539071996416133,0,0,0,0,0,0.72955307347449,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.036207032257189,0.0390290357495327,0,0.0213347640406007,0,0,0,0,0,0,0,0,0,0,-0.127494313084564,0,0,0,0,0,0,0,0,-0.0145919829697133,0,0,0,0,0,0,0,0,0,-0.0731237656698932,0,0,0,-0.00477233648942996,0,0,0,-0.0263302359888387,0,0,0,0,-0.0417530254567867,0,0
MKreturn,0,0,0,0,0,0,0,-0.0217090874619833,0,0,8.67361737988404e-19,0.0453641444280439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480742500393699,0,0,-0.073574725709738,-0.0523678322916505,0.0533965074836888,0,0,0,0,0,0,0,0.0585126853194905,0.0319724507980582,0,0,0,0,0,0,0,-0.0118720114361188,-0.00851016867043649,0,0,0,0,0,0
MKvol,0,0,0,0.00244179457587699,0,0,0,0,0,-0.000621363439376058,-0.000678530740671285,0,0,-0.0014446937557279,0,0,0.000284192449217143,0,-0.000239222161823315,0,0,0,0,0,0,0.00123945120798521,0,0,-0.00141341156175661,0,0,0,0,-1.94137125753419e-05,0,0,-0.000526270749800983,0,0,0.00267068331908976,0,0,0,0.00017989567454762,0,0,0,0,0,0,0,-0.00542964865154701,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0102018215604594,0,0,-0.109666882774503,0,0,0,0,0,0,0,0,0,0,0,-0.0814415831266933,0,-0.0101324359790945,0,0,0,0,0,0.0396183199023359,0,0,0,0,0,0,0,0,0,0,0,-0.00659018409390571,0,0,0,0,0,0.0256962087256422,0,-0.141848340909137,0.102519859545021,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00319267129432728,0,0,0,0,0,-0.00278942871605302,0,0,-0.00123139697264398,0,0,0,0,0,0,0,0,0,0,0,0.0051740374496635,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.69751959780402e-05,0,0,-0.0017692500247598,0.00190836734780103,0,0,0,0,0,0,0,-0.00973753760981781,0,0,0,0,0.00705375362555401,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00124983637886777,0,2.16840434497101e-19,-0.00144406084865511,0,0,0,0,0,0,0,0,0.00217657787338649,0,0.00354757451934206,0.0110992634231116,0,0,0,0,0,0,0,0,-0.00627510066379351,0,0,0,0,0.0030916952378365,0,0,0,0,0,0,0,0,0,-0.000260862289582936,0,0,0,0.0130210418907307,0,0,0,0,-0.0200375197356303,0,0
