,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X601898.SH,X600585.SH,X600795.SH,X601600.SH,X601991.SH,X600157.SH,X600688.SH,X600362.SH,X600111.SH,X600886.SH,X600188.SH,X600027.SH,X000027.SZ,X000883.SZ,X600583.SH,X601158.SH,X600021.SH,X600352.SH,X601992.SH,X000539.SZ,X000709.SZ,X600309.SH,X000060.SZ,X000898.SZ,X600307.SH,X000792.SZ,X600808.SH,X600098.SH,X000629.SZ,X000825.SZ,X600489.SH,X002075.SZ,X002470.SZ,X600547.SH,X600008.SH,X600660.SH,X002353.SZ,X600578.SH,X600863.SH,X000831.SZ,X600549.SH,X600219.SH,X601699.SH,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0.255731198004704,0,0.272739097071335,0,0.204639110963399,0,0.0183548509381155,0,0,0,0,0,0,0.0547516130200357,0,0,0,0,0.0935523919417565,0,0.120671987896416,0,0,0,0,0,0,0,0,0,0,0.0449961306668302,0,0,0,0,0,0,0.041979243017046,0,0,0,0.0979068748493768,0,0,0.0325281328027551,0,0,0,0,-0.00567042994571118,0,0,0,0,0,0
X600157.SH,0,0,0,-0.071613135231116,0,0,0,0,0,0.0320310264535479,0,0,0,0,0,0,0,0.0977495710550378,0.121170156920647,0,0.150264745566256,0,0.00727998547586789,0.0254261582684311,-0.148819439174189,0,0,0,0,0,-0.0272590756419114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206555624512945,0.211393852353317,0,0,0,0,0.0826456108874204,0,0.0220125234630423,0,0,0,0,0,0
X600688.SH,0,0.354626290884152,0,0,0,0,0.131746839546227,0,0,0,0,0.0912141044474305,0,0,0,0,0.0118412240391574,0,0,-0.116903863294598,0,0.116191439925558,-0.0641146992551929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180641699822375,0.139728745941802,0,0,0,0,0,0,0,0,0,0,-0.00786675832240448,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.05294422183421,0,0,0,0,0,0,0,0,0,0.122695944194087,0,0,0,0,0,0.0321169555841836,0,0,0,0,0,0.0740398710892035,0.0125990934551717,0,0,0.0961319039395853,0,0.0274290477048736,0.123937809917798,0,0.0224673124613929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000605719843496241,0,0,0,0,0,0,0
X600111.SH,0,0,0,0.135373672605992,0,0,0,0,0,0,0,0.0501853357417319,0,0,0,0,0.118362160209504,0,0.169016650359936,0,0.00710427114910293,0,0,3.46944695195361e-18,0,0,0,0,0.0353494615444404,0,0,0,0,0,0,0.0284893236574563,0,0,0,0.0198245569542635,0,0,0,0,0,0.064709603235201,0.0510898136144728,0,0,0,0,-0.0192653908094093,0.00198261091542134,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0357532448521724,0.0931049982643708,0,0,0.0159009074856114,0.141404402951935,0,0,0,0,0,0,0,0,0,0.135724103003402,0,0.0424651186034445,0,0.133239766334371,0.143169547098203,0,0,0,0,0,0,0,0.115233137447127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00373440176221096,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.111630416742812,0,0,0,0,0,0,0,0.220902390028491,0,0,0,0,0,0,0,0.0131410480763149,0,0,0,0,0,0.0551338569349198,0,0,0,0,0,0,0.250563789798343,0,0.0713719346412473,0,0,0.0262753868875531,0,0,0,0,0,0,0,0,0.223350224979788,0,0,-0.00434601705076653,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.234754742824474,0,0,0,0.0861191010246648,0,0,0,0,0,0,0,0,0,0,0.0539966079336603,0.0906571710408906,0,0.0338568555855842,0,0,0.147790558770865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158536336457992,0.163717230603203,0,0,0,0,0,0,0,-0.00512923508875697,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.276653521383993,0,0,0,0,0,0,0,0,0,0.0701262729720533,0,0,0.209006954115096,0,0,0,0.0225060339719307,0,0,0,0,0,0,0,0,0,0.0945185780628437,0,0,0,0,0,0,0,0,0,0,0,0.136830112213731,0,-0.0227570800063189,-0.0265668228803108,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0386466718433945,0.0675712896163876,0,0.163296955395014,0,0,0,0.112066663010967,0,0,0,0.0295661766964273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0482138249052922,0.0418857126505068,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462002923201612,-0.00834519285919057,0,0,0,0,0,0
X600583.SH,0,0,0,0.0809261801666599,0,0,0,0,0,0,0,0.171267384978704,0,0,0,0,0.0234527315199329,0.14727846271848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00715436786645233,0.044461195334344,0,0,0,0,0,0,0.113440889894429,0,0.17789551511775,0,0,0,0.2200239498897,0,0,0,0,0,0,0,0,0,0
X601158.SH,0.0221399323940704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146253594970881,0,0,0,0,0.0839836767887674,0,0,0,0,0,0,0,0,0.146580580130966,0,-0.0308217613380051,0.311524342533424,0,0,0,0,-0.0255724721227827,0,0,0,0,0,0,0.0249495946148362,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0.0234413763692059,0,0.282739396387485,0.0256261643289412,0,0,0,0,0,0,0,0,-0.000888715087273702,0.0531754283253353,0,0,0,0.372265871586296,0,0,0,0,0,0,0,0.0845423864384621,0.0250982861851959,0,0,0,0,0,0,0,0,0.113737798126135,0,0,0,0,0,0,0,-0.0126030210644586,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0102227883903434,0,0,0.0730036785728745,0,0,0.035409545983528,0,0,0,0,0,0.086893167561483,0,0.0673586436744343,0,0.00544627118322214,0,0.18551052562028,0,0,0,0.218652078255986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041904744684984,0,-0.00209192412530632,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.20057947034404,-0.0496962561814884,0,0,0,0.0607746607222435,0,0,0,0,0,0,0,0.191016838893613,0,0,0,0,0,0.195005920517451,0,0,0.164592961931856,0,0,0,0,0,0,0,0,0,0,0.0686677799823265,0,0,0,0.0252846794116585,0,0,0,-0.000596598738586783,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.180063631478467,0,0.0481948068469629,0,0,0.176902958071303,0,0,0.0505164188287448,0,0.0798710624717722,0,0.0696166240369337,0,0,0,0,0,0.0715711490179606,0,0,0,0,0,0,0,0,0.0690246947129647,0.135812954577019,0,0.0903108807435906,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0124319999633235,-0.0238356284700077,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.120587995467421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156421891175082,0,0,0,0,0,0,0,0,0.126142857446187,0,0,0.209463028050348,0,0.062939605904244,0,0,0.0117441216741319,0,0,0,0,0,0.233088292145673,0,0,0,0,0,0,0,0.0202566408450963,0.0220777492646885,0,0,0,0,0,0
X600309.SH,0.0786554057753649,0,0,0,0,0,0,0.0210109011724762,0,0,0,0,0,0,0,0,0,0,0.0811988815874344,0,0.175012727911437,0,0,0,0,0,0,0,0.145349102765143,0,0,0,0,0,0,0,0,0.0005877466535634,0.180807588249336,0,0,0,0,0,0,0,0,0.012824792259421,0,0,0,-0.000320879151534459,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0.126531367203835,0,0,0,0,0,0,0,0,0,0.132023736378044,0.111647038637977,0,0,0,0,0,0,0,0.311756253495553,0,0.111015021751364,0,0,0,0,0,0.212852540236656,0,0,0,0,0,0,0,0,0.0706960058990428,0,0,0,-0.0443388541374077,-0.0234487620398373,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.227754331284449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107389984830898,0,0.125129197283604,0,0.156629504165023,0,0,0,-3.46944695195361e-18,0,0.0137874948823747,0.119635714463579,0,0,0,0,0,0,0,0.0268901722788662,0,0,0,0,0.126039303202787,0,0,-0.00960519887426261,-0.0193334793916811,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0.0119004167736071,-0.0155247936088882,0,0,0,0,0,0,0,0,0,-0.0570616937947997,0,0,0,0.332774703157157,0,0.0595478923309272,0,0,0,0.0517755229267389,0,0,0.0812147212405571,0,0,0.031393598301846,0,0,0,0,0,0,0,0,0,0.0302353924724257,0,0,-0.0177400917332167,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0342381771306512,0,0,0,0,0,0.0339011223090963,0,0,0,0,0,0.178393524764535,0,0,0,0.0230832174493257,0,0,0,0.0742448412664284,0.183103825576119,0,0.0224581016900955,0,0,0.121040566128771,0,0,0.0448734749129783,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.00665687700381585,0,0,0,0,0,0,0
X600808.SH,0,0,0,0.0753054248649121,0.104224663537566,0.0982298353969677,0,0,0,0.0902131532085284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207307971778,0,0.0751926783551696,0.0220775097904421,0,0,0,0,0,0,0,0,0,0,0.050094972706528,0,0,0.174480971413596,0,0,0,0,0,0,0,0.00672154668706107,0.018863495474818,0.14128214050866,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0.0973756838729943,0.0639709550759323,0,0,0,0.0136429781925559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132662547191814,-0.0106511242315,0,0,0,0,0,0,0,0,0,0,0.132073819332097,0,0,0,0.103034105242519,0,0,0,0.0304444577184715,0.033480311228243,0,0,0,0,0,0
X000629.SZ,0,0,0,0.0679187845268948,0,0,0,0,0.062829984749716,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.443781755879615,0,0.157882889956196,0,0.0755533401781389,0,0.0207319549228039,0,0,0,0,-0.00729740288293072,0,0,0,0,0.144383915349736,0,0,0,0,0,0,0,0,0,0.027547531681213,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756602269157481,0.06073008207818,0,0.180042237369178,0.0893790384662848,0.0537118014366891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150352321454324,0,0,0.0935579091811712,0,0,0,0,0,0,0.124487229278812,0,0,0.0874303492759632,0.16875571602133,0,0,-0.00167860284776259,-0.00836001556521456,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.00593866405162246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00887142045694144,0.0132151060248962,0,0,0,0,0,0.05018341357615,0,0,0,0,0,0,0.0378811671291222,0,0.0121431197809212,0,0.515575646242754,0,0,0,0.208396916816185,0,0,0,0,0,0,0,0.017777761536275,0.0372417015066846,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.10879528310889,-0.142647807372426,0,0,0,0,0,0,0.117892995913744,-0.151268153389924,-0.446600483796315,0.0412690322583282,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0994134478347364,0,0,0.203324841746467,0,0.453765519688113,0,0,0,0,0,0,0,0,0,-0.0741536702872595,0,0.0370193647371478,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,-0.0490886336892361,0,0,0,-0.12578633346717,0,0,0,0,0,0,0,0,0,0.270634006414051,0,0,0.085391356397815,0,0,0.183940546884339,0,0.0963056897283894,0.00480772154387599,0,0,0,0,0,0,0,0,0.1913705967591,0,0.046889980814249,0.0504374872544692,0,0,0,0,0,0,0,0,0,0,0,-0.00154304798832551,0,0,0,0,0,0
X600547.SH,0,0,0.0505755256461575,0,-0.0281587562306218,0,0.022643265987558,0,-0.0607247991656782,8.67361737988404e-19,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.0569783816331519,0,0,0,0,0,0,0,0,0,0,0.0141012836645011,0,0,0.977593599571652,0,0.00342280474478511,0,0,0,0,0,0,0,0.0843840418189098,0,0,0,0,0.00399489332699836,0.00530700871762036,0,0,0,0,0,0
X600008.SH,0,0,0,0.0277940932900718,0,0,0,0,0,0,0,0,0.105682272336954,0,0,0,0,0,0.0932533274982829,0,-0.00318200519732247,0.226838173327727,0,0,0,0.133647324549317,0,0,0.0588789569958105,0,0,0,0,0,-0.0296137593079837,0,0,0,0.194410335167213,0,0,0.0362858413926957,0,0.0373491407226493,0,0,0,0,0,0,0,-0.00831740991253411,0.000509571343772915,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0540788581078384,0,0,0,0,0.0847328516258219,0,0.164257171204869,0,0.112692087957166,0.0163160133830447,0,0.0174888066311201,0.0032784753301013,0.197972127023318,0,0,0,0,0,0.331998900564388,0,0,0,0,0,0,0,0,0,0,0,0.0467257538377411,0,0,0,0,0,0,0,-0.00637603562797927,-0.00922496648919326,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,-0.0515642542154098,0,0,0,0,0,-0.0218800417514295,0,0,0,0,0,0,0,0.204703583837576,0.0480939691082237,0,0.163006006435613,0,0,0,0,0,0,0,0.0121696305338043,0,0,0.150956641893124,0,0,0,0.029091369937101,0,0,0,0,0,0,0,0,0,0,0,0,0.0234140776084898,0.025644097217405,0,-0.198606417300576,0,0,0,0
X600578.SH,0,0,0,0,0.111622248051268,0,0,0,0,0,0.0171295612681733,0,0,0,0,0.171116455225606,0,0.163534077369925,0,0,0,0,0.0747500039759812,0,0,0,0,0,0.0913476782102414,0,0,0,0.141502762693039,0,0.0462310008234569,0,0,0,0,0,0.105540097316838,0,0,0,0.148847013526474,0,0,0,0,0,0,0.0135163649844236,0.00982268378527552,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0.468895122614253,0,0,0,0,0,0,0,0,0.0690927535012342,0.0553078466668073,0,0.0823821859352484,0,0.0198778984632555,0,0,0.0293480028025207,0.0876727529748971,0,0,0,0,0,0,0,0.0220662672986934,0.0416550279230774,0,0.0300464007171139,0.0600237353329208,0,0,0,0,0.0805601428302136,0,0,0,0,0,0,0,0.00600533986673644,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0.0702593852964388,0,0,0,0,0.11157668511084,0.0862076402016398,0,0.0314888918202668,2.16840434497101e-19,0,0.262167921386812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100570954005535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193151426518254,0,0,0,0,0.00623613290123475,-0.0052235787542918,0,0,0,0,0,0
X600549.SH,0,0,0,0.0194514502824275,0,0,0,0,0,0.119626159811533,0,0,0,0.303538815315485,0,0,0,0,0,0,0,0,0.0640604973938285,0,0,0,0,0,0.0731454212767077,0,0,0,0,0,0,0,0,0.130567787566857,3.46944695195361e-18,0,0,0,2.16840434497101e-19,0,0,0.212276622334851,0,0,0,0,0,0.000858109266507786,-0.00132610226164549,-0.0140374828788842,0.0398950502089266,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123164506228367,0,0,0,0,0.0707170325740216,0,0,0,0.0716038049589272,0,0,0,0.044273141885148,0.0784871500137074,0,0,0,0,0.0572351698905887,0.1102822289136,0,0,0,0,0,0,0,0.0199734674674733,0,0,0,0,0.00601201726985766,0,0,0.00739014137020152,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110795498871419,0,0,0.131903154776607,0,0,0,0.0411851840074695,0,0,0,0,0,0.041305928476389,0,0,0.0566732557088879,0,0,0,0,0,0.0413848845598939,0,0.0826398626150356,0,0,0,0,0,0,0,0,0,0.106877654613413,0,0.279746314863347,0,0.00371790842681671,-0.00611256645415703,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0.0534419192968442,0,0,0.0646255292366462,0,0,0,0,0,0,0.108699650994502,0,0.0593502951392234,0,0.118388115451334,0,0,0,0.0352179327266338,0,0,0,0.139686981243528,0,0,0,0,0,0,0.0874030754706299,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0108267869756109,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0294946952331494,0,0,0,0,0,0,0,0.0418442690306655,-0.0809146410822181,0,-0.0153751773284616,0,0,0,0,-0.0726144333956344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19506118004276,0,0,0,0.00882517181261541,0,0,0,0,0,0,0,0,-0.00382297923721295,0,0,0,0,-0.0412991073847394,-0.0319327567166602,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0.629713837682776,0,0,0,0,0.969948282682677,0,0,0,0,0,0,0,0,0.128368123577916,0.165303896001221,0,0,0,0,-1.48751503335305,0,0,0,1.74983648379817,0.00835832070730752,1.03673594778964,0,0,0,0,-0.697308002254385,0,0.331444977977237,0,0,0,-0.580677354187591,0,0,0,0,0,0,-2.34888915177751,0,-1.067437963931,0,0.963943374736919,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.85305532210967,0.305124104057485,0.517352547768698,0,0,0,-1.19890971562388,0,-0.857517013925366,0,0,0,0,0,0,0.454083639237042,0.881287384967514,0,0.483702133576242,0.241581707566614,0.287968648247505,0,0,0,0,0,0,0,0,0.329019465355541,0,-1.93487112738099,-0.629950644240396,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.0334617610747998,-0.00727568608552674,0.149592228732525,0,0,0,0,0,0,0,0,0,0,0,-0.216388066050695,0,0.203247575530642,0,-0.0143231167633394,0,-0.081120032302453,0,0,0,0,0,0,0,0,0,0.074414571754239,-0.0739323800798102,0,0,0,0,0,-0.225470554231584,0,0,0,0,0,0,0,0,0,0,0,-0.0376159829889084,-0.0512309918151889,0,0,0,0,0,0
MKreturn,0,0,0,-0.0745460332732493,0,0,0,0,0.233461440059131,0,0,0,0.102725299688283,-0.126765676516742,-0.13326663580529,0,0,0,0,0,0,-0.00303721783825389,0.0911194626538321,0,0,0,0.0302027392456274,0,0,0,0,0,0,-0.203754893351471,0,0.263777347927884,0,0,-0.174218645123796,0,0,0,0,0,0,0,0.0351548097800242,0,0,0,0,0.0363363679332195,0.0580099639252377,0,0,0,0,0,0
MKvol,0.00068924176771347,0,0,0,0,0,0,0,0,0,0,0.000761038460486648,-0.00324054542917901,0,0,0,0,0,0,0,0,0.0109963808492773,-0.00748490321033223,0,0,0,0,0,0,0,0,0,0.00382006215093298,0,0,0.00617554951675225,-0.00268287522804159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000802997976315111,0.00694260296618841,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00400544440660554,0,0.00391403907941616,0,0,0,0,0.0139309350066676,-0.0162330530741591,0,0,0,0,0,0,0,0,0.0052936979681242,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00237122537637879,0,-0.0130743810204163,-0.00943400619846687,0,0,0,0,-0.00115125939782556,0,0,0,0,0,0,0.00904577931604741,0.000445575846122527,-0.00468504979413215,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.0106529056905408,0,0,0,0,0,0,0,0,0,0,0,0,-0.0024386358391515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00132009067654098,0,0,0,-0.0122865092533247,0,0,0,0,0,0,0,0,0,0.00942893519128082,-0.00863854468396717,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0.00169549501024474,0,0,0,0,0,0,-0.00141013490584545,0.0134114297765244,0,0.000920775817372771,0,0,0,0,0,0,0,0,0,0,0,0,-0.000651372148496603,-0.00193427657120259,0,-0.00236441199312135,0,0,0.00082110531211099,0,0.00323248618156429,0,0,0,0,0,0,0,0,-0.00256884926149766,-0.00269145405162451,0,0,0,0,0,0
