,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600547.SH,X600585.SH,X601600.SH,X600660.SH,X600886.SH,X000792.SZ,X600795.SH,X600362.SH,X000708.SZ,X600010.SH,X600489.SH,X600111.SH,X002460.SZ,X600160.SH,X600027.SH,X601699.SH,X000301.SZ,X600426.SH,X002466.SZ,X000983.SZ,X000786.SZ,X600803.SH,X601991.SH,X000877.SZ,X000630.SZ,X600176.SH,X000807.SZ,X600985.SH,X000933.SZ,X002128.SZ,X601168.SH,X000408.SZ,X600219.SH,X002271.SZ,X600612.SH,X600096.SH,X000883.SZ,X600348.SH,X000932.SZ,X000027.SZ,X600995.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.599901171040312,0,0,0.0374314086419483,0,0.0158576459602978,0,0,0.236549257608232,-0.0950087148718225,0,-0.143926545285366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.0599281031947183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247420872369371,0.00814529167788714,0,0,0,0,0,0
X601088.SH,0.138462730542246,0,0,0,0.151453258315167,0.0901584086700338,0,0,0,-0.0271103157446592,0,0,0,0,0.0442805492358781,0,0.0481722269704192,0,0,0,0,0,0,0,0,0,0,0.151761598648074,0,0,0,0.0134265790520464,0,-0.0120048361897433,0,0.0809300200084833,0,0,0,0,0,-0.0390128340516427,0,0,0,0,0,0,0,0,0,-0.00987396323391576,-0.00950259210874257,0,0,0,0,0,0
X600028.SH,0.368761699635239,0,0,0,0.0198846670180136,0,0.0751475142310557,0,0,0,0,0.0208785279508284,0,0,0,0,0.0040787712135367,-0.0169856023453132,0.0623252255882297,0,-0.126808881491573,0,0,0,0,0,0,0,-0.0508707466685188,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0606128447519155,0,0,-0.0296066034036798,0,0,0,0,0,0.0911280515819058,0.000695968259275629,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,-0.0444322832624733,0,0,0,0,0,0,0,0,0,0,0,0,0.0395643826273848,0,0,0,0,0,0,0.00819898771666197,0,0,0,0.0980612968836751,0,0,0,0,0.317457314958852,0,0,0,0,0,0,0,0,-0.255763072677593,0,0,0,0,0,0,0,0,-0.0277300608525108,0,0,0,0,0,0,0
X600188.SH,0.0425594735848843,0,0,0,0,0.261587545175991,0,0,0.0709746602954987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32164172441056,0,0,-0.0567445385671126,0,-0.0739040636286962,0,0,0,0,-0.0241412751997624,0,0,0.00767681097077041,0.0190316731884489,0,0,0,0,0,0,0,0.0793519267982298,0,0,0,0,0,0,-0.00262103720607215,0,0,0,0,0,0
X601898.SH,0,0.254858862921382,0,0,0.138852312541991,0,0,0.238670591244524,0,0.158215607695553,0,0,0,0,0,0,0,0,0,0,0,-0.0275573327640059,0.0920298900836164,0,0,0,-0.00421059507665752,0,0,0,0,0,0,0,0,0.4764592140269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167840307291846,-0.099394520903755,0,0,0,0,0,0
X600019.SH,0,0,0,0.177270162256141,0.0473990667329276,0,0,0,3.46944695195361e-18,0,0,0.012916650871368,0,0,0,0,0.0911487922615654,0,0,0,0,0,0.0808751452669264,0.0960765771063922,0,0,0,0,0,0.01496242817618,0,0,0,0,0,0.0206621204474479,0,0,0.0866798348161649,0,0,0,-0.00716399473213965,0,0,0,0.131577449214014,0,0,-0.127635434824977,0,0,0.0308738439042114,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504372156536213,0,0,0,-0.065878951458964,0,0,0,0.0916626924422665,0,0,0,0,0,-0.0536523267140947,0,0.156926490244045,0,0,0,0,0,0.0132580091274426,0,0,0,0,1.0842021724855e-19,0,0,0.00810796318843724,0,0,0,0,0,0,-0.0456488454190417,0.0458800679277056,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.27024671167351,0,0,0,0,0,0,0,0,0,0,0.12811263511572,0.0608188828395877,0,0.609252149747468,0,0,0,0,0,-0.0746373585507553,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0473833070549706,0,0,0.102011298881556,0,0,0,0,-0.00885082080513349,0,0,0,0,0,0.0554167909881105,0,0,0,0.0238222162368871,0.00873855851011863,-0.0866803160816366,0,0,0,0,0
X600585.SH,0,0,0,0.19445699585033,0,0.117304505885837,0,0,0,0,0,0,0,0,0,0,0,0.0752681018395933,0,0,0,0,0,0,0,0,0,-0.00605653845232342,0.161000537868332,0,0,0,0,0.00176371495031627,0,0,0,0,-0.0474686988227204,0,0,0.132805215204093,0.0935739756448749,0,0,0,0.0998298380870474,0,0,0,0.00995398516273943,0.0280809495389341,-0.0398279028186295,-0.131554842051691,0,0,0,0,0
