,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X601898.SH,X002466.SZ,X600188.SH,X600660.SH,X600688.SH,X600362.SH,X600795.SH,X300072.SZ,X002460.SZ,X601992.SH,X601991.SH,X600547.SH,X600111.SH,X600176.SH,X600886.SH,X600516.SH,X000898.SZ,X000786.SZ,X000709.SZ,X002271.SZ,X000792.SZ,X600352.SH,X000825.SZ,X600027.SH,X600299.SH,X000553.SZ,X601699.SH,X000408.SZ,X600219.SH,X601158.SH,X600808.SH,X600489.SH,X000883.SZ,X600426.SH,X002110.SZ,X000959.SZ,X000830.SZ,X000630.SZ,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0.523481551294542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173760030683464,0,0,0,0,0,0,0.0375582276931866,0,0,0,0,0,0.148111144961714,0,0,0,0,0.397458540015111,0,0,0,0,0,0,0,0.0280047902748208,0,0.0326188241478626,0,0,0,0.00502015537961125,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.0260491768153712,0,0,0,0,0,0,0,0,0,-0.0373355002804805,0,0,0.0784351258807812,0.12946264417064,0,0.0280656779208266,0,0,0,0.0577175657371684,0,0,-0.135961106437186,0,0.229072986849169,0.0770916540506216,0,0.0655695171120589,0,0,0,0,0,0.0454482574610594,0.139702660913075,0,0,0,0,0,0,0.00158084151494945,0,0,0,0,0,0
X600688.SH,0,0.359871680396592,0,0,0,0,8.67361737988404e-19,0,0,-0.0125285819900714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00654690453033835,0.0338986239651693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113503833487093,0,0,0,0,-0.0398721310903754,0.0326870422817433,0,0.098482551042632,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312858608567827,0.220370444209359,0,0,0,0,0,0,0,0,0,0.204105851219184,0,0,0,0.157073724146976,0,0.00545885087206637,0,0,0,0,0,0,0,0,0,0.0758078921126413,0,-0.040465676930247,0.00939763411386646,0,0,0,0,0,0
X600795.SH,0,0.171015277937513,0,0,0,0.0445439721464243,0,0,0.0178968886488088,0,0,0,0,0,0,0,0,0.0157802226213744,0,0.083007400478091,0.0723400024693317,0,0,0,0,0,0,0,0,0,0,0,0,0.0673920741242984,0,0,0,0,0,0,0,0,0.0192154740369249,0,-0.0102649663472374,0,0,0,0.0160634174222086,-0.00503054938342542,0,0,0,0,0,0
X300072.SZ,0.342603018037452,0,0,0,0,0,0,-0.104233239466157,0,0,0,0,0,0,0,0,0.1149654113338,0,0,0,0.0739827342540283,0.132761083412751,0,0,0,0,0,0,6.93889390390723e-18,0,0.0725064758482476,0,0.110853691006074,0,0,0,0,0,0.0224645571459041,0,0,0.227628266407726,0.0332708401740852,0,0,0,0,0,0.0156923287430021,-0.023492361762782,0,0,0,0,0,0
X002460.SZ,0,0.116368996265658,0.109234097110232,0,0,0,0,0,0,0.721594112649482,0,0,0,0,0,0,0,0,0,-0.314781885544307,0,-0.0582452447354139,0,-1.38777878078145e-17,0,0,0,0,0,0,0.151060867090924,0,0,0,0.0113898415297918,0.0440053290700305,0,0,0,0,0,0,0.0988337173757041,0,0,0,0,0,-0.0302900518145597,0.0461545208411553,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.0178844285517552,0,0,0,0.200148663867491,0,0,0,0,0,0,0.279843633662823,0,0,0,0,0.0307361050258966,0,0,0.0944385624614511,0,0.0840893369699914,0,0,0.119321841434825,0,0.0402485628722865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009177305883817,0,0,0,0,0,0
X601991.SH,0,-0.0100466281748971,0,0,0,0,0,0,0,0.0353017051363641,0,0.030878519096635,0,0,0,0.0304667298501447,0,0.120740880653516,0,0,0.118516267286109,0,0,0.0611665490505921,0,0,0,0,0,0,0,0.0284408932402766,0,0,0.085735615036709,0.00498781434418648,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.000270969670075754,0,0,0,0,0,0,0
X600547.SH,0,0.370852830896716,0,0,0,0,0,0,0,0,0.111472779442092,0,0,0.0353536500006378,0,0,0,0,0,0,-0.347582160989022,0,0,-0.0326816407559971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947593732656182,0,-0.0892043516607397,0,0,0,0,0,0,-2.16840434497101e-19,-0.0243415375257917,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0400076653730898,0,0.0434730801416778,0,0.0492072273903394,0,0.139163660380276,0.127829293049673,0.0136868804634175,0,0,0,0,0,0.165161440958772,0,0,0,0,0.046517168981096,0.0922209299865245,0,0,0,0.0364903149059284,0,0,0,0,0.215028280230466,0,0,0.0722037901947689,0,0,0,0,0,0,-0.00395328577939379,0,0,0,0,0,0,0
X600176.SH,-0.118105083688397,0,0,0,0.0171277399970626,0,0,0,0,0,0,0.202019953142718,0,0.143906022100452,0,0,0.297029620045705,0,0,0,0,0,0,0.0110210057305831,0,0.276307969784102,0,0,-1.0842021724855e-19,4.33680868994202e-19,0,0,0,0.313170337093413,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.150766584949034,0,0,0,-0.0538582540762525,0.0554344857413262,-0.680446188897124,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.107426145160505,0,0,0,0,0,0.0530305812022188,0,0,0.208610272750637,0,0,0,0,-0.0433805961682092,0.0694824125202887,0,-0.040801238396618,0,0,0,0,0,0,0,0,0,0.142981895203956,0,0,0,0,0,0,0,-0.173568208363814,0.0115797442814294,0,0.153327874652518,0,0,0,-0.0166113834696682,0.0120428591951792,0,0,0,0,0,0
X600516.SH,0,0,-0.663558137096756,0,0,0,0,0,0,0.28049077616874,0,-0.0625887909838384,0,0,0,0,0,0,0,0,0.275811189174949,0.172385373263626,0,0,0,0,0,0,0.270005822597084,0,0,0,0,0,0.0897022232162196,0,0,0,0,0,0,0.0163442188418051,0.47968378250316,0,0.158350920355044,0,0,0,-0.0201518936076553,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0480242360678822,0,-0.0112890657618306,0.144015657176524,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144061269899271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556229334417707,0,0,0,0,0,0,0,0.0282085123188696,0,0.00149590254764522,-0.0177984213485125,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.214908735318807,0,0,0,0,0,0.0618145674577817,0,0,0,0,0,-0.0408957150400351,0,0,0,0,0.145833897736362,0,0,0,0,0,0.253252774136413,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0793912724733003,0,0.0880403034380121,0,0,0,-0.0661370616428866,0.0738175745773734,0,0,0,0,0,0
X000709.SZ,0,-0.0838822599226194,0,0,0,0,0,0,0,0,0.0829801045281885,0,0,0,0,0,0.0032864796200122,0.134279354940635,0,0,0.0595407508482934,-0.0114792163310369,0,-0.0263585400111143,0.0356014858931457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146862979998329,0,0,-0.0105001623159435,0,0.238186787285288,0,0,0,0,-0.00170329655176399,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921671344199351,0,0.0238702835578334,0,0,0,0,0.0607029134902977,0,0,-0.0464070287162763,0,0.19853030500556,0,0,0,0.085705030170862,0,0,0,0,0,0.019761986044571,0,0,0,0,0,0.172402222662608,0,0,0.0617315080628453,0,0,0,-0.0582138538265442,0.0481244711587301,0,0,0,0,0,0
X000792.SZ,-0.00936628533001972,0,0,0,-0.0556937103062982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374029515958171,0,0,0,0.143365794508258,0,0,0,0,0.292616377293008,0.413400554296578,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0478041220928098,0,0,-0.055756192005683,0.0886499460076473,0,0,0,0,0,0
X600352.SH,0,0,-0.374186098067009,0,0,0,0,0,0,0,0.222565554566452,0.181930562599005,0,0,0,0,0,0,0,0,-0.0615591849559215,0,0,-0.0272273346962995,0,0,0,-0.0321615555304574,0,0,0,0.477356003079567,0.187465220824311,0,0,0.204390706034173,0,0,0,0,0,0,0,0,0.434031075309296,0,0,0,0,0.00608603777437494,-0.0915224165649351,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0.0840250596460725,0,0,0,0,0,0.0296403697801174,0,0,0,0,0,0,0,0,0.10029737821838,0,0,0,0,0,0,0,0,0,0.123841190405603,0,0,0,0.487704063476009,0,0,0.0373110605764222,0,0,0,0,0,0,0.00908015029115169,-0.0476169961737019,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.233630819849345,0.122701122734558,-0.0445376853066261,0,0,-0.024310718068846,0,0,0,0,0,0,0.0244489138638192,0,0,0,0,0,0,0,0,0,0,0,0.0194270150748551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158854995574786,0,0,0.151761625270741,0,0.00977809428118602,-0.0149321308868867,0,0,0,0,0,0
X600299.SH,0,0,0,0,0.0214384859034567,0,0,0,0,0,0,0,0,0.0568746467894863,0,4.33680868994202e-19,0,0.275605743276567,0,0,0,0,0,0.10790067027952,0,0,0,0,0,0,0,0,0,0.180939143395482,0,0,0,0,-0.0729946439136279,0,0,0.0341903191291146,0,0,-0.133278313196542,0,0,0,-0.00183868350032815,0.0193098759854839,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.316691705573386,-0.0826475976076153,0,0,0,0,0,0,0.246598648861051,0.206600937306989,0,0.1248454056291,0,0,0,0,0.270508559177617,0,-0.0461375980831227,0.138502633380796,0,0,0,0,0,0,0,0,0,0.0897267282980883,0,0,-0.00761829057609302,0,0,0,0.00892088534083245,0.017391148490423,0,0,0,0,0,0
X601699.SH,0,0,0.0117270180134458,0,0,0,4.33680868994202e-19,0,0,0,0.578357951247735,0,0,0.146786798173624,0,0,0.0916700665280405,0,0,0,0,0,0,0,0,0,0,0.0405874430643459,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146069681789466,0,0.00634650056612491,0.00613594932903733,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0.132182919028489,0,0.336771666386783,0,0,0,0,0.0575843902202844,0,0,0,0,0,0,0.0216045697028372,0,0,0,0,0.0584886602277538,0,-0.0168019235338279,0,0,0,0,0,0,0,0,0,0,0,0.0574458211527042,0,0.0393737155052009,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.0144454475119016,0,0,0.0811698587698226,0,0,0,0.0367649061322845,0,0,0.0931686668150096,0,0,0.0304691395944336,0,0.0578127964322631,0,0,0.159441222237044,0,0.03675316876352,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.000643036596041467,0,0,0,0.192398910540108,0,0.00156686916221458,1.0842021724855e-19,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0398592951284175,0,0,0,0,0,0,0,0,0.14071670790175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268473562560468,0,0,0,0,0,0,0,0,0,0.00811274668745539,0,0,0,0.0262959627297468,0,0.0118542280385235,-0.0128213507315028,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.107076409742788,0,0,0,0,0.05932684674583,0,0,0,0.0652778477702775,0,0,0.0298088400120727,0,0,0,0.402211428887268,0.0752853417721837,0,0,0,0,0.0405025996015425,0,0,0,0,0,0,0,0,0,0,0,0.0910864642337229,0,0,0,0.0392107200536013,0,-0.00817437005590642,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.0463575989257513,0,0.0649426951389633,0,0,0,0.0881850774015327,0,0,0,0.0435822598825458,0,0.553689635169312,0.0107799366887931,0,0,2.16840434497101e-19,0,0,0,0,0.0580885728454066,0.0131256612456868,-0.101210557182629,0,0,0.0782803626683855,0,0,0,0,0,0,0,0,0.0240466741909211,0,0,0.0160145017448972,0,0.0357787228879309,-0.0121050193180413,0.0125473217828961,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,-0.0373704409163827,0,0,0,0,0,0,0,0,0.0194405573095366,0.0355917933245497,0,0,0,0,0,0.0548217006519169,0,0,0,0,0.0867858411160019,0,0,0.203836636907373,0,0,0,0,0,0,0,0,0,0,0.0435044976735829,0.0860672380134456,0,0,0.0697124506969353,0,0.00887702677727033,-0.0132719270662321,0,0,0,0,0,0
X600426.SH,0,-0.0244560872823236,0,0,0,0,0,0,0,0,0,0,-0.148596791346228,0,0,0.396059087721626,0,0,0,0,0.184597996338018,0,0,0.0388105865988814,0,0,0,0.252240038316533,0,0,0,0,0,0,-0.0251866436603753,0,0,0,0,0,0,0,0.12692473149114,0,0.0662031059355305,0,0,0,-0.0037949265848004,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0491238722140055,0,-0.017561580290389,0,0,0.148317393166455,0,0,0,0,0,0,0.257182007324197,0.224275093768498,0.210892015963738,0,0,-0.118734733617451,0,0,0,0.0162912234681879,0,0.188415535577604,0,0,0,0,0,0,0,0,0,0.122168970660107,0,0,0,-0.0224254414166903,0.0915047965964375,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0.197208809983628,0,0,0,0,0,0,0,0,0.0282307199324442,0,0,0,0.0487511797975575,0,0,0,0,0.482463758048069,0,0,0.0553266588756785,0.115978856620966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174942042814234,0,0,0.0101092238883168,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0.0821311594711514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203574239966229,0,0.55619628129001,0,0,0.219491347559659,0.0726125197528988,0.180317098961951,0,-0.265904009794302,0,0,0,0,0,0,0,0,0.400076925050556,0.360527860875966,0,0,0,-0.199568945130367,0,0.0788832805064125,-0.0434364767429583,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172331017708205,0,0.100400042846431,0.0500767117800549,0,0,0,0.0338158231688426,0,0,0.0276829074402241,0,0,0,0,0.0159678521529817,0,0.0351182295280115,0,-0.0733735380444692,0.100050197705644,0.00643610464668445,0,0,0,0,0.147767680988764,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.00172554669138888,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.119800472122805,0,0,0,-0.0305660619432733,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0751616621779963,0,0.00269286877947169,0,0,0.062715372562251,0.0583775128212348,0,0,0,0,0.389337159234247,0,0,0,0,0,0,0,0,0.385658843162034,0,0,0,0,0,0.000869241272762508,0,0,0,0,0,0
Change_TY3M,0,-0.162682713555771,0,0,0,0,0,0,-0.228211932251429,0,0,0,0,0,0,0,0.0103904648474894,0,0,0,0,0.0289964212911828,0,-0.0469616736292972,0,0,0,0,0,0,0.0619942971977433,0,-0.0244833482145459,0,0,-0.237194994489109,0,0,0,0,0,-0.0239773191579585,1.73472347597681e-18,0,0.0393893040066158,0,0,0,-0.0557614090884377,0.04618670893875,-0.111667209903039,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.0116582944428994,0,0,-1.73472347597681e-18,0,0,-0.0470927600360941,0,0,-0.0777407799699477,0,0,0,0,0,0,0,0,0,0,-0.27778927765571,-0.0726305017291131,0,0.504575539608209,0,0.145274546776155,-0.573356847146895,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,1.18870194143178,0,0,0,0,0,0
TED,0,0,0,0,0.0300801013756386,0,0,0,0,0.0818269006364799,0,0,0,0.0278089751496566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6359497977453,-0.0738647588138433,0,0,0,0,-0.0852010280671592,0,0,0,0,0,0,0,0,-0.123585435026095,0,-0.236339834956246,0,0,0,0.779122227452244,0,0,0,0,0,0,0
RealEstate_excess,0,0.0977872738056192,0,0,0,0,-0.18600139091366,-0.037260403490147,0,-4.33680868994202e-19,0,0,0,-0.0101674202277362,-0.128927399503022,0.183285385609728,0,0,0,0,0,0,0,0,-0.141359093665241,0,0,0,0,0,0,0,0.0108252816039308,-0.0114446535285859,0,0,0,0,0,0,0,0,0.0382247392472451,0,0,0,0,0,-0.0503741800432124,0.0536299997474765,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.204314313942696,0,-0.0715633947778373,0.033742797412094,0,0,-0.11582424847897,0,0,0.135806210715395,0,0,0,0,-0.0206069776125551,-0.0163854253338868,0,0,0,-0.0361556401631299,0,0,0,0,0,0.0337050600642214,0,-0.0620925981195114,0,0,0,0,-0.0294580145052331,0,0,0.154295031213744,0,0,0,-0.0341121703296595,0.0447328451173942,0.3289162829527,0,0,0,0,0
MKvol,-5.28704279556048e-05,0,0,0,0,0,0,0,0,0.00130787863060084,-0.000178682129875218,0,0,0,0,0,0,0,0,0.00342562380581433,0,0.000958992593840742,0,0,0,-2.71050543121376e-20,0,0.00123072953376642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00420168199826957,0.00849099604977172,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0231269375991484,0,0,0,0,0.000767917459017471,-0.0255253616147838,0,0,0,0,0,0,0.0103388575245777,0,0.0465210148049829,0,0,0,0,0,-0.0111643201806411,0,0,0,0.00522827283669792,-1.0842021724855e-19,0,-0.0635400050191596,0,0,0.0640804332623152,0,0,0,0,0,0,0.0359339879684582,0,-0.0121434510011182,0,0,0,-0.0272033717306208,0.0305850140743622,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00499632481537478,0,0,-0.0209369702816136,0,0,0,0,0.0208411283642136,0,0,0,0,0,0,0,0,0,0,-0.0064156760910362,0.00618771474853915,0.00637307675092769,0,0,0,0,0,0,-0.000301047381465653,0,0,-0.0147908731472728,0,0,0,0.00720007601406982,-0.00110792542045255,0.00875055410514369,0,0,0,0,0
CarbonVol_Hubei,-0.0347472734697435,0,0,0.00327030213724063,0,0,0,-0.015226671175685,0,0,0.000759387336439335,0,0,0,0,0.00484594955711294,-0.00660385502263268,0,0,0,2.16840434497101e-19,0,0,0,0,-2.71050543121376e-20,0,-0.00710580574810915,0,0.021922813030276,0,0,0.00539693197632416,-0.026543221701548,0,0.0141773341726163,0,0,0,0,0,0,0,0,0,0,0,0,-0.055650019055173,0.0709272888379937,0,0,0,0,0,0
