,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600111.SH,X600795.SH,X600886.SH,X600362.SH,X600010.SH,X600188.SH,X600688.SH,X600027.SH,X600309.SH,X600583.SH,X000883.SZ,X601992.SH,X002353.SZ,X000898.SZ,X000792.SZ,X601158.SH,X000709.SZ,X000629.SZ,X000539.SZ,X600489.SH,X600808.SH,X000825.SZ,X600315.SH,X000831.SZ,X000027.SZ,X600660.SH,X600352.SH,X601699.SH,X600578.SH,X600307.SH,X000630.SZ,X000983.SZ,X600549.SH,X600490.SH,X600863.SH,X000937.SZ,X002470.SZ,X000959.SZ,X000960.SZ,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0833642712569246,0,0.102892754109302,0,0,0.0164117649350613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506971384380869,0,0,0,0,0,0,0,0,0,0,0.0824422622789726,0,0,0,0,0.0927524268705948,0.065000736359638,0.0154753733372454,0,0.0271650714817226,0,0.00667993485567001,0,0,0,0,0,0,-0.0045589067011949,-0.00918627718740951,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.105068030217528,0,0,0,0,0,0,0,0.174480386473929,0,0.0151801861807403,0,0,0.00506344783100521,0,0,0,0.103800489318138,0,0.00632240616717101,0,0,0,0,0,0,0,0,0,0,0.0720828259348796,0,0,0.0374306002857949,0,0,0,0,0,0,0,0,0,0.016161602303149,0.0150246406182506,0,-0.0135621830471598,0.00906765392473425,0,0,0,0,0,0
X601088.SH,0,0,0,0.164347738594996,0.0134761373570813,0,0,0,0,0,0,0,0,0,0.221638096921738,0,0,0,0,0.0262166662082904,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.0312265267818156,0,-0.0111411216410244,0,0,0,0,0,0.0628375973218888,0,0,0,0,0.0912608212395692,0,0.0320018707041757,0,0,-0.0207036305306171,0,0,-0.0044141216421125,0,0,0,0,0,0,0
X600585.SH,0,0,0.209300484007056,0,0,0.101749446188215,0,0,0.013004618490991,0,0,0,0,0,0,0,0,0,0,0,0.0498925851350422,0.0559371973158638,0,0,0,0.0385852037597547,0,0,0,0,0,0,0,0,0,-0.0372102195312554,0,0.0348059573490878,0,0,0,0,0,0,0,0,0,0,0,0,-0.0085111993301408,0.0029723929473724,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.07315633305271,0,0,0,0,0,0.0181106529900228,0,-4.33680868994202e-19,0,0.0446543783729995,0.25652812507617,0,0,-0.124476074198663,0,0,0,0,0,0,0,0,0,0,0,0,0.165992765654751,0.0465227395123777,0,0,0,0,0,0,0,0,0.00126504905026827,0.0164758128710481,0,0,0,0,0,0,0.012791006619973,-0.02220415140271,0,0,0,-0.107534073862162,0,0
X600019.SH,0,0,0.242675575600702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180928077720631,0,0,0.145372058160322,-0.0721909571219791,0.116055054995289,0,0,0,0,0,0,0.0957676645135722,0,0,0,0.0240327929309735,0,0.16926884639147,0,0.0897716867026952,0,0,0,-0.00818877042706665,-0.00176644773425483,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0020503885364999,0,0,0,0.0607438051245885,0.0519426030036698,0,0,0,0,0,0,0.148372991641291,0,0,0,0,0,0.073703384924076,0,0.0190205356107247,0,0,0,0.188407089118726,-0.061266554823216,0,0,0.0257718775316565,0,0,0,0,0,0.0248117547936095,0.100092137799568,0,0,0,0,0,0,0.0117057125249014,-0.0270589202722594,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.00368271353109634,0,0,0,0,0,0.0194930887805808,0,0.0328993200087983,0,0,0,0,0,0,0,0,0.0262430298459677,0.154399684864277,0,0,0,0,0,0,0,0,0,0,0.143635254548617,0,0,0,0,0.0376205330054176,0,0,0,0,0.0151673541390316,0,0,-0.00413178264146361,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.121329112945398,0.00814657687533599,0.315361369395959,0,0,0,0,0,0,0,0.0513495534668915,0.0515787486256765,0,0,0,0.207704357980234,0,0,0.111783910116569,0,0,0,0,0,0,0,0,0.0723635179764427,0,0.115384070117537,0,0,0,0,0,0.118867799491249,0,0,0,0,-0.0495471564254076,0,0,0,0,0,-0.147520379828463
X600111.SH,0,0,0,0,0,0,0,0,0.00912032447721604,0,0,0,0,0,0.050664872462504,0,0,0,0,0,0.0211114868643323,0,0,0,0,0.0198639171973826,0.0334715894761005,0,0,0,0.0861047158486815,0,0,0,0,0,0,0,0.00191698997082512,0,0.0380667680722819,0.279175883205003,0,0,0,0,0,0.0801110707626224,1.73472347597681e-18,0,-0.0116531379063746,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129186102937635,0,0,0,0,0,-0.0448899471359118,0.0793921918186887,0.0432953846689088,0.0511880156590609,0,0,0.0738460707901614,0,0,0,0.0679695612312496,0,0,0,0,0,0,-0.0568667154726578,0,0,0,0,0,0.0336379693337236,0,0,0.131385866550132,0.0176114025128427,0.0241679813971242,0.0218675306929891,0,0.00474257861897436,0.00811295538892149,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.151094580212765,0,0,0,0,0,0,0,0,0,0.0809888645102948,0.060322489310421,0,0,0,-0.0657810937724341,-0.0661302876194513,0,0,0,0,0,0,0,0,-0.032084882062495,0,0,0.293197158221227,0,0.200423980100932,0.158261469372782,0,0,0,0,0,0,-0.00252820521585978,0.0472321652899695,0,0,0,0,0,0,0,0.0268229497545997,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.186274430094428,0,0.109077190378575,0,0,0,0,0,0.0118468066604775,0,0,0,0,0,0,0,0.114831901671869,0,0,0,0.0279604758471842,0,0,0,0,0,0.169789872914333,0,0,0,0,-8.67361737988404e-19,0,0.0462683150968099,0,0,0.0218812378981176,0,0,0,0.0385609841969563,0.0843243031872058,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0213465929819853,0,0.27504794847491,-0.119930739517258,0,0,0,0,0,0,0,0,0.160763194382241,0,0,0,-0.270551468143962,0,0.0198820606056955,0,0,0.177389535724716,0,0,0,0,0,0,0,0,0,0,0,0,-0.0624737656296578,0.110258078408236,0,0,0,0,0.0814938754546703,0,-0.0154103106765977,0.0325985225495631,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.125955052817091,0,0,0,0.180315167093798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068849191899413,0,0,0,0.0674602691730714,0.0141241610544105,0,0.0552727299057768,0,0,0,0.0799314816621896,0.300312652823179,0,0,0.00976385714074886,0.0697369205443203,0,-0.00545840956458482,0.00314812676176426,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.190015597923147,0,0,0,0,0,0,0,0.0100166060981258,0,0.0455104925478985,0.0626710188972743,0,0,0,0.0121000838001206,0,0.219176604525986,0,0,0,0,0.23624603939773,0.0230844834992274,0,0.0665649448990742,0,0,0,0,0,0,0,0,0.0510584167496096,0,0.0809712912706312,0,0,-0.024476457757441,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0403249236758565,0,0,0,0.0474962516596887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473474297099018,0,0.011106034413966,0,0,0.0331725170617054,0,0,0,0.00348253756697418,0.0410587707773387,0,0,0.0880740463198693,0,0,0.00381827728285647,0.00972735104687382,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0860945803138892,0,0.0214975744902055,0,0,0,0.0154958996078307,0.127933586396149,0.040583332232309,0.13807017657514,0,0,0,-0.0176593504121852,0,0,0,0,0,0,0.0884696629951128,0,0,0,0,0.0989609772015917,0,0,0,0,-0.0831945511787406,0,0,0,0,0,0,0,0.0113196478752021,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.0194686359252811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650756094335134,0,0,0,0,0,0,0.0482799309343742,0,-0.0243031515055734,0.00577848650400615,-0.00737721607389276,0,0,0,0,0,0,0,0,0.0201204589062524,0,0.125650857662369,0,0,0.0497859426061414,0.126234740654854,0,0.00877665989541874,1.0842021724855e-19,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,-0.053197900289596,0.186509543760974,0,0,0,0,0.249840308274387,0,0,0,0,0,0,0.0652807319231383,0,0,0,0,0,0,0,-0.222303310775218,0.230959483089878,0.201505890876591,0,0,0,0.681999203847081,0,0.15135685265654,0,0,0,0,-0.0154789408192302,0,0,0.0298854968940546,-0.361424011740894,0,-0.00462569837142261,0,0.0150779766080036,0,0,0,0,0,0,0
X601992.SH,0,0,0,0.266717042518777,0,0,0,0,-0.00531939175656846,0,0.252286065671658,0.00125884404176811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00863516638432462,0,0,0,0.0292281298550872,0,0,0,0,0,0,0.0387039356183642,0,0,0,0.00754723368630153,0,0,0.0662701298786079,0,0,-0.0300898433307862,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0.186772538647444,0,0,0,0,0,0,0,0,0,0,0,0.0456141820409025,0.0912075646655246,0,0,0,0,-0.115699061533572,0,0.206158120510425,0,0,0,0,-0.0183651366102717,0,0.0846059864080899,0,0,0,-0.0438375148999831,0,0,0,0,0.00964595615734269,0.257644928041615,0,0.0109743838731336,0.051046774617899,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210223686722457,0,0,0,0,0,0,0,0,0.161121325110279,0.148175797353182,-0.0483117262045758,0,0,0,0.0480785101545546,0,0,0.0351194787862955,0,0,0,0,0,0.0127755987175131,0,0.0454099150977067,0.0746525140486198,3.46944695195361e-18,0,0.0238586844893231,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0421635677839294,0,0,0,0,0,0,0,0,0.109526346595529,0,0,0,0,-0.0558504018417347,0,0,0,-0.0626687805494766,0,0.0750200408174552,0,0,0,0,0.082308586545332,0,0,0.00266141614703975,0,0,0.0615164687787541,0.250007206353406,0,0,0,0.049487597396,0.0532809933918941,0,-0.0273067092362253,0.00576349037814804,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571395119947726,0,0,0,0,0,0,0.0995843688697467,0,0,0,0,0,0.0863463604218542,0,0.0488604104140825,0.0398342819659486,0,0,0,0,0,0,0,0.0537570814151805,0,0,0.070107583180553,0.00386042476110027,0.00619903960889782,0,0.0281810822381562,0.026158729648324,0.023107662195531,0,0,0.00695771774333875,0.0134861369090681,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.279951205301994,0,0,0.0542030678228205,0,0,0,0,0,0,0,0,0,0,0,0,0.132932458363181,0,0,0.0411379639562161,3.46944695195361e-18,0,0,0,0,0.0277953919413272,0,0,0.203787978342646,0,0,0.0239176915851088,0.103747986957527,0,0,0,0.142879611963937,0.246805722042766,0.10397094839497,0,0,-0.0558894659900278,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.145395459602527,0,0,0.210283459242915,0,0,0.149827130884594,0,0.154196395087253,0,0,0,0.201319174469604,0,0,0,0,0,0.327271257721958,0,0,0,0,0.343393020993203,0,0,0,0,0,0,0,0,0,0,0,-0.0118744648518765,0.122451669964043,0,0.114650943229887,0,0.0565519989935556,0,0,0.034292538824785,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0695324871260194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007869512196329,0,0,0,0,0,0.0654647005946263,0,0,0,0.058907229654425,0,0,0,0.0797472267586837,0,0,0.104145188163357,0,0.0416509952015088,0,0,0.0146509722468628,0.00296033529356375,0.0206761894856403,0,0.0112189281664262,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.146244367802135,0.122751096092614,0,0,0,0,0.043338727647521,0,0.0159542923270717,0,0,0,0,0,0,0,0,0,0,0.0340436891620129,0,0,0.0450694141898001,0.0353912749713849,0,0,0,0,0,0,0.0702766603720582,0.00124179921201331,0.0840628927189607,0,0,0,0,0,0,0.00235420735034119,0,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0.197881699333313,0,0,0.10950287605442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218035394547078,0,0,0,0,0,0,0,0.0278747799862747,0,0,0,0,0,0,0.0885311607003444,0.163935116139637,0,0,0,0.0445962051320177,0,0,0,0.101260114421911,0,0,0,-0.0124096521039732,-0.0168166866032549,0,0,0,-0.312674099588012,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,-0.0479743455264671,0,0,0,0,0,0,0,0,0,0.0362724491280282,0,0,0,0,0.0694306728689317,0.250749275447587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274595041689416,0,0,0,0.24102455396499,0.0156698485960188,0,0,0,0.0704651843331385,-0.0524026678067345,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124469141336257,0,0,0,0,0.207062387048215,-0.101696402030458,0.0225838458770551,0,0,0,0,0.0605009342292193,0,0,-0.0416287073450227,-0.239641785574153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111595106641075,0.0344916801360127,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0.184912244314366,0,0,0,0,0,0.085533346869629,0,0,0.147731849535083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132063936636246,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152962084076241,0,-0.0765551574396592,0,0,0.0420920157023743,0,0.00714567674579208,-0.0192126515584366,0,0,0,0,0,0
