,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600688.SH,X600547.SH,X600795.SH,X601600.SH,X600188.SH,X601991.SH,X600157.SH,X600027.SH,X600111.SH,X600362.SH,X600886.SH,X002466.SZ,X600623.SH,X601992.SH,X600489.SH,X000792.SZ,X600309.SH,X600299.SH,X600660.SH,X300072.SZ,X600549.SH,X002075.SZ,X601158.SH,X600583.SH,X000883.SZ,X000709.SZ,X000723.SZ,X600352.SH,X000898.SZ,X002407.SZ,X000539.SZ,X000983.SZ,X000027.SZ,X002470.SZ,X002460.SZ,X000630.SZ,X000012.SZ,X000060.SZ,X600176.SH,X000761.SZ,X600021.SH,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0.061711514328645,0,0,0,0,0.0964058784834264,0,0,0,0,0,0,0,0.0401670951431352,0,0,0,0,0,0,0,0.111996771244879,0,0,0,0,-0.0303605988519425,0,0.053460305443987,0.0269104121027895,0,-0.0288688396767931,0,0,0,0,-0.00957096739945842,0,0.0123604846827701,-0.0533843841653435,0,0,0,0,0,0,0,0,0,0.0272695580220714,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.171992698505909,-0.00533424768735918,0,0,0.01328741158064,0,-0.0352010003140034,0,0,0,0,0,0.0135300050436022,0,0,0,0.0686353542686367,0,0,0,0,0,0,0.0816098477781628,0,0,-0.0854345451127222,0.0247546203624622,0,-0.000124620739526294,0,0,0,0,0,0,0,0,0,0.0145144308610371,0,0,0,0,0.00596409422696779,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.112728463358763,0,0,0,0,0,0,0.0503849708350851,0,0,0,0,0,0.0478678155723981,0,-0.0174129738442229,0,0,0,0,0,0.0218499516295683,0,0,0,0,0,0.0152804659723094,0,0,0,0,0.102171457737385,0,0,0,0,0,0,0,0,0,0,0,0.00553940174024996,0.0179638385530231,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0.0975314922277821,0,0.102026888120354,-0.0260820429761505,0,0.00333751179672247,0,0,0,0,0.0449392057095078,0,0,0.00949827793043394,0,0,0,0,0,0,0,0,0.0106294007997948,-0.0156466250320225,0.0333643123518072,0,0,0,0,0,0,0.012915936735283,0,0,0.161149052075772,0,0,0,0,0,0.104820190613518,0,0,0,0,-0.0292463720372911,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.00887968002895634,0,0,0,0,0,0,0,0,0,0.421592115644742,0,0,0,0.0133997300021396,0,0,0,0,0,0,0,0,0.0131929516163437,0,0,0,0,0.198232313187042,0,0,0,0,0,0,0.0102876301970462,0,0,0.0780563120757395,0,0,0,0,0.087468127529532,0,-0.00432435064932839,0,0,-0.0390607512170125,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0314699412423073,0,0,0,0,0,0,0,0.0353476464037953,0,0,0,0.022612740200205,0,-0.00490034974681341,0,0,0,0,0,0.073893340737643,0,0.107571801535194,0,0,0.0219915934950607,0.0327404809869518,0.0520737255898624,0.0858467530646061,-0.0792230517782978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0850743895459208,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.0221645190728149,0,0,0.00633307663460217,0,0.0198293648285551,0,0.241750674572593,0,0,-0.218339569692847,0,0,0,0,0.0446123778080399,0.164341318968199,0,0,0.0865358394026468,0,0,0,0,0.0990182865466133,0,0,0,-0.0377772427802041,0,0,0,0,0.296976075811812,0,0,0,-0.0841734140476093,-0.160733513937893,0,0,0,-0.0329027062476194,0.0147776814862074,0.131151247903452,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0584255276172176,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.123303376891541,0,0.00504088749247505,0,0.133752427543409,0.045798762810226,0.0110600715663211,0,0,0,0,0.0853653082640453,0,0,0,0,0.184853314857349,0,0,0.0217108496180012,0,0,0.01108819533931,0,0.142810317913552,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0224334000810858,0,0,0,0,0,0.0364730013389832,0,0,0,0,0.134126603849437,0,0.27077239156632,0.0625657604072927,0.124114746928458,0,0.0452220724635648,0.17175139338551,0,0,0,0,0,0,0,0,0,0,0,0,0.0818032719921636,0.00108334951047673,0,0,0,0,-0.0461391535562749,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.035433197580265,0,0,0,0,0,0,0.0605126036060427,0.0414536405939028,0,0.965947701366671,-0.0501957464736013,0,0,0,0,0,0,0,0,0,0,0,0.0563780374865083,0,0.0495810297897632,0,0,0,0,0.0218436837453648,0,0,0,0,0,0,0,0,0,0.131999836853574,0,0,0,0,0,0
