,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600309.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X601600.SH,X002466.SZ,X600688.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X600886.SH,X600547.SH,X600516.SH,X002460.SZ,X300072.SZ,X000898.SZ,X600111.SH,X600352.SH,X600176.SH,X601992.SH,X000553.SZ,X000786.SZ,X600027.SH,X000825.SZ,X000792.SZ,X000709.SZ,X600299.SH,X002271.SZ,X600315.SH,X601158.SH,X600426.SH,X000408.SZ,X601699.SH,X600489.SH,X000830.SZ,X600808.SH,X000883.SZ,X600219.SH,X000630.SZ,X600339.SH,X002470.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.204112839878822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331491110820994,0.0854503077188377,0,0,0,0,0.0765623764354993,0.0588937836059094,0.0196513560407714,0,0,0,0,0.0246785582112359,0,0,0,0.0212569508352144,0,0,0,0.072181963499128,0,0,0,0,0,0,0,0,0.109433554345012,0,0.00347161086642015,0,0,0,0,0,0,0
X600028.SH,0.123300354116169,0,0.385960524446123,0,0,0,0,0,3.46944695195361e-18,0,0.0606916678377125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.043244628986022,0,0.0648707657838242,0,0,0,0,0,0,-0.0390373001276398,0,0,0,-0.0183511186193361,-0.00531040739838546,0,-0.235190895169039,0,0,0,0
X601088.SH,0,0.314238044682605,0,0.240730335128802,0.172365008941125,0,-0.0338776778933296,0,0.186005377460934,0,0,0,0,0,0,0,0,0,0,0,-0.0153668241141189,0,0,-0.016934452424316,-0.0118506681184243,0,0,0,0,-0.0657934515790511,0,0,0,0,0,0,0,0,-0.147580413324779,0.20562476223148,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.00375064539556673,-0.0623033171496895,0,0,0,0,0,0
X600019.SH,0,0,0.279794986944448,0,0,0,0,0,0.324013125795685,0,0,0,0,0,0,0,0,0,0,-0.096005360703847,0,0,0,0,0,0,0,0,0,0,0,-0.054969677013593,0,-0.124498070287731,-0.0299010866614291,0,0,0,0.0316269976034004,0,0,-0.0562672507059106,0.28106006050516,0,0,0,-0.0540366425034737,0,0,0,0,-0.0114212885583087,0,0,0,0,0,0
X600585.SH,0,0,0.123810658301285,0.107738976558754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00585200977773382,0,0,0,0,0.157889849475159,0,-0.115717305266452,0,0,-0.089644409180383,0,0,0,0.0193827002836907,0,0,0,0.344221747452088,0,0,0,0,0.10664467488778,0,0,0,-0.060664895526555,0.0146896488447262,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079428896183259,0,0.0384623302832695,0,0,0,0,0,0.258841545078756,0,-0.0788380315770848,0,0.188232876255185,0.0726092919416984,0.0477954261596638,0,0,0,0.193128108388128,0,0,0,0,0,0,0,0,0,0,-0.00488413938359736,-0.051717854452186,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384960886023146,0,0,0.15466163845383,0,0,0,0,0,-0.142258913063623,0,0.513989319984579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351670252823424,0,0,0,0,0.0334370415417258,0,0,0,-0.801829531453231,0,0
X600188.SH,0,0,0.477447678117264,0.187069264394095,0,0,-0.0554006017194056,0,0,0,0.0598050403196097,0.212819349776998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248837953020124,0,0,0,0,0,0,0,0,0,0.155479245481739,0,0,0,0.186795670273843,0,0,0,0,0,0,0.172621340205298,0,0.136099252648672,0,-0.0214694968946552,0,0,0,0,0,0,0
X601898.SH,0,0.00739077364852081,0,0,0,0,0,0,0.0447299374946366,0,0,0,0,0,0,0,0,0,0,0.0550869896505665,0,0,0.058023466688317,0,0.0424528918389355,0,0.0968285908343356,0,0.0642911380075346,0,0,0,0,0,0,0,0,0,0,0.126651753565919,0,0,0,0,0.0213223822591263,0,0,0,0.00150490311836042,0,-0.00584281128107983,-0.0216261754355756,0,0,0,0,0,0
X601600.SH,0,0,0,0.207440527546261,0,0,0,0,0,0,0,0,0,-0.0286346982814799,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.00589972934349937,0,0,0,0.0326096573633084,0,0,0,-0.286736069762045,0,0,0,0,0.342595815423652,0,0,0,0,0.0478130362911635,0,0,0,0.0464896841861491,-0.172539317020619,-0.0323869702028075,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.0758171841504006,0.0478003781471575,-0.0734952329032323,0.101718883304944,0,0,0,0,0,0,0,0,0,0,0.0765746317627519,0.559515659257428,0,0,0.13053117745637,0,-0.0679949717399854,0,0,-0.0219082922556262,-0.0924502915182664,0,-0.0123376012506658,0,0,0,0.0233700935346271,0,0.0549955823985749,0,0,0,0,0,0,0,0,-0.0600375832004581,0,0,0,0.0145116598393131,-0.0131061366178132,0,0,0,0,0,0
X600688.SH,0,0.162572441252458,0.172785651659436,0,0.0392772646579522,0,0.055808889395893,0.03129035982056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00995850429816226,0,0,0,0,0,0,0.0267313584490483,0,0,0,0.0264234158362879,0,0.032207447450015,0,0,0,0,0,0,0.143103196159114,0,0.0117761714806625,-0.00147887122006514,0,0,0,0,0,0
