,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600019.SH,X600111.SH,X002466.SZ,X000877.SZ,X002271.SZ,X600010.SH,X600011.SH,X600660.SH,X000708.SZ,X600188.SH,X601600.SH,X000301.SZ,X601898.SH,X600547.SH,X600362.SH,X600886.SH,X600176.SH,X000723.SZ,X600426.SH,X000786.SZ,X600219.SH,X000408.SZ,X600803.SH,X002080.SZ,X601991.SH,X600795.SH,X600688.SH,X600801.SH,X600027.SH,X300037.SZ,X600352.SH,X000825.SZ,X600399.SH,X002353.SZ,X000959.SZ,X300073.SZ,X002326.SZ,X600489.SH,X600157.SH,X000807.SZ,X000932.SZ,X600516.SH,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0361903116263948,0,0,0,0,0,0,0.0399503433544308,0,0,0,0.0103611864809578,0,0.000184958697028436,0.0412308203363851,0,0,0,0,0.0451124059295403,0,0,0,0,0,0,0,0,0.21520502769687,0,0.0651161756135518,0,0,0,0,0,0,0,0,0,0,0,0,0.126895601627708,0,0,-0.0282990978214043,0,0,0,0,-0.117584742715891,0,0
X600028.SH,0.164769513607095,0,0.0147500013490216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037036395294645,0,0,0.0541869240570726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090171533329089,0.0369373833318462,0.00899172115752439,0,0,0,0,0.0107883049022225,0,-0.0511268467712069,0,0,0,0,0,0,0,0,-0.0270466832235373,0.00693830167578816,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.00973971043235709,0,0,0.0457861606397119,0,0,-0.0339081097563977,0,0.0775158487169736,0,0,0.242507847190977,0,-0.150528283799339,0,0,0,0,0,0.0927287776506126,0,0,0,0,0,0,-0.0853391670658354,0,0.222411512076161,0,0,0,0,0,0,0.0871542351043685,0.0728640160354392,0,0,0,0,0,0,0,0,0,-0.0201690590644142,0.0115005945835526,0,0,0,2.16840434497101e-19,0,0
X600309.SH,0,0,0,0,0,0.0198361461858036,0.0453435536379294,0,0,0,-0.00322543325041518,0.00439817012283631,0.0630043566463459,-0.0402518158286706,0.136313490788306,0,0.0645550600637789,0.0701988732520057,0,0,0,0,0,0,0,0,0.0709296519163565,0,0,0,0.0974242666888308,0,0,0,0,0,0,0,0,0,0,0,0,-0.0599498901795475,0,0,0,0,-0.076421298936713,0,0,0,0.00670153034133444,0,0,0,-0.030242137163802,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321510984470593,0.0240022826577337,0,0.0492850738274815,0,0,0,-0.0919561688730642,0,0,-0.00764478656758767,0.196715877123805,0,0,0,0,0,0,0.00950824727015928,0,-0.0515802590930164,0,0,0,0,0,0,0,-0.0635124878479975,0.0988815732635264,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.631425881217888,0,0,0,-0.0397632620913701,0.215968146590646,0,-0.104685846081103,0,0.0142683493261674,0,0.314617876624544,0,0,0.255011028606862,-0.105588458383181,0,0,0,0,0,0.0755354063909016,0,0,-0.0208650786028583,0,0,0.0482287868270374,0,0,0,0,0,0.0514263778172288,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.00117813962822715,0,0,0,-0.0768481007721702,0,0
X000792.SZ,0,0,0,0,-0.284321456980123,0,0,-0.285970508396361,0.269739741682393,0.195170509689493,0,0,0,-0.00668669654849005,0,0,0.0928238328589138,0,0.18611258211427,0,0,0,0,-0.0571919937109256,0.0885976861078729,0,-0.130963913807665,0,0.264325734142445,0,0.0630610982234194,0,0,0.00577121108406442,0,0,0,0,0,0,0,0,0,-0.0821204981815611,0,0,0,0,0,0,0,-0.0805865088861225,0.130391243653721,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355071315821518,0,0.0819490341487714,0.0726412390607207,0,0,0,0,0,0,0.00727660347667462,0,0,0,0,0,0,0,0,0.0444531273046744,0,0,0.0310878351790448,0,0,0.0209575086177395,0,0,0,0,0,0,0,0,0.311039480141674,0,0,0,-0.00481417784964006,-4.33680868994202e-19,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.122785002920968,0,0,0,0.418822337993452,0,0.116986409124109,0.156100003922444,0.00354688510242432,0,0,0,0.0334966398142953,0.113503494914531,0,0,0,0,0,0.0954882256506944,0,0,0,0,-0.251536448212694,0,0,0,0,0,0,0,0,0,0,0,0,0.0579379218121251,0,0,0,0,0,0.0172605815195974,0,0,-0.00676153002231516,0,0,0,0,-0.0975531720544875,0,0
X002466.SZ,0,0,0,0,0,0.469350879204094,0.349753895410455,0,0.0225418722454097,0,0,0,0,0,0,0.0701435319694402,0,0,0,0,0,0,0,0,-0.0869881339833749,0.0577218924862699,0,0,0.14798865280887,0,0,0,0,0,0,-0.0432722110531031,0,0,0,0,0,0.123996577147132,0.229993720406011,0,0,0,0,0,0,0,0,0.0114280976982609,0,0,0,0,0,0,0
