,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X601898.SH,X300072.SZ,X600688.SH,X601991.SH,X600795.SH,X600309.SH,X601600.SH,X600660.SH,X600547.SH,X600362.SH,X600886.SH,X600188.SH,X600339.SH,X000709.SZ,X600027.SH,X600157.SH,X002466.SZ,X600111.SH,X600008.SH,X000898.SZ,X000959.SZ,X601158.SH,X600489.SH,X600299.SH,X600583.SH,X002460.SZ,X600352.SH,X000408.SZ,X000883.SZ,X600219.SH,X600578.SH,X000539.SZ,X000630.SZ,X000027.SZ,X000723.SZ,X600021.SH,X600176.SH,X002271.SZ,X000792.SZ,X600160.SH,X000786.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.269944928036094,0.0622541628645512,0,0.015395225611758,0,0,0.0393613351472428,0,0,0,0,0,0,0.142526155988685,0,0,0,0.0510768381343395,0,-0.0104777049791642,0,0,0,0,0,0,0,0,0,0,0,0.0192737311044932,-0.024885906191426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153213524784213,0.00569174513749514,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0441018737950239,0,0.0260635514026741,0,0.0676470310439374,0,0,0,0.0459331213118023,0,0,0,0.0860391427101482,0,0,-0.0878776045362579,0,0,0,0,0,-0.00262821462229662,0.0355832571813203,0,0,0,0,0.075108948519817,-0.0810545310478428,0.0408854339267131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0
X601088.SH,0,0,0,0.0277054110788357,0,0,0,-0.0529129957179978,0,0,0,-0.0294659601982241,0,0,0,0,-0.00372544797902671,0,0,0.012955596788439,0,0,-0.0344759132382058,0,0,0,0,0.173044962492563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239421522575656,0,0,0,0,0,-0.0618158866740908,0.00643781952649164,-0.00245474137107248,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0695086578952352,0,0.0044084620534145,0,-0.100451637026797,0,0.0686538047995059,0,0,0,0,0,0,0,0,0,0,-0.014441225145081,0.566978912368912,-0.0312976989110756,0,0.0323155177852675,0,0,0.0220841494835327,0,0,0,0,0.0498978027322865,0,0,0,0,0,0,0,0,0,0,0,0.000188325559882244,-0.0420095012836074,0,0,0,0,0,0
X600011.SH,0,0,0.141666476185075,0.0307598144228399,0,0,0,0,0,0,0,0.0994341085784479,0,0,0,0,-0.00617690412486191,0,0,0,0.0171322226751899,0,0.492469801056659,0,0.00503324813560174,0,0.0648343879037124,0.0532536931300035,0,0,0,0,0,0,0,0,0,0,0.0252843092080779,0,0,0,0,0,0,-0.203143433694497,0,0,0.048852509080143,0,0.081469343434874,-0.0447656184553041,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.000539806559716816,0,0,0,-0.0826423811660464,0,0,0,0,0,0.366642362481811,0,0,-0.00227647547380043,0,-0.0748374430752694,0,0.132318180668766,0,-0.0230179011814053,0.0157117845092239,0,0,-0.0909207431469767,0,0,0,0,0,0,0,0,0.104273310591706,0,0,0,0,0,0.0979167331270762,0,0,0,0,-0.00478543573092427,0,0,0,0,-0.0642658237966678,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0421821091382998,0,0,0,0,0.119124222955668,0,0,0,0,0,0.036163941190425,0,0,0,0,0,0.112947302907413,0.15972532890408,0,0,0,0,0,0,0,0,0,0,-0.0669953760747196,0,0,0.174032957469353,0.102419108130896,0,0,0,0,0,0,0,0,0.0017397355200864,0,0,0,0,0,0
X601992.SH,0,0,0,-0.0128057525659224,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0379024774632103,0,0,0,0,0,0,0.53294069801308,0,0,-0.132647139922002,0,0.312232743739553,0.0636508762058825,0.347201065018304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230698756355796,0.141157563914077,0,0.0634086729972613,0,0,0,0,-0.293566753656794,0,0
X601898.SH,0,0,0.178759860490695,0,0,0,0,0,0,0,0,0,0,0.0378937187785143,0,0,0.049224387960242,0.072380702729399,0,0.112186846299538,0.0469454235934814,-0.0155767882476867,0,0,0.134851518323898,0,0.0337069921509272,0,0,0,0,0,0.192328805776178,0,0,0,0,0,0.0199208829085543,0,0,0,0,0,0,0,0,0,-0.0171508462763736,0,-0.00614588367054318,0.00851831285049056,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.554985313500228,-0.0860624459549826,0,-0.137143550832007,0,0,0,0.145766724026784,0,0.579060818047938,0,0.284077664612531,0,0,0,0,0,0,0,0,0,0,0.290846979544317,0,0,0,0,0,0,-0.410721384728211,0,6.93889390390723e-18,0,0,0,0.238072545007486,0,0,0,0,0,0.0923498758538616,0,0,0,0,0.0979776198916295,0.0145021455843775,0,0,0,0,0,0
