,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X000708.SZ,X600660.SH,X002271.SZ,X600547.SH,X002466.SZ,X000786.SZ,X600176.SH,X600362.SH,X600011.SH,X600426.SH,X601898.SH,X600886.SH,X601600.SH,X000301.SZ,X600010.SH,X600111.SH,X600188.SH,X600352.SH,X601991.SH,X600801.SH,X600219.SH,X600486.SH,X002080.SZ,X600795.SH,X002353.SZ,X600489.SH,X600688.SH,X600803.SH,X300037.SZ,X601168.SH,X600027.SH,X601992.SH,X002409.SZ,X600157.SH,X600299.SH,X600399.SH,X002497.SZ,X000932.SZ,X000898.SZ,X000027.SZ,X600516.SH,X600529.SH,X000830.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.00452051839728268,0.0227076718927887,0,-0.0057414704160469,0,0,0,0,0,0.0523976037808956,0.045401168635127,0,0,0,0,0.00923749767222383,0,0.0264438734366917,0.0733260546853193,0,0,0,0,0,0,0,0,0,0,0,0,0.0426597787128076,0,0,0.00267122011824745,0,0,0,0,0,0,0,0,0,-0.0113325696838017,0,-0.000122474740745635,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,-0.0266036935395346,0,-0.0347209691074342,0,0,0,0,0.0174578992354614,0,0,0,0,0,0,0.0123451280712582,0,0.00624970751626971,0,0,0,0.135687473249479,0,0,0,0,0,0,0,0.0890652031375313,0,0,0,0,0.0042767304304733,0,0,0.0764692570375818,0,0,0,0,0,-0.000202083083671421,0,0,0,0,-0.00911117599113259,0,0
X601088.SH,0,0,0,0,0,-0.0250642735286142,0,0,0,0.00102410038620182,0,0,0,0,0,0,0,0.247092052791851,0,0,0,0,0,0.452921534004384,0,0,0,0,0,-0.068403411442421,0,0,0,0,0,-0.0145243742049549,0.0584188193809873,0,0,-1.73472347597681e-18,0,0,-0.127525934727171,-0.0279826697396553,0,0,0,0,0.0372659851146717,0,0,0.0177971075222479,0,0,0,0,-0.0164779334296114,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132170337737301,0,0,0,0,0,0,0,0,0,0,0.115553860561759,0,0,0.0525138776067632,0,0,0,0,0,0,0,0,0,0,0,0,0.0372705490583482,0,0,0,-0.289849273927884,0.149607851230471,0,0,0.0257854408806398,0,0,0,0.0101640615036423,0,0
X600585.SH,0,0,0,0,0,0.0823922657844474,0,0,0,0,0,0,0,0,0.0236319712958326,0,0.0164384368128376,0.0570723087714073,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0268757319164683,0,0,0,-0.149754339757416,0.10982158526462,0,0,0,0,0,0,0,0,0.0057771822522194,0.0512675579608525,0,0,-0.0782717399228128,0,0.00870543210605876,0,0,0,0,-0.00416123482291221,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.0454735252135849,0,0,0.353236857644797,0,0,0,0,0,0,0,-0.306382413095029,0.0712566750145445,0,-0.0217195174068862,0,0,0,0,0,-0.0711328291060544,0,0,0,0,0,0,0.355758275458756,0.219903880047753,0,0,-0.108063192060486,0,0,0.0287247565964452,0.373557733899171,0,-0.01866973877678,0,0,0,-0.0673840186779585,0,0,-0.00193728851137562,0,0,0,-0.0110478137813814,0,0
X600019.SH,0,0,0,0,0,0,0,0.222191095063691,0,0,0,-0.0370002887452557,0,0,0,0,0,0,0,0,0,0,0.27821714991255,0,-0.00315254097600127,0,0,0.1474655288605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125140611040836,0.263578011987925,0,0,0,-0.0572854639349051,-0.090593620692217,0,-0.00609683469217323,-0.03107430868386,0,0,0,0.0121625721837143,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124571311458903,0,0,0,0,0,0,0,0.0311825170619924,0.0707037024026166,0,0,0,0.152631323649191,0,0,0,0,0,0,0.12082132112057,0,0.0179354527456836,0,0,0,0.036272643248919,0.0339475348577041,0.0111184788128971,-0.0343083895248711,0,0,0,0,0,0,0,-0.0592595401080268,0.100451280787335,0,0,0,0.00496430651061102,0,0
X600660.SH,0,0,0,0,0,0.0327583904106561,0,0,0,0,0,-0.00360849439403974,0.0861906957973476,0,0,0,0,0,0,0,0.0160836526066827,0,0,0,0.0227683928544131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0525977052538436,0,-0.147087987381072,0.149574563810514,0,-0.0797912590719976,0,0.0566929555879531,0,0,0.052196187135209,0,0.0365525264358811,-0.0747021019656172,0,0,0,0.0040700394834835,0,0
X002271.SZ,0,0,0.0301159959938963,0,0,0,0,0,0.246945649490072,0,0,0.0713241997572371,0,0,-0.102998064670313,0,0,0,0,0,0,0,0,0,0,0,0,0.0201217917866172,0.307064211765166,0,0,0.030956739227945,0,0,0,0,0,0,0,0,0.00445703652976387,0,0,0,0,0,0,0,-0.0304706740815076,0.0793552124465378,0,-0.0859198053399948,0.0699780151450017,0,0,0,0.0454912506149907,0,0
X600547.SH,0,0,0,0.050157875264192,0,0.13013898522556,0,0,0,0,0,0,0,0,0,0,0,0.00595504566094649,0,0,-0.000726591772564239,0,0,0,0,0,0,0,0,0,0,0,0.410585741378222,0,0,0,0,0,0,-0.00647352252737497,0,0,0.0805835013418487,0,0,0,0,0,0,0,0,0,-0.00557588062290165,0,0,0,0.00177441142948915,0,0
X002466.SZ,0,0,0,0,0,0.0556980757007058,0,0,0.0593444683116952,0.149901719390302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.296132248993513,0,0,0,0,-0.294470156483425,0,0,0,0,0,0,0,0,-0.179919161237751,0,0,0.0353429866496389,0,0,0,0,-0.644513118925749,0,0,0,-0.00341428059995946,0,0,0,0.00899620320634622,0,0
X000786.SZ,0,0,-0.135621689771375,0,0,0,0,0.148892921957293,0.143914796815667,0,0,-0.108407151189656,0,0,0,0,0,0,0,0,0.0417143420939478,0,0,0,0,0,0,0,0,0,0,0.132405900141123,0,0,0.244174482698604,0,0,0,0,-0.0294908909101523,0,0,0.0807899761123308,0,0.0478692299654863,0.0134444426731907,0,0,0.0154387863406555,0,0,0,0.0113247335455181,0,0,0,0.0139570236401077,0,0
X600176.SH,0,0,0,0,0.326563266204781,0.0620203254656903,0.0513319729192417,0.0503954220573706,0,0,0,-0.117115626569458,0,0,0,-0.118257812115017,0,0,0,0,-0.0536716042635637,0,0,0,0,0,0,0,0,0.161992668557327,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0867185400652482,0.0209953967018582,0,0,6.93889390390723e-18,0.13359049869976,0.0678050679988271,0.264845767355962,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.117339488749363,0,-0.00527980260285169,0,0,0,0,0,0.200940571116701,0.258198891182754,0.212121841271111,0,1.73472347597681e-18,0,0,0.053359358398288,0.34985308047234,0,0,0,0.159176996871529,0,0,0,0,0,0,0,0,0.0411660138011104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151054748325503,0,0,0,0,-0.00302165707484995,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.0151405715318793,0,0,0.0896072698059133,0,0,0,0,0,0,0,0.0710283296110646,0,0,0,0,0,0,0,0.0703940129741248,0,0,0,0,0,0,0,0,0,0.0153601735973214,0,-0.0123345610528283,0,0,0,0,0.0594169905454307,0.0984872438846752,0,0,0.0370535499415015,-0.0400721674062284,0,0,0,0.00571950316795753,0,0
X600426.SH,0,0,0,0.279803669134567,0,0,0,0,0,0,0,0.0060360856376998,0,0.133556360728433,0.00704498044729893,0,0,0.0312670270565884,0,0,0.0241099373109431,0,0.100909277542258,0,0,0,0,0,0,0.0966755528493728,0,0,0,0,0,0,0.049524407270374,0,0,0,0,0,0.126931362797499,-0.147019164892814,0,0,0.0436093830239509,0,0,0.110502804866517,0,0,0,0,0,0,-0.00902875249139058,0,0
X601898.SH,0,0,0.326340670834076,0,0,-0.0414891829496089,0,0,-0.0225112074243901,0.0107856267613764,0,0,0,0,0.0996057767468086,0,0,0,0,0,0,0,0,0.0649637333461627,0,0,0,0.0619818841723805,0.0073815540764702,0,0,0,0,0,0,0,0,0,0,-0.10148048627203,0,0,0,0,0,0,0,0.571950189373753,0.0821403765377894,0,0,0,-0.0121497533319804,0,0,0,-0.000390589038187265,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,-0.00691231257966985,0,0,0,0.0214266151176586,0,0,0,0.00461474893578822,0,0,0.0831798344321014,0,0,0.175071146925314,0,0.0608217228477476,0,0,0,0.0246399795556212,0.0222781424231249,0,0,0,0,0,0,0,0,0,0,0.0710595287529477,0,0,0,0,0.0134641167914731,0,0,0.0822721982216878,-0.0914991748062016,0,0,0,-0.00963562966734727,0,0
X601600.SH,0,0,0,0,0,0,0.0833747224994848,0,0,0,0,0,0,0,0.161672752208693,0,0,0.31575000787304,0,0,0,0,0,0,0,0,0,0.126878514092593,0,0,0,0,0,0,0,0.0313654502916308,0,0,0,0,0,0,0,0.112692704673396,0,0,0,0,8.67361737988404e-19,0,0,-0.00393435697604001,-0.00696585162020766,0,0,0,-0.0180262867656393,0,0
X000301.SZ,0,0,0,0,0,0.0494513613109734,0,-0.152227761155182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755730544770993,0,0,0,0,0.155185675934576,0,0,0,0,0,0,0,0,0.033653935477899,0,0,-0.141998483089355,0,0,0.16776887063311,0,0,-0.351120582715628,-0.848290506699287,0,0,0,-0.111709206950373,-0.0311309536034691,0,0,0,0,-0.016267202595438,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0220135008475578,0,0,0,-0.027375877036727,0.0569017517194542,0.00293531643766221,0.053619053870718,0,0,0,0,-0.0368371338081018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129484488178907,0,0,0,0.0795494818221259,0,0,0,0.12000259481909,0,0,0.00350109530532994,0.0245667794611742,0,0,0.00537309190658106,0,0,0,0,0,0,0
