,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X600585.SH,X002466.SZ,X000792.SZ,X600019.SH,X601898.SH,X600011.SH,X600660.SH,X600111.SH,X600547.SH,X000708.SZ,X600010.SH,X000301.SZ,X601600.SH,X002271.SZ,X000877.SZ,X600886.SH,X600795.SH,X600426.SH,X600362.SH,X600176.SH,X601699.SH,X600803.SH,X601991.SH,X600027.SH,X000983.SZ,X600995.SH,X600160.SH,X000629.SZ,X000786.SZ,X000408.SZ,X600096.SH,X000723.SZ,X600219.SH,X000807.SZ,X002080.SZ,X600489.SH,X600348.SH,X600378.SH,X000933.SZ,X600141.SH,X600157.SH,X600688.SH,X600295.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.518536125590848,0,0,0,0,0,0.0272067462895121,0.0857550492190936,0.201920901915516,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0190916368021439,0.0131354133543554,-0.00109797083925113,0.106447599263528,-0.0463876095214818,0,0,0,0,0,0,0.106249953123552,0,0,0.069210050417709,0,0,0,0.0158828099701387,0,0,0,0,0,-0.00167458318249162,-0.0136293375050598,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.37117381958586,0,0,0,0,0,0,0,0,-0.0364025541785893,0,0,0,0,0,0,0,0,0,0.052403277619334,0,0.115355219125799,0.0404731314903669,0.163262773488048,0,0,0,0,0.017084482177684,0,0,0.0240841113016807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.659004507655289,0,0,0,0.0355915401856046,0,0,0,0.0387806750270683,0,0,0,0,0,0,0,0,0.00480081582446466,0,0.00325556436464077,0,0,0.00671091580040163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0838101522163159,0,0,0,0.00702723168452865,0.00861703790778837,0.158749483472992,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236786937318116,0,0,0,0,0,0.314189188359089,0,0,0.0508738559442933,0.171438749676559,0,0.172100954455166,0,0,0,-0.00858941924818386,0.175571174113792,0,0,0,0,0,0,0,-0.323408302143117,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X600188.SH,0,0.790426589376843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577216771764519,0,-0.074184572076379,0,0,0,-0.000248307812984562,0,0,0.0284717027980488,0.0136080346000182,-2.71050543121376e-20,0,0.0561039365811527,0,0,0.00338017733087909,0,-0.0975632893977275,0,0,0,0,0,0,0.0653943489301163,0,0.207538371812714,-0.0438522368707369,0.0948340268515403,0,0,0,0,0.00279097284378266,0.0434535827858653,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.528395709885445,0.153201683058782,0,-0.119184287233292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122553328661849,0,2.16840434497101e-19,0,0,0,0.0328669656134218,0.0818898838647211,0,0.048767325736275,0,0,0,0.0327894687531189,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.000766752010984366,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116855334085534,0,0,0,0.015228686514325,0.122571715050404,0,0.0677955634620122,0,0,0,-0.1051191887831,0,0.0336348645089486,0.0341934289194303,0,0,0,0.0207448695211384,0.427932789836474,0,0,0,0,0,0.0207476922627441,0,0.0540008125146033,0,0.0209320733909942,0,0,0,-0.0245889260736284,0,0,0.000729523985409091,-0.0331000164982294,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.32349270693326,0,0,0,0,0,0,0,0,0,0,-0.0434613393778517,0,0,0.0743688997686677,0,0,0.0650532263015194,0,0,0,0.0176826459875847,0,0,0,0,0,-0.0104377639544468,0.194308737081283,0,0,0,0,0,0.024175393311356,0,0,0.0284902564005812,0,0,0.290020635399385,0,0,0,0,0,-0.0147423112795692,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.257155575704978,0,0,0,0,0,0,0,0.29185613451302,0,0,0,0.000477426590392451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431679198054186,0,0.146647232669368,0,0,0,0,0,0,0.0147788444109464,0,0,0.115223230994842,0,0,0,0,0.0140878217386203,-0.0110255493673658,0,0,0,0,0,0,0
X600019.SH,0,0,0,0.0216136108185002,0,0,0,0,0,0,0,0.0326464423491846,0,0,0,0,0,0,0.219878546657534,0,0.137430947498103,0,0,0.253483058278873,0,0,0,0.10941610055452,0,0,0,-0.0634342298667263,-0.0448610350175601,-0.0450731965732041,4.22322907910194e-05,0,0,0,0,0,0,0,0,0,0,0,0.171105908969888,0,-0.0438981774590229,0.0679009635250728,0,-0.00256409323546125,0,0,0,0,0,0,0
X601898.SH,0,0,0.0426075325579369,0,0.133088927846282,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305302706804497,0,-0.024913217965662,0,0,0,0.0334686029815671,0,0,0,0.190560432793843,0,0,0.435559732962263,0,0,0,0,0,0,0,0.0125041872898182,0,-0.00605912667549576,0.0411843222644718,0,0,0.0612379943146545,0,0,0,0,0,0,-0.0290165490851142,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220119783883545,0,0,0,0,0,0,0,0,0,0,0,0,0.039473264834013,0.483044536204819,0.209216903833369,-0.0731056162955212,0,0,0,0,0,0.120376422554593,0,0,0,0,0,0,0,-0.248267583532229,0,0,0.0081596924117385,0,0,0,0.0371633164423596,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.0739112716572777,0,0.0320287656515199,0.0318335980147658,0,0,0,0,0,0,0.0731396941072281,-0.104347902827868,0,0,0.0498043640845251,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0938122018708858,0,0,0,0,0.00510522536295696,0,0,0.169009579998957,0,0,0,0,0,0,0,0,0,0,0,-0.00653265155068135,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,-0.0767529237402205,0,0.0528029102271135,0.194730528564121,0.132809465765213,0,0,0,0,0,0,0,-0.0198550846409688,0,0,0.0290395627187541,0,0,0,0,0,0,-0.00177983115904383,0,0.0781848904404276,-0.0942266344747298,0,0,0,-0.0607232620960278,0,0.0894322664135058,0,0.0693193894737499,0,0.244915524076062,0,0,0,0,0,0,0,0,0,0,0,-0.00815326941181969,0.0963867418476469,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.000732686907497704,0,0,0,0,0,0,0.0825791775711136,0,0,0,0,0.0462627781948352,0,0,-0.00269855975381623,0,0,0,-0.131595577397828,0,0,0,0,0,0,-0.0100451414247962,0,0,0,0,0,0,0,0,0,0,0.732881925356713,0,0,0,0,0,0,0.0350739838460251,0,0,0.00677009574177496,-0.0317040384772016,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.323879271048958,0.0784066507166463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331877077782136,0,0.016697380526644,0.0418767349446423,0,0,0,0,0,0,0,-0.0280536781896829,-0.0582606718110146,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240758461186968,-8.67361737988404e-19,0,0,0,0,-0.130715758831087,0,0,0,0,0,0,0,0,0.0314641246856588,0,0,0,-0.0304287122486859,0.0235038551509106,0,0.115115918864285,0,0,0,0,0,0,0,0,0,0,0.348726367508317,0,0,0,0,0.0150793086260583,0.0179976831020086,0,0,0,0,0,0
X000301.SZ,0,0,0,0.105552143556636,0,0,0,0,0,0,0,0,0,0,0.168083680553092,0.164120070739791,0,0,0,-0.258010183865682,0,-0.767046530354913,-0.250657543822974,0.20337373976846,0,0,0,-0.0434790907983442,0,0.129127781620999,0.249320504561165,0,0,0.319514109893858,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.098509442964129,0,0,-0.0596367992960825,0.15131957603794,0,0,0,0,0,0
X601600.SH,0.0194646573565323,0,0,0,0,0,0,0,0,0.207915046775534,0,0,0,0,0,0,0.0560891635036578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362021064350542,0.106505533642257,0,0.0429449525036959,0,0,0,0.13578020494884,0,0,0,0.243320163238019,0,-0.00395219193210394,-0.0151543209100436,0,0,0,0,0,0
X002271.SZ,0,0,0,0,-0.0451210839071081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055002930397464,0,0.172299561041725,0.475442721602864,0,0,0,0,0.0552278206153602,0,0,0,-0.00712423276102448,0,0.0697164792678339,0,-0.137372317836829,0,0,0,-0.0194190964841553,0.0330836261828245,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.389743365990293,0,0,0,0,0,0,0,0.0685106037510438,0,0,0.0803528140110816,-4.33680868994202e-19,0.0605860430259187,0,0,0,0,0,0,0,0,0,0,0.0416114375418478,0,0,0,0,0,0,0,0,0,0.0449815418701474,0,-0.0537281847202177,0,0,0,0,0,0,0.401114684903577,0,-0.000124741699454195,0,0,0.0381091341646853,0,0,0,0
