,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600019.SH,X600011.SH,X600585.SH,X600188.SH,X002460.SZ,X600547.SH,X601898.SH,X601600.SH,X002466.SZ,X000792.SZ,X600660.SH,X600886.SH,X600111.SH,X600010.SH,X000301.SZ,X000708.SZ,X000877.SZ,X002271.SZ,X600426.SH,X600362.SH,X600795.SH,X600176.SH,X600803.SH,X600027.SH,X601991.SH,X600489.SH,X000807.SZ,X601699.SH,X000983.SZ,X000786.SZ,X600160.SH,X000932.SZ,X000408.SZ,X600219.SH,X000539.SZ,X000629.SZ,X600378.SH,X300037.SZ,X002080.SZ,X000723.SZ,X600688.SH,X600995.SH,X000933.SZ,X000630.SZ,X600157.SH,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.765247696635019,0.114581638560764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124765100138824,0,0,0,0,0,0,0.0970152634632192,0,0,0,0,0.148675737657239,0,0,0,0,0.0105930306288832,0,-0.224700044110159,0,0.0664659361950957,0,0,0.00322927630506061,0,0,0,0,0,-0.0760872284827265,0,0,0,0,0,0
X600028.SH,0.659441912961949,0,0,0,0,0,0.201098886779369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130247911693376,0,0,0,0,0.0727224009379858,-0.0537306074639057,0,0,0,0,0,-0.0409970269568203,0,0,0,0,0,0,0,0,0,0,0,-0.0568330670059145,0,0,3.46944695195361e-18,-0.0168392369782039,-0.0296124264208932,-0.00769306133439851,0.0646107389626907,0,0,0,0,0,0
X601088.SH,0.0631245981371035,0,0,0,0,0,0,0.378021173855272,0,0,0,0,0,0,0,0,0.110162471596969,0,0,0,0,0.07858419971838,0,0,0,0.12684772508781,0,0,0,-0.0315528227219496,0.0625592079930661,0,0,0,-0.0307238136941586,0,-0.12494145323264,0,0,0,0,-0.0121918556373971,0,0,0,-0.0949489752492088,0,0,0,0,0,0,0.00306248673324791,0,0,0,0,0,0
X600309.SH,-0.0636299761943595,0,0,0,0,-0.0679619490234725,0,0,0,0.0143529500581706,0,0,0,0,0,0,-0.0571114601873047,0,0.000709604765303786,0,0,0,0.143449372846715,0,0,0,0,0,-0.0499307235408446,0,0,0,0,0.0484453125970547,1.0842021724855e-19,0,0,0,0,0,0,0.00345177993175522,0.260424488925105,0,0,0,0.0843658148257992,0,0,0.00796594187466162,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.0171299740071462,0,0,0,0,0,0,0,0.0202374873269102,0,1.73472347597681e-18,0,0,0,0,0.0607629929435055,0,0,0.170938350367069,0.062302176553565,0,0,0,0.245123963871099,0,0,0,0.0896211362441737,0,0,0,0,0,0.00436455162800229,0,0,0,0,0,0.0234310888375269,0,0.045180828001811,0,0,0,0,0
X600011.SH,0,0,-0.186626441370991,0,0,0,0.22454639347898,-0.0599782701311666,-0.166370170338338,0,0,0,-1.38777878078145e-17,0,0,0.290013942906153,0,0,0,0,0,0,0,0,0.385043902419318,0,0,0.290916854706161,0.225691466058874,0,-0.191219453549446,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0811063923950026,0,-0.409091716736371,0,0,0,0,0,0.157765635064936,0,0,0.011800547037684,0,0,0,0,0,0,0
X600585.SH,-0.0861010800700986,0,0,0,0.415203878864515,0.113639710800426,0,0,0.185105256978707,0,0,0.0413840365242186,0,0,0,0,0,0,0,0,0.125777992895956,0,0,0,0,0,0,-0.196085264811057,0,0,0,0,0,0,0,0,0.0136403716435085,0,0.0751751805698329,0,0.11858324245101,0,0,-0.0422516976308,0,0,0.0594274177017586,0,0,0,0,-0.0459545842522642,-0.00498963192396501,0,0,0,0,0,0
X600188.SH,0,0,0.303681087789666,0,0,0,0,0,0,0,0,0,0,0,0,-0.130745585865769,0,0,0,0.0167466540195269,0,0,0.0974951636759223,0,0,0,0,0,0,-0.697430923591784,0,0.525101308873818,0,0,0.0161117359551146,0,0,0,0.0564111513644743,0,0,0.134035784282734,0,0,0,0,0,0,0,0,0,0.0210242598508061,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,-0.0113275649811652,0,0,0.578319835774169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307576799870215,0.224688350327022,0,0.0201316900857054,0,0,0,0,0,0,0,0,0,0,0.0836849008346937,0.047642312131215,0.00699400318739568,-0.0241376874777114,0,0,0,0,0,0
X600547.SH,0,0.0625181443149076,0,0,0.0924667164788348,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.175153861826456,0,0,-0.0583035919950598,0,0,0,0,0.124634032486418,0,0,0.699124083657351,0,0.0170779979864471,0,0,0,0,0,0,0,0.003163283024395,-0.138346225966105,-0.0332895259745817,0,0,0,0.0881785217506877,0,0,-0.261492186764047,0,0,2.16840434497101e-19,-0.0129763458654903,0,0,0,0,0,0
