,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600547.SH,X601991.SH,X600660.SH,X601600.SH,X600688.SH,X600886.SH,X600795.SH,X600188.SH,X600027.SH,X600362.SH,X000898.SZ,X601992.SH,X002466.SZ,X600176.SH,X600111.SH,X002460.SZ,X600516.SH,X000709.SZ,X600299.SH,X600352.SH,X000629.SZ,X600808.SH,X600219.SH,X600489.SH,X600801.SH,X000786.SZ,X601158.SH,X000825.SZ,X300072.SZ,X000553.SZ,X600583.SH,X000883.SZ,X000792.SZ,X600339.SH,X002110.SZ,X601699.SH,X000408.SZ,X000301.SZ,X002271.SZ,X000630.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0.463882362039945,0,0,-0.0288976488467375,0.0898862342557977,0,0,0,0,0.640223084877119,0,0.50499285418292,0,0,0,-0.0751350347117628,0,0,0,0,0,0,0,0,-0.0493864016000773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644963078254716,0,0,0,-0.00773443867625832,0,0,0,0,-0.00726293718327261,0,0
X600027.SH,0,0,0,0,0.362545323565029,0.22488324371668,0.0693156576365085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175050732571666,0,0,0,0,0.142308862365615,0,0,0,0,0.290885860984838,0,0,0,0.151603074712117,0,0,0,-0.0139159599801694,-0.0362269325106315,0,-0.10429774758894,-8.67361737988404e-19,0,0,0,0,-0.0152520787379771,0,-0.0961595358480285,-0.0118577515018011,0,0,0,0
X600362.SH,0.0381467057849131,0,0,0,0.0463346292760831,0,0.0557205634955826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00904343873979742,0,0.19534889878525,0,0.0564458310068103,0,0.0938323905301904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493373005880065,0,0.0681743329431929,0,0,-0.00582740101316479,-0.0593411058797791,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.308848730298536,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451231167005882,0,0,0,0.0265921171159632,0,0,-0.0874170461357212,0,0,0.474319043924673,0,0,0,0.0930118171604025,0,0,0,0,0,0,-0.097689653782181,0,0,0,0,0.00899525336688526,0.150620613562373,0,0,-0.273017270157049,-0.00109532616376465,-0.00784483357614782,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135970861250865,0.140617269112102,0.00436430979879507,0.402139252832523,0,0,0,0,0,0,-0.0170194300510388,0,0,0,0,0,0,0,0,0,0,0,0,0.0237064829634258,0,0.0638032417795186,0,0.0350162497833759,0,0.00293092007674748,-0.0302148511151104,0,0,0,0,0,0
X002466.SZ,0,0.0155345570736717,0,0,0,0,0.0624009627305958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536530259051335,0.00719464375095906,0,0,0,0,0,0,0,0,0,0,0,0.224171997625875,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403085041705863,0.0239037020891118,0,0,0,0,0.103801039315001,0
X600176.SH,0,0,0,0,0,-0.0223257436970419,0,0,0,0,0,-0.0733579964099046,0,0,0,0,0.108285937367818,0,0,0,0,0,0,-0.0280543749132503,0.00727756277439158,0,0,0,0,0,0,0,0,0.416034505619898,0.0933698705868293,0,0,0.204951869957511,0.148172100013083,0,0,0,-0.0239676457570891,0.0240244767158959,0,0,0,0,0,0,0,-0.00563635523171164,-0.0694314834680495,0,0,0,0,0,0
X600111.SH,0,0,0,0,-0.100156891328187,0,0,0,0,0,0,0,0.351001755315503,0,0,0,0,0,0,0,0.129620810560181,0,0,0,0,0.151283175306553,0,0,0,0,0,0,0,0.237483793932467,0.0159819172248722,0,0,0.128932766466557,0,0,0,-0.149227513501447,0,0,0,0,0,0,0.118994569391492,0,0.101033156992988,-0.0106608050882231,0.0613748548251423,0,0,0,0,0,0
X002460.SZ,-0.190814489261415,0,0,0,0,0.0155568911275943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799360023615462,0,0,0,0,0,0,0,0.124456440829069,0,-0.0241783388690499,0,0,0.151509992792749,0,0,0.0356003285306663,0,0,0,0,0,-0.142936208408551,-0.127074722397267,0.284547084116578,0,0,0,0,0,-8.25535046894474e-05,-0.0319323795602135,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.0292103964106961,0,0,0,0,0,0.189744373991722,0,0,0,0,0,0,0,0,0.100882715709716,0,0,0.224914539254319,0,0.233529027724817,0.0674558595301903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00674723559922626,0,0,0,0,0.242840370983847,0,0,0,0.00150355326852991,0,0,0,0,0,0,0
X000709.SZ,0,0.080672075557627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714088243806201,0,0,-0.0361321477739693,0,0.196796037002882,0,0,0,0.010557734919201,0,0.132337063724831,0,0,0,0,0,0.1317563144021,0.0574889279757513,0,0,0.0754674091074722,0,0,0,0,0,0,0,0,0,0.00220844438871094,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.0756337762842281,0,0,0,0,0,0,0.0284906992741885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485063999374074,0.162739977104553,0,0,0.0395381629034201,0,0,0,0.200641303730837,0.0049329573701935,0.129588858979723,0,0,0,0,0,0,0,0,0,0,0,0,-0.0953068784404936,0,0,0,0,-0.209649223382685,0
X600352.SH,0,0,0,0,0,0,0.0167977379386582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436234466994628,0,0,0,0.118881742310619,0.268763053557375,0,0.00118228836439684,0,0,0.055718950116378,0,0,0,0.0766054403975239,0,0,0.0571969415093167,0,0,0,0,0,0,0,0,0,0.133919756879404,0,0,0,-0.0088239556870579,-0.0100656267489028,0,0,0,0,0,0
X000629.SZ,0,0,0,0.332621531531487,0,0,-0.00619252209281289,0,0,0,0,0.12701414719292,0,0,0,0,0,0,0,0,0,0,0.311593648766568,-0.198447787856365,0.179366927961993,0,0,0,0,0,0,0,-0.121695451334025,0.10380480668587,-0.239262312518294,0,0,0.145959329853866,0,0,0,0.00868750691216657,0,0,0.451791111020728,0,0,0,0,0,0,-0.024025141084657,0,0,0,0,-0.11788882232627,0,0
X600808.SH,0,0,0,0,0,-0.0283762699154094,0,0,0,-0.0161949290773824,0,0,0,0.13354738071379,0,0,0,0,0,0.435271346207111,0,0,0,0,0,0,0,0,0.061862866664533,0,0,0,0,0,0,0,0,0,-0.226131528445747,-0.0956753932823815,0,0.0637465736485612,0,0.440376428063829,0.0939372869375346,0,0,0,0,0,0,-0.000984675596529233,0,0,0.12360043656964,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.112284095244821,0.122682727312333,0,0,0,0,0.196510380885007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129224410716232,0,-0.119992858584737,0,-0.00606985346443374,0,0,0,0,0,0,0.0240254203506234,0,0.20296450564289,0,0,0.0532364125413037,0,0,0,0,0,0,0,-0.0138228649354511,0.026240307518044,-0.0220117627370747,0,0,0,0,0,0
X600489.SH,1.38777878078145e-17,0,0,0,0,0,-0.0747905527121219,0.00709027307775238,0,0.744914319396775,0.0432020211067505,0,0,0,0,0,0,0.19733147602106,0,0,0,0,0,0,-0.0388200695688939,0,0.018119087314018,0,0,0,0,0,0,0.0145865592306563,0,0,0,0,0,0,0,0,0,0,0,0,0.00522709747717583,0.0274862086448829,0,0,0,-0.00592620084480681,-0.0256002792395225,0,0,0,0,0,0
X600801.SH,0,0,0,0.397823277759777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164535061255583,0.097653002321024,0,0,0,0,0,0,0,0,0.199632136815306,0,0.180309064552749,0,0,0,0.334325440345866,0,0,0,0,8.67361737988404e-19,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,-0.00809271239988759,0.0484326302697887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334421973709338,0,0,0.104895559117263,0,0,0,-0.111963351689127,0,0.144326997081533,0.150373301137125,0,0,0.13890205411526,0,0,0,0,0,0,0,0,-0.0528258077090749,0.0722780464773092,0,0,0,0.403998864032046,0,0,0,-0.019634870624895,0,0,0,0,-0.0586018204062332,0,0
X601158.SH,0.113930568447574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736211022871377,0,0,0,0,0.0255519047821428,0,0,0.189577595007131,0.0372220100123106,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0809142763985299,0.0197811229266575,0,0,0,0,-0.0133386589118962,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.0528111784335262,0,0,0.494558661346465,0,0.180787881968809,0,0,0,0,0,0,0,0,0.198756494628747,0,0,0,0.0347378388456077,0,0,0,0,0,0,0,0,0,0,0,0,0.0195118899399169,0,0,0,-0.0768691791242991,-0.0153954716947202,0,0.478423769178642,0.474525466191833,-0.241764961591295,0.13013240653376,0,0,0,-0.0145450214566651,0,0,0,0,-3.46944695195361e-18,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0.152110168333155,0,0,0,0,0,0,0,0,0,0,0,0,0.140352409728211,0,0.127013847473922,0,0.167460684516424,0,0,0.158039730827121,0,0,0,0.0216651732642276,0,0,0,0,0.146548091295442,0.00366586424838419,0,0,0.188973076088577,0,0,0,0.195193867288966,0,0,0,-0.300548983034907,-0.0247450464752138,-0.167275171956537,0,0,0,-0.0449188739765667,0,0
X000553.SZ,0,0,0,0,0,0,0.020361169965411,0.119712280364732,0,0,0.164515888978281,0,0,0,0,0,0.0760314478110338,0,0,0,-0.0112512270554911,0,0.218158858890362,0,0,0.437417488387842,0,0,0,0.0405612448719547,0,0,0,0,0,0,0,0.0712699233781962,0,0,0,-0.0858298695112432,0,-3.46944695195361e-18,0,0,0,0,0,0.0984667476981889,-0.152880819333426,-0.0178332577735089,-0.138468167328755,0,0,0,0,0,0
X600583.SH,0.603185223389584,0,0,0,0,0.0539927082115991,0,0,-0.117710076523206,0,0,0,0,0,0,0,-0.250127606322496,0,0,0,0,0,0.0686515250039073,0,0.0719188757618104,0,0,-0.0110513247086979,0.179127831555091,0,0,0,0,0,0.00391329011756528,0,0.0943055186847729,0.035540698840933,0,0,0,0,0.43567116008495,-0.0808732522446013,0,0,0,0,0,0,0,-0.000623164414790392,0.0401350445983476,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0.0130108679139615,0,0,0.0427936165501031,0,0,0,0,0,0,0,0,0.0750591170785496,0,0,0,0,0,0,0,0.0359384173137699,0,0,0,0,0.0327416400651579,0,0,0,0,0,0,0,0,0,0,0,0.124372072830919,0,0,0.0715803933145533,0,0.0505240026381693,0.00786690325579461,0,0.129745004907118,0,0.00162747008229102,-0.0478180943989744,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,-0.21680845555465,0,0,0,0,0,0,0,0,0,0,0.0461078292830969,0,0,0,0,0,0,0,0,0,0.113934225627107,0,0,0,0,0,0,0.144082222223862,0.121206672234307,0,0,0,0,0.0772965863330907,0,0,0.0638998803705629,0.19063094507736,0,0.170606831434687,-0.00328365484230916,0,-0.0763361435625954,0,0,0,0,0,0
X600339.SH,0.168995490544776,0.390918107421157,0,0,0,0,0,0,0,0.0830467699032957,0,0,0,0,0,0,0,0,0,-0.243316826799629,0,0.152336910540792,-0.00503122464788486,0,0,0,0,8.67361737988404e-19,0,0.0204806560398715,0,0,0,0,0,0,0,0.057263626175479,0,0.334833892395201,0,0,0,0,0,0,0.240460481042731,0,0,0,0,0.0113840301757311,-0.00980004448367524,0,0.0266474625442882,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0.0642332535087607,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440120194299921,0,0.362478214094788,0,-0.0518571582496224,0,0,0,0,0,0.500773820945099,0,0,0,0,0,0,0,0,0,0,0,0.0808019837759293,0,0,0.278879126127203,0,0,0,0,0,0,0.0192594798342662,0,0.0355981600350861,0,0,0,0
X601699.SH,0,0,0,0.00349955189229393,0,0,0,0,0,0,0,0,0.232517950219411,0,0,0,0.0330233945324278,0,0,0,0,0,0,0,0,0,0.0767595898825078,0,0,0.234728938880915,0.0604131419006228,0,0,0,0,0,0.0184079535345778,0.00308963569167572,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.000485267968583512,0,0,0,0,0,0,0
X000408.SZ,0,0,0.407677790964545,0,0,0.0279986417440301,0.0208399871299702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0811102255704657,0,0,0.181637972952089,0,0,0,0,0,0,0,0,-0.155328462418758,0,0,0,0.0982010931736869,0,0,0,0.0673078348129479,-0.0108804114214934,0.090175231777568,0,0,0,0,0,0,0,-0.00436427563223699,1.0842021724855e-19,0.182449452988181,0,0,0.0526839632582656,0,0
X000301.SZ,0.250131304461197,0,0,0,0,0,0,0,2.77555756156289e-17,0,0.110111312394581,0,0,0,0,0,8.67361737988404e-19,0,0,0.399945242596426,0.176498029877082,0,0,0,0,0,0,0,0,2.71050543121376e-20,0.100016867074005,0,0.0439214038767976,0.0163807554456829,0,0,0,0,0,0,0,0.0982992575627541,0.14710446197814,0,0,0,0,0,0,0,0,-0.0248352971204696,-0.0358710006742775,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0221900230870055,0,0,0,0,0,0,0,0,0.119170175582765,0.163371006704244,0,0,0,0,0,0.0673717413417708,0.0337472892070066,0,0,0,0.114521202470294,0,0.539264671539356,0,0.0386501144491238,0.00285233091028259,0,0,0,0.131338991746977,0,-0.00673750437177219,0,0,0,0,0,0,0,-0.0173728410947535,-4.33680868994202e-19,0,0.273127397052198,0,0,0,0
X000630.SZ,0.0402726743022823,0,0,0,0.0371175516930963,0,0,0,0,0,0,0,0.00532694005051749,0,0,0,0,0,0.12699772910934,0,0,0,0,0.0989995433491566,0,0.0490806594025147,0,0.0681887771315506,0,0,0,0,0,0,0,0,0,0.102002348072394,0,0,0,0,0.0135753058691556,0.108465547575457,0,0,0.112194905858334,0,0,0,0,0.00491269022757025,-0.0197259903062884,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0.0160848478068982,0.0363829939483681,0,-0.0455613267479292,0,0,0,0,0,0,0,0,0,0,0.198726496925613,0,0.0189600898519249,0,0,0.168543553538881,0,0.00183133102239064,0,0,0,0,0,0,0,0,0,0.0489365275668978,0.288666665171503,0.0185187308264107,0,0,0,0,0,0,0,0.00650348211574314,0,0,0,0.00292539107803315,0,0,0,0,0,0,0
Change_TY3M,-0.124733484629357,0,-0.0382871613217359,0,0,0,0.0385710482625456,0,-0.177153969190426,0,0,0,0,0,0,0,-0.0409495306541796,0,0,0,0,0.125688254738191,0,0,0,0,0,0,0,0.220271742879217,0,0,-0.10643289080083,-0.0507348570550193,0,0,0,-0.230866191852954,0,1.73472347597681e-18,0,-0.163907782189581,-0.112435750320733,0,-0.0607351426678121,0,0,0,0,0,0,-0.0386884980710828,-0.167940894151899,0,0.247932222763884,0,-0.0586393900187191,0,0
Slope,0,0,0,0,1.29920646905824,-1.08623040004738,-1.51390897135645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.748933768116116,0,0,0,0,0,0,-0.707990002151713,0,0,0.631843007172533,-0.0633233214680584,0,0,0,0,-0.618899048719974,0,0,0,-0.365082307411129,0,0,0,2.21501350080485,0,0,0,1.3089608628096,-0.79200720626907,0,0.945093005419147,0,0,0,-5.61213135803642,-2.24312137293501,0
TED,0,0.092688562615861,0,0.174307548915547,0,0.238525928736841,0,0,-0.585841662130629,0,0,0.154942763704786,0,0.0945304365201026,0,0,0,0,0,0,0,0.20065511580707,0,0,0,0,0,-0.301952410765697,0,0.0118261868470002,0,0,0,0,0,0,0,-0.162596516598588,0,0.0449256328107717,0,0,0,-0.199235299990094,0,0,0,0,0,0,-0.915094407989007,0.105019080471376,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.0621736779478161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0889879210953311,0.0295488470396249,0,0,0,-0.089164878354954,0.0756809207952262,0,0,0.128124502697484,0,-0.0738354744154262,0,-0.0752157742257454,0,0,-0.0707382593967882,0,0,0,0,0,0,0.00429078963858565,-0.0168975559851567,0,0.0667096862686255,0,0.0357072497390385,0,0
MKreturn,0,0,0,0,-0.138343585989339,0,0,-0.200323023058516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0828967843758518,-0.103129508689796,0,0,0,0,-0.20202330119965,0,0,0,0,0.0598192133621726,0,0,0,0,0,0,-0.0152130100906477,0,0,0.00796407161172286,0,0,0.0673189504941898,3.13902235894294e-05,-0.0596645727198667,0.079288372914146,0,0,0,0,0
MKvol,0,0.00708005739792607,0,0,0,0,0.000238967639953659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160804457627951,0,0,-0.00390356891712691,0,0,0,0,0,0,0.00135010326539257,0,0,0,0,0,0,0,0,0,0,0.000448112285666989,0,0,0,-0.00158304228503369,0.00131741114174196,0,0,0,0.0165648385640867,0.0257152129103076,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0535547699663818,0.00537947048418511,0,0,0,0,0,0,0,0,0,-0.0883038168854381,0,0,0.0914934610312482,0,0,0,0,0,0,0,0,-0.0554156838657747,0,0.0945502879014424,0,0,0,0,0.0210851900333829,-0.0387080215530584,0,0,0,0,0,0,0,0,0,0,0,0.0542248531462179,0,-0.0331659843994078,0,0,0,0,0,1.06540099533516,0
CarbonVol_Guangdong,0,0,-0.114505183690715,0,0,0.036922700491377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0653314553506676,0.0399334451268358,0.0482360474443677,0,0,0,0,0,0,0.135975035921165,-0.100849936367643,0,0,0,0.0446699467763429,0,0,0,0,0,0,-0.0604041607047949,-0.0790649677296097,0,0,0,0.123049586761892,0,0,0,0,-0.0199458791375423,0,0,0,0,0.402670322097347,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0.00287689543078832,0,0,0,0,0,0.0033255290496539,0,0,-0.00351762336163283,0,0,0,0,0,0,0,0,0,0,0,0,0.00108434862552109,0,0,0,0,0,1.35525271560688e-20,0,-0.000776594004415846,-0.00172125176082487,0,0,0,0,0,0,0,0,-0.00689219605486528,0.00674139688831797,0,0,0,0,0.0772538557240965,0
