,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X601991.SH,X600688.SH,X601600.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X601158.SH,X601992.SH,X000027.SZ,X000539.SZ,X600309.SH,X000898.SZ,X002353.SZ,X000709.SZ,X600352.SH,X000883.SZ,X600021.SH,X600660.SH,X002470.SZ,X000792.SZ,X600489.SH,X600098.SH,X600022.SH,X600863.SH,X000629.SZ,X600307.SH,X600547.SH,X300072.SZ,X600623.SH,X600808.SH,X601918.SH,X600578.SH,X600612.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.825551562403573,0.0875451992080012,0,0,0,0,0,0,0,0.03423744984018,0,0,0,0,0,0,0,0,0,-0.112112147694114,0,-0.0301460939076924,0,0,0,0,0,0,-0.00994190636959887,0,0.0388558755443623,0,0,0,-0.0293254332167704,0,0,0,0,0,0.0229863463248443,-0.0472183828279246,0.0283372895359331,0,0,0,0,0,-0.0208026012507839,0.0398693853294524,0.0531821246623277,0,0,0,0
X600028.SH,0.413917271789383,0,0.0500129247517619,0,0.0171584227347369,0.23584462366767,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0689898697245365,0,0.0276166509807702,0.00237323548086482,0,0,0,0,0,0,0,0,0,0,0.0662217036030107,0,0,0,0,-0.0623167913487179,0.037658140767304,0.0292083858527985,0,0,0,0,0
X601088.SH,0,0,0,0.0431592946904013,0.272067492923975,0.0922384587433145,0.306862690716862,0,0,0,0,0,0,0,0,0,0,0,0.118978972627076,0,0,0,0,0,0,0,0,0,0,0,0,0.0903588364861947,0,0,-0.061214318340012,0,0,-0.0791261441908953,0,0,0.0415561731380377,0,0,-0.00599507322247882,0,0,0,0,0,0.00228991650265001,0,0,0,0,0,0
X600011.SH,0,0,0.102052069853412,0,0,0,0,0,0,0.447219979389848,0,0,0,0,0,0,0,0.0698507239513374,0,0,0.287062139196254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.0220721964375544,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.133325070862654,0.0874335939476124,0,0,0,0,0,0,0,0,0,0.290664244353111,0,0,0,0,0.0818224822880263,0,0,0,0,0,0,0.0914363450466018,0,0,0,0,0,0,0,0,0,0,0.0540711759734186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0.0386366624220352,0,0.0439971621864783,0,0.150545800715911,0,0,0,0,0,0,0.0329585265388155,0,0,0,0,0,0,0,0,0,0.342279391275261,0,0,0,0,0,0,0.184428668464153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181364603560246,-0.0165023452525988,0,0,0,0,0,0
X600019.SH,0,0,0.276784149019573,-6.93889390390723e-18,0,0,0,0.156034647200434,0,0,0.0714651796568181,0,0,0,0,0,0.056694332100329,0.0527030133913884,0.0137436143790399,0,0,0.0549986923998725,0,0.0440879972471506,0,0,0,0,0,0,0,0,0,0.0053775947234522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0439906724481954,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.106248420209992,0,0,0,0,0,0.0227217283214049,0.471047927086101,0,0,0,0,0,0,0,0.228762881000263,0,0,0,0.0298204300116507,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.218409850904708,0,0,0,0,-0.0786912469677216,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.0809321559388427,0,0.0885847746434982,0,0,0,0,0,0,0,3.46944695195361e-18,0.184996888249846,0.0743723100689861,0,0,0,0,0,0,0,0,0,0,0,0.0439169577483192,0,0,0.15322957187542,0,0,0,0,0.0122725539193943,0.0200531830956989,0,0.200361835772931,0,0.0195788223166791,0,-0.00176258866823821,-6.7762635780344e-21,0,0,0,0,0,0
X601991.SH,0,0,-8.67361737988404e-19,0,0.0287290177525135,0,0.0323287057547644,0.123423269492902,0,0,0.0609589089710131,0,0.181185435809769,0,0,0,-1.73472347597681e-18,0.120831873186855,0,0,0.2088014428998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151773971077635,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0.063802528524169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17974079115009,0,0,0.0483181689292346,0,0,0,0,0,0,0,0.0876369862954012,0,0,0,0,0,0,0,-0.089097473980368,0,0,0.165380869327441,0.404247079223606,0,0,0,0,0,0,0.00367910708963831,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.131081909414399,0,0,0,0,0,0,0,0,0.0153519666209642,0,0,0.0345926479670366,0.0617609356887519,0.0473817012619088,0,0,0,0,0,0,0,0,0,0,0,0.0196336537281388,0,0,0,0,0,0,0,0,0.00564920471456345,0.0268160561113256,0,0,0.192981685972146,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.164212185242748,0,0,0,0,0,0,0.131536553927133,0,0,0.067890821216937,0,0,0,0.0891727431077741,0,0,0,0.181344701454456,0,0,0,0.0862933658744935,0,0,0,0.0700873747125996,0,0,0,0.0039799683740298,0,0,0,0.0729274754796929,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0.0182845281669459,0,0,0,0,0,0,0,0,0,0,0,0.153013965351416,0,0,0,0.0894443168815939,0,0,-0.0224050598321035,-0.00737164706401439,0,0,0,-0.237414699574661,0,0,-0.0322505202179326,0,0,0.213474178608116,0.084148277159461,-0.0469797255044851,-0.119371036741026,0,0,0,0,-0.098072820445163,0,0,0,0,0,0,0,0.452535544988445,-0.360204439263356,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466223696210811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231961694762288,0.00920394464251105,0,0,0,0.105560604143404,0,0,0.294232329262531,0,0,-0.00975551852507507,0.0710219229869092,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.111612201765457,0,0,0,0,0,0,0,0,0,0,0.0215565078210239,0.159960417499098,0,0,0,0,0,0,0,0.0174746257487708,0.0277607311867368,0.159228713336333,0,0,0,0,0,0,0,0,0,0,0,0.23912548803082,0,0,0,0,0.019332468004169,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0.0149009418168826,0,0,0,0,0,0,0,0.0605609188535376,0,0.203337503378742,0.0276974039781001,0,0,0,0,0,0.243871803658199,0,0,0,0,0,0,0,0,0.155479655896649,0,0,0.0259632788223959,0,0.0601736585261051,0.0148049171370334,6.7762635780344e-21,0,0,0,0,-0.000245443611028156,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.140275801754279,0,0,0,0,0,0.119403411767419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39917083755361,0,0,0,0,0.0942707336423885,0,0,0,0,0,0,0,0,0,0,0,0.011679596177843,0.0314393291482312,0.0189344629810278,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0998782525578843,0,0,0.0550358639690072,0.0390224553545161,0.00539066002324262,0,0,0,0.161911343972102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233313723056132,0.171674406118948,0,0,0,0,0,0,-0.0463622911025749,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.0389490836172575,0,0,0.00913812704753029,0,0,0,0,0,0,0.135707038872183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153584382190852,0,0.423064641506221,0,0.00667771136135143,0,0,0,0,0,0,0
X601992.SH,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.157233993589712,0,0,0,0,0.0830169246855706,0,0,0.199304688284137,0,0,0,0.193254533718051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0212502579020069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00855109959699717,0,0,0,0,0,0.266323746653502,0.128592153992589,-4.33680868994202e-19,0,0,0,0,0,0,0,0.192561524599883,0,0,0,0,0.205280736261918,0,0.00975316841974922,0.0586866866394346,0,0.0568803273396163,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.735677435646331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0566895088114137,0,0,-0.298840053900773,0,0,0,0,0,0,0.37048236705214,0,0.00491993196160293,-0.293834959316504,0,-0.0682522864410509,0,0.00337313230243986,0,0,-0.0594614954491263,0.0566826129995564,0,0,0,0,0,0
X600309.SH,0,0,0,0.0623917353873359,0,0,0,0.12165364803142,0,0,0.021522947926366,0,0,0,0,0,0,0.185058326230354,0,0,0,0,0,0,0,0,0,0.292892552868522,0,0,0,0,0,0.00445571392475413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.416935065541428,0,0,0,0.045465229149019,0,0,0,0,0,0,0.0760240281191167,0.0823740991669361,0,0.0498299237091803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287271273805138,0,0,0,0.0114566344992696,0.0277445612261614,0,0,0,0,0,0,0.0590715270744828,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06421211077461,-0.101737318722229,0.134277076837325,0,0,0.0828324924895374,0,-0.0786365640199238,0,0,0,-0.182597595809633,0,0.0373356451899853,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.075757988145515,0,0,0.0106416719216852,0,0,0,0,0.33137859748428,-0.256657949263392,0,0.136746945222469,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,-0.202349349589231,0,3.46944695195361e-18,0,0,0,0,0,-0.185676122887395,0,3.46944695195361e-18,0,0,-0.141118346193596,0,0,0,0,-0.03022336343185,0,0,0.214213163188995,0,0,0,0.530203611416847,0,0,0.0939836689342883,0,0.00343475878140014,0,0,0,0,0,0,0,-6.93889390390723e-18,0.209492867868607,0.131076099863196,0.147195751784753,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318048627665568,0,0.0375825247959831,0,0.22772668883343,0,0,0.0390810323955183,0,0,0,0,0,0,0,0,0,0,0,0.0572973517732298,0,0,0,0.0243937293803374,0.000461238349676447,0.00906209694169122,0,0.0351462536764817,0,0,0,0,-0.0145461176177001,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0.129443613824106,0,0,0,0,0,0.0734139951134757,0,0,0,0,0,0,0,0.0720588867498806,0,0,0.134922511909715,0,0,0,0,0,0,0,0.0573871061585045,0,0,0,0,0,0,0.352813506441472,0,0,0,0.0729461590932507,0,0,0,0,0,0,0,0,-0.00315504656045391,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0.0731296660423137,0,0,0,0,0,0,0,0,0,0,0.0952206264181558,0,0,0,0,0.0449585441886763,0.00887605934089359,0.0912793327186028,0,0,0,0,0,0.307763220460844,0,0,0,-0.0179327377074933,0,1.73472347597681e-18,0.225674818571166,0.0604562536592099,0.129110706473846,0,0,0,0.0516339841553082,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.253606901191617,0,0.155371458775405,0,0,0,0.26905604746728,0,0,0,0,0.00963272019639155,0.0678562818524669,0,0,0,0.0234407927047668,0,0,0,0,0.0337086518661236,0,0,0,0.0100842609401687,0,0,0,0,0,0,0,0,0,0,0,0.00373298432276424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0.055817840938488,0,0,0,0,0,0,0,0,0.183407309000374,0,0,0,0,0,0,0,0,0,0.0313224564959329,0,0,0.155583349729369,0,0,0,0,0,0,0,0,0,0.376369238207592,0,0,0,0,0,0,-0.0448376153274628,0.0444330114610107,0,0,-0.091482649338498,0,0,0,0,-0.0631906912368422,0.0973983699857202,0,0,0,0,0,0
X000792.SZ,0,0,0.0313791694735483,0,0,0,0,0,0,0,0.0850128967996117,0,0.0340866144737658,0,0,0,0,0.038081302059869,0.134846576751993,0,0,0.0930653404349213,0,0,0,0,0,0,0.111665920438921,0,0,0.0707681600985628,0,0,0,0,0,0,0,0,0.00927856352819741,0,0,0,0,0,0,0,-0.0833715603209544,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.077003890366461,0,0,0,0,0,0,0,0,0,0.0580164202937659,0,0.212112783978647,0.0521261542069915,0.0139107740716217,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.257535654122884,0,0,0,0.00377522880029522,0,2.16840434497101e-19,0,0,-0.0103390645492297,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0.0375215885876854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552053143844911,0,0,0.252959908497867,0,0.0312365541375083,0.0640606664341527,0,0,0,0,0,0,0,8.67361737988404e-19,0.243342804489808,0,0.130449106700892,0,0,0,0,-0.114455830175998,-0.00569361181862004,0,0,0,0,0,0
X600022.SH,-0.0720248076228159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714713015880898,0,0,0,0,0,0,0,0,0,0.219897825460383,0,0,0.102578017815907,0,0,0,0,0.0881127898900088,0,0,0.305937789392224,0.0697403124164382,0.0359326138876012,0,0.0735165729250673,-3.46944695195361e-18,0.0423008945929788,0,0.123279254780198,0,0,-0.0264822860624038,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.0823640352736205,0,0,0.124108935814632,0,0.0607661594052303,0,0,0,0,0,0,0,0,0.119797783077256,0,0,0,0,0,0,0.194008307614874,0,0,0,0,0,0,0.105218239819488,0,0,0,0,0,0,0,0,0,0.060551365548188,0.074828456153797,0,-0.0401747472806326,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,-0.0593893640431539,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185143493116619,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.208791416263903,0.176442612945445,0,0,0,0,0.0608043534987482,0.010421157565221,0.15138439715982,0,0.207695977172301,0,0,0,0,0.0346226654759418,0.141710443617012,0,0,0,0,0
X600307.SH,0,0,0,-0.195120253882569,0,0,0,0,0,0,0,0,0,0,0.0408395077695186,0,0,-0.00539722242544447,0,0,0,0,0,0,0,0,0,0,0,0.139884555699751,0,0.15321286581886,0,0,0.268310895937515,0,0,0,0,0,0,0.209051233850489,0,0.0680691867859321,0,0,0,0,0,-0.0508993490832797,0.0313757739176282,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0559040860634794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236598958495228,0,0.163915670077929,0,0,0.0292732451349385,0,0,0.141503780203357,0.0605667571059959,0.0947215326822822,0,0,0,0,-0.000216769823569541,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.00190401799058739,0,0,0,0,0,0,0,0,0,0,0,0.0494110738908307,0,0,0,0,0,0,0,0,0,0.28670363376592,0,0,0,0,0.188720036691744,0.322442412409131,0,0,0,0,0,-0.050602637452597,0,0,0,0.0983480499850327,0,0,0.140272030710276,0,0,-0.0208172393087005,0,0,-0.11607675630798,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00355135244707489,0,0,0.0818518973853426,0,0,0,0,0,0,0,0,0,0.0483689347535473,0.137998182720352,0,0,0,0,0.340689088625376,0,0,0,0,0,0,0,0,0,0,0.017461468165265,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0.018712607837921,0,0,0,0,0,0.145993446947701,0,0,0,0,0,0.0746448326046151,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177973521684194,0,0,0,0,0,0.129371287127899,0,0,0,0,0.0887763132856614,0,-0.00151503037187519,0,0,0,0,0,0,0
X601918.SH,0.0534806084222335,0,0,0,0,0,0,0.111464296906814,0,0,0.0613807477843934,0,0,0,0,0,0,0,0,0,0,0.0056902159463245,0,0,-0.135144332152438,0,0,0,0,0,0,0,0,0,0.0900361706732034,0,0,0,0,0,0,0.415067908653498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.00343033703597553,0,0,0,0.291548685562961,0,0,0,0,0,0.116978988262535,0,0.210302950787183,0,0.00873163997108032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304312567421519,0,0,0,0.0343052893896663,0.0133011790187001,0,0,0.0104289907105967,0.0650669801805206,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0.291267670194182,0,0,0,0,0,0,0,0,0,0.0277884809192277,0,0,0,0,0,0.0840847265920479,0.28816658755018,0,0,-0.0209382060576745,0,0,0,0,0,0,-1.73472347597681e-18,0.0632232931289182,0,0,0,0.0078634544727824,0,0,0,0,-0.0161872707928004,0,-0.000568722913044863,-0.123068993075625,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0.248370445853788,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.121187255627641,0,0,0,0,0,0,0,0.0359801347581774,0,0,0,0.16422306326203,0,0,0,0.116569161272853,0.144612091564303,0.0123616855469475,0,0,0.054246994372331,0.0195890715197976,0.0145202032842672,0,0,0,0.0396923523489455,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.150909480028237,0,0,0,0,0,0,0,0,0,0,0,0,0.00629934518938384,0,0,0.114903782731207,0,0,0.11080929988291,0.160237421044031,0.0639061328877512,0,0.125911786226053,0,-0.0622027100807929,0,0,0.0430788978703237,0,0,0,0,0,-3.46944695195361e-18,-0.203906198469774,0,-0.0334002088279711,0,0,0,0,-0.0457878379856296,-0.0253825469324287,0,0,0,0,0,0
Slope,0,0,0,0,0,0.461972903844602,0,0,0,0,0.214848255270957,0,0,0,0,0,0,0.0348856092767206,0,0,0,0.107638941107266,0,0,0,1.11335489334508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.761936002421175,0,0,0,0,0,0,0,0,1.17200770127663,0,0,0,0,0,0
TED,0,0,0.0721150460847755,0,0.144197655861427,0,0,0,0,0,0,0,0,-1.29325915606911,0,0,0,0.250419781163814,0,0.251981057570143,0,0,0.0837851929709719,0,0,0,-0.0241834887478137,-0.0749450194916673,-0.0504604933220209,0,0,0.117767725964987,0,0,-0.212512416847618,-0.176443093606604,0,0,0,0,1.73472347597681e-18,0,0,-0.106656303035838,0,0,0,0,0.617818251861154,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.113047582430665,0,0,0,0,0,-0.0370232901363827,0,0,0,0,0,0,0,0,0,0.236176265756819,0,-0.0659107529689338,0,0,0,0.148833598281734,0,-0.228003885191467,0,0,0,0,0,0,0,0,0,0.126635857659402,0.263082315034428,0,0,-0.151979692057916,0,-0.0261701245666629,0,0,0,-0.0568120699243678,8.67361737988404e-19,0,0,0,0,0,0
MKreturn,0.286206324493525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480365644071217,1.38777878078145e-17,0,0,0.213653119476301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325854830072541,0,0,0,0,0,0,0,-0.298300542957457,0,0,0.0636005963839355,0,-0.106049028530901,0,0,-0.0517568602698672,-0.0516604076365653,0.0399842747767262,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.00141208026474244,0,0,0,0,0,0,0,-0.0059257438972833,0,0,0,0,0,0,0,0,0,0,0,-0.0110777778552982,0,0,0,0,-0.00670066733520135,-0.00454291557864274,0,0,0,0,0.000211348693731694,0,0.00361606942221904,-0.00207979752220443,0,0,-0.00270170878235426,0,6.8698882577367e-05,0,0,-0.013868758515264,0.00326633695912901,0,0,0,0,0,0
CarbonVol_Shenzhen,-0.042279607957088,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0.0725740146510935,0,0,0,-0.05542129672141,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146284929356508,0,0,0,0,0,-0.055374252948709,0,0,0,-0.0211836525495442,0,-0.0738687167041979,0,0,0.0415631890459015,0,0,0,-0.0734241658515923,-0.0303340102797313,-0.0359769607498745,0,-0.0133495924421528,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206858209662371,0,0,0,0,0,0,0.0134045863141191,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0070861877686491,0,0,0,0,-0.00129855277207217,0,-0.0128228010723161,0.00702185363335782,0,-0.0112234412087878,0,0,0.042249624443154,0.000837381824684049,0,0.016861708916871,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0077489674154248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00502404835557357,0,0,-0.0023675664837466,0,0,0,-0.0023109057178011,0,-0.005336196422378,0,0,0,0,0,0,-0.00542077577079806,-0.0170506901027175,0.00481532838024134,0,0,0,0,0,0
