,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X600660.SH,X600688.SH,X600795.SH,X002460.SZ,X601992.SH,X300072.SZ,X600362.SH,X601991.SH,X600188.SH,X600547.SH,X600111.SH,X600886.SH,X600516.SH,X000898.SZ,X000709.SZ,X600157.SH,X000792.SZ,X600027.SH,X000786.SZ,X000408.SZ,X600176.SH,X000553.SZ,X000723.SZ,X600339.SH,X600219.SH,X600489.SH,X002271.SZ,X000959.SZ,X600352.SH,X601158.SH,X000883.SZ,X600808.SH,X000825.SZ,X600299.SH,X000630.SZ,X000983.SZ,X600549.SH,X000807.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,-0.0311448231911262,0.0554112621943617,0,-0.00164038839132066,0,0,0,0,0.117594776986304,0,0,-0.0740353616457923,0,0,0,0,0,0,0,0.0146949424495844,0,0,0,0.0109647963647899,0,0,-0.0357439488433493,0,0,0,0,0,0,0.0466509624481556,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.00210222667549598,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0184776507270542,0.0217997036507127,0,0,0,0,0,0,0,0,0,0.0202657959891933,0,0,0,0.0421084426347838,0,0,0,0,0,0,0,0,0,0,0.00114682266029332,0,0.0202292453816819,0,0,0,0,0.0548015584495614,0,0,0,0,-0.0255893746235216,-0.0158406386824245,0,0,0,0,0,0,0,-0.00135389792640218,0,0,0,0,0,0
X601088.SH,0,0,0,0.000583292302618083,0,0,0,-0.083220003072424,0,0,0,0,0,1.01191020707841,-0.00597950710724462,0,-0.097907261390194,0,0,0.0434920821637504,0,1.73472347597681e-18,0,0,0,0,0,-0.104740262425955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381533342619969,0.075851250035576,0,0,0.0831320427680468,0,0,0,0.0214868869262982,-0.010397833381848,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.108293684104541,0,0,-0.0197447809759097,0,0,0,0,0,0,0,0,0,0,0.0184213356289516,0,0,0.122958084440987,0,0,0,0,0,-0.0818044142943044,0,0,0,0,0,0,0,0,0,0,0,0.235690012671068,0.186255026065809,-0.0300118673825756,0,0.059136954007455,0,-0.0205522088370925,-0.136907251935652,-0.0222142449036906,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0804825906003736,0,0,0,0,0,0,0,0,0,0.153440948068061,0,0,0,0,0,0,0,-0.0482374085914124,0,0,0,-0.0840884087357544,0,0.155135393151191,0,0,0,-0.0366293802074081,-0.0372014009201509,0,0,0,0,0,0,0,0.00197990101508814,-0.0447815768123804,0,0,0,0,0.118499950710046,0,-0.0418953792504925,0.0602343494554891,-0.0491423070446003,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.234828830229748,0,0,0.443704457834581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468013191909375,0,0,0,-0.150646419133495,0,0,0,0,0,0,0,0,0.112339358921869,0,0.0281904022625264,0,0,0.0933154814932598,0,-0.0459108192221011,0.00320030888763511,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0423702858906892,0,0.0701775590119901,0,0,0,0,0,0,0,0,0,0.246642874822537,0,0,0,0.00867739423506987,0,0,0,0.322073055774509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977154414474845,0,0,0,0.105391047146569,0.00592194314087546,0,0,-0.00474659230833214,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.0421997214393205,0.520730451828807,0,0,0,-0.0130929312095692,0.160815095715058,0,0,-0.090443301523928,0,0,0,0,0,0,0,0,0.0506032316367522,0,0.0333405513826378,0,0,0,-0.154937479426463,0,0.138622180526505,0,0,0,0,0.16461738682632,-0.415079957729188,0,0.145508175613342,0,0,-0.09204596104762,0,0,0,0,0,0,0,0,0.0312198857238839,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,-0.00113027822891703,0,0,0,0,0,0,-0.00993843428487069,0,-0.0436439193423142,0,0.159194274066769,0.12096421626367,0,-0.0637126323440913,0,0,-0.0066224150583287,0,0,0,0,0,0,0,0.0501838983743903,0,0,0,0.124657452373971,0.0329546732047872,0,0,0,0,0,0,0,0,0,0,0,0,-0.00808064837614633,0.00881665404827176,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0256208531133803,0.00223377382013359,0,0,0,0.0334134650374603,0,0,0,0,0,0,0,0,0.365528888071811,0,0,0,0,0.119249226766853,0,0,0,0,0,0,0,0,0,0,0,0,0.0337820674084497,0,0,0,0,0,0,0,0.141434546468286,0.0919999000778611,0,0,0,-0.00904763771779543,0.00442754776506189,0,0,0,0,0,0
