,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X002460.SZ,X000708.SZ,X600547.SH,X600660.SH,X002271.SZ,X600011.SH,X600362.SH,X000786.SZ,X601600.SH,X600886.SH,X600176.SH,X600426.SH,X601898.SH,X600010.SH,X600188.SH,X600801.SH,X000301.SZ,X600352.SH,X002466.SZ,X600489.SH,X600111.SH,X300037.SZ,X601991.SH,X600795.SH,X600688.SH,X600803.SH,X600486.SH,X002353.SZ,X600299.SH,X600027.SH,X002080.SZ,X601992.SH,X600219.SH,X000932.SZ,X601168.SH,X600529.SH,X000898.SZ,X002409.SZ,X600315.SH,X000723.SZ,X000027.SZ,X600399.SH,X000807.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0,0,0,0,0,0,0.0683996754457766,0,0,0,0,0,0,0.118549127777755,0,0,0,0.100152427069651,0,5.42101086242752e-20,0,0,0,0,0.136183249652853,0,0,0,0,0.164951221337679,0,0,0,0.0600633754089995,0,0,0,0,0.0743508026736187,0,0.148567262077512,0.0686651354662334,0,0,-0.10827878100933,0,0,0,-0.0722916251292728,0.192392017673533,0,0,0,0.01828171709972,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00266434273307253,0,0,0.12666162925514,0,0,0,0,0,0,0,0.127949259995383,0,0,0.111195159868131,0,0,0.00674571188743715,0,0,0,0,0,0,0,0,0,0,-0.013525866250438,0.103077886400038,0,0.0216037451562605,0,0,0,0,0,0,0,-0.0147083294014109,-0.051685984262828,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0287534316119905,0,0,0,0,0,0,0,0.0804201724165142,0,0,0.03657437498053,0,0,0,0,0,0.0320018848291749,0,0.122127484147429,0.154352072087066,0,0,0,0,-0.0218517721838968,0,0,0,0,0,0,0,0,0.0197318427125635,0,0,0,0,0.0387212274546891,0,0,0.247993525553491,0,0,0.0574210165540841,-0.110270507980298,0,0,0,-0.00679292831614368,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.147006475171208,0,0,0,0,0,0,0.123005176748231,0,0,0,0,0,0,-0.114484412694393,0,0,-0.0269892895621358,0,0,0,0.0807660689191959,0,0,0,0,-1.0842021724855e-19,0,0,0.276458773184181,0,0.155354291580018,0,-0.000358346684130886,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.00328960432389658,0,0
X601600.SH,0,0,0,0,0,0.0119652195395101,0.0375458318004502,0,0,-0.00657926927034737,0,-0.00464489169308669,0.227991870668247,0,0,0,0,0,0,0.161319715389506,0,0,0,0,0,0,0,0.0349967021614014,0,0,0,0,0,-0.0276030409536846,0,0,0,0,0.201657321879676,0,0,0,0,0,0,0,0,0,0.131071648218191,0.0488467590236815,0.0499825265069944,0.0159553825160384,0,0,0,0,-0.000919812953668271,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.17992396139119,0,0.161486521225456,0,0,0,0,0,0,0,0,0.0112029103132505,0,-0.000629722850574972,0.00767090037833459,0,-2.16840434497101e-19,0,0,0,0,0,0.0737216544017632,0,0,0,0,0,-0.123800084257851,0.014762953203846,0.00971173044822763,0,0,0,0,0,0,0,0,0,0.0159721676574279,0,0,0,0,-0.0127848636350118,0,0
X600176.SH,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.141964275813017,-0.090557544826767,0,0,0,0,0,0,0,0.163288946272587,0,0,0,0,0,0,0,0.184193729699971,0,0,0,0,0.0777510694867074,0.143369480537696,0,0,0.0948372447792667,0,0,0,0.027784701656215,0,0,0,0.180910180778215,0,0,0,8.67361737988404e-19,0,0,0.0564841995546012,0.0233590621115383,0,0,0,0.0294351061618576,0,0
X600426.SH,0,0,0,0,0.318051465268887,0,0,0,0,-0.0107510296629781,0,0,0,0.242006436719482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172764146340378,0,0,0,0.0258675544331951,0,0,0.0175685698758308,0.0129974311330787,-0.0335822883456506,0,0,0,0,0,0.00148510287207865,0,0,-0.0676746310240212,0.0188118590772951,0.00685986197902203,0,0,0,0,0,0
X601898.SH,0,0,0.309558493307136,0,0.0399483675976802,0,-0.0921717438351364,0,0,0,0,-0.0223804114847009,0,0,0,0,0,0,0,0,0.215691353820589,0,0,0,0,0,0,0,0,0,0,-0.0273431735830014,0,0,0,0,0,0,0.22750620728416,0,0,0.0907649181496931,0,-0.0261670217052341,0,0.0072992989941856,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0065885510293275,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,-0.0280823864565957,0,-0.0928562612864373,0,0,0,0,0.111264884113182,0,0,0,0,0,0,0,0.0893946341686106,0,0,0.0573948483061736,0.357224623090436,0,0,0.0462786285450985,0,0,0,0,0,0,0,0,-0.148796463619664,0,0,0,0,0.0756480851133796,0,0,0,0.461452441776396,0,-3.46944695195361e-18,0.0183929420586042,0,0,0,0.0117482185222342,0,0
X600188.SH,0,0,0,0,0,0,0,-0.0891026538947004,0,0,0,0,0,0,0,0,-0.0434018212357122,0,0.661206757833427,0,0,0,0,0,0.0767684066767481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782551323239914,0.0377317846691253,0,0,0,0.0772892053382882,0,0,0,0.0840313726968063,0,0.0315733278535173,-0.0184382715564693,0.0698450020210758,0,0,0,0.00820726442618268,0,0
X600801.SH,0,0,0,0.224783744351268,0,0,0,0,0,0,0,0,0,-0.0359712483887594,0,0,0,0,0,0,0,0,-0.0190351315365081,0,0.0870939764829088,0,0,0,0,0,0,0,0,0,0.0520325914486221,0,0.0485180995926247,0,0,0.112375152980348,0,0,0,0,0,0,0,-0.0065509981438096,0,0,-0.0196510128389947,0,0.0191436265123569,0,0,0,-0.00474873972128023,0,0
X000301.SZ,0,0,0,0,0,0,0,-0.186971483899573,0,0,0,0,0,0.120056913097545,0,0,-0.151038109351901,0,0,0,0,0,0,0,0.0747804235706959,0,0,0,0,0,0,0,0,0,0,-0.181027002050949,0,0,0,0,0,0,-0.331684767106282,0,0,0.0283756524874568,0,0.00406568824883665,0.228660387094154,0,0,0,0.0974960043418144,0,0,0,0.00491388993591073,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.0228777469591884,-0.107196981193634,0.149441014538583,0,0,0,0,0.36440466971076,0,0,0,0,0,0,0,0,0.0324379052937632,0,0,0,0,0,-0.0770704326474345,0,0,0,0,0,0,0,-0.0504833145745229,0,0.0965445059942907,0,0,-0.0401530255196486,0,0,0.224251339933541,0.0156745570597148,0,0,0.0880194133899935,0,0,0,0,0.0200416710640938,0,0
X002466.SZ,0,0,0,0,0,0,0.509453419170893,0,0,0,0,0,0,0,0,0,0,-0.022269227196167,0,0,0,0,0,0,0,0.136947625533228,0,0,0,0,0,0,0,-0.141398891558011,0,0,-0.00799186149148407,0,0,0,-0.0416158957637766,0,0,0.0731623673378305,0,0.0892225139522494,0,0,-0.0645844547261431,-0.393083462494044,0,0.0304935484464964,0,0,0,0,-0.0589370320515799,0,0
X600489.SH,0,0,0,0,0.0741587822770994,0,0.130156976244121,0,0.694355500836015,0,0,0,0,0,0,0,0.0322626329711837,0,0,0,0,0,0,0.128700888492938,0,0,0.00984919352896448,0,0,0,0,0,0,0.0285846735700421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0557721049829188,0,0,0,0.000109401413223161,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.00949146245376712,-8.67361737988404e-19,0,0,0.170589710964822,0,0,0,0,0,0.0445305977611789,0,0.245655883388861,0,0.0570410778710771,0,0,0,0,0,0,0,0,0,0,0,0.140437073580803,0,0,0,0,0.094278144348007,0,0,0,0,0.209178025084799,0,0.0165310357678779,0,0,0.0212675496008838,-0.0692377041317256,0,0,0,-0.0128382384860212,0,0
X300037.SZ,0,0,0,0,0,0,0.312912612332967,-0.748044941039885,0,0.10020616154086,0,0,0,0,0,0,0,-0.0546427216703571,0,0,0,0,0,0,0.0841169670535541,0,0,0,0,0,0,0.187333527403859,0,0.0269453523030001,0,0,0.25908078724993,0,0,0,0,-0.0745886037398971,0,0.123758879852967,0,0,0,0.0381836243606683,0,0,0,0.0620834733078909,0.00880976155545693,0,0,0,0.0370837547144752,0,0
X601991.SH,0,0,0,0,0,0,0.00717503179411022,0,0,0,0,0,0,0.0140569071216386,0.00843257253920241,0,0,0.040652778302565,0,0.327176952379754,0,0,0.0208298060036342,0,0,0.0396858111577683,0,8.67361737988404e-19,0,0.0188960340736838,0,0,-0.0415499861120347,0,0,0,0.118070621565348,0,0,0,0,0,0,0,0,0.0292947764014495,0,0,0.0671276406610375,0,0,0.00738024660654811,0,0,0,0,0.00509653428713697,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,-0.00149362923875905,0,0,0,0,0,0,0,0.101886105747583,0,0,0.0415266755454903,0,0.06905396563434,0,0,0,0.388469486306156,0,0,0,0,-0.101611390325806,0,0,0,0,0,0,0,0,0,0.0636750828205035,0,0,0,0,0.0866776161841216,0,0,-0.00584411946518393,0,0,0,0,-0.0270370619841019,0,0
X600688.SH,0,0,0,0,0.100693490831306,0,0,0,0,0,0,0,0,0,0,0.0251639343176473,0.016526742994465,0,0,0.263699850081235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255324211788266,0,0,0,0,0,0,0,0,0,0,-0.0435356760581968,0.0631483374957371,0,0,0,0,0,0,0,-0.00684282182389391,0,0
X600803.SH,0,0,0,0,0,0,0,0.142331058990959,0,0.12686478103207,0,0,0,0.153479473176508,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,-0.0371016126939572,0,0,0.067075124246297,0,0,0,0,0,0.072291776479866,0,0,0,0,0.0888202288104511,0.139937691654826,-0.0439616075304068,0,0,0,0,0.130808862992508,0,0,0,0,0,-0.0295217606639631,8.67361737988404e-19,0,0,0,0.00604100707384683,0,0
X600486.SH,0,0,0,0,0.0215857200865911,0,-0.0786121679197093,0,0,0.0969695172501721,0,0,0,0,0.0481129525716112,0,0.0666079018081071,0,0,0,0,0,0,0,0.0806857701666278,0,0,-0.00435277759000611,0,0,0,-0.111445651340706,0,0,0,0,0,0,0.192054964497772,0.0262378483409301,0,0,0,0,0,0,0,0,0,0,-0.0412136183788546,-0.0328054161375042,0.0678075255447551,0,0,0,-0.00618456994460917,0,0
X002353.SZ,0,0,0,0,0,-0.135797358574355,0.0474308326205536,0.176515995634591,0,-0.0170531848530671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108961896430957,-0.0204253359860726,0,0,0,0.05059364247548,0.298644552199868,0,0.0259899905189616,0,0,0,0,-0.192139541864661,0.167657934208515,0.221277710110716,0,0,0,0,0,0,0.035958695817426,0,0,0.0582974839354485,-0.102733511450196,0,0,0,0.0155567262604504,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,-0.00884776332294403,0,0.0956072734332441,0,0,0,0,0.0812736226903296,0.0696956513967147,0,0,0,0,0,0,0.129662789235484,0,0,-0.142114497156178,0,0,0,0,-0.0507804120911769,0.111097776873162,0,0,-0.00320593863786204,0,0,0,0.052380590783115,0,0,0,0,0,0,0,0.0394447924703088,0,0,0.0771887716090201,0,0,0,0,0.0207962119526094,0,0
X600027.SH,0,0,0,0,0,0.0243043680038296,0,0,0,0,0,0,0,0.0456205087375971,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.00978383307250445,0,0.13825437187543,0,0.0408512875670309,0,0,0,0,0,0,0,0,0,0,0.148516917797046,0,0,0,0,0,0,0,0,0,0.0118383320464113,0,0,0,0.00439958985436347,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197430646404504,0,0,0,0,-0.286851157757882,0,-0.131166553367291,0,0,0,0,0,0,0.0753509784371499,0,0,0,0,0,0,0,0.142153122076801,0.464957960787097,0,0,-0.262750120330265,0.150793654197176,0,0,-0.290839592371117,0,0,0,0.139079320373543,0,0,0,0,0.047183619807598,0,0
X601992.SH,0,0,0,0,0,0,0,0.0214210501257556,0,0,0,0,0,0,0,0,0,0,0,0.0732097006795831,0,0.0677678867255462,-0.0615330354142872,0,0,0,0,0,0,0,0,0.120102496529174,0,0.0054870910219854,0.0409857360135613,0,0.0253736452785137,0,0.0835265381468715,0,0,0,0.0159169379157957,0,0,0,0,0.00114678018575513,0,0,0,0,-0.0106985937878932,0,0,0,0.00510065359186232,0,0
X600219.SH,0,0,0,0,0.0438327164848611,0,-0.0962833079608903,0,0,0,0,0,0.11820595314328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269666807664687,0,0.165058557724646,0.0556901505604394,-0.0422966868158449,0.015127935987969,0,0,0,0,0,0,0,0.206356783480789,0,0,0,0,0.178396160476881,0.16110138952291,0,0,0,0.0022034842841062,0,0,0,-0.0105012685499463,0,0
X000932.SZ,0,0,0,0,0,0,0.277682178691514,0.0224627265060864,0,0,0,0,0,0.0635744389921711,0,0,0.128213645596503,0,0,0,0,0,0,0,0.0309971481123719,0,0,0,0,0,0,0,0,0,0,0,0.15080944585926,0,0.0536337093862106,0,0.0257884610585122,0.0442605725214998,0.288725210659696,0,0,0,0,-0.000741386391713454,0,0,0,-0.052136154630707,-0.0330691306093796,0,0,0,-0.0175867219322034,0,0
X601168.SH,0,0,0,0.0488153417447789,0,0,0.0321852963620051,0,0,0,0,0,0,0,0,0,0.044943830153856,0,0,0,0,0.0829172439633195,0,0,0.248785901115576,0,-0.115188892269803,0,0,0,0,0,0,0.10799017095457,0,0,0,0,0,0,0,0,0,0,0,-0.226574102526923,0,0,0.0155422338863492,0.942146259933575,-0.0224428915365195,0,0.021879795061472,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,-0.178580043577477,0,0,0,0,0.116370411623747,0,0.366129840607513,0,0,0,0,0,0,0,0,0,0.171243900263969,-0.0662048909497955,0,0,0,0,0,0,0,0,0.140737392155361,0,0,0,0,0.0787206438540083,0.258168953684055,0,0,0,0,0,0,0,-0.384239778349457,-0.139813818022751,0,0,0.0362836754856735,-0.0473421141633465,0,0,0,0.0458687025299033,0,0
X000898.SZ,0,0,0,0,0,0.126978141099991,0,0,0,0,0,0,0,0,0,0,0,0.0737400498685097,0,0.135841451049763,0,0,0,0,0,0,0,0,0,0,0,0.0434020763447164,0,0,0,0.0203441677722324,0,0,0,0.221353688676786,0,-0.00196451363362379,0,0,0,0.226205838467727,0,0,0,0,0,0.0121985717206309,0,0,0,0,-0.00875279212752393,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,-0.244929310668307,0.0792699170374829,0.12491763674139,0,0,0,0,0,0.00777645695629947,0,0,0,0,0,0,0.0983347280053676,0,0.380334799498123,0.259651821507713,0,0,0,0,0.0311792749148134,0.0686741973579205,0,0,-0.113914753836744,0,0,-0.100519119714843,0,-0.103941040648396,0,0,0.264458942007278,0,0,0,0,0,0,0,0.0314878143296679,0,0,0,0.0119482894485312,0,0
X600315.SH,0,0,0,0,0.136112412992479,0,0.0711973435741678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0442866052340246,0,0,0.0339571582934444,0,0,0,0,0,0,0,0,0.0781944747347559,0,-0.0715362139988655,0,0,0.0419462074641612,0,0,0,0,0,0.171449160811195,0,0,0,0,-0.0289518932805166,0,0,0,0.00106240317479817,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.172055690033893,0,0.0117209573143931,0.0222210144061142,0,0,0,0,0.150790697559059,0.0526730025124682,0,0.0774085056524365,0,0.181468614866501,0,0,0.0228461045483301,0,0,0,0,0,0,0.182816946859733,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184518404004444,0,0,-0.020913658042585,0,0,0,0,-0.0167413162351697,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.124414312039435,0,0,0,0,0,0.0560060415248267,0,0,0,0,0.0754440772587126,0,0,0,0.100888660022973,0,0,0,0,0,0,0,0,0.185746240406846,0.0166544042943435,0,0,0,0,0,-0.0381490588360228,0,0,0,0,0,0.00239522425591863,0,0,0,-0.0141490335835548,0,0,0,0.000482573457353065,0,0
X600399.SH,0,0,0,0,0,0,0.0961532354997643,0,0,0.142044354900707,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0274284099423632,-0.0862509623496966,0.596722666096,0,0.0561517262118292,0,0,0,0.0615383301131732,0,0,0,0,0,0,0,0,0,-0.351387386716179,0,0,0,0,0,0,0.0797232070870515,0,0,0,0.0270696795634031,0,0,0,-0.00688744301887206,0,0
X000807.SZ,0,0,0,0,0,0.0526534518933974,0,0,0,0,0,0,0.280844494294476,0,0,0,0,0,0,0,0.66810766223486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414745378238575,0,0.0108406491069868,0,0,0,0,0.0737830524525153,0,0,0,0,-0.769209062716678,-0.0063768537553868,0,-0.227725910911575,0,0,-0.025979300296691,0,0
X000630.SZ,0,0,0,0,0,0.140751093918221,0,0,0,0,0,0,0.313846229197782,0,0.0282658968148035,0,0.0412299110391729,0,0,0.180220585370662,0,0,0,0,-0.0294770553034288,0,0,0,0,0,0,0.12757509664367,0,0,0,0,0,0,0,0.117992752876966,0.0743314695336949,0,0,0,0,0,0,0,0,0,0,0.0239803271636142,0,0,0,0,0.000711699945059849,0,0
Change_TY3M,0,0,0,-0.0100400836286866,0,0,0,-0.165485848170114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0683158760439062,0,-0.0103377017501422,0.02071414091179,0,0.107380306477154,0,0.207126527294598,0,0,0.0229261570794704,0,0.138032148613525,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.105452148669875,0,0,0,-0.0303719752791115,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.252561569891622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526714019072368,0,0,0,0,0,0,0,0,0,0,0,0.157367116668513,0,0,0,-0.119613790886942,8.67361737988404e-19,0,0,0,0,0,-0.516599247598674,0,0,0,0,0.92926854106296,0,0,0,-0.185028194451226,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278420061622429,-0.0254784353565186,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.473828944546268,0.743698619386452,0.0384195444346522,0,0,0,0,0,0,0,0,0,0,0,-0.392004145101014,0,0,0,0,-0.988158016600721,0.646767257779192,0,0,0,0,0.123079652055952,0,0
RealEstate_excess,0,0,0,0,0,-0.0477039751470972,0,0,0,0.0708680743388745,0,0,0,0.0275641443347928,0,0,0,0.122422561604501,0,0,0,0,0.0270189252129775,0.00598882752713518,0.0258168058244175,0,0,-0.0793899008137005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325036341460439,-0.0403519612409391,0,0.0163552363242372,0,0,0,-0.0401575589600792,0,0,-1.0842021724855e-19,0.0158221439815755,0,0,0,0.00225102866281979,0,0
MKreturn,0,0,0,0,0,0,-0.0645342437286146,0,0,0,0,-0.0991782131947856,0,-0.0174704611422591,0,0.0771891289889021,0.0381119600505287,0,0,0.0235677192606318,0,0,0,0,0.0485132573033768,0,0,-0.0239429148189928,0,0,0,0.13481979482605,0,0.0181118293201723,0,0,0,0,0,0,-0.0057779726273091,0.00912109921923146,0,-0.0205172396838368,-0.0852667726000206,0,0,0,0,0,0,-0.00479442992510276,0,0,0,0,0.00191193110642889,0,0
MKvol,0,0,0,0,0,0,0.000402540698205642,0,0,-0.000963794156844309,0,-0.00160952064050178,0,0,0.00092781463198779,0,0,0,0,0,0,0,0,0,0,0,0,0.00301701944744878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248594690142846,0,-0.00458815843245973,0,0,0,0,0,0,0,0.0097099547184621,-0.0030875227673075,0,0,0,-0.00253227686968275,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203263749025535,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.000329975582755455,0,0,-0.00345103172965377,-0.00722505430744866,0,0,0,0,0,0,0,0,0.00167060597178379,0,0,0,0,0,0,0,-0.00144377255577961,0.00817711732229709,0,0,0,0,0,0,0,0,0,0.0102180270768619,0,0,0,0,0,0,0,0,0,0,0,0.00557774636582598,-0.00340695512681926,0,0,0,0,0.00252539106364872,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.00274927206894962,-0.000652296853236035,-0.00122378057579957,0,0,0,0,0,-0.000920943306421232,0,0.00100542240084408,0,0,0,0,0,0,0,0.000421785469467621,0,0,0,0,0,0,0,0,0,0,0,0,-0.000739338136785276,-5.7583746310065e-05,0,0,0,2.71050543121376e-20,0,-0.000399133705326651,0,0,0,0.000375222449834415,-0.00260955493788599,0,0,0,0.000940357554368291,0,0
