,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X600547.SH,X601600.SH,X601898.SH,X600660.SH,X000792.SZ,X002460.SZ,X600886.SH,X002466.SZ,X600010.SH,X600111.SH,X000301.SZ,X000708.SZ,X002271.SZ,X600426.SH,X000877.SZ,X600362.SH,X600795.SH,X600176.SH,X600027.SH,X601699.SH,X600489.SH,X000983.SZ,X000807.SZ,X600803.SH,X601991.SH,X000786.SZ,X600160.SH,X000630.SZ,X000932.SZ,X000933.SZ,X000408.SZ,X600219.SH,X002080.SZ,X300037.SZ,X000629.SZ,X000539.SZ,X600688.SH,X600612.SH,X002409.SZ,X600096.SH,X600157.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.965865466803607,0,0,0.0579009745088518,0,0,-0.0291834181989441,0,-0.129631518621304,0.0729078423471364,0,0,0,0,0,0,0,0,0.0261775614772447,0,0.0329332694582991,0,0,0,0,0,0.011149968063195,0.181542371545402,0,0,0,0,0,0.0553317165413268,0,0,0,0,0,0,0,0,0,0,0,-0.129910072564168,0,0.197962262970581,0,0,-0.0139109334752744,0,0,0,0,0,0,0
X600028.SH,0.66583074012584,0,0,0,0,0,0.159754895885867,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184962141692982,0,0,0,0,0,0,0,0.0289087604312255,0,0,0,0.016446622928666,0,0,0,0,0,0,0,0,0,0,0.0874129666911221,0,0,0,-0.0221885402072767,-0.0613007638108589,0,-0.102154412665337,0,1.38777878078145e-17,0.0161376482615067,0,0,0,0,0,0
X601088.SH,0,0.0919717734369732,0,0,0.23935644166091,0,0,-0.0742079791971891,0,0,0,0,0,0,0,0,0,0.0953067888340347,0,0,0.033373579111797,0.0659732980371199,0,0.0890630842908433,0,0.0693743413812165,0.00320074319635436,0,6.7762635780344e-21,0,0.0366831654147969,0,0,0,-0.0188847663080368,0.19073256499207,0,0,0,0,0,-0.0369629698087822,0,0,0,0,0.0643283151160145,0,0,0,0,0.0427686629701414,0.00329760563109623,0.0596339048900849,0,0,0,0,0
X600309.SH,0.00558325116525268,0,0,0,0,0.0570048312571963,0,-0.0415538895744225,0,0,0,0.0623678668611597,0,0.142694742067071,0,0,0,0,0,0,0.113178198496615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244267909357136,0.0868131162786141,0,0,0,0,-0.00704704016881921,0,0,0,0.0480969467004299,0,0,0,0,-0.00330413827030432,-0.000549072424186554,0,0,0,0,0,0
X600188.SH,0,0,0.729238217583395,0,0,0,0,0,-0.329892644573859,0.11222368320168,0,0,0,0,0,0,0,0,0,0,-0.0549681114865688,0,0,0,0,0,0,0.191164235065947,0,0.148560065531399,0.0457471931731628,0,0,0,0,0,-0.158271556810999,0,0,0,0,0,0,0.0561066554472253,0,-0.0984210716512525,-0.0294569951206556,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0831840133300839,0,0,0,0.180303729985045,0,0,0,0,0,0,0,0,0,0.0529753870805969,0.0713329108482164,0,0,0,0,0,0,0,0,0,0.0289270455452375,0,0,0,0,0.0545927319510543,0,0,0,0,0,0,0,0,0,-0.137722719727336,0,0,0,-0.128332691819616,-0.0217440191652139,0.0481509752801288,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.218020823571813,0,0.154027911438531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379741773680982,0,0,0,-0.303439868541412,0,0,0,0,0,0,0,0,0,0,0.143795331775381,0,0,0,0,0.0149257521087937,0.0959202819323711,0,0,-0.114186124275092,0,0,0,0,-0.0571121953294182,-3.46944695195361e-18,0.0965790776250841,-0.341740687360002,0,0,0,0
X600011.SH,0,0.329676312265844,-0.388642747383762,0,-0.0673389796319853,0,0,0,0,0,0,0,0,0,0.624190737276171,0,0,0,0,0,-0.0134133598693046,0,0,0,0,0,0.391628593508927,0,0,0,-0.07902058572593,0,0.148996622486559,-0.0612032324388247,0,0,0,0,0,0,-0.131877746834802,0,0,0.103515560578282,0,0,0,0,0,0,0,-0.0127369664317514,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,-0.0867621635105502,0,0,0,0,0,0,0,0,-0.171453331174913,0,0,-0.00637755662968925,0,0,0,0,0,-0.0765680586955353,0,0.0108216693913558,0.0136528241460033,0.810884727330407,0,0,-4.33680868994202e-19,0,-0.0203362656813493,-0.0625966670756903,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.195194009752842,0.226190182096222,0.0441181990756732,0,0.00266596844030997,0,0,0,0,0,0
X601600.SH,0.143801813337062,0,0,0,0,0,0,0,-0.0435599295714434,0,0.0376158861523142,0,0,0,-0.00156544783674995,-0.101842154107487,0,0.415044956797063,0,0,0.0713477886514247,0,0,0,0,0,0,0,0,0,0.387692602770782,0,0,0.0769837903126351,0,0,0,0,0,0,0,0,0,-0.065492107431951,0,-0.128740060522997,-0.00664361765155514,0,0,0,0,0,-0.00496907174521978,0,0,0,0,0,0
