,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X601992.SH,X600688.SH,X600795.SH,X002460.SZ,X600362.SH,X600111.SH,X600188.SH,X600547.SH,X600516.SH,X600660.SH,X601991.SH,X300072.SZ,X600886.SH,X000898.SZ,X000709.SZ,X600157.SH,X000792.SZ,X600027.SH,X000408.SZ,X600339.SH,X600489.SH,X000959.SZ,X600219.SH,X000807.SZ,X600808.SH,X000723.SZ,X600549.SH,X600352.SH,X002092.SZ,X000983.SZ,X601158.SH,X000883.SZ,X000553.SZ,X600299.SH,X000630.SZ,X600008.SH,X002271.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0277398632643788,0,0,0,0,0,0.0352191499796043,0,0,0.00406947717829533,0.0411019422624703,0,0,-0.0194128689836963,0.0676383289406101,0,0,0,0,0,-0.0186407266810602,0,0,0.0295025707430525,0,0,0,0,-8.67361737988404e-19,-0.0162240084019843,0,0,0,-0.00621682243476713,-8.67361737988404e-19,0,0,0.0375410871706781,0,0,-0.015887070528977,0,0,0,-0.00740651912154293,0.0103080674267891,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.150764461921102,0,0,0.0277874619915391,0,0,0.00763057699035503,0,0,0,0.0189928877626452,0,0,0,0.0389203515129823,-0.00287847332171661,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223465286004038,-0.00302320402357774,0,0,0,0,0.128829165007644,0,0,0,0,-0.0830207335964059,-0.0553974701236949,0,-0.0141709283066942,0,0,0,0,0.015478055783575,0,0,0,0,0,0
X601088.SH,0,0,0,0.119663806197198,0,0,0,0,0,0,0,0,0,0.735270985209833,0,0,0.0109284388913506,0,0,0.00586571931966958,-0.0253429594604523,0,0,0,0,0,0,-0.0468108714169295,0,0,0,0,0,0,0.03322915053382,0.0675027852474729,0,0,0,0.0107839288700434,0,0,0,0,0,0,0,0,0,0,-0.0130274380180555,-0.0220168995427891,0,0,0,0,0,0
X600019.SH,0,0,0.0735503073340778,0,0,0.00704149704722755,0.0137577495650598,0.0250589712656032,0,0.260090759728939,-0.00549777108782178,0,0,0,0,0,0.0106864793543801,0,0,-0.0294861215904644,0,0,0,0,0.0696622065176248,0,0,0,0,0,0,0,0,0,0,0.353643370915933,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0884560741529221,-0.0209103691986988,0.00373550027982511,0,0,0,0,0,0
X600585.SH,0,0.491748927024742,-0.0313998947814495,0,0,0,0,0,0,0,0,0.0833652106579429,0,0,0,0,0,0,0,-0.00399159685918347,0,0,0,0,0,0,0,-0.123331805728279,0,0,0,0,0,0,0.0349878323401361,0,0,0,0,0,0,0,0,0,0,0,0,0.172373558731585,0.0390289597945189,-0.0149232980860644,-0.0401949161712499,0.0396492734607095,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0579256472687819,0,0,0,0,0,0,0,0,0.098480793464062,0,0,0,0,0,0,0,0.171654580858013,0.0814477269464037,0,0,0,0,0,0,0,0,0.0569217448369509,0.0129209370042265,0,0.1500413655551,0,0.201210947655833,0,0,0,0,0,0,0,0,0.00613523772628999,0,0,0.0162338734817802,0,0,0,0,0,0
X601600.SH,0,0,0,0.178114765841998,0,0,0,0,0,0.254037069353716,0.056906762595834,0.0478747808103989,0,0,0,0,0,0,0,0.110536493863304,0,0,0,0,0,0,0,0.0158416177846228,0,0,0,0,0,0.194630320671221,0.191653718458043,0.0526830453255583,0,0.0638554696907196,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135798447582404,-0.0109812140764124,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,-0.000311425062041163,0,0,0.0501175273527675,0.19990121016674,0,0,0,0.0413649657803849,0.119072768031311,0,0,0,0,0,0,-0.145972122503833,0,0,0,0,0,0.106957190050327,0,0,0,0,0,0.0792951777949729,0,0,0,0,0,0,0,0,0.100983407216612,0,-0.0107577205104255,0.0137794869132033,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.118851146218178,0,0,-0.0037692827236098,0,0,0,0,0.0185819663206741,0,0,0,-0.0152273715545406,0,0.108583006207363,0,0,0,0,0,0,0,0.103503117850772,0,0,-0.0895664140899412,0,0,-0.0319611395385295,0,0.0407272946251162,0,0,0,0,0,0.00268062155037323,0.0431344961283542,0,0,0,0,0,0,0.00858001774607716,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0.0275940420363112,0.0228854459207779,0,0,0,0,0,0,0,0,0.0466600389122882,0,0,0,0,0,0,0,0,0.250597131753685,0,0,0,0,0,0,0,0,0,0,0.0310098299032915,0,0.101649732381123,0,0,0.0499628947830391,0,0,0,0,0.241504809701123,0,0,0.00840396607312024,0,0.012303603310499,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564595935654591,0,0,0,0,0.086681227028231,0,0,0,0,0.0243980510111051,0.045674604104408,0,0.0139144805621438,0,0,0,0,0,0,-0.00851351718452382,0,0,0.100445604800596,0,-0.0870467931769855,0.0300807315762948,0,0,0,0,0,0,0,0,0,0.0455576931923788,-0.0213663818244297,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.0735353922301659,0,0,0,0,0,-0.113091192959148,0,0,0,0,0,0.0364231506197679,0,0,0.0109043896865852,0,0,0,0,0.20489335328955,0.0954568902170847,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0429265190029573,0,0,-0.0865291168424439,0,0,0,0.065147246328731,0,0,0.599916109426789,0,0,0,0.00647343681486298,-0.0120264414371273,0,0,0,0,0,0
X600688.SH,0,0,0,-0.0355086650061216,0,0,0,0,0,0,0.0756265129563951,0,0,0,0,0,0,0,0,-0.0899492848434889,0,0,-0.0540755922990568,0,0,-0.0720295387909294,0,0.0102730475305537,0,-0.259058100472032,0,0.153139037678442,0,0,0.0452859134064461,0.0130650267793111,0,0.117999654219839,0,0,-0.00498843399098626,0,0,0.100184606372358,0,0,0,0,0,0,-0.0259978458984311,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,-0.0558211863244467,0,0,0,0,-0.335668637791108,0,0,0,0.0155387860598561,0,0,0,0,0.0432553654325822,0,0,0,0,0,-0.0548825647557063,0,0,0,0.0673505087037202,0.0336452515535493,0.122357633702402,0,0,0,0,0,0,0,0,0,-0.0368993497905812,0,0.178470058529213,0,-0.0100039456866571,-0.0437535796920291,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.564253668896757,0,0,0,0,0,0.0694815142490236,-1.0842021724855e-19,0,-0.0100476395108193,0,0,0.0054210023906258,0,0,0,0,0,0,0.242810651599314,0,0,0,0,-0.0811563101427804,0,0,0.125606908294942,0.114644960796356,-0.104836927560656,0,0,0,0,-0.129981398765892,0,0,0,0,-0.268007740222844,-0.00176163406913034,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0436531261251846,0,0,0,0,0,0,0,0,0,0.0741977871864782,0.489023034344606,0,0,0,0,0,0,0.0736933783052252,0,0,0,0,-0.0350195329087336,0,0,0,0,0,0,0,0,0,0.0736237412253604,0,0,0,0.0240416663004587,0,0.0656723909527232,0,0,0.0388438186499738,0,-0.0172429151306391,-0.00758675187698212,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.173588832088983,-0.162632468080446,0,0,0,0,0.0864268886294775,0,0,0.101009556419973,0.0717353413669916,0,0,0.102984591537615,0.134237687722685,0,0,0.196745734482461,0,0,0.263367892499852,0,0,0,0,0,0,0,0,0,0,0,0.24719730410256,0.078531305723055,0,0,0,0,0.0646765185126914,0,0,0,0,0,0,-0.0218436726935575,-0.00488276773699505,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0828037475476564,0.141518092523557,0,0,0,0,0,0,0.0931228675788867,0.116960811937823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373638844684206,0.00979306161767182,0,0,0,0,0.272272434138252,0,0,0,0,0,0,0,0.18932583105749,0,-0.0230943122535664,0.0174941617895761,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,-0.0125123670443697,0,0,0,0,0.0378296123002044,0.00111561547690131,0,0,-1.73472347597681e-18,-0.0488674310253838,0,0,0,0,0,0,0,0,0,0.00908974680593187,0.636895752124643,0,0,0,0,0,0,0,0,0,0,0,-0.0980932652284887,0,0,0,0,0,0,-0.0154051781958435,0.00232327903664119,0,0,0,0,0,0
X600516.SH,0,0,0.23358415861757,0,0.191717915880596,-0.169151164861965,-0.332180341013802,0.145647973116843,0,0,0.286611892643981,0.171489695555283,0,0,0,0,0,0,-0.525773864476477,0,0,0,0,0,0.218094429237841,0,0,0,0,0.104015910531866,-0.441446131749059,0,0,0,0.0619620151747679,0,0,0.55901484811027,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304585873115551,-0.0525426356789203,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.113695449919436,-0.0911899993238512,0.134285088202414,0.0261379136500693,0,0.0202228783195664,0,0,0,0,0.0579006766710679,0,-0.105558165608519,0.0661295163752001,0,0,0,0,0,0,0,0,0,0,0,0.0525858755830655,0,0,0,0,0,-0.00232299130357007,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0450832980338877,0,0.0227492303880779,-0.0176542503427039,0,0,0,0,0,0
