,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600660.SH,X600688.SH,X600362.SH,X300072.SZ,X601992.SH,X002466.SZ,X600795.SH,X600547.SH,X601991.SH,X002460.SZ,X600516.SH,X600111.SH,X600176.SH,X600886.SH,X000898.SZ,X000786.SZ,X000709.SZ,X600157.SH,X600352.SH,X000792.SZ,X000553.SZ,X002271.SZ,X600027.SH,X601699.SH,X000408.SZ,X600219.SH,X600489.SH,X000959.SZ,X000983.SZ,X600339.SH,X600808.SH,X601158.SH,X000883.SZ,X000630.SZ,X002092.SZ,X000825.SZ,X002470.SZ,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.582386814424058,0,0.0440309133572481,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111995532679923,0,0,-0.0158641792048911,0,0,0.0190655879354793,0,0.0122919098008612,0,0,0.0529324025560708,0.00136882331092938,0,0.0599104176118487,0,-0.00592455216519092,-0.0166241618144722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00481325506512682,0.00729087978505604,0,0,0,0,0,0
X600028.SH,0.502427913799587,0,0.0257050102595008,0,-0.0188392796798687,0,0,0.0441781121420027,0,0,0,0.00627970729364329,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.0492435685005124,0,0,-0.00929371399879133,0,0,-0.0910935657602907,0.0370947472400471,-0.0365485554394278,0,0,0,0,0,0,0,0,0,-0.0891869413455719,0,0,0,0,0,0,0,0,-0.00259613691149805,0.0199595707336442,0,0,0,0,0,0
X601088.SH,0,0,0,0.192610820459015,0.191763021251718,0,0,0,0.126145545614546,0,0,0,0,0,-0.0715892485435285,0,0,0,0,0,0.0686909365556349,0,0,0,0,0.0649352253099793,0,0,0,-0.0423004795885886,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0393996432939961,0,0,-0.00981184457932971,0.194750218409175,0,0,0,0,0
X600019.SH,0,0,0.0994328495962728,0,0.00982107587409912,0,0,0,0,0,0.0175643672176368,0,0.216727485108105,0,0,0,0,0,0,-0.118711146887947,0,0,0.145418120730169,0,0.546332855741848,0,0,0,0,0,0,0.095766212553847,0,0,0,0.10583720048575,0,0,0,0,0,0,0,0,0,0,0,0.027091278056766,0,0.0229700985431006,0.00598087800437756,0.168381913226699,0,0,0,0,0
X600585.SH,0,0,0.434279995446465,0,0,0,0,0,0,0,0,0,0.0993017021781971,-0.00567939244180479,0,0.187636762933241,0,0,0,0,0,0,0.0492910333086936,0,0,0.147629584881415,0,0,0,-0.218813231189399,0.303439825611548,0,0,0,0,0,0,0,0,-0.039702144317196,0.186038487324527,0,0,0,0,0,0,0,0,-0.0329695278384135,0.0253795886174167,0,0,0,0,0,0
X600010.SH,0,0,6.93889390390723e-18,0,0,0,0.00255289890499557,0,0,0,0,0,0,0,0,0,0,0,0,0.207520790084141,-0.00248698804005048,0,0.00695285671325947,0,0,0.0425855367919494,0,0,4.33680868994202e-19,0,0.0739592671037754,0,0.165691866473752,0,0,0,0,0.22611028030177,0.202431018561735,0,0,0,0,0,0,0,0,0,0,0.00265321209768411,-0.00873112538010013,0,0,0,0,0,0
X600309.SH,0,0,0.09394441197392,0,0,0,0,0,0,0,0,0,-0.145145799371168,0,0,0,0,0,0,-0.0439183703511319,-0.0555597181945918,0,0.0602313059450305,0,0,0.00448243586792113,0,0,0,-0.0230305805828466,-0.172588942747863,-0.189430864587362,0,0,0,0,0,0,0,0.146237516283551,0,0,0,0,0.419220530709728,0,0,-0.0731948867388047,0,-0.0343222141618471,-0.0224220591627063,0,0,0,0,0,0
X600011.SH,0,0.00581280923917652,0,-0.104636796532616,0,0,0,0,0,0.00483294434142085,0,0,0,0.115446388771931,0.154081891252981,0,0,0,0,0,0,0,-0.0361652999685321,0,0,0,0,0,0,-0.0440045009013622,0,0,0,0,-1.73472347597681e-18,0,0,-4.33680868994202e-19,0.0305461776077881,-0.000643651791049134,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.0100017559539642,0,-0.0725008708045839,0,0,0,0,0
X600188.SH,0,0,0,0,0.14239851159525,0.168452381670963,0.0340629749660288,0.112318481100309,0,0,0,0,0,-3.46944695195361e-18,0,6.93889390390723e-18,0,-0.162675690266054,0,0.071257772981354,0,0,0.0820207055294569,0,0,0,0,0,0.0778082115389336,0.0128721320734551,0,0,0,0.20527996925105,0.0537058170808382,0,0,0,0.285007120903543,0,0,0,0,0,0,0,0,0,0,0.0345807684711662,-0.0531070375969155,0,0,0,0,0,0
X601898.SH,0,0,0,0,-0.0606435715660433,0,0,0,0.173425592048567,0,0,0,0,0,0.0415129846264309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691888555961342,0,0,0.0484081736909137,0.00788970591421444,0,0,0,0.20267922876292,0,0,0,0,0,0,0.0328942547732543,0,0.0201062809709144,0,0.00286600811337012,0,0,0,0,0,0,0
